@T,climate,,,,,,,,,,,,,,,,
name,rhum,,,,,,,,,,,,,,,,
desc,relative humidity,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
missing_val,-9999,,,,,,,,,,,,,,,,
date_start,01.01.1980,,,,,,,,,,,,,,,,
date_end,05.08.2013,,,,,,,,,,,,,,,,
date_format,dd.MM.yyyy,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
tres,d,,,,,,,,,,,,,,,,
unit,%,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
@H,date,rehum[1],rehum[2],rehum[3],rehum[4],rehum[5],rehum[6],rehum[7],rehum[8],rehum[9],rehum[10],rehum[11],rehum[12],rehum[13],rehum[14],rehum[15],rehum[16]
name,,Artern,Dachwig,Erfurt,Erfurt-Weimar,Martinroda,Schmücke,Waltershausen,Eichelborn-ILMS,Geraberg-ILMS,Gossel-ILMS,Kirchheim-ILMS,Oberhof-ILMS,Ohrdruf-ILMS,Riechheim-ILMS,Wandersleben-ILMS,Wipfra-ILMS
ID,,198,1574,1270,1513,1440,4501,99,1,2,3,4,5,6,7,8,9
elevation,,164,170,316,260,430,937,338,297,481,495,265,753,334,385,268,390
,16.07.1980,72,-9999,79,79.41666667,-9999,93,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,17.07.1980,67,-9999,72,71.79166667,-9999,89,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,18.07.1980,69,-9999,72,72.29166667,-9999,91,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,19.07.1980,86,-9999,89,88.20833333,-9999,100,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,20.07.1980,78,-9999,83,83.04166667,-9999,99,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,21.07.1980,79,-9999,87,86.70833333,-9999,99,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,22.07.1980,64,-9999,73,72.70833333,-9999,86,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,23.07.1980,68,-9999,72,71.33333333,-9999,78,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,24.07.1980,64,-9999,72,71.70833333,-9999,64,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,25.07.1980,66,-9999,71,71.16666667,-9999,73,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,26.07.1980,65,-9999,71,70.04166667,-9999,68,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,27.07.1980,71,-9999,76,75.375,-9999,75,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,28.07.1980,78,-9999,83,82.58333333,-9999,94,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,29.07.1980,80,-9999,85,83.5,-9999,91,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,30.07.1980,86,-9999,89,90.16666667,-9999,99,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,31.07.1980,71,-9999,73,72.75,-9999,82,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,01.08.1980,70,-9999,70,70.75,-9999,72,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,02.08.1980,65,-9999,65,64.58333333,-9999,68,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,03.08.1980,70,-9999,64,63.41666667,-9999,63,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,04.08.1980,66,-9999,72,70.79166667,-9999,77,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,05.08.1980,66,-9999,70,70.20833333,-9999,86,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,06.08.1980,65,-9999,68,69.04166667,-9999,78,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,07.08.1980,66,-9999,65,66.79166667,-9999,78,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,08.08.1980,76,-9999,81,80.79166667,-9999,85,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,09.08.1980,61,-9999,75,74.625,-9999,92,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,10.08.1980,69,-9999,73,73.25,-9999,80,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,11.08.1980,62,-9999,69,69.79166667,-9999,73,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,12.08.1980,83,-9999,88,88.625,-9999,96,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,13.08.1980,72,-9999,78,78.625,-9999,90,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,14.08.1980,72,-9999,71,70.83333333,-9999,78,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,15.08.1980,68,-9999,68,68.29166667,-9999,72,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,16.08.1980,71,-9999,75,74.79166667,-9999,75,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,17.08.1980,61,-9999,66,65.58333333,-9999,66,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,18.08.1980,62,-9999,64,64.33333333,-9999,66,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,19.08.1980,78,-9999,81,83.375,-9999,86,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,20.08.1980,73,-9999,76,75.45833333,-9999,94,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,21.08.1980,64,-9999,69,68.29166667,-9999,91,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,22.08.1980,60,-9999,75,77.25,-9999,96,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,23.08.1980,71,-9999,76,76.66666667,-9999,99,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,24.08.1980,69,-9999,81,80,-9999,96,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,25.08.1980,65,-9999,74,73.75,-9999,82,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,26.08.1980,66,-9999,66,66.45833333,-9999,64,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,27.08.1980,60,-9999,65,64.375,-9999,68,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,28.08.1980,64,-9999,71,70.83333333,-9999,72,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,29.08.1980,67,-9999,72,70.83333333,-9999,91,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,30.08.1980,71,-9999,74,74.29166667,-9999,92,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,31.08.1980,83,-9999,84,83.83333333,-9999,99,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,01.09.1980,77,-9999,84,83.875,-9999,98,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,02.09.1980,69,-9999,72,71.75,-9999,72,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,03.09.1980,64,-9999,61,62.08333333,-9999,63,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,04.09.1980,63,-9999,67,66.66666667,-9999,81,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,05.09.1980,77,-9999,83,82.875,-9999,95,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,06.09.1980,82,-9999,82,81.58333333,-9999,99,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,07.09.1980,75,-9999,74,73.83333333,-9999,84,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,08.09.1980,64,-9999,66,66.875,-9999,70,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,09.09.1980,78,-9999,81,82.25,-9999,96,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,10.09.1980,74,-9999,77,78.04166667,-9999,99,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,11.09.1980,80,-9999,82,80.83333333,-9999,99,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,12.09.1980,77,-9999,80,80,-9999,99,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,13.09.1980,76,-9999,78,78.08333333,-9999,99,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,14.09.1980,75,-9999,79,79.625,-9999,100,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,15.09.1980,82,-9999,95,95.45833333,-9999,99,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,16.09.1980,83,-9999,82,81.79166667,-9999,87,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,17.09.1980,81,-9999,84,84.79166667,-9999,93,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,18.09.1980,74,-9999,75,75.29166667,-9999,85,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,19.09.1980,75,-9999,75,75.83333333,-9999,77,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,20.09.1980,81,-9999,78,76.70833333,-9999,83,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,21.09.1980,83,-9999,79,78.54166667,-9999,81,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,22.09.1980,86,-9999,79,78.70833333,-9999,74,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,23.09.1980,88,-9999,89,89.375,-9999,90,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,24.09.1980,87,-9999,91,89.16666667,-9999,92,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,25.09.1980,91,-9999,96,96.5,-9999,98,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,26.09.1980,83,-9999,87,85.33333333,-9999,95,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,27.09.1980,85,-9999,85,83.95833333,-9999,84,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,28.09.1980,78,-9999,90,90.16666667,-9999,88,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,29.09.1980,83,-9999,82,81.83333333,-9999,87,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,30.09.1980,76,-9999,80,80.29166667,-9999,94,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,01.10.1980,70,-9999,76,75.91666667,-9999,85,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,02.10.1980,69,-9999,78,77.83333333,-9999,89,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,03.10.1980,72,-9999,78,78.04166667,-9999,90,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,04.10.1980,78,-9999,76,76.91666667,-9999,83,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,05.10.1980,70,-9999,75,75.41666667,-9999,83,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,06.10.1980,76,-9999,78,77.20833333,-9999,97,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,07.10.1980,76,-9999,79,78.79166667,-9999,99,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,08.10.1980,66,-9999,70,70.58333333,-9999,89,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,09.10.1980,76,-9999,79,79.04166667,-9999,98,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,10.10.1980,79,-9999,80,79,-9999,97,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,11.10.1980,86,-9999,85,85.91666667,-9999,85,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,12.10.1980,79,-9999,90,90.70833333,-9999,99,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,13.10.1980,81,-9999,95,96.33333333,-9999,100,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,14.10.1980,81,-9999,88,87.33333333,-9999,99,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,15.10.1980,78,-9999,84,83.66666667,-9999,99,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,16.10.1980,88,-9999,92,91.20833333,-9999,83,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,17.10.1980,87,-9999,91,90.875,-9999,78,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,18.10.1980,80,-9999,84,84.20833333,-9999,99,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,19.10.1980,74,-9999,77,76.20833333,-9999,90,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,20.10.1980,75,-9999,80,81.16666667,-9999,93,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,21.10.1980,80,-9999,81,80.58333333,-9999,99,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,22.10.1980,75,-9999,73,73.04166667,-9999,88,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,23.10.1980,81,-9999,79,79.54166667,-9999,92,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,24.10.1980,77,-9999,83,84.25,-9999,100,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,25.10.1980,82,-9999,90,90.625,-9999,99,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,26.10.1980,75,-9999,79,79.41666667,-9999,88,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,27.10.1980,80,-9999,81,79.625,-9999,97,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,28.10.1980,71,-9999,78,76.33333333,-9999,95,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,29.10.1980,70,-9999,73,72.83333333,-9999,90,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,30.10.1980,73,-9999,76,75.91666667,-9999,85,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,31.10.1980,84,-9999,85,85.58333333,-9999,94,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,01.11.1980,76,-9999,78,78,-9999,87,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,02.11.1980,76,-9999,78,78.25,-9999,90,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,03.11.1980,86,-9999,90,90.20833333,-9999,95,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,04.11.1980,83,-9999,91,91.41666667,-9999,96,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,05.11.1980,79,-9999,89,89.33333333,-9999,98,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,06.11.1980,87,-9999,94,94.41666667,-9999,98,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,07.11.1980,91,-9999,98,98.58333333,-9999,98,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,08.11.1980,93,-9999,97,95.54166667,-9999,98,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,09.11.1980,89,-9999,96,95.91666667,-9999,97,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,10.11.1980,86,-9999,91,91.70833333,-9999,96,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,11.11.1980,83,-9999,81,82.66666667,-9999,97,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,12.11.1980,81,-9999,79,80.08333333,-9999,98,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,13.11.1980,83,-9999,81,82.08333333,-9999,99,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,14.11.1980,78,-9999,78,78,-9999,99,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,15.11.1980,83,-9999,84,84.20833333,-9999,99,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,16.11.1980,79,-9999,84,83.33333333,-9999,100,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,17.11.1980,76,-9999,78,78.58333333,-9999,99,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,18.11.1980,67,-9999,70,71.58333333,-9999,93,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,19.11.1980,80,-9999,74,76.45833333,-9999,94,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,20.11.1980,86,-9999,83,82.54166667,-9999,99,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,21.11.1980,75,-9999,73,73.83333333,-9999,96,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,22.11.1980,74,-9999,77,77.91666667,-9999,99,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,23.11.1980,71,-9999,74,74.25,-9999,99,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,24.11.1980,74,-9999,78,77.66666667,-9999,100,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,25.11.1980,83,-9999,88,88.25,-9999,100,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,26.11.1980,81,-9999,86,86.08333333,-9999,97,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,27.11.1980,79,-9999,82,81.25,-9999,85,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,28.11.1980,77,-9999,84,83.54166667,-9999,98,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,29.11.1980,89,-9999,96,96.33333333,-9999,99,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,30.11.1980,84,-9999,91,91.625,-9999,98,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,01.12.1980,84,-9999,88,87.125,-9999,95,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,02.12.1980,83,-9999,82,82.375,-9999,93,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,03.12.1980,83,-9999,86,85.375,-9999,95,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,04.12.1980,88,-9999,87,87.45833333,-9999,97,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,05.12.1980,91,-9999,88,89.125,-9999,97,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,06.12.1980,86,-9999,89,90.41666667,-9999,98,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,07.12.1980,89,-9999,87,87.875,-9999,93,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,08.12.1980,85,-9999,85,85.375,-9999,94,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,09.12.1980,78,-9999,80,80.33333333,-9999,98,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,10.12.1980,61,-9999,57,56.45833333,-9999,94,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,11.12.1980,77,-9999,80,80.91666667,-9999,98,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,12.12.1980,86,-9999,87,86.83333333,-9999,99,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,13.12.1980,77,-9999,79,78.5,-9999,97,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,14.12.1980,79,-9999,81,80.25,-9999,100,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,15.12.1980,77,-9999,84,83.25,-9999,100,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,16.12.1980,76,-9999,77,77.29166667,-9999,96,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,17.12.1980,80,-9999,82,81.70833333,-9999,98,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,18.12.1980,80,-9999,85,85.91666667,-9999,98,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,19.12.1980,84,-9999,85,84.91666667,-9999,98,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,20.12.1980,84,-9999,88,86.79166667,-9999,98,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,21.12.1980,81,-9999,87,86.79166667,-9999,99,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,22.12.1980,77,-9999,86,87.16666667,-9999,98,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,23.12.1980,83,-9999,90,89.54166667,-9999,99,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,24.12.1980,75,-9999,84,84.20833333,-9999,100,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,25.12.1980,68,-9999,78,78.08333333,-9999,100,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,26.12.1980,78,-9999,85,86.45833333,-9999,99,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,27.12.1980,84,-9999,90,89.91666667,-9999,98,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,28.12.1980,80,-9999,84,84.33333333,-9999,94,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,29.12.1980,78,-9999,80,81.41666667,-9999,98,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,30.12.1980,83,-9999,90,90.125,-9999,99,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,31.12.1980,78,-9999,80,79.91666667,-9999,99,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,01.01.1981,85,-9999,88,87,-9999,97,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,02.01.1981,89,-9999,89,88.54166667,-9999,97,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,03.01.1981,81,-9999,84,83.54166667,-9999,99,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,04.01.1981,85,-9999,84,83.41666667,-9999,97,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,05.01.1981,82,-9999,89,88.16666667,-9999,94,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,06.01.1981,87,-9999,92,91.66666667,-9999,93,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,07.01.1981,83,-9999,89,88.41666667,-9999,91,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,08.01.1981,86,-9999,88,88.125,-9999,88,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,09.01.1981,84,-9999,83,84.79166667,-9999,91,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,10.01.1981,91,-9999,93,92.95833333,-9999,95,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,11.01.1981,89,-9999,89,88.79166667,-9999,94,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,12.01.1981,86,-9999,83,83.66666667,-9999,93,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,13.01.1981,86,-9999,87,86.375,-9999,94,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,14.01.1981,87,-9999,84,84.04166667,-9999,93,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,15.01.1981,83,-9999,91,91.25,-9999,96,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,16.01.1981,74,-9999,83,83.83333333,-9999,94,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,17.01.1981,86,-9999,89,88.91666667,-9999,97,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,18.01.1981,94,-9999,96,94.625,-9999,97,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,19.01.1981,90,-9999,91,89.29166667,-9999,96,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,20.01.1981,83,-9999,88,87.95833333,-9999,95,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,21.01.1981,85,-9999,84,84.08333333,-9999,94,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,22.01.1981,92,-9999,84,85.375,-9999,93,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,23.01.1981,88,-9999,82,83.75,-9999,93,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,24.01.1981,73,-9999,78,78.04166667,-9999,95,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,25.01.1981,85,-9999,85,85.125,-9999,95,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,26.01.1981,78,-9999,85,84.54166667,-9999,94,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,27.01.1981,91,-9999,83,82.45833333,-9999,94,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,28.01.1981,91,-9999,93,92.70833333,-9999,95,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,29.01.1981,94,-9999,95,94.29166667,-9999,74,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
