@T,climate ,
descr,relative humidity ,
unit,% ,
 missing_value,-9999,
 date_start,21.11.2001 ,
 date_end,14.02.2014,
 date_format,dd.MM.yyyy ,
,,
@H,date,rehum[1]
name,-,Drake
ID,-,1
elevation,-,1572
x,-,512701
y,-,4495474
,21.04.2004,83.61666667
,22.04.2004,95.375
,23.04.2004,84.84166667
,24.04.2004,73.34166667
,25.04.2004,66.46666667
,26.04.2004,46.25
,27.04.2004,30.73333333
,28.04.2004,32.85833333
,29.04.2004,93.525
,30.04.2004,97.65833333
,01.05.2004,65.43333333
,02.05.2004,46.25
,03.05.2004,33.66666667
,04.05.2004,52.08333333
,05.05.2004,29.81666667
,06.05.2004,21.5
,07.05.2004,41.49166667
,08.05.2004,18.49166667
,09.05.2004,22.65
,10.05.2004,58.425
,11.05.2004,54.19166667
,12.05.2004,84.73333333
,13.05.2004,94.85833333
,14.05.2004,71.74166667
,15.05.2004,65.83333333
,16.05.2004,52.33333333
,17.05.2004,66.65833333
,18.05.2004,84.96666667
,19.05.2004,56.40833333
,20.05.2004,64.525
,21.05.2004,55.59166667
,22.05.2004,60.03333333
,23.05.2004,51.125
,24.05.2004,59.41666667
,25.05.2004,91.15
,26.05.2004,61.775
,27.05.2004,38.21666667
,28.05.2004,46.56666667
,29.05.2004,53.15
,30.05.2004,35.55
,31.05.2004,32.38333333
,01.06.2004,46.04166667
,02.06.2004,47.18333333
,03.06.2004,48.03333333
,04.06.2004,48.15833333
,05.06.2004,42.09166667
,06.06.2004,41.225
,07.06.2004,24.175
,08.06.2004,54.00833333
,09.06.2004,86.54166667
,10.06.2004,54.16666667
,11.06.2004,30.61666667
,12.06.2004,55.70833333
,13.06.2004,43.63333333
,14.06.2004,49.21666667
,15.06.2004,49.175
,16.06.2004,93.91666667
,17.06.2004,99
,18.06.2004,99
,19.06.2004,96.59166667
,20.06.2004,79.975
,21.06.2004,89.90833333
,22.06.2004,60.15833333
,23.06.2004,53.25
,24.06.2004,58.71666667
,25.06.2004,78.2
,26.06.2004,86.24166667
,27.06.2004,80.80833333
,28.06.2004,86.675
,29.06.2004,74.6
,30.06.2004,74.975
,01.07.2004,69.99166667
,02.07.2004,58.55
,03.07.2004,47.38333333
,04.07.2004,42.20833333
,05.07.2004,60.45833333
,06.07.2004,61.6
,07.07.2004,39.35
,08.07.2004,32.23333333
,09.07.2004,52.95833333
,10.07.2004,57.79166667
,11.07.2004,39.2
,12.07.2004,32.71666667
,13.07.2004,38.48333333
,14.07.2004,61.71666667
,15.07.2004,54.21666667
,16.07.2004,80.88333333
,17.07.2004,74.24166667
,18.07.2004,49.15833333
,19.07.2004,50.35
,20.07.2004,40.30833333
,21.07.2004,41.175
,22.07.2004,84.575
,23.07.2004,99
,24.07.2004,98.30833333
,25.07.2004,84.625
,26.07.2004,70.50833333
,27.07.2004,65.48333333
,28.07.2004,69.88333333
,29.07.2004,63.71666667
,30.07.2004,59.29166667
,31.07.2004,37.58333333
,01.08.2004,34.83333333
,02.08.2004,38.025
,03.08.2004,37.00833333
,04.08.2004,60.35
,05.08.2004,68.01666667
,06.08.2004,65.78333333
,07.08.2004,48.925
,08.08.2004,49.56666667
,09.08.2004,65.36666667
,10.08.2004,76.825
,11.08.2004,71.8
,12.08.2004,41.45
,13.08.2004,61.96666667
,14.08.2004,71.075
,15.08.2004,66.91666667
,16.08.2004,47.56666667
,17.08.2004,56.35
,18.08.2004,72.85
,19.08.2004,92.28333333
,20.08.2004,81.91666667
,21.08.2004,68.59166667
,22.08.2004,61.46666667
,23.08.2004,59.98333333
,24.08.2004,58.65
,25.08.2004,47.375
,26.08.2004,71.025
,27.08.2004,87.4
,28.08.2004,67.54166667
,29.08.2004,44.05833333
