@T,Climate,,,,,,,,,
descr,mean temperature,,,,,,,,,
unit,deg C,,,,,,,,,
missing_val,-9999,,,,,,,,
date_start,01.01.1990,,,,,,,,
date_end,31.12.2008,,,,,,,,
date_format,dd.MM.yyyy,,,,,,,,
,,,,,,,,,,
@H,date,tmpmean[1],tmpmean[2],tmpmean[3],tmpmean[4],tmpmean[5],tmpmean[6],tmpmean[7],tmpmean[8],
name,,waterloo,ad,ame,ang,ass,blg,garr,cme,
,07.08.1993,13,14.68,15.34,13.03,13.17,15.78,16.94,-9999,
,08.08.1993,15.5,16.52,17.23,15.5,14.77,17.67,18.89,-9999,
,09.08.1993,18.5,17.56,18.3,18.7,15.67,18.74,20,-9999,
,10.08.1993,21,18.04,18.83,21.2,16.07,19.27,20.56,-9999,
,11.08.1993,20.5,19.65,20.45,20.38,17.48,20.89,22.23,-9999,
,12.08.1993,22,20.15,20.98,22.03,17.91,21.42,22.78,-9999,
,13.08.1993,22,21.73,22.59,21.98,19.28,23.03,24.45,-9999,
,14.08.1993,23,21.74,22.6,23.08,19.31,23.04,24.45,-9999,
,15.08.1993,23.5,20.94,21.78,23.63,18.6,22.22,23.61,-9999,
,16.08.1993,23.5,21.71,22.58,23.3,19.27,23.02,24.44,-9999,
,17.08.1993,23.5,20.94,21.78,23.53,18.6,22.22,23.61,-9999,
,18.08.1993,22.5,21.21,22.06,22.3,18.83,22.5,23.89,-9999,
,19.08.1993,23,21.21,22.06,22.85,18.84,22.5,23.89,-9999,
,20.08.1993,25,22.49,23.39,25.13,19.94,23.83,25.28,-9999,
,21.08.1993,22.5,18.32,19.1,22.63,16.32,19.54,20.84,-9999,
,22.08.1993,16.5,15.47,16.15,16.6,13.86,16.59,17.78,-9999,
,23.08.1993,19.5,21.24,22.07,19.65,18.88,22.51,23.89,-9999,
,24.08.1993,25.5,23.3,24.2,25.45,20.65,24.64,26.11,-9999,
,25.08.1993,23,21.23,22.06,23.08,18.86,22.5,23.89,-9999,
,26.08.1993,25,24.08,25.01,25.18,21.33,25.45,26.95,-9999,
,27.08.1993,26,23.83,24.74,26.23,21.11,25.18,26.67,-9999,
,28.08.1993,26,22.5,23.4,26.23,19.95,23.83,25.28,-9999,
,29.08.1993,21.5,20.15,20.98,21.43,17.91,21.42,22.78,-9999,
,30.08.1993,20.5,22.27,23.13,20.6,19.76,23.57,25,-9999,
,31.08.1993,24.5,19.34,20.17,24.68,17.19,20.61,21.95,-9999,
,01.09.1993,15.5,15.72,16.42,15.73,14.07,16.86,18.06,-9999,
,02.09.1993,17.5,17.78,18.56,17.33,15.84,19,20.28,-9999,
,03.09.1993,19,17.49,18.28,18.95,15.57,18.72,20,-9999,
,04.09.1993,15,14.41,15.08,14.95,12.93,15.52,16.67,-9999,
,05.09.1993,17.5,17.03,17.76,17.6,15.21,18.2,19.45,-9999,
,06.09.1993,14,15.41,16.14,14.13,13.77,16.58,17.78,-9999,
,07.09.1993,15,14.15,14.81,15.23,12.7,15.25,16.39,-9999,
,08.09.1993,15.5,13.62,14.27,15.45,12.24,14.71,15.83,-9999,
,09.09.1993,14.5,14.68,15.34,14.68,13.17,15.78,16.94,-9999,
,10.09.1993,16,14.13,14.8,16.05,12.68,15.24,16.39,-9999,
,11.09.1993,9.5,9.98,10.52,9.25,9.09,10.96,11.95,-9999,
,12.09.1993,14.5,14.92,15.61,14.63,13.37,16.05,17.23,-9999,
,13.09.1993,19,18.6,19.37,18.78,16.58,19.81,21.11,-9999,
,14.09.1993,21,22.74,23.65,20.98,20.14,24.09,25.56,-9999,
,15.09.1993,19,15.72,16.42,18.75,14.07,16.86,18.06,-9999,
,16.09.1993,13.5,11.5,12.11,13.25,10.38,12.55,13.61,-9999,
,17.09.1993,14,12.8,13.45,13.8,11.51,13.89,15,-9999,
,18.09.1993,14,12.83,13.46,14.13,11.55,13.9,15,-9999,
,19.09.1993,14,12.29,12.92,14.23,11.08,13.36,14.45,-9999,
,20.09.1993,14,13.61,14.27,14.13,12.22,14.71,15.84,-9999,
,21.09.1993,15,14.12,14.8,15.13,12.66,15.24,16.39,-9999,
,22.09.1993,14.5,12.82,13.46,14.35,11.53,13.9,15,-9999,
,23.09.1993,15.5,15.42,16.14,15.63,13.78,16.58,17.78,-9999,
,24.09.1993,11,10.23,10.78,11.13,9.31,11.22,12.22,-9999,
,25.09.1993,11,10.44,11.04,10.85,9.46,11.48,12.5,-9999,
,26.09.1993,12,12.03,12.65,11.93,10.84,13.09,14.17,-9999,
,27.09.1993,12.5,11.25,11.85,12.25,10.17,12.29,13.34,-9999,
,28.09.1993,8.5,9.16,9.7,8.5,8.36,10.14,11.11,-9999,
,29.09.1993,10,6.53,7.01,9.88,6.06,7.45,8.33,-9999,
,30.09.1993,7,4.2,4.6,6.88,4.06,5.04,5.83,-9999,
,01.10.1993,6.5,10.74,11.32,6.5,9.74,11.76,12.78,-9999,
,02.10.1993,12,10.48,11.05,11.98,9.51,11.49,12.5,-9999,
,03.10.1993,7,7.9,8.38,6.88,7.29,8.82,9.73,-9999,
,04.10.1993,9.5,13.88,14.54,9.58,12.47,14.98,16.11,-9999,
,05.10.1993,9,6.06,6.5,9.18,5.69,6.94,7.78,-9999,
,06.10.1993,7,11.05,11.6,6.93,10.04,12.04,13.06,-9999,
,07.10.1993,13,15.48,16.16,12.78,13.88,16.6,17.78,-9999,
,08.10.1993,17,15.21,15.89,17.15,13.63,16.33,17.5,-9999,
,09.10.1993,15,10.51,11.06,15.1,9.55,11.5,12.5,-9999,
,10.10.1993,1.5,2.12,2.46,1.53,2.25,2.9,3.62,-9999,
,11.10.1993,3,4.22,4.61,3.18,4.09,5.05,5.83,-9999,
,12.10.1993,4.5,5.49,5.94,4.28,5.17,6.38,7.22,-9999,
,13.10.1993,4,2.89,3.26,3.95,2.92,3.7,4.45,-9999,
,14.10.1993,3.5,4.75,5.15,3.45,4.55,5.59,6.39,-9999,
,15.10.1993,5.5,11.55,12.13,5.38,10.46,12.57,13.61,-9999,
,16.10.1993,14,14.63,15.33,13.95,13.1,15.77,16.95,-9999,
,17.10.1993,15,10.98,11.58,14.98,9.94,12.02,13.06,-9999,
,18.10.1993,7.5,6.3,6.75,7.43,5.89,7.19,8.06,-9999,
,19.10.1993,7.5,10.19,10.77,7.7,9.24,11.21,12.23,-9999,
,20.10.1993,12,10.43,11.03,12.2,9.44,11.47,12.5,-9999,
,21.10.1993,9.5,8.11,8.63,9.33,7.45,9.07,10,-9999,
,22.10.1993,4.5,5.26,5.68,4.45,4.98,6.12,6.95,-9999,
,23.10.1993,4.5,5.55,5.96,4.55,5.25,6.4,7.23,-9999,
,24.10.1993,10.5,10.24,10.79,10.4,9.32,11.23,12.23,-9999,
,25.10.1993,10.5,9.47,9.99,10.35,8.65,10.43,11.39,-9999,
,26.10.1993,10.5,10.23,10.78,10.4,9.31,11.22,12.22,-9999,
,27.10.1993,10,7.58,8.09,10.13,6.98,8.53,9.45,-9999,
,28.10.1993,5,3.14,3.53,4.9,3.13,3.97,4.72,-9999,
,29.10.1993,2.5,3.65,4.06,2.7,3.56,4.5,5.28,-9999,
,30.10.1993,2.5,-0.82,-0.51,2.7,-0.33,-0.07,0.56,-9999,
,31.10.1993,0.5,-0.31,0.02,0.38,0.11,0.46,1.11,-9999,
,01.11.1993,1,-0.53,-0.23,0.93,-0.07,0.21,0.84,-9999,
,02.11.1993,-1.5,0.01,0.31,-1.35,0.41,0.75,1.39,-9999,
,03.11.1993,2.5,4.95,5.4,2.3,4.69,5.84,6.67,-9999,
,04.11.1993,6,6.79,7.28,6.18,6.29,7.72,8.61,-9999,
,05.11.1993,9,6.3,6.75,8.83,5.88,7.19,8.06,-9999,
,06.11.1993,3.5,-0.55,-0.24,3.63,-0.1,0.2,0.83,-9999,
,07.11.1993,-1.5,-3.41,-3.19,-1.68,-2.57,-2.75,-2.22,-9999,
,08.11.1993,-2,1.86,2.19,-2.18,2.03,2.63,3.34,-9999,
,09.11.1993,3,3.68,4.07,2.95,3.61,4.51,5.28,-9999,
,10.11.1993,3,2.66,3.01,3,2.73,3.45,4.17,-9999,
,11.11.1993,4.5,4.48,4.88,4.55,4.32,5.32,6.11,-9999,
,12.11.1993,5,3.42,3.8,5.1,3.38,4.24,5,-9999,
,13.11.1993,2.5,9.95,10.51,2.63,9.04,10.95,11.95,-9999,
,14.11.1993,12,9.94,10.51,11.75,9.04,10.95,11.95,-9999,
,15.11.1993,8.5,6.52,7.01,8.5,6.05,7.45,8.34,-9999,
,16.11.1993,4.5,2.58,2.98,4.58,2.62,3.42,4.17,-9999,
,17.11.1993,3.5,4.42,4.86,3.48,4.22,5.3,6.11,-9999,
,18.11.1993,0.5,0.28,0.58,0.58,0.65,1.02,1.67,-9999,
,19.11.1993,0.5,2.08,2.45,0.58,2.19,2.89,3.62,-9999,
,20.11.1993,1.5,-0.52,-0.23,1.3,-0.05,0.21,0.84,-9999,
,21.11.1993,-1,3.14,3.53,-0.9,3.13,3.97,4.72,-9999,
,22.11.1993,5,4.45,4.87,4.95,4.26,5.31,6.11,-9999,
,23.11.1993,5,4.73,5.14,4.78,4.52,5.58,6.39,-9999,
,24.11.1993,7,5.46,5.93,6.83,5.13,6.37,7.22,-9999,
,25.11.1993,3.5,1.55,1.91,3.3,1.73,2.35,3.06,-9999,
,26.11.1993,3,5.23,5.67,2.75,4.94,6.11,6.95,-9999,
,27.11.1993,1,-3.67,-3.45,1.23,-2.79,-3.01,-2.5,-9999,
,28.11.1993,-3,-4.47,-4.27,-3.18,-3.5,-3.83,-3.34,-9999,
,29.11.1993,-2.5,-2.12,-1.85,-2.55,-1.46,-1.41,-0.83,-9999,
,30.11.1993,-4,-4.19,-3.99,-4.23,-3.24,-3.55,-3.06,-9999,
,01.12.1993,-3.5,-1.82,-1.57,-3.4,-1.17,-1.13,-0.56,-9999,
,02.12.1993,0,2.08,2.45,-0.2,2.2,2.89,3.61,-9999,
,03.12.1993,2,2.85,3.25,1.85,2.87,3.69,4.45,-9999,
,04.12.1993,1.5,3.1,3.52,1.7,3.07,3.95,4.73,-9999,
,05.12.1993,2,2.33,2.71,1.98,2.4,3.15,3.89,-9999,
,06.12.1993,4,2.05,2.44,3.8,2.16,2.88,3.61,-9999,
,07.12.1993,1,-1.07,-0.78,1.2,-0.55,-0.34,0.28,-9999,
,08.12.1993,-1.5,-1.86,-1.58,-1.45,-1.23,-1.14,-0.56,-9999,
,09.12.1993,0,2.11,2.46,0.15,2.24,2.9,3.61,-9999,
,10.12.1993,3.5,4.7,5.13,3.45,4.47,5.57,6.39,-9999,
,11.12.1993,1.5,-2.88,-2.65,1.45,-2.11,-2.21,-1.67,-9999,
,12.12.1993,-5.5,-3.91,-3.72,-5.55,-3,-3.28,-2.78,-9999,
,13.12.1993,-4,-0.28,0.03,-3.9,0.15,0.47,1.11,-9999,
,14.12.1993,1,2.06,2.45,0.93,2.17,2.89,3.62,-9999,
,15.12.1993,3,2.59,2.98,2.98,2.64,3.42,4.17,-9999,
,16.12.1993,3,1.04,1.38,2.8,1.3,1.82,2.5,-9999,
,17.12.1993,2,-1.07,-0.78,1.8,-0.55,-0.34,0.28,-9999,
,18.12.1993,1,1.8,2.18,1.15,1.95,2.62,3.34,-9999,
,19.12.1993,3.5,-0.31,0.02,3.25,0.11,0.46,1.11,-9999,
,20.12.1993,0,-0.57,-0.24,0.05,-0.12,0.19,0.84,-9999,
,21.12.1993,-1.5,-2.64,-2.39,-1.45,-1.91,-1.95,-1.39,-9999,
,22.12.1993,-3.5,-3.43,-3.19,-3.33,-2.6,-2.75,-2.22,-9999,
,23.12.1993,-7,-7.33,-7.21,-6.83,-5.97,-6.77,-6.39,-9999,
,24.12.1993,-8,-7.34,-7.21,-7.93,-5.99,-6.78,-6.39,-9999,
,25.12.1993,-9.5,-9.71,-9.64,-9.58,-8.05,-9.2,-8.89,-9999,
,26.12.1993,-11.5,-13.11,-13.13,-11.35,-11.01,-12.69,-12.5,-9999,
,27.12.1993,-13.5,-11.26,-11.24,-13.73,-9.39,-10.8,-10.56,-9999,
,28.12.1993,-12.5,-11.27,-11.24,-12.63,-9.4,-10.8,-10.56,-9999,
,29.12.1993,-13.5,-12.54,-12.58,-13.35,-10.49,-12.14,-11.95,-9999,
,30.12.1993,-10.5,-12.57,-12.58,-10.53,-10.53,-12.15,-11.95,-9999,
,31.12.1993,-9,-7.06,-6.95,-9.2,-5.73,-6.51,-6.12,-9999,
,01.01.1994,-3,-0.8,-0.5,-3.05,-0.3,-0.06,0.56,-9999,
,02.01.1994,-1,-2.37,-2.11,-0.8,-1.66,-1.67,-1.11,-9999,
,03.01.1994,-5,-5.01,-4.81,-4.83,-3.97,-4.37,-3.89,-9999,
,04.01.1994,-6.5,-5.78,-5.61,-6.43,-4.64,-5.17,-4.73,-9999,
,05.01.1994,-7,-7.08,-6.95,-6.88,-5.76,-6.51,-6.11,-9999,
,06.01.1994,-9,-6.83,-6.68,-9.08,-5.54,-6.24,-5.84,-9999,
,07.01.1994,-6,-6.31,-6.15,-5.93,-5.1,-5.71,-5.28,-9999,
,08.01.1994,-13.5,-14.36,-14.45,-13.53,-12.05,-14.01,-13.89,-9999,
,09.01.1994,-18,-14.09,-14.18,-18.2,-11.82,-13.74,-13.61,-9999,
,10.01.1994,-14.5,-11.48,-11.5,-14.53,-9.56,-11.06,-10.83,-9999,
,11.01.1994,-6.5,-2.89,-2.65,-6.73,-2.13,-2.21,-1.67,-9999,
,12.01.1994,-5,-5.23,-5.06,-5.18,-4.14,-4.62,-4.17,-9999,
,13.01.1994,-4.5,-3.68,-3.46,-4.45,-2.81,-3.02,-2.5,-9999,
,14.01.1994,-9,-12.27,-12.3,-8.83,-10.24,-11.86,-11.67,-9999,
,15.01.1994,-18,-19.09,-19.29,-17.83,-16.19,-18.85,-18.89,-9999,
,16.01.1994,-20.5,-21.97,-22.24,-20.33,-18.69,-21.8,-21.95,-9999,
,17.01.1994,-20,-14.41,-14.47,-19.78,-12.13,-14.03,-13.89,-9999,
,18.01.1994,-19,-21.44,-21.71,-18.78,-18.22,-21.27,-21.39,-9999,
,19.01.1994,-27,-25.64,-26.01,-27.1,-21.88,-25.57,-25.84,-9999,
,20.01.1994,-24.5,-18.81,-19.01,-24.63,-15.93,-18.58,-18.61,-9999,
,21.01.1994,-18,-18.29,-18.48,-18.23,-15.48,-18.04,-18.06,-9999,
,22.01.1994,-13,-8.11,-8.02,-13.13,-6.65,-7.58,-7.22,-9999,
,23.01.1994,-5.5,-4.96,-4.79,-5.28,-3.91,-4.35,-3.89,-9999,
,24.01.1994,0.5,0.47,0.83,0.33,0.78,1.27,1.95,-9999,
,25.01.1994,0.5,-1.86,-1.58,0.33,-1.23,-1.14,-0.56,-9999,
,26.01.1994,-6.5,-7.86,-7.75,-6.28,-6.43,-7.31,-6.95,-9999,
,27.01.1994,-11,-6,-5.86,-10.9,-4.8,-5.42,-5,-9999,
,28.01.1994,-4,0.52,0.84,-4.03,0.85,1.28,1.95,-9999,
,29.01.1994,0.5,-4.23,-4,0.48,-3.3,-3.56,-3.06,-9999,
,30.01.1994,-6.5,-6.83,-6.68,-6.65,-5.54,-6.24,-5.84,-9999,
,31.01.1994,-10.5,-9.98,-9.91,-10.35,-8.29,-9.47,-9.17,-9999,
,01.02.1994,-14.5,-16.72,-16.87,-14.35,-14.12,-16.43,-16.39,-9999,
,02.02.1994,-16.5,-11.99,-12.03,-16.28,-10,-11.59,-11.39,-9999,
,03.02.1994,-9,-9.93,-9.89,-8.88,-8.22,-9.46,-9.17,-9999,
,04.02.1994,-10.5,-7.87,-7.75,-10.53,-6.44,-7.31,-6.95,-9999,
,05.02.1994,-8.5,-8.61,-8.55,-8.7,-7.08,-8.11,-7.78,-9999,
,06.02.1994,-8,-6.75,-6.66,-8.1,-5.44,-6.22,-5.84,-9999,
,07.02.1994,-6.5,-6.25,-6.13,-6.4,-5.02,-5.69,-5.28,-9999,
,08.02.1994,-12,-12.32,-12.32,-11.85,-10.32,-11.88,-11.67,-9999,
,09.02.1994,-13.5,-12.06,-12.05,-13.55,-10.1,-11.61,-11.39,-9999,
,10.02.1994,-18,-16.47,-16.6,-18,-13.91,-16.16,-16.11,-9999,
,11.02.1994,-17,-10.2,-10.16,-17.23,-8.46,-9.72,-9.45,-9999,
,12.02.1994,-10,-10.2,-10.16,-10.15,-8.46,-9.72,-9.45,-9999,
,13.02.1994,-7,-4.22,-4,-7.1,-3.29,-3.56,-3.06,-9999,
,14.02.1994,-9.5,-4.65,-4.51,-9.38,-3.61,-4.07,-3.61,-9999,
,15.02.1994,-4.5,1.28,1.64,-4.48,1.49,2.08,2.78,-9999,
,16.02.1994,-3,-2.33,-2.1,-2.85,-1.61,-1.66,-1.11,-9999,
,17.02.1994,-3.5,2.1,2.45,-3.35,2.23,2.89,3.61,-9999,
,18.02.1994,3,3.97,4.35,3.18,3.87,4.79,5.56,-9999,
,19.02.1994,5.5,8.13,8.63,5.6,7.47,9.07,10,-9999,
,20.02.1994,10.5,9.91,10.5,10.7,8.99,10.94,11.95,-9999,
,21.02.1994,7,3.66,4.07,6.83,3.58,4.5,5.28,-9999,
,22.02.1994,-1.5,-2.37,-2.12,-1.35,-1.67,-1.68,-1.11,-9999,
,23.02.1994,-5,-4.21,-4,-5.15,-3.27,-3.56,-3.06,-9999,
,24.02.1994,-4.5,-5.5,-5.34,-4.28,-4.38,-4.9,-4.45,-9999,
,25.02.1994,-11.5,-8.61,-8.55,-11.53,-7.08,-8.11,-7.78,-9999,
,26.02.1994,-11.5,-10.2,-10.16,-11.25,-8.46,-9.72,-9.45,-9999,
,27.02.1994,-15,-13.57,-13.64,-15.08,-11.37,-13.2,-13.06,-9999,
,28.02.1994,-13.5,-10.44,-10.42,-13.3,-8.65,-9.98,-9.72,-9999,
,01.03.1994,-7.5,-4.48,-4.27,-7.6,-3.51,-3.83,-3.34,-9999,
,02.03.1994,-5,-2.87,-2.65,-4.78,-2.09,-2.21,-1.67,-9999,
,03.03.1994,-3,-2.33,-2.1,-2.85,-1.61,-1.66,-1.11,-9999,
,04.03.1994,-1,2.87,3.26,-1.25,2.88,3.69,4.45,-9999,
,05.03.1994,2,2.9,3.27,1.75,2.94,3.71,4.45,-9999,
,06.03.1994,4,7.87,8.37,4.23,7.25,8.81,9.73,-9999,
,07.03.1994,9,6.81,7.29,9.2,6.31,7.73,8.61,-9999,
,08.03.1994,2,0.27,0.58,1.85,0.63,1.02,1.67,-9999,
,09.03.1994,-2.5,-3.7,-3.46,-2.73,-2.83,-3.02,-2.5,-9999,
,10.03.1994,-4,-2.35,-2.11,-3.83,-1.64,-1.67,-1.12,-9999,
,11.03.1994,-2,-2.09,-1.84,-1.85,-1.42,-1.4,-0.84,-9999,
,12.03.1994,-1.5,2.66,3.01,-1.3,2.73,3.45,4.17,-9999,
,13.03.1994,5,5.75,6.21,5.05,5.4,6.65,7.5,-9999,
,14.03.1994,4,2.34,2.72,3.85,2.42,3.16,3.89,-9999,
,15.03.1994,3.5,4.17,4.6,3.58,4.01,5.04,5.84,-9999,
,16.03.1994,0.5,-2.35,-2.11,0.3,-1.65,-1.67,-1.11,-9999,
,17.03.1994,-5,-5.48,-5.33,-5,-4.36,-4.89,-4.45,-9999,
,18.03.1994,-4.5,1.03,1.37,-4.45,1.29,1.81,2.5,-9999,
,19.03.1994,-2.5,-0.75,-0.49,-2.63,-0.24,-0.05,0.56,-9999,
,20.03.1994,1,3.94,4.34,0.8,3.84,4.78,5.56,-9999,
,21.03.1994,6,5.75,6.21,6.05,5.39,6.65,7.5,-9999,
,22.03.1994,5.5,6.85,7.3,5.68,6.37,7.74,8.61,-9999,
,23.03.1994,10.5,12.08,12.67,10.3,10.92,13.11,14.17,-9999,
,24.03.1994,14.5,11.54,12.13,14.73,10.44,12.57,13.62,-9999,
,25.03.1994,3.5,2.36,2.72,3.68,2.45,3.16,3.89,-9999,
,26.03.1994,1,1.05,1.38,1.03,1.31,1.82,2.5,-9999,
,27.03.1994,3,2.06,2.45,3.08,2.17,2.89,3.62,-9999,
,28.03.1994,1.5,3.67,4.07,1.7,3.59,4.51,5.28,-9999,
,29.03.1994,3.5,0.77,1.11,3.68,1.06,1.55,2.23,-9999,
,30.03.1994,1,0.01,0.31,0.98,0.41,0.75,1.39,-9999,
,31.03.1994,-0.5,0.81,1.12,-0.75,1.11,1.56,2.22,-9999,
,01.04.1994,2.5,7.37,7.84,2.4,6.83,8.28,9.17,-9999,
,02.04.1994,10,11.03,11.59,9.75,10,12.03,13.06,-9999,
,03.04.1994,10,8.17,8.65,10.23,7.53,9.09,10,-9999,
,04.04.1994,2,3.96,4.34,1.85,3.86,4.78,5.56,-9999,
,05.04.1994,5.5,6.28,6.75,5.33,5.85,7.19,8.06,-9999,
,06.04.1994,4.5,-1.07,-0.78,4.28,-0.54,-0.34,0.28,-9999,
,07.04.1994,-6,-4.15,-3.98,-6.05,-3.18,-3.54,-3.06,-9999,
,08.04.1994,-2.5,2.13,2.46,-2.75,2.27,2.9,3.61,-9999,
,09.04.1994,3,9.17,9.71,3.23,8.37,10.15,11.12,-9999,
,10.04.1994,11.5,9.16,9.7,11.53,8.35,10.14,11.12,-9999,
,11.04.1994,9,7.85,8.36,9.2,7.22,8.8,9.72,-9999,
,12.04.1994,5,10.77,11.33,5.08,9.79,11.77,12.78,-9999,
,13.04.1994,11,11.8,12.4,10.75,10.67,12.83,13.89,-9999,
,14.04.1994,6,11.03,11.59,6.08,10,12.03,13.06,-9999,
,15.04.1994,12.5,14.9,15.61,12.68,13.34,16.04,17.23,-9999,
,16.04.1994,13.5,9.17,9.71,13.73,8.37,10.15,11.12,-9999,
,17.04.1994,8.5,7.08,7.56,8.6,6.56,8,8.89,-9999,
,18.04.1994,7,12.11,12.68,7.1,10.96,13.12,14.17,-9999,
,19.04.1994,15,15.44,16.15,15.15,13.82,16.59,17.78,-9999,
,20.04.1994,10,7.87,8.37,9.8,7.25,8.81,9.73,-9999,
,21.04.1994,8.5,8.37,8.9,8.48,7.67,9.34,10.28,-9999,
,22.04.1994,7,6.05,6.49,6.88,5.66,6.93,7.78,-9999,
,23.04.1994,6,7.64,8.1,6.15,7.07,8.54,9.44,-9999,
,24.04.1994,9,14.71,15.36,8.85,13.21,15.8,16.95,-9999,
,25.04.1994,19,19.65,20.45,18.93,17.48,20.89,22.23,-9999,
,26.04.1994,23,20.94,21.78,22.75,18.59,22.22,23.61,-9999,
,27.04.1994,21.5,19.12,19.91,21.53,17.02,20.35,21.67,-9999,
,28.04.1994,11,8.65,9.17,10.8,7.92,9.61,10.56,-9999,
,29.04.1994,7,8.9,9.44,6.95,8.14,9.88,10.84,-9999,
,30.04.1994,8.5,4.43,4.86,8.43,4.24,5.3,6.11,-9999,
,01.05.1994,3,4.7,5.14,2.98,4.48,5.58,6.39,-9999,
,02.05.1994,4,5.79,6.22,4.18,5.45,6.66,7.5,-9999,
,03.05.1994,7,5.78,6.22,6.93,5.44,6.66,7.5,-9999,
,04.05.1994,8.5,7.35,7.83,8.43,6.79,8.27,9.17,-9999,
,05.05.1994,9,10.5,11.05,8.93,9.54,11.49,12.5,-9999,
,06.05.1994,11,8.67,9.18,10.9,7.95,9.62,10.56,-9999,
,07.05.1994,9,7.05,7.55,9.2,6.52,7.99,8.89,-9999,
,08.05.1994,6.5,9.45,9.98,6.4,8.62,10.42,11.39,-9999,
,09.05.1994,12.5,12.31,12.93,12.58,11.09,13.37,14.45,-9999,
,10.05.1994,11.5,9.19,9.71,11.35,8.4,10.15,11.11,-9999,
,11.05.1994,11,12.09,12.67,11.08,10.93,13.11,14.17,-9999,
,12.05.1994,13,9.96,10.51,12.95,9.06,10.95,11.95,-9999,
,13.05.1994,9.5,9.19,9.71,9.53,8.41,10.15,11.11,-9999,
,14.05.1994,11,11.3,11.86,11.13,10.25,12.3,13.33,-9999,
,15.05.1994,15.5,16.98,17.75,15.55,15.14,18.19,19.45,-9999,
,16.05.1994,14,11.26,11.85,13.95,10.19,12.29,13.33,-9999,
,17.05.1994,9.5,10.49,11.05,9.43,9.53,11.49,12.5,-9999,
,18.05.1994,11,9.71,10.25,10.85,8.85,10.69,11.67,-9999,
,19.05.1994,11,11.04,11.6,11.08,10.01,12.03,13.06,-9999,
,20.05.1994,12.5,12.61,13.21,12.73,11.38,13.65,14.73,-9999,
,21.05.1994,15.5,15.5,16.16,15.33,13.89,16.6,17.78,-9999,
,22.05.1994,19.5,18.89,19.65,19.25,16.84,20.09,21.39,-9999,
,23.05.1994,20.5,19.92,20.72,20.35,17.73,21.16,22.5,-9999,
,24.05.1994,22,19.64,20.44,22.08,17.47,20.88,22.22,-9999,
,25.05.1994,21,19.37,20.18,20.93,17.24,20.62,21.95,-9999,
,26.05.1994,19,15.2,15.88,18.93,13.62,16.32,17.5,-9999,
,27.05.1994,8,8.66,9.17,7.88,7.94,9.61,10.56,-9999,
,28.05.1994,10,11.83,12.41,10.03,10.71,12.84,13.89,-9999,
,29.05.1994,18,14.95,15.62,18.05,13.41,16.06,17.23,-9999,
,30.05.1994,17.5,17.84,18.57,17.65,15.92,19.01,20.28,-9999,
,31.05.1994,23.5,20.67,21.51,23.58,18.36,21.95,23.33,-9999,
,01.06.1994,20,14.66,15.34,20.08,13.14,15.78,16.95,-9999,
,02.06.1994,12,11.29,11.86,11.95,10.23,12.3,13.34,-9999,
,03.06.1994,13.5,12.86,13.47,13.45,11.6,13.91,15,-9999,
,04.06.1994,16,16.53,17.23,15.83,14.78,17.67,18.89,-9999,
,05.06.1994,16.5,16.81,17.51,16.7,15.04,17.95,19.17,-9999,
,06.06.1994,21.5,21.99,22.86,21.35,19.51,23.3,24.73,-9999,
,07.06.1994,20,19.66,20.46,20.03,17.51,20.89,22.23,-9999,
,08.06.1994,20,15.99,16.69,19.85,14.31,17.13,18.34,-9999,
,09.06.1994,13,13.14,13.75,13.23,11.84,14.19,15.28,-9999,
,10.06.1994,16,15.24,15.9,15.88,13.67,16.33,17.5,-9999,
,11.06.1994,20,17.82,18.57,19.75,15.9,19.01,20.28,-9999,
,12.06.1994,21.5,18.6,19.37,21.25,16.58,19.81,21.11,-9999,
,13.06.1994,22.5,22.26,23.13,22.53,19.75,23.57,25,-9999,
,14.06.1994,23.5,22.52,23.4,23.63,19.98,23.84,25.28,-9999,
,15.06.1994,25,24.34,25.28,24.85,21.55,25.72,27.23,-9999,
,16.06.1994,26.5,24.36,25.28,26.73,21.59,25.72,27.22,-9999,
,17.06.1994,27.5,24.36,25.28,27.55,21.58,25.72,27.22,-9999,
,18.06.1994,26.5,25.15,26.09,26.5,22.27,26.53,28.06,-9999,
,19.06.1994,28,25.67,26.63,27.83,22.71,27.07,28.62,-9999,
,20.06.1994,27,24.35,25.28,27.05,21.56,25.71,27.22,-9999,
,21.06.1994,25.5,24.35,25.28,25.35,21.56,25.71,27.22,-9999,
,22.06.1994,22.5,20.45,21.26,22.45,18.19,21.7,23.06,-9999,
,23.06.1994,22.5,19.62,20.44,22.35,17.45,20.88,22.22,-9999,
,24.06.1994,20,19.08,19.9,19.78,16.97,20.34,21.67,-9999,
,25.06.1994,18.5,16.5,17.22,18.33,14.74,17.66,18.89,-9999,
,26.06.1994,19,17.53,18.29,18.88,15.63,18.73,20,-9999,
,27.06.1994,18.5,18.07,18.83,18.28,16.1,19.27,20.56,-9999,
,28.06.1994,20,18.87,19.65,19.93,16.81,20.08,21.39,-9999,
,29.06.1994,22.5,18.05,18.83,22.53,16.08,19.27,20.56,-9999,
,30.06.1994,21.5,17.8,18.56,21.53,15.87,19,20.28,-9999,
,01.07.1994,19.5,19.12,19.91,19.43,17.03,20.35,21.67,-9999,
,02.07.1994,24,20.67,21.51,24.03,18.35,21.95,23.34,-9999,
