@T,Climate,,,,,
descr,solar radiation,,,,,
unit,MJ/m2,,,,,
missing_val,-9999,,,,,
date_start,01.01.1990,,,,,
date_end,31.12.2008,,,,,
date_format,dd.MM.yyyy,,,,,
,,,,,,
@H,date,solrad[1],solrad[2],solrad[3],solrad[4],solrad[5]
name,,waterloo,ame,ass,blg,cme
ID,,1,2,3,4,5
elevation,,287,276,275,266,273
,09.08.2005,-9999,20.19,25.844,22.716,29.56
,10.08.2005,-9999,18.55,24.789,21.631,25.64
,11.08.2005,-9999,10.4,13.819,12.159,11.3
,12.08.2005,-9999,16.61,18.79,18.673,20.93
,13.08.2005,-9999,10.6,13.952,0,14.42
,14.08.2005,-9999,7.72,10.324,0,11.22
,15.08.2005,-9999,14.83,21.295,15.568,22.38
,16.08.2005,-9999,22.93,36.824,33.864,33
,17.08.2005,-9999,20.83,27.276,5.837,32.97
,18.08.2005,-9999,14.67,19.868,23.587,21.03
,19.08.2005,-9999,20.66,28.454,17.091,28.3
,20.08.2005,-9999,0,19.703,25.574,20.44
,21.08.2005,-9999,-9999,30.19,20.201,32.06
,22.08.2005,-9999,-9999,22.226,18.313,26.76
,23.08.2005,-9999,2.28,21.118,23.281,22.56
,24.08.2005,-9999,17.52,27.373,22.057,29.5
,25.08.2005,-9999,19.44,27.011,18.397,28.21
,26.08.2005,-9999,14.97,22.807,18.805,23.22
,27.08.2005,-9999,17.63,23.256,24.997,24.19
,28.08.2005,-9999,20.91,30.034,18.887,30.98
,29.08.2005,-9999,15.93,21.814,7.126,24.01
,30.08.2005,-9999,6.35,8.335,20.129,9.63
,31.08.2005,-9999,20.9,24.877,20.503,22
,01.09.2005,-9999,-9999,0,21.925,28.25
,02.09.2005,-9999,5.6,8.208,21.014,27.68
,03.09.2005,-9999,18.6,25.141,21.806,25.79
,04.09.2005,-9999,24.53,25.244,23.75,27.75
,05.09.2005,-9999,-9999,28.195,22.892,29.91
,06.09.2005,-9999,25.11,27.271,19.785,29.26
,07.09.2005,-9999,18.29,24.377,15.893,25.77
,08.09.2005,-9999,13.54,19.865,21.084,28.61
,09.09.2005,-9999,18.67,25.691,20.999,29.86
,10.09.2005,-9999,18.27,25.037,20.721,25.95
,11.09.2005,-9999,18.23,24.822,17.972,26.61
,12.09.2005,-9999,17.18,23.024,19.136,24.46
,13.09.2005,-9999,16.13,22.166,11.815,23.48
,14.09.2005,-9999,8.66,14.048,8.873,13.91
,15.09.2005,-9999,8.34,11.031,4.432,11.74
,16.09.2005,-9999,3.55,4.878,11.835,5.8
,17.09.2005,-9999,9.71,10.774,20.296,12.77
,18.09.2005,-9999,17.44,22.922,9.456,25.82
,19.09.2005,-9999,8.43,11.355,20.312,12.11
,20.09.2005,-9999,18.19,25.199,20.854,26.66
,21.09.2005,-9999,18.77,25.05,15.31,26.41
,22.09.2005,-9999,13.75,19.099,13.264,19.26
,23.09.2005,-9999,11.23,17.276,6.078,17.67
,24.09.2005,-9999,5.1,7.049,5.032,7.93
,25.09.2005,-9999,4.69,5.961,9.651,6.38
,26.09.2005,-9999,9.12,12.576,20.315,11.79
,27.09.2005,-9999,17.42,24.128,14.801,25.72
,28.09.2005,-9999,13.16,18.065,17.596,20.58
,29.09.2005,-9999,12.57,19.715,20.096,21.32
,30.09.2005,-9999,17.17,24.002,18.469,25.88
,01.10.2005,-9999,15.82,21.809,12.665,24.38
,02.10.2005,-9999,10.43,13.624,14.765,16.51
,03.10.2005,-9999,12.36,18.674,16.388,18.7
,04.10.2005,-9999,12.94,19.506,15.997,19.93
,05.10.2005,-9999,12.6,18.108,7.628,15.85
,06.10.2005,-9999,6.48,8.806,11.768,9.83
,07.10.2005,-9999,8.58,13.339,6.764,0.05
,08.10.2005,-9999,5.86,7.861,17.149,8.57
,09.10.2005,-9999,14.71,20.744,2.344,21.32
,10.10.2005,-9999,2.32,2.87,2.726,3.64
,11.10.2005,-9999,2.42,3.592,4.318,3.73
,12.10.2005,-9999,3.66,4.515,9.155,6.04
,13.10.2005,-9999,7.63,12.284,13.76,12.25
,14.10.2005,-9999,11.26,15.91,16.366,0
,15.10.2005,-9999,14.12,20.75,14.004,-9999
,16.10.2005,-9999,13.92,19.078,8.75,-9999
,17.10.2005,-9999,-9999,10.738,15.63,-9999
,18.10.2005,-9999,-9999,18.911,14.843,-9999
,19.10.2005,-9999,8.39,18.16,4.727,-9999
,20.10.2005,-9999,4.63,6.01,2.872,-9999
,21.10.2005,-9999,2.86,3.309,9.58,-9999
,22.10.2005,-9999,8.57,11.164,6.799,-9999
,23.10.2005,-9999,6.15,7.987,4.13,-9999
,24.10.2005,-9999,3.86,4.838,7.628,-9999
,25.10.2005,-9999,6.97,10.03,8.681,10.65
,26.10.2005,-9999,8.23,11.449,12.016,13.53
,27.10.2005,-9999,10.45,15.313,13.276,-9999
,28.10.2005,-9999,12.96,17.365,13.351,-9999
,29.10.2005,-9999,11.76,16.754,13.223,-9999
,30.10.2005,-9999,11.31,16.285,6.907,-9999
,31.10.2005,-9999,6.82,9.135,8.61,-9999
,01.11.2005,-9999,6.81,13.153,13.018,-9999
,02.11.2005,-9999,10.83,22.602,11.032,-9999
,03.11.2005,-9999,1.28,13.48,11.84,-9999
,04.11.2005,-9999,8.88,12.777,3.423,-9999
,05.11.2005,-9999,-9999,-9999,2.541,-9999
,06.11.2005,-9999,-9999,-9999,8.498,-9999
,07.11.2005,-9999,7.97,5.956,5.497,11.43
,08.11.2005,-9999,3.1,3.998,7.953,0.03
,09.11.2005,-9999,6.67,8.919,11.506,8.72
,10.11.2005,-9999,10.17,13.868,11.771,13.78
,11.11.2005,-9999,9.93,14.336,11.412,14.21
,12.11.2005,-9999,9.4,0,10.367,13.71
,13.11.2005,-9999,8.59,19.81,6.565,12.58
,14.11.2005,-9999,5.83,8.009,1.069,8.28
,15.11.2005,-9999,1.31,1.559,0.631,1.69
,16.11.2005,-9999,-9999,0.083,7.352,2.3
,17.11.2005,-9999,6.86,8.11,4.913,8.45
,18.11.2005,-9999,4.38,6.297,10.66,6.7
,19.11.2005,-9999,9.07,13.235,10.093,13.17
,20.11.2005,-9999,8.61,12.409,2.167,12.47
,21.11.2005,-9999,1.82,2.415,8.836,2.99
,22.11.2005,-9999,7.64,11.146,1.807,9.95
,23.11.2005,-9999,1.5,2.187,8.102,2.4
,24.11.2005,-9999,5.59,8.688,7.753,9.72
,25.11.2005,-9999,6.76,9.198,8.036,9.79
,26.11.2005,-9999,6.84,10.24,2.936,10.1
,27.11.2005,-9999,2.77,3.461,2.416,3.67
,28.11.2005,-9999,2.26,2.909,1.856,2.67
,29.11.2005,-9999,1.46,-9999,4.348,2.27
,30.11.2005,-9999,2.58,5.955,3.557,4.86
,01.12.2005,-9999,3.19,4.387,9.189,4.54
,02.12.2005,-9999,6.74,10.977,3.564,14.3
,03.12.2005,-9999,3.26,4.343,7.209,0.23
,04.12.2005,-9999,6.73,9.583,8.962,9.65
,05.12.2005,-9999,8.14,11.638,7.146,12.2
,06.12.2005,-9999,5.38,6.736,10.154,7.45
,07.12.2005,-9999,8.41,12.108,3.985,12.31
,08.12.2005,-9999,3.52,4.637,4.354,5.24
,09.12.2005,-9999,3.87,5.488,7.085,5.61
,10.12.2005,-9999,6.94,8.789,3.713,9.2
,11.12.2005,-9999,3.33,4.736,9.512,5.01
,12.12.2005,-9999,8.06,11.623,6.47,11.68
,13.12.2005,-9999,5.68,8.062,3.116,8.14
,14.12.2005,-9999,3.03,3.999,2.459,4
,15.12.2005,-9999,2.11,3.069,6.455,3.29
,16.12.2005,-9999,4.79,7.04,9.376,7.76
,17.12.2005,-9999,7.95,11.38,6.356,11.3
,18.12.2005,-9999,5.72,8.075,9.723,8.81
,19.12.2005,-9999,8.01,11.952,8.784,11.72
,20.12.2005,-9999,7.32,10.893,9.203,11.51
,21.12.2005,-9999,7.94,11.43,6.446,11.46
,22.12.2005,-9999,5.52,7.387,7.517,8.52
,23.12.2005,-9999,6.39,9.032,4.215,9.42
,24.12.2005,-9999,3.8,5.087,1.18,5.5
,25.12.2005,-9999,0.98,1.394,3.097,1.56
,26.12.2005,-9999,2.75,3.799,4.516,4.63
,27.12.2005,-9999,2.97,4.264,1.927,3.06
,28.12.2005,-9999,1.56,2.228,1.451,0.5
,29.12.2005,-9999,1.26,1.698,1.3,2.05
,30.12.2005,-9999,1.2,1.404,1.024,1.96
,31.12.2005,-9999,0.92,0.922,4.807,1.32
,01.01.2006,-9999,4.14,5.902,0.93,7.23
,02.01.2006,-9999,0.8,1.021,2.028,1.41
,03.01.2006,-9999,1.99,2.38,0.575,3.09
,04.01.2006,-9999,0.59,0.597,1.891,0.05
,05.01.2006,-9999,1.61,1.979,2.816,-9999
,06.01.2006,-9999,2.27,3.061,1.438,-9999
,07.01.2006,-9999,1.11,1.362,6.87,-9999
,08.01.2006,-9999,5.44,7.758,0.931,-9999
,09.01.2006,-9999,0.78,0.984,3.784,-9999
,10.01.2006,-9999,3.47,4.293,2.533,1.66
,11.01.2006,-9999,1.14,1.491,9.969,1.96
,12.01.2006,-9999,7.88,12.077,0.917,12.14
,13.01.2006,-9999,0.82,0.956,7.88,1.98
,14.01.2006,-9999,6.06,10.222,8.482,-9999
,15.01.2006,-9999,7.06,9.547,8.473,-9999
,16.01.2006,-9999,7.34,10.14,0.754,-9999
,17.01.2006,-9999,0.62,0.764,5.771,-9999
,18.01.2006,-9999,4.81,6.487,10.052,-9999
,19.01.2006,-9999,8.36,12.13,1.456,6.28
,20.01.2006,-9999,1.78,1.891,8.621,2.18
,21.01.2006,-9999,7.09,10.336,4.991,14.8
,22.01.2006,-9999,4.38,6.065,9.683,7.33
,23.01.2006,-9999,7.98,11.674,2.452,21.64
,24.01.2006,-9999,2.46,2.938,6.242,0.05
,25.01.2006,-9999,4.32,6.698,11.801,0.04
,26.01.2006,-9999,9.99,14.362,7.27,22.45
,27.01.2006,-9999,6.41,8.603,6.358,9.35
,28.01.2006,-9999,5.45,7.603,1.902,8.35
,29.01.2006,-9999,1.89,2.522,2.535,2.13
,30.01.2006,-9999,2.27,2.794,1.493,0.03
,31.01.2006,-9999,1.48,1.898,9.747,2.2
,01.02.2006,-9999,8.37,12.169,7.108,13.4
,02.02.2006,-9999,5.6,7.33,3.301,8.18
,03.02.2006,-9999,2.49,3.455,1.637,4.07
,04.02.2006,-9999,1.45,1.889,3.806,2.1
,05.02.2006,-9999,3.99,5.173,14.057,5.77
,06.02.2006,-9999,11.46,16.754,7.403,17.66
,07.02.2006,-9999,7.06,9.904,7.81,11.03
,08.02.2006,-9999,6.97,9.835,13.135,0
,09.02.2006,-9999,11.25,15.83,6.144,13.52
,10.02.2006,-9999,4.58,7.013,5.465,8.42
,11.02.2006,-9999,3.61,5.33,12.127,6.6
,12.02.2006,-9999,11.48,15.296,8.85,13.75
,13.02.2006,-9999,8.14,10.365,13.625,11.61
,14.02.2006,-9999,11.66,16.776,6.415,17.6
,15.02.2006,-9999,5.55,7.54,1.382,8.54
,16.02.2006,-9999,1.19,1.421,8.714,1.94
,17.02.2006,-9999,9.63,12.386,10.752,12.37
,18.02.2006,-9999,9.81,12.706,15.771,13.19
,19.02.2006,-9999,13.72,18.958,15.73,19.94
,20.02.2006,-9999,13.42,18.547,15.601,19.66
,21.02.2006,-9999,13.32,18.247,16.067,19.78
,22.02.2006,-9999,13.64,18.965,14.779,19.84
,23.02.2006,-9999,12.81,17.271,14.578,18.06
,24.02.2006,-9999,11.5,16.934,13.829,18.6
,25.02.2006,-9999,11.22,16.482,16.838,13.96
,26.02.2006,-9999,13.95,19.758,8.38,23.96
,27.02.2006,-9999,6.89,8.776,16.276,-9999
,28.02.2006,-9999,13.97,19.874,8.498,32.06
,01.03.2006,-9999,7.03,9.726,4.027,11.07
,02.03.2006,-9999,3.06,4.293,11.827,5.06
,03.03.2006,-9999,11.49,15.055,19.119,15.32
,04.03.2006,-9999,16.46,22.714,10.366,24.29
,05.03.2006,-9999,9.45,12.256,5.396,13.18
,06.03.2006,-9999,4.7,6.887,18.494,6.85
,07.03.2006,-9999,16.33,22.366,6.851,23.46
,08.03.2006,-9999,5.71,8.112,3.427,10.09
,09.03.2006,-9999,3.03,3.916,4.592,0.02
,10.03.2006,-9999,4.14,5.33,9.994,6.54
,11.03.2006,-9999,8.13,11.481,7.135,13.56
,12.03.2006,-9999,6.59,8.501,9.776,9.2
,13.03.2006,-9999,7.3,11.301,18.678,10.6
,14.03.2006,-9999,14.87,21.509,20.98,21.25
,15.03.2006,-9999,18.13,24.832,6.542,26.36
,16.03.2006,-9999,5.79,7.893,19.742,8.64
,17.03.2006,-9999,17.59,24.967,22.377,27.4
,18.03.2006,-9999,19.25,26.417,22.57,28.53
,19.03.2006,-9999,19.51,26.768,12.802,28.84
,20.03.2006,-9999,11.93,15.909,9.107,17.03
,21.03.2006,-9999,8.21,10.687,15.867,11.72
,22.03.2006,-9999,11.22,16.891,9.532,18.82
,23.03.2006,-9999,8.22,11,9.76,1.97
,24.03.2006,-9999,8.49,11.141,10.41,-9999
,25.03.2006,-9999,9.88,11.868,12.411,-9999
,26.03.2006,-9999,11.8,15.362,18.459,-9999
,27.03.2006,-9999,16.08,21.281,3.737,-9999
,28.03.2006,-9999,4.05,4.918,8.674,-9999
,29.03.2006,-9999,7.94,10.018,22.923,-9999
,30.03.2006,-9999,19.3,26.524,11.164,-9999
,31.03.2006,-9999,9.54,12.55,6.214,-9999
,01.04.2006,-9999,5.56,7.954,7.68,0
,02.04.2006,-9999,6.12,8.579,4.418,0
,03.04.2006,-9999,3.64,4.888,25.413,0
,04.04.2006,-9999,21.43,28.754,23.125,31.1
,05.04.2006,-9999,20.33,27.613,18.167,28.39
,06.04.2006,-9999,16.65,21.564,13.422,22.28
,07.04.2006,-9999,9.16,14.471,29.452,14.93
,08.04.2006,-9999,24.56,34.212,25.54,41.58
,09.04.2006,-9999,19.35,22.669,25.463,42.39
,10.04.2006,-9999,18.59,27.622,17.764,30.21
,11.04.2006,-9999,14.28,20.87,13.501,21.87
,12.04.2006,-9999,8.08,12.256,16.132,14.66
,13.04.2006,-9999,14.91,22.331,15.404,23.11
,14.04.2006,-9999,11.7,17.745,26.458,18.22
,15.04.2006,-9999,20.13,30.781,15.959,32.1
,16.04.2006,-9999,12.59,18.337,27.092,19.62
,17.04.2006,-9999,20.22,30.892,27.14,32.66
,18.04.2006,-9999,20.55,31.134,25.364,32.8
,19.04.2006,-9999,18.83,29.405,19.938,29.92
,20.04.2006,-9999,14.68,23.039,18.757,24.9
,21.04.2006,-9999,14.37,21.932,22.733,22.38
,22.04.2006,-9999,15.87,23.767,18.862,26.14
,23.04.2006,-9999,13.12,22.329,23.724,22.73
,24.04.2006,-9999,16.9,27.289,9.681,29.8
,25.04.2006,-9999,7.68,9.506,28.903,11.63
,26.04.2006,-9999,20.3,32.053,28.12,34.83
,27.04.2006,-9999,20.04,32.083,28.379,33.52
,28.04.2006,-9999,21.03,30.896,14.686,34.52
,29.04.2006,-9999,11.13,17.347,4.426,17.67
,30.04.2006,-9999,3.11,4.978,12.625,5.48
,01.05.2006,-9999,10.08,13.529,12.595,14.22
,02.05.2006,-9999,7.11,13.126,21.605,12.81
,03.05.2006,-9999,17.4,25.823,27.655,26.71
,04.05.2006,-9999,20.73,32.038,24.811,33.43
,05.05.2006,-9999,17.32,26.183,29.908,27.08
,06.05.2006,-9999,21.67,34.136,29.656,12.47
,07.05.2006,-9999,21.95,33.633,28.747,0.01
,08.05.2006,-9999,21.39,33.122,25.588,35.03
,09.05.2006,-9999,18.25,28.829,12.544,30.83
,10.05.2006,-9999,9.3,14.137,6.872,16.71
,11.05.2006,-9999,5.28,7.839,6.431,9.21
,12.05.2006,-9999,4.97,7.217,7.373,8.23
,13.05.2006,-9999,5.18,8.362,8.301,8.94
,14.05.2006,-9999,6.57,10.035,6.641,11.56
,15.05.2006,-9999,5.33,7.582,17.002,7.93
,16.05.2006,-9999,12.53,21.413,20.38,20.23
,17.05.2006,-9999,14.85,24.978,22.3,26.03
,18.05.2006,-9999,17.77,25.729,25.177,28.31
,19.05.2006,-9999,20.79,30.943,28.376,35.66
,20.05.2006,-9999,21.94,34.897,29.167,36.45
,21.05.2006,-9999,22.82,34.754,30.829,37.58
,22.05.2006,-9999,23.6,36.225,29.745,38.47
,23.05.2006,-9999,22.87,35.18,19.873,37.77
,24.05.2006,-9999,15.66,24.634,16.827,25.55
,25.05.2006,-9999,11.29,18.765,16.999,20.24
,26.05.2006,-9999,12.72,22.299,29.375,21.99
,27.05.2006,-9999,19.95,32.965,26.706,35.61
,28.05.2006,-9999,18.69,32.12,29.222,31.22
,29.05.2006,-9999,20.72,33.249,23.082,34.93
,30.05.2006,-9999,17.8,25.264,15.24,27.15
,31.05.2006,-9999,12.83,18.313,9.389,21.6
,01.06.2006,-9999,7.1,11.987,17.174,13.29
,02.06.2006,-9999,12.66,19.513,28.809,20.05
,03.06.2006,-9999,20.42,32.008,21.15,36.43
,04.06.2006,-9999,16.43,26.203,31.334,29.15
,05.06.2006,-9999,23.46,35.942,26.582,37.58
,06.06.2006,-9999,20.28,31.622,16.242,30.71
,07.06.2006,-9999,11.88,18.451,23.82,21.95
,08.06.2006,-9999,16.25,26.926,25.046,24.49
,09.06.2006,-9999,19.13,29.11,19.537,30.6
,10.06.2006,-9999,17.44,23.697,15.877,21.98
,11.06.2006,-9999,13.92,21.227,27.581,20.36
,12.06.2006,-9999,22.97,32.791,25.646,35.23
,13.06.2006,-9999,17.61,25.717,24.506,30.9
,14.06.2006,-9999,18.91,29.981,26.086,32.64
,15.06.2006,-9999,22.24,33.397,23.834,35.17
,16.06.2006,-9999,18.62,28.888,29.326,30.56
,17.06.2006,-9999,22.87,34.183,10.488,36.19
,18.06.2006,-9999,8.01,12.842,24.692,12.62
,19.06.2006,-9999,16.29,25.964,26.068,28.29
,20.06.2006,-9999,19.96,31.202,16.333,33.85
,21.06.2006,-9999,12.5,18.289,17.222,20.47
,22.06.2006,-9999,12.95,19.795,18.056,19.24
,23.06.2006,-9999,12.91,20.873,27.505,23.63
,24.06.2006,-9999,20.07,31.146,25.214,31.81
,25.06.2006,-9999,20.29,30.878,26.17,30.84
,26.06.2006,-9999,19.59,32.749,19.541,30.39
,27.06.2006,-9999,15.96,21.867,21.292,22.89
,28.06.2006,-9999,17.26,26.555,27.573,25.37
,29.06.2006,-9999,20.56,32.942,28.277,34.9
,30.06.2006,-9999,20.91,32.644,26.22,33.25
,01.07.2006,-9999,20.1,30.742,12.812,31.6
,02.07.2006,-9999,8.32,13.794,10.463,14.36
,03.07.2006,-9999,8.99,12.207,25.05,12.99
,04.07.2006,-9999,19.44,27.797,29.212,29.94
,05.07.2006,-9999,22.68,34.654,29.224,36.31
,06.07.2006,-9999,23.1,34.491,28.557,36.73
,07.07.2006,-9999,22.67,33.566,29.098,35.57
,08.07.2006,-9999,21.61,30.756,21.661,34.94
,09.07.2006,-9999,17.28,23.393,19.217,26.02
,10.07.2006,-9999,17.02,24.249,6.623,24.55
,11.07.2006,-9999,5.54,8.003,8.231,7.65
,12.07.2006,-9999,8.59,11.569,20.346,11.93
,13.07.2006,-9999,18.03,25.892,13.48,26.74
,14.07.2006,-9999,10.51,15.218,29.646,16.42
,15.07.2006,-9999,22.41,31.34,28.531,35.12
,16.07.2006,-9999,22.13,31.632,28.75,34.2
,17.07.2006,-9999,22.12,32.887,14.91,33.96
,18.07.2006,-9999,12.11,17.777,28.558,17.57
,19.07.2006,-9999,21.75,32.091,10.91,34.42
,20.07.2006,-9999,8.91,12.378,20.281,12.64
,21.07.2006,-9999,16.02,24.492,26.839,24.68
,22.07.2006,-9999,21.14,29.709,27.559,29.4
,23.07.2006,-9999,19.6,29.634,27.418,33.33
,24.07.2006,-9999,21.67,30.655,20.86,32.25
,25.07.2006,-9999,15.2,22.237,12.777,25.44
,26.07.2006,-9999,9.35,13.905,6,14.25
,27.07.2006,-9999,4.84,7.202,24.242,9.39
,28.07.2006,-9999,16.86,25.465,25.851,24.41
,29.07.2006,-9999,17.27,29.778,19.305,30.59
,30.07.2006,-9999,12.53,21.495,26.613,22.56
,31.07.2006,-9999,16.38,29.594,26.917,31.32
,01.08.2006,-9999,18.34,30.824,26.98,33.84
,02.08.2006,-9999,18.59,30.629,12.199,32.21
,03.08.2006,-9999,9.76,14.784,28.355,17.05
,04.08.2006,-9999,21.72,32.254,22.733,33.9
,05.08.2006,-9999,17.71,26.441,19.726,26.98
,06.08.2006,-9999,15.23,23.486,19.111,23.72
,07.08.2006,-9999,15.38,20.853,23.246,22.56
,08.08.2006,-9999,16.78,27.206,22.108,27.52
,09.08.2006,-9999,17.16,25.15,8.361,25.59
,10.08.2006,-9999,6.69,10.636,24.214,11.29
,11.08.2006,-9999,19.97,26.838,28.397,27.42
,12.08.2006,-9999,21.63,32.041,23.251,33.86
,13.08.2006,-9999,18.62,27.752,8.306,30.12
,14.08.2006,-9999,6.54,9.974,27.85,10.32
,15.08.2006,-9999,21.27,29.426,26.599,30.98
,16.08.2006,-9999,20.32,30.451,24.561,31.75
,17.08.2006,-9999,19.16,28.422,10.679,29.76
,18.08.2006,-9999,9.38,12.626,12.968,12.94
,19.08.2006,-9999,9.12,13.324,24.262,13.77
,20.08.2006,-9999,18.08,27.728,23.395,27.55
,21.08.2006,-9999,17.55,28.877,25.253,29.4
,22.08.2006,-9999,18.48,24.506,23.95,29.54
,23.08.2006,-9999,17.86,26.684,15.769,28.69
,24.08.2006,-9999,11.37,17.095,17.379,18.81
,25.08.2006,-9999,13.78,21.224,11.119,20.9
,26.08.2006,-9999,9.03,13.623,12.086,14.02
,27.08.2006,-9999,9.1,13.547,3.013,14.47
,28.08.2006,-9999,2.39,3.034,5.792,3.67
,29.08.2006,-9999,4.93,7.132,11.054,6.29
,30.08.2006,-9999,10.97,14.413,17.142,15.05
,31.08.2006,-9999,11.12,18.129,11.4,19.09
,01.09.2006,-9999,9.28,14.368,15.937,13.53
,02.09.2006,-9999,13.24,19.751,19.777,22.24
,03.09.2006,-9999,15.85,22.864,15.112,22.91
,04.09.2006,-9999,11.05,16.4,17.492,17.45
,05.09.2006,-9999,13.4,19.502,22.034,19.91
,06.09.2006,-9999,16,21.589,21.745,26.67
,07.09.2006,-9999,15.23,22.216,20.107,24.58
,08.09.2006,-9999,15.87,23.724,17.726,25.81
,09.09.2006,-9999,14.52,20.516,7.573,22.99
,10.09.2006,-9999,5.12,8.014,6.472,8.64
,11.09.2006,-9999,4.3,6.338,4.956,6.68
,12.09.2006,-9999,4.05,4.989,4.62,5.79
,13.09.2006,-9999,3.23,4.342,8.213,5.73
,14.09.2006,-9999,5.28,8.53,19.518,9.92
,15.09.2006,-9999,14.91,20.246,17.696,23.86
,16.09.2006,-9999,13.27,19.774,16.95,20.94
,17.09.2006,-9999,13.36,19.629,4.208,20.19
,18.09.2006,-9999,3.15,4.379,9.875,5.56
,19.09.2006,-9999,6.93,12.529,9.447,13.14
,20.09.2006,-9999,9.26,12.178,20.607,11.78
,21.09.2006,-9999,15.48,24.204,3.185,25.4
,22.09.2006,-9999,2.25,3.292,3.388,3.81
,23.09.2006,-9999,2.45,3.508,11.522,4.32
,24.09.2006,-9999,7.59,11.943,18.967,10.85
,25.09.2006,-9999,15.21,19.727,18.5,23.31
,26.09.2006,-9999,13.94,20.872,9.232,22.94
,27.09.2006,-9999,6.17,9.33,10.245,9.53
,28.09.2006,-9999,8.91,12.287,15.68,12.67
,29.09.2006,-9999,9.37,15.806,10.566,19.15
,30.09.2006,-9999,8.1,11.34,18.064,12.31
,01.10.2006,-9999,14.77,22.193,5.449,23.16
,02.10.2006,-9999,4.05,5.876,16.978,6.85
,03.10.2006,-9999,12.58,19.244,2.817,20.73
,04.10.2006,-9999,1.95,3.056,16.816,3.86
,05.10.2006,-9999,12.77,20.102,18.928,20.89
,06.10.2006,-9999,14.05,21.737,18.428,23.3
,07.10.2006,-9999,13.75,21.188,17.995,22.71
,08.10.2006,-9999,13.41,20.645,15.656,22.3
,09.10.2006,-9999,11.7,17.783,8.929,19.49
,10.10.2006,-9999,6.28,9.43,2.696,10.6
,11.10.2006,-9999,1.8,2.726,13.985,3.45
,12.10.2006,-9999,9.71,15.779,17.568,15.51
,13.10.2006,-9999,12.62,19.987,16.826,21.93
,14.10.2006,-9999,12.06,19.736,14.443,21.58
,15.10.2006,-9999,10.99,17.286,3.168,15.91
,16.10.2006,-9999,2.48,3.67,1.979,3.79
,17.10.2006,-9999,1.14,1.787,6.871,2.48
,18.10.2006,-9999,4.52,6.502,2.989,8.01
,19.10.2006,-9999,2.13,3.221,10.196,3.66
,20.10.2006,-9999,7.12,10.51,10.302,12.7
,21.10.2006,-9999,7.3,11.56,2.837,12.6
,22.10.2006,-9999,2.13,3.23,3.992,3.4
,23.10.2006,-9999,2.94,4.644,9.768,4.83
,24.10.2006,-9999,7.81,10.251,14.841,11.35
,25.10.2006,-9999,10.35,17.256,2.908,12.86
,26.10.2006,-9999,2.62,3.607,0.905,3.74
,27.10.2006,-9999,0.65,0.869,7.99,1.15
,28.10.2006,-9999,7.11,12.083,14.308,11.83
,29.10.2006,-9999,10.72,17.291,12.348,18.13
,30.10.2006,-9999,8.85,14.598,7.661,14.93
,31.10.2006,-9999,5.86,9.167,9.599,9.86
,01.11.2006,-9999,7.23,10.968,6.209,11.55
,02.11.2006,-9999,4.93,7.998,10.867,7.46
,03.11.2006,-9999,8.7,12.818,6.327,13.93
,04.11.2006,-9999,4.97,7.522,5.818,7.99
,05.11.2006,-9999,4.37,6.955,6.716,7.91
,06.11.2006,-9999,5.41,8.011,0.97,8.52
,07.11.2006,-9999,0.77,0.959,2.753,1.24
,08.11.2006,-9999,1.98,2.834,11.331,3.36
,09.11.2006,-9999,8.35,13.554,6.65,14.11
,10.11.2006,-9999,4.97,7.409,2.451,8.48
,11.11.2006,-9999,1.95,2.719,3.844,3.18
,12.11.2006,-9999,3.1,4.399,3.706,4.72
,13.11.2006,-9999,2.63,4.124,4.08,4.74
,14.11.2006,-9999,3.24,4.74,2.732,5.31
,15.11.2006,-9999,2.37,3.459,0.743,3.52
,16.11.2006,-9999,0.56,0.718,3.209,1.06
,17.11.2006,-9999,2.27,3.347,6.396,4.14
,18.11.2006,-9999,4.01,6.001,5.548,6.72
,19.11.2006,-9999,3.96,6.941,6.979,6.54
,20.11.2006,-9999,5.19,8.48,8.927,8.14
,21.11.2006,-9999,6.54,10.269,10.774,9.95
,22.11.2006,-9999,8.31,13.369,7.574,14.49
,23.11.2006,-9999,5.69,8.417,9.674,10.28
,24.11.2006,-9999,6.6,11.18,8.155,11.22
,25.11.2006,-9999,5.83,9.435,6.539,8.91
,26.11.2006,-9999,5.41,8.131,5.314,7.64
,27.11.2006,-9999,3.83,5.773,7.584,5.94
,28.11.2006,-9999,5.64,9.399,2.075,8.92
,29.11.2006,-9999,1.51,2.117,1.049,2.1
,30.11.2006,-9999,0.8,1.123,2.548,1.45
,01.12.2006,-9999,1.93,2.641,9.881,2.76
,02.12.2006,-9999,7.22,11.857,7.348,12.3
,03.12.2006,-9999,5.27,8.427,4.082,7.56
,04.12.2006,-9999,3.38,4.942,8.791,4.91
,05.12.2006,-9999,6.17,9.912,7.232,11.01
,06.12.2006,-9999,5.53,8.713,7.82,9.38
,07.12.2006,-9999,6.33,11.156,9.772,11.49
,08.12.2006,-9999,7.03,11.514,8.897,12.45
,09.12.2006,-9999,6.48,10.48,8.809,11.48
,10.12.2006,-9999,6.89,10.85,5.243,11.04
,11.12.2006,-9999,4.05,6.186,0.887,7.13
,12.12.2006,-9999,0.63,0.865,-9999,1.07
,13.12.2006,-9999,-9999,8.007,-9999,9.05
,14.12.2006,-9999,-9999,5.684,-9999,5.97
,15.12.2006,-9999,-9999,5.126,-9999,5.1
