@T,climate,,,,,,,,,,,,,,,,,
descr,relative humidity,,,,,,,,,,,,,,,,,
unit,%,,,,,,,,,,,,,,,,,
 missing_value,-9999,,,,,,,,,,,,,,,,,
date_start,01.01.1918,,,,,,,,,,,,,,,,,
date_end,31.12.2014,,,,,,,,,,,,,,,,,
 date_format,dd.MM.yyyy,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
@H,date,rehum[0],rehum[1],rehum[2],rehum[3],rehum[4],rehum[5],rehum[6],rehum[7],rehum[8],rehum[9],rehum[10],rehum[11],rehum[12],rehum[13],rehum[14],rehum[15],rehum[16]
name,,Greeley GLY03,Greeley LIRF GLY04,Greeley Generic,Drake,Drake Generic,Akron,Akron Generic,ARDEC,ARDEC Generic,Ft Collins,Ft Collins Generic,Ault,Ault Generic,Stratton,Stratton Generic,Sterling DAP,Sterling Generic
ID,,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
elevation,,1426,1427,1427,1572,1572,1383,1383,1558,1558,1525,1525,1497,1497,1335,1335,1363,1363
x,,529937,530697,530697,512701,512701,658244,658244,500000,500000,492746,492746,523701,523701,736677,736677,658762,658762
y,,4476587,4477623,4477623,4495474,4495474,4446593,4446593,4500182,4500182,4491727,4491727,4490951,4490951,4340328,4340328,4470503,4470503
,23.05.1918,-9999,-9999,-9999,-9999,-9999,55.87,55,-9999,-9999,-9999,64.81,-9999,-9999,-9999,-9999,-9999,-9999
,24.05.1918,-9999,-9999,-9999,-9999,-9999,42.24,54.9,-9999,-9999,-9999,66.73,-9999,-9999,-9999,-9999,-9999,-9999
,25.05.1918,-9999,-9999,-9999,-9999,-9999,53.52,54.3,-9999,-9999,-9999,68,-9999,-9999,-9999,-9999,-9999,-9999
,26.05.1918,-9999,-9999,-9999,-9999,-9999,36.53,54.7,-9999,-9999,-9999,65.18,-9999,-9999,-9999,-9999,-9999,-9999
,27.05.1918,-9999,-9999,-9999,-9999,-9999,59.67,54.3,-9999,-9999,-9999,59.75,-9999,-9999,-9999,-9999,-9999,-9999
,28.05.1918,-9999,-9999,-9999,-9999,-9999,53.63,53.5,-9999,-9999,-9999,60.21,-9999,-9999,-9999,-9999,-9999,-9999
,29.05.1918,-9999,-9999,-9999,-9999,-9999,54.16,53.9,-9999,-9999,-9999,61.98,-9999,-9999,-9999,-9999,-9999,-9999
,30.05.1918,-9999,-9999,-9999,-9999,-9999,58.71,55.5,-9999,-9999,-9999,60.77,-9999,-9999,-9999,-9999,-9999,-9999
,31.05.1918,-9999,-9999,-9999,-9999,-9999,41.3,54.3,-9999,-9999,-9999,59.95,-9999,-9999,-9999,-9999,-9999,-9999
,01.06.1918,-9999,-9999,-9999,-9999,-9999,41.3,56,-9999,-9999,-9999,53.09,-9999,-9999,-9999,-9999,-9999,-9999
,02.06.1918,-9999,-9999,-9999,-9999,-9999,48.74,55.1,-9999,-9999,-9999,59.96,-9999,-9999,-9999,-9999,-9999,-9999
,03.06.1918,-9999,-9999,-9999,-9999,-9999,28.89,54.4,-9999,-9999,-9999,61.91,-9999,-9999,-9999,-9999,-9999,-9999
,04.06.1918,-9999,-9999,-9999,-9999,-9999,52.67,56.2,-9999,-9999,-9999,66.21,-9999,-9999,-9999,-9999,-9999,-9999
,05.06.1918,-9999,-9999,-9999,-9999,-9999,54.27,56,-9999,-9999,-9999,63.1,-9999,-9999,-9999,-9999,-9999,-9999
,06.06.1918,-9999,-9999,-9999,-9999,-9999,59.37,51.2,-9999,-9999,-9999,55.7,-9999,-9999,-9999,-9999,-9999,-9999
,07.06.1918,-9999,-9999,-9999,-9999,-9999,64.87,52.2,-9999,-9999,-9999,54.14,-9999,-9999,-9999,-9999,-9999,-9999
,08.06.1918,-9999,-9999,-9999,-9999,-9999,49.03,52.2,-9999,-9999,-9999,57.76,-9999,-9999,-9999,-9999,-9999,-9999
,09.06.1918,-9999,-9999,-9999,-9999,-9999,40.01,52.1,-9999,-9999,-9999,58.95,-9999,-9999,-9999,-9999,-9999,-9999
,10.06.1918,-9999,-9999,-9999,-9999,-9999,43.34,52.4,-9999,-9999,-9999,54.58,-9999,-9999,-9999,-9999,-9999,-9999
,11.06.1918,-9999,-9999,-9999,-9999,-9999,37.18,53.2,-9999,-9999,-9999,51.51,-9999,-9999,-9999,-9999,-9999,-9999
,12.06.1918,-9999,-9999,-9999,-9999,-9999,49.23,53.4,-9999,-9999,-9999,57.02,-9999,-9999,-9999,-9999,-9999,-9999
,13.06.1918,-9999,-9999,-9999,-9999,-9999,44.39,54.1,-9999,-9999,-9999,54.66,-9999,-9999,-9999,-9999,-9999,-9999
,14.06.1918,-9999,-9999,-9999,-9999,-9999,44.57,52.7,-9999,-9999,-9999,52.69,-9999,-9999,-9999,-9999,-9999,-9999
,15.06.1918,-9999,-9999,-9999,-9999,-9999,40.55,53.7,-9999,-9999,-9999,55.28,-9999,-9999,-9999,-9999,-9999,-9999
,16.06.1918,-9999,-9999,-9999,-9999,-9999,45.65,53.5,-9999,-9999,-9999,61.68,-9999,-9999,-9999,-9999,-9999,-9999
,17.06.1918,-9999,-9999,-9999,-9999,-9999,45.81,52.8,-9999,-9999,-9999,59.91,-9999,-9999,-9999,-9999,-9999,-9999
,18.06.1918,-9999,-9999,-9999,-9999,-9999,46.01,51.5,-9999,-9999,-9999,54.26,-9999,-9999,-9999,-9999,-9999,-9999
,19.06.1918,-9999,-9999,-9999,-9999,-9999,47.25,52.6,-9999,-9999,-9999,55.16,-9999,-9999,-9999,-9999,-9999,-9999
,20.06.1918,-9999,-9999,-9999,-9999,-9999,60.03,53,-9999,-9999,-9999,57.52,-9999,-9999,-9999,-9999,-9999,-9999
,21.06.1918,-9999,-9999,-9999,-9999,-9999,65.42,52.2,-9999,-9999,-9999,56.73,-9999,-9999,-9999,-9999,-9999,-9999
,22.06.1918,-9999,-9999,-9999,-9999,-9999,62.43,53.1,-9999,-9999,-9999,55.21,-9999,-9999,-9999,-9999,-9999,-9999
,23.06.1918,-9999,-9999,-9999,-9999,-9999,48.19,51.3,-9999,-9999,-9999,51.48,-9999,-9999,-9999,-9999,-9999,-9999
,24.06.1918,-9999,-9999,-9999,-9999,-9999,47.65,50.8,-9999,-9999,-9999,49,-9999,-9999,-9999,-9999,-9999,-9999
,25.06.1918,-9999,-9999,-9999,-9999,-9999,44.39,51.2,-9999,-9999,-9999,53.82,-9999,-9999,-9999,-9999,-9999,-9999
,26.06.1918,-9999,-9999,-9999,-9999,-9999,54.04,52.2,-9999,-9999,-9999,52.75,-9999,-9999,-9999,-9999,-9999,-9999
,27.06.1918,-9999,-9999,-9999,-9999,-9999,55.43,51.8,-9999,-9999,-9999,51.59,-9999,-9999,-9999,-9999,-9999,-9999
,28.06.1918,-9999,-9999,-9999,-9999,-9999,47.83,50,-9999,-9999,-9999,54.27,-9999,-9999,-9999,-9999,-9999,-9999
,29.06.1918,-9999,-9999,-9999,-9999,-9999,46.73,51,-9999,-9999,-9999,50.57,-9999,-9999,-9999,-9999,-9999,-9999
,30.06.1918,-9999,-9999,-9999,-9999,-9999,31.56,50.8,-9999,-9999,-9999,51.47,-9999,-9999,-9999,-9999,-9999,-9999
,01.07.1918,-9999,-9999,-9999,-9999,-9999,36.04,51.8,-9999,-9999,-9999,50.64,-9999,-9999,-9999,-9999,-9999,-9999
,02.07.1918,-9999,-9999,-9999,-9999,-9999,35.03,51.1,-9999,-9999,-9999,53.74,-9999,-9999,-9999,-9999,-9999,-9999
,03.07.1918,-9999,-9999,-9999,-9999,-9999,47.43,52.1,-9999,-9999,-9999,53.43,-9999,-9999,-9999,-9999,-9999,-9999
,04.07.1918,-9999,-9999,-9999,-9999,-9999,64.7,51.5,-9999,-9999,-9999,49.79,-9999,-9999,-9999,-9999,-9999,-9999
,05.07.1918,-9999,-9999,-9999,-9999,-9999,50.4,53.4,-9999,-9999,-9999,53.61,-9999,-9999,-9999,-9999,-9999,-9999
,06.07.1918,-9999,-9999,-9999,-9999,-9999,45.65,52.1,-9999,-9999,-9999,57.24,-9999,-9999,-9999,-9999,-9999,-9999
,07.07.1918,-9999,-9999,-9999,-9999,-9999,52.82,52.3,-9999,-9999,-9999,55.81,-9999,-9999,-9999,-9999,-9999,-9999
,08.07.1918,-9999,-9999,-9999,-9999,-9999,53.18,53.1,-9999,-9999,-9999,56.46,-9999,-9999,-9999,-9999,-9999,-9999
,09.07.1918,-9999,-9999,-9999,-9999,-9999,45.1,52.8,-9999,-9999,-9999,56.46,-9999,-9999,-9999,-9999,-9999,-9999
,10.07.1918,-9999,-9999,-9999,-9999,-9999,55.06,53.8,-9999,-9999,-9999,54.93,-9999,-9999,-9999,-9999,-9999,-9999
,11.07.1918,-9999,-9999,-9999,-9999,-9999,57.17,53.6,-9999,-9999,-9999,53.96,-9999,-9999,-9999,-9999,-9999,-9999
,12.07.1918,-9999,-9999,-9999,-9999,-9999,48.97,54.1,-9999,-9999,-9999,54.54,-9999,-9999,-9999,-9999,-9999,-9999
,13.07.1918,-9999,-9999,-9999,-9999,-9999,42.52,51.2,-9999,-9999,-9999,51.23,-9999,-9999,-9999,-9999,-9999,-9999
,14.07.1918,-9999,-9999,-9999,-9999,-9999,46.9,51.2,-9999,-9999,-9999,50.09,-9999,-9999,-9999,-9999,-9999,-9999
,15.07.1918,-9999,-9999,-9999,-9999,-9999,50.75,52,-9999,-9999,-9999,50.6,-9999,-9999,-9999,-9999,-9999,-9999
,16.07.1918,-9999,-9999,-9999,-9999,-9999,65.72,51.2,-9999,-9999,-9999,51.48,-9999,-9999,-9999,-9999,-9999,-9999
,17.07.1918,-9999,-9999,-9999,-9999,-9999,65.56,53.1,-9999,-9999,-9999,53.25,-9999,-9999,-9999,-9999,-9999,-9999
,18.07.1918,-9999,-9999,-9999,-9999,-9999,59.05,52.3,-9999,-9999,-9999,50.59,-9999,-9999,-9999,-9999,-9999,-9999
,19.07.1918,-9999,-9999,-9999,-9999,-9999,53.18,53.1,-9999,-9999,-9999,53.68,-9999,-9999,-9999,-9999,-9999,-9999
,20.07.1918,-9999,-9999,-9999,-9999,-9999,54.04,53.7,-9999,-9999,-9999,55.06,-9999,-9999,-9999,-9999,-9999,-9999
,21.07.1918,-9999,-9999,-9999,-9999,-9999,61.35,53.4,-9999,-9999,-9999,52.36,-9999,-9999,-9999,-9999,-9999,-9999
,22.07.1918,-9999,-9999,-9999,-9999,-9999,60.29,53.4,-9999,-9999,-9999,53.58,-9999,-9999,-9999,-9999,-9999,-9999
,23.07.1918,-9999,-9999,-9999,-9999,-9999,52.65,51.6,-9999,-9999,-9999,54.09,-9999,-9999,-9999,-9999,-9999,-9999
,24.07.1918,-9999,-9999,-9999,-9999,-9999,29.81,52.1,-9999,-9999,-9999,55.25,-9999,-9999,-9999,-9999,-9999,-9999
,25.07.1918,-9999,-9999,-9999,-9999,-9999,49.09,54.8,-9999,-9999,-9999,60.19,-9999,-9999,-9999,-9999,-9999,-9999
,26.07.1918,-9999,-9999,-9999,-9999,-9999,43.7,53.7,-9999,-9999,-9999,59.82,-9999,-9999,-9999,-9999,-9999,-9999
,27.07.1918,-9999,-9999,-9999,-9999,-9999,58.68,53.8,-9999,-9999,-9999,55.83,-9999,-9999,-9999,-9999,-9999,-9999
,28.07.1918,-9999,-9999,-9999,-9999,-9999,57.33,54.3,-9999,-9999,-9999,57.48,-9999,-9999,-9999,-9999,-9999,-9999
,29.07.1918,-9999,-9999,-9999,-9999,-9999,63.18,53.8,-9999,-9999,-9999,57.34,-9999,-9999,-9999,-9999,-9999,-9999
,30.07.1918,-9999,-9999,-9999,-9999,-9999,53.18,52.2,-9999,-9999,-9999,55.9,-9999,-9999,-9999,-9999,-9999,-9999
,31.07.1918,-9999,-9999,-9999,-9999,-9999,39.78,53,-9999,-9999,-9999,56.4,-9999,-9999,-9999,-9999,-9999,-9999
,01.08.1918,-9999,-9999,-9999,-9999,-9999,45.3,53.6,-9999,-9999,-9999,58.26,-9999,-9999,-9999,-9999,-9999,-9999
,02.08.1918,-9999,-9999,-9999,-9999,-9999,46.17,53.3,-9999,-9999,-9999,55.74,-9999,-9999,-9999,-9999,-9999,-9999
,03.08.1918,-9999,-9999,-9999,-9999,-9999,45.3,55.6,-9999,-9999,-9999,59.17,-9999,-9999,-9999,-9999,-9999,-9999
,04.08.1918,-9999,-9999,-9999,-9999,-9999,46.72,55.2,-9999,-9999,-9999,64.44,-9999,-9999,-9999,-9999,-9999,-9999
,05.08.1918,-9999,-9999,-9999,-9999,-9999,42.52,54.9,-9999,-9999,-9999,62.82,-9999,-9999,-9999,-9999,-9999,-9999
,06.08.1918,-9999,-9999,-9999,-9999,-9999,54.94,55.2,-9999,-9999,-9999,56.84,-9999,-9999,-9999,-9999,-9999,-9999
,07.08.1918,-9999,-9999,-9999,-9999,-9999,65.99,56,-9999,-9999,-9999,55.22,-9999,-9999,-9999,-9999,-9999,-9999
,08.08.1918,-9999,-9999,-9999,-9999,-9999,56.69,53.1,-9999,-9999,-9999,52.88,-9999,-9999,-9999,-9999,-9999,-9999
,09.08.1918,-9999,-9999,-9999,-9999,-9999,47.99,55.6,-9999,-9999,-9999,55.45,-9999,-9999,-9999,-9999,-9999,-9999
,10.08.1918,-9999,-9999,-9999,-9999,-9999,46.54,54,-9999,-9999,-9999,60.4,-9999,-9999,-9999,-9999,-9999,-9999
,11.08.1918,-9999,-9999,-9999,-9999,-9999,50.28,53.8,-9999,-9999,-9999,55.21,-9999,-9999,-9999,-9999,-9999,-9999
,12.08.1918,-9999,-9999,-9999,-9999,-9999,46.35,54.7,-9999,-9999,-9999,54,-9999,-9999,-9999,-9999,-9999,-9999
,13.08.1918,-9999,-9999,-9999,-9999,-9999,59.98,54.3,-9999,-9999,-9999,56.19,-9999,-9999,-9999,-9999,-9999,-9999
,14.08.1918,-9999,-9999,-9999,-9999,-9999,53.52,54.2,-9999,-9999,-9999,57.1,-9999,-9999,-9999,-9999,-9999,-9999
,15.08.1918,-9999,-9999,-9999,-9999,-9999,47.45,55.4,-9999,-9999,-9999,58.2,-9999,-9999,-9999,-9999,-9999,-9999
,16.08.1918,-9999,-9999,-9999,-9999,-9999,44.19,54.7,-9999,-9999,-9999,57.3,-9999,-9999,-9999,-9999,-9999,-9999
,17.08.1918,-9999,-9999,-9999,-9999,-9999,40.76,53.1,-9999,-9999,-9999,57.85,-9999,-9999,-9999,-9999,-9999,-9999
,18.08.1918,-9999,-9999,-9999,-9999,-9999,41.59,54.1,-9999,-9999,-9999,57.4,-9999,-9999,-9999,-9999,-9999,-9999
,19.08.1918,-9999,-9999,-9999,-9999,-9999,40.95,53.6,-9999,-9999,-9999,58.79,-9999,-9999,-9999,-9999,-9999,-9999
,20.08.1918,-9999,-9999,-9999,-9999,-9999,37.89,54.7,-9999,-9999,-9999,57.37,-9999,-9999,-9999,-9999,-9999,-9999
,21.08.1918,-9999,-9999,-9999,-9999,-9999,33.87,52.6,-9999,-9999,-9999,55.17,-9999,-9999,-9999,-9999,-9999,-9999
,22.08.1918,-9999,-9999,-9999,-9999,-9999,46.57,54.8,-9999,-9999,-9999,55.9,-9999,-9999,-9999,-9999,-9999,-9999
,23.08.1918,-9999,-9999,-9999,-9999,-9999,40.43,54,-9999,-9999,-9999,57.24,-9999,-9999,-9999,-9999,-9999,-9999
,24.08.1918,-9999,-9999,-9999,-9999,-9999,52.32,53.7,-9999,-9999,-9999,55.65,-9999,-9999,-9999,-9999,-9999,-9999
,25.08.1918,-9999,-9999,-9999,-9999,-9999,41.59,53.5,-9999,-9999,-9999,56.51,-9999,-9999,-9999,-9999,-9999,-9999
,26.08.1918,-9999,-9999,-9999,-9999,-9999,41.02,52.6,-9999,-9999,-9999,55.52,-9999,-9999,-9999,-9999,-9999,-9999
,27.08.1918,-9999,-9999,-9999,-9999,-9999,36.61,52.6,-9999,-9999,-9999,55.2,-9999,-9999,-9999,-9999,-9999,-9999
,28.08.1918,-9999,-9999,-9999,-9999,-9999,51.1,52.5,-9999,-9999,-9999,56.12,-9999,-9999,-9999,-9999,-9999,-9999
,29.08.1918,-9999,-9999,-9999,-9999,-9999,37.13,53.3,-9999,-9999,-9999,56.1,-9999,-9999,-9999,-9999,-9999,-9999
,30.08.1918,-9999,-9999,-9999,-9999,-9999,53.94,52.6,-9999,-9999,-9999,57.36,-9999,-9999,-9999,-9999,-9999,-9999
,31.08.1918,-9999,-9999,-9999,-9999,-9999,40.26,53.7,-9999,-9999,-9999,58.41,-9999,-9999,-9999,-9999,-9999,-9999
,01.09.1918,-9999,-9999,-9999,-9999,-9999,44.36,52.9,-9999,-9999,-9999,56.02,-9999,-9999,-9999,-9999,-9999,-9999
,02.09.1918,-9999,-9999,-9999,-9999,-9999,68.99,52.8,-9999,-9999,-9999,53.17,-9999,-9999,-9999,-9999,-9999,-9999
,03.09.1918,-9999,-9999,-9999,-9999,-9999,68.47,51.8,-9999,-9999,-9999,51.78,-9999,-9999,-9999,-9999,-9999,-9999
,04.09.1918,-9999,-9999,-9999,-9999,-9999,79.58,51.9,-9999,-9999,-9999,50.93,-9999,-9999,-9999,-9999,-9999,-9999
,05.09.1918,-9999,-9999,-9999,-9999,-9999,67.07,50.7,-9999,-9999,-9999,53.5,-9999,-9999,-9999,-9999,-9999,-9999
,06.09.1918,-9999,-9999,-9999,-9999,-9999,48.53,50.8,-9999,-9999,-9999,54.87,-9999,-9999,-9999,-9999,-9999,-9999
,07.09.1918,-9999,-9999,-9999,-9999,-9999,37.89,53.2,-9999,-9999,-9999,59.72,-9999,-9999,-9999,-9999,-9999,-9999
,08.09.1918,-9999,-9999,-9999,-9999,-9999,34.68,53.2,-9999,-9999,-9999,62.39,-9999,-9999,-9999,-9999,-9999,-9999
,09.09.1918,-9999,-9999,-9999,-9999,-9999,51.97,52.6,-9999,-9999,-9999,60.88,-9999,-9999,-9999,-9999,-9999,-9999
,10.09.1918,-9999,-9999,-9999,-9999,-9999,63.46,50.8,-9999,-9999,-9999,57.32,-9999,-9999,-9999,-9999,-9999,-9999
,11.09.1918,-9999,-9999,-9999,-9999,-9999,51.62,51.8,-9999,-9999,-9999,54.73,-9999,-9999,-9999,-9999,-9999,-9999
,12.09.1918,-9999,-9999,-9999,-9999,-9999,28.5,49.8,-9999,-9999,-9999,59.16,-9999,-9999,-9999,-9999,-9999,-9999
,13.09.1918,-9999,-9999,-9999,-9999,-9999,47.7,53,-9999,-9999,-9999,61.61,-9999,-9999,-9999,-9999,-9999,-9999
,14.09.1918,-9999,-9999,-9999,-9999,-9999,34.27,54.2,-9999,-9999,-9999,61.28,-9999,-9999,-9999,-9999,-9999,-9999
,15.09.1918,-9999,-9999,-9999,-9999,-9999,75.87,53.1,-9999,-9999,-9999,58.12,-9999,-9999,-9999,-9999,-9999,-9999
,16.09.1918,-9999,-9999,-9999,-9999,-9999,51.56,51.8,-9999,-9999,-9999,53.23,-9999,-9999,-9999,-9999,-9999,-9999
,17.09.1918,-9999,-9999,-9999,-9999,-9999,42.59,51.5,-9999,-9999,-9999,55.08,-9999,-9999,-9999,-9999,-9999,-9999
,18.09.1918,-9999,-9999,-9999,-9999,-9999,36.34,49.7,-9999,-9999,-9999,56.97,-9999,-9999,-9999,-9999,-9999,-9999
,19.09.1918,-9999,-9999,-9999,-9999,-9999,47.67,49.6,-9999,-9999,-9999,57.27,-9999,-9999,-9999,-9999,-9999,-9999
,20.09.1918,-9999,-9999,-9999,-9999,-9999,45.69,50.5,-9999,-9999,-9999,58.66,-9999,-9999,-9999,-9999,-9999,-9999
,21.09.1918,-9999,-9999,-9999,-9999,-9999,32.83,52.3,-9999,-9999,-9999,62.38,-9999,-9999,-9999,-9999,-9999,-9999
,22.09.1918,-9999,-9999,-9999,-9999,-9999,37.3,52,-9999,-9999,-9999,64.54,-9999,-9999,-9999,-9999,-9999,-9999
,23.09.1918,-9999,-9999,-9999,-9999,-9999,44.36,53.2,-9999,-9999,-9999,60.28,-9999,-9999,-9999,-9999,-9999,-9999
,24.09.1918,-9999,-9999,-9999,-9999,-9999,51.8,52.2,-9999,-9999,-9999,62.13,-9999,-9999,-9999,-9999,-9999,-9999
,25.09.1918,-9999,-9999,-9999,-9999,-9999,73.41,51.7,-9999,-9999,-9999,58.11,-9999,-9999,-9999,-9999,-9999,-9999
,26.09.1918,-9999,-9999,-9999,-9999,-9999,76.79,48.2,-9999,-9999,-9999,55.93,-9999,-9999,-9999,-9999,-9999,-9999
,27.09.1918,-9999,-9999,-9999,-9999,-9999,43.72,48.6,-9999,-9999,-9999,56.62,-9999,-9999,-9999,-9999,-9999,-9999
,28.09.1918,-9999,-9999,-9999,-9999,-9999,45.27,48.3,-9999,-9999,-9999,59.06,-9999,-9999,-9999,-9999,-9999,-9999
,29.09.1918,-9999,-9999,-9999,-9999,-9999,40.31,50.2,-9999,-9999,-9999,55.68,-9999,-9999,-9999,-9999,-9999,-9999
,30.09.1918,-9999,-9999,-9999,-9999,-9999,50.37,48.6,-9999,-9999,-9999,52.95,-9999,-9999,-9999,-9999,-9999,-9999
,01.10.1918,-9999,-9999,-9999,-9999,-9999,37.1,47.9,-9999,-9999,-9999,53.52,-9999,-9999,-9999,-9999,-9999,-9999
,02.10.1918,-9999,-9999,-9999,-9999,-9999,36.34,50.3,-9999,-9999,-9999,58.59,-9999,-9999,-9999,-9999,-9999,-9999
,03.10.1918,-9999,-9999,-9999,-9999,-9999,39.68,47.9,-9999,-9999,-9999,59.56,-9999,-9999,-9999,-9999,-9999,-9999
,04.10.1918,-9999,-9999,-9999,-9999,-9999,53.18,51.9,-9999,-9999,-9999,65.27,-9999,-9999,-9999,-9999,-9999,-9999
,05.10.1918,-9999,-9999,-9999,-9999,-9999,44.69,52,-9999,-9999,-9999,59.25,-9999,-9999,-9999,-9999,-9999,-9999
,06.10.1918,-9999,-9999,-9999,-9999,-9999,40.64,51,-9999,-9999,-9999,58.6,-9999,-9999,-9999,-9999,-9999,-9999
,07.10.1918,-9999,-9999,-9999,-9999,-9999,53.43,45.7,-9999,-9999,-9999,57.93,-9999,-9999,-9999,-9999,-9999,-9999
,08.10.1918,-9999,-9999,-9999,-9999,-9999,43.56,50.4,-9999,-9999,-9999,57.48,-9999,-9999,-9999,-9999,-9999,-9999
,09.10.1918,-9999,-9999,-9999,-9999,-9999,64.16,52.5,-9999,-9999,-9999,61.84,-9999,-9999,-9999,-9999,-9999,-9999
,10.10.1918,-9999,-9999,-9999,-9999,-9999,57.77,52.1,-9999,-9999,-9999,62.68,-9999,-9999,-9999,-9999,-9999,-9999
,11.10.1918,-9999,-9999,-9999,-9999,-9999,43.18,50.7,-9999,-9999,-9999,56.89,-9999,-9999,-9999,-9999,-9999,-9999
,12.10.1918,-9999,-9999,-9999,-9999,-9999,41.38,50.6,-9999,-9999,-9999,58.21,-9999,-9999,-9999,-9999,-9999,-9999
,13.10.1918,-9999,-9999,-9999,-9999,-9999,43.75,52.7,-9999,-9999,-9999,60.32,-9999,-9999,-9999,-9999,-9999,-9999
,14.10.1918,-9999,-9999,-9999,-9999,-9999,39.49,52.6,-9999,-9999,-9999,60.66,-9999,-9999,-9999,-9999,-9999,-9999
,15.10.1918,-9999,-9999,-9999,-9999,-9999,40.91,49.6,-9999,-9999,-9999,61.17,-9999,-9999,-9999,-9999,-9999,-9999
,16.10.1918,-9999,-9999,-9999,-9999,-9999,44.32,52,-9999,-9999,-9999,62.1,-9999,-9999,-9999,-9999,-9999,-9999
,17.10.1918,-9999,-9999,-9999,-9999,-9999,67.17,52.7,-9999,-9999,-9999,58,-9999,-9999,-9999,-9999,-9999,-9999
,18.10.1918,-9999,-9999,-9999,-9999,-9999,62.55,50.7,-9999,-9999,-9999,57.03,-9999,-9999,-9999,-9999,-9999,-9999
,19.10.1918,-9999,-9999,-9999,-9999,-9999,65.53,50.8,-9999,-9999,-9999,54.57,-9999,-9999,-9999,-9999,-9999,-9999
,20.10.1918,-9999,-9999,-9999,-9999,-9999,65.64,50.1,-9999,-9999,-9999,56.92,-9999,-9999,-9999,-9999,-9999,-9999
,21.10.1918,-9999,-9999,-9999,-9999,-9999,66.08,51.5,-9999,-9999,-9999,56.51,-9999,-9999,-9999,-9999,-9999,-9999
,22.10.1918,-9999,-9999,-9999,-9999,-9999,55.03,51.3,-9999,-9999,-9999,59.55,-9999,-9999,-9999,-9999,-9999,-9999
,23.10.1918,-9999,-9999,-9999,-9999,-9999,58.71,50.5,-9999,-9999,-9999,56.05,-9999,-9999,-9999,-9999,-9999,-9999
,24.10.1918,-9999,-9999,-9999,-9999,-9999,61.91,50.3,-9999,-9999,-9999,56.65,-9999,-9999,-9999,-9999,-9999,-9999
,25.10.1918,-9999,-9999,-9999,-9999,-9999,72.78,50.1,-9999,-9999,-9999,55.64,-9999,-9999,-9999,-9999,-9999,-9999
,26.10.1918,-9999,-9999,-9999,-9999,-9999,80.03,50.6,-9999,-9999,-9999,58.9,-9999,-9999,-9999,-9999,-9999,-9999
,27.10.1918,-9999,-9999,-9999,-9999,-9999,55.65,51.3,-9999,-9999,-9999,61.91,-9999,-9999,-9999,-9999,-9999,-9999
,28.10.1918,-9999,-9999,-9999,-9999,-9999,55.57,49.8,-9999,-9999,-9999,64.11,-9999,-9999,-9999,-9999,-9999,-9999
,29.10.1918,-9999,-9999,-9999,-9999,-9999,65.25,52.6,-9999,-9999,-9999,59.19,-9999,-9999,-9999,-9999,-9999,-9999
,30.10.1918,-9999,-9999,-9999,-9999,-9999,68.11,52.5,-9999,-9999,-9999,68.03,-9999,-9999,-9999,-9999,-9999,-9999
,31.10.1918,-9999,-9999,-9999,-9999,-9999,38.01,52.3,-9999,-9999,-9999,67.66,-9999,-9999,-9999,-9999,-9999,-9999
,01.11.1918,-9999,-9999,-9999,-9999,-9999,37.32,54.2,-9999,-9999,-9999,59.86,-9999,-9999,-9999,-9999,-9999,-9999
,02.11.1918,-9999,-9999,-9999,-9999,-9999,36.72,52.7,-9999,-9999,-9999,65.55,-9999,-9999,-9999,-9999,-9999,-9999
,03.11.1918,-9999,-9999,-9999,-9999,-9999,37.14,52.5,-9999,-9999,-9999,59.1,-9999,-9999,-9999,-9999,-9999,-9999
,04.11.1918,-9999,-9999,-9999,-9999,-9999,27.15,54.8,-9999,-9999,-9999,61.42,-9999,-9999,-9999,-9999,-9999,-9999
,05.11.1918,-9999,-9999,-9999,-9999,-9999,46.07,53.7,-9999,-9999,-9999,59.52,-9999,-9999,-9999,-9999,-9999,-9999
,06.11.1918,-9999,-9999,-9999,-9999,-9999,47.21,51.7,-9999,-9999,-9999,53.61,-9999,-9999,-9999,-9999,-9999,-9999
,07.11.1918,-9999,-9999,-9999,-9999,-9999,70.77,52.1,-9999,-9999,-9999,51.91,-9999,-9999,-9999,-9999,-9999,-9999
,08.11.1918,-9999,-9999,-9999,-9999,-9999,52.7,50.1,-9999,-9999,-9999,56.31,-9999,-9999,-9999,-9999,-9999,-9999
,09.11.1918,-9999,-9999,-9999,-9999,-9999,57.85,55.9,-9999,-9999,-9999,60.45,-9999,-9999,-9999,-9999,-9999,-9999
,10.11.1918,-9999,-9999,-9999,-9999,-9999,36.11,50.2,-9999,-9999,-9999,62.52,-9999,-9999,-9999,-9999,-9999,-9999
,11.11.1918,-9999,-9999,-9999,-9999,-9999,35.5,51.1,-9999,-9999,-9999,63.61,-9999,-9999,-9999,-9999,-9999,-9999
,12.11.1918,-9999,-9999,-9999,-9999,-9999,42.54,52.2,-9999,-9999,-9999,62.64,-9999,-9999,-9999,-9999,-9999,-9999
,13.11.1918,-9999,-9999,-9999,-9999,-9999,32.04,52.1,-9999,-9999,-9999,64.25,-9999,-9999,-9999,-9999,-9999,-9999
,14.11.1918,-9999,-9999,-9999,-9999,-9999,42.17,52,-9999,-9999,-9999,64.2,-9999,-9999,-9999,-9999,-9999,-9999
