@T,climate,,,,,,,,,,,,,,,,,
name,wind,,,,,,,,,,,,,,,,,
desc,wind speed,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
 missing_value,-9999,,,,,,,,,,,,,,,,,
date_start,01.01.1918,,,,,,,,,,,,,,,,,
date_end,31.12.2014,,,,,,,,,,,,,,,,,
date_format,dd.MM.yyyy,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
tres,d,,,,,,,,,,,,,,,,,
unit,m/s,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
@H,date,wind[0],wind[1],wind[2],wind[3],wind[4],wind[5],wind[6],wind[7],wind[8],wind[9],wind[10],wind[11],wind[12],wind[13],wind[14],wind[15],wind[16]
name,-,Greeley GLY03,Greeley LIRF GLY04,Greeley Generic,Drake,Drake Generic,Akron,Akron Generic,ARDEC,ARDEC Generic,Ft Collins,Ft Collins Generic,Ault,Ault Generic,Stratton,Stratton Generic,Sterling DAP,Sterling Generic
ID,-,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
elevation,-,1426,1427,1427,1572,1572,1383,1383,1558,1558,1525,1525,1497,1497,1335,1335,1363,1363
,05.09.1929,-9999,-9999,-9999,-9999,-9999,4.8,4.98,-9999,-9999,-9999,1.58,-9999,-9999,-9999,-9999,-9999,-9999
,06.09.1929,-9999,-9999,-9999,-9999,-9999,6.3,5.19,-9999,-9999,-9999,1.56,-9999,-9999,-9999,-9999,-9999,-9999
,07.09.1929,-9999,-9999,-9999,-9999,-9999,4.9,4.88,-9999,-9999,-9999,1.43,-9999,-9999,-9999,-9999,-9999,-9999
,08.09.1929,-9999,-9999,-9999,-9999,-9999,7.7,5.02,-9999,-9999,-9999,1.22,-9999,-9999,-9999,-9999,-9999,-9999
,09.09.1929,-9999,-9999,-9999,-9999,-9999,2.7,4.9,-9999,-9999,-9999,1.33,-9999,-9999,-9999,-9999,-9999,-9999
,10.09.1929,-9999,-9999,-9999,-9999,-9999,8.5,5.14,-9999,-9999,-9999,1.46,-9999,-9999,-9999,-9999,-9999,-9999
,11.09.1929,-9999,-9999,-9999,-9999,-9999,5.1,4.93,-9999,-9999,-9999,1.5,-9999,-9999,-9999,-9999,-9999,-9999
,12.09.1929,-9999,-9999,-9999,-9999,-9999,10.5,4.89,-9999,-9999,-9999,1.53,-9999,-9999,-9999,-9999,-9999,-9999
,13.09.1929,-9999,-9999,-9999,-9999,-9999,12.7,5.19,-9999,-9999,-9999,1.36,-9999,-9999,-9999,-9999,-9999,-9999
,14.09.1929,-9999,-9999,-9999,-9999,-9999,6.9,5.02,-9999,-9999,-9999,1.44,-9999,-9999,-9999,-9999,-9999,-9999
,15.09.1929,-9999,-9999,-9999,-9999,-9999,4.2,4.73,-9999,-9999,-9999,1.31,-9999,-9999,-9999,-9999,-9999,-9999
,16.09.1929,-9999,-9999,-9999,-9999,-9999,2.5,4.76,-9999,-9999,-9999,1.48,-9999,-9999,-9999,-9999,-9999,-9999
,17.09.1929,-9999,-9999,-9999,-9999,-9999,2.5,5.09,-9999,-9999,-9999,1.51,-9999,-9999,-9999,-9999,-9999,-9999
,18.09.1929,-9999,-9999,-9999,-9999,-9999,8.2,5.28,-9999,-9999,-9999,1.56,-9999,-9999,-9999,-9999,-9999,-9999
,19.09.1929,-9999,-9999,-9999,-9999,-9999,6.9,5.11,-9999,-9999,-9999,1.64,-9999,-9999,-9999,-9999,-9999,-9999
,20.09.1929,-9999,-9999,-9999,-9999,-9999,15.6,5.3,-9999,-9999,-9999,1.57,-9999,-9999,-9999,-9999,-9999,-9999
,21.09.1929,-9999,-9999,-9999,-9999,-9999,9.9,5.47,-9999,-9999,-9999,1.68,-9999,-9999,-9999,-9999,-9999,-9999
,22.09.1929,-9999,-9999,-9999,-9999,-9999,9.3,5.02,-9999,-9999,-9999,1.46,-9999,-9999,-9999,-9999,-9999,-9999
,23.09.1929,-9999,-9999,-9999,-9999,-9999,5.6,5.08,-9999,-9999,-9999,1.79,-9999,-9999,-9999,-9999,-9999,-9999
,24.09.1929,-9999,-9999,-9999,-9999,-9999,5.7,5.12,-9999,-9999,-9999,1.19,-9999,-9999,-9999,-9999,-9999,-9999
,25.09.1929,-9999,-9999,-9999,-9999,-9999,8,5.27,-9999,-9999,-9999,1.53,-9999,-9999,-9999,-9999,-9999,-9999
,26.09.1929,-9999,-9999,-9999,-9999,-9999,11.5,5.21,-9999,-9999,-9999,1.46,-9999,-9999,-9999,-9999,-9999,-9999
,27.09.1929,-9999,-9999,-9999,-9999,-9999,5.7,5.23,-9999,-9999,-9999,1.45,-9999,-9999,-9999,-9999,-9999,-9999
,28.09.1929,-9999,-9999,-9999,-9999,-9999,0.7,5.28,-9999,-9999,-9999,1.36,-9999,-9999,-9999,-9999,-9999,-9999
,29.09.1929,-9999,-9999,-9999,-9999,-9999,3.2,4.86,-9999,-9999,-9999,1.29,-9999,-9999,-9999,-9999,-9999,-9999
,30.09.1929,-9999,-9999,-9999,-9999,-9999,2,5.01,-9999,-9999,-9999,1.69,-9999,-9999,-9999,-9999,-9999,-9999
,01.10.1929,-9999,-9999,-9999,-9999,-9999,4.3,4.84,-9999,-9999,-9999,1.65,-9999,-9999,-9999,-9999,-9999,-9999
,02.10.1929,-9999,-9999,-9999,-9999,-9999,6,4.85,-9999,-9999,-9999,1.43,-9999,-9999,-9999,-9999,-9999,-9999
,03.10.1929,-9999,-9999,-9999,-9999,-9999,4.9,5.24,-9999,-9999,-9999,1.34,-9999,-9999,-9999,-9999,-9999,-9999
,04.10.1929,-9999,-9999,-9999,-9999,-9999,6.3,5.01,-9999,-9999,-9999,1.58,-9999,-9999,-9999,-9999,-9999,-9999
,05.10.1929,-9999,-9999,-9999,-9999,-9999,6.7,5.16,-9999,-9999,-9999,1.88,-9999,-9999,-9999,-9999,-9999,-9999
,06.10.1929,-9999,-9999,-9999,-9999,-9999,4.1,5.22,-9999,-9999,-9999,1.71,-9999,-9999,-9999,-9999,-9999,-9999
,07.10.1929,-9999,-9999,-9999,-9999,-9999,2.4,5.16,-9999,-9999,-9999,1.48,-9999,-9999,-9999,-9999,-9999,-9999
,08.10.1929,-9999,-9999,-9999,-9999,-9999,8,4.74,-9999,-9999,-9999,1.67,-9999,-9999,-9999,-9999,-9999,-9999
,09.10.1929,-9999,-9999,-9999,-9999,-9999,4.4,5.02,-9999,-9999,-9999,1.36,-9999,-9999,-9999,-9999,-9999,-9999
,10.10.1929,-9999,-9999,-9999,-9999,-9999,5.4,4.97,-9999,-9999,-9999,1.33,-9999,-9999,-9999,-9999,-9999,-9999
,11.10.1929,-9999,-9999,-9999,-9999,-9999,4.6,4.8,-9999,-9999,-9999,1.61,-9999,-9999,-9999,-9999,-9999,-9999
,12.10.1929,-9999,-9999,-9999,-9999,-9999,6.6,4.7,-9999,-9999,-9999,1.87,-9999,-9999,-9999,-9999,-9999,-9999
,13.10.1929,-9999,-9999,-9999,-9999,-9999,8.7,4.8,-9999,-9999,-9999,1.61,-9999,-9999,-9999,-9999,-9999,-9999
,14.10.1929,-9999,-9999,-9999,-9999,-9999,0,4.79,-9999,-9999,-9999,1.45,-9999,-9999,-9999,-9999,-9999,-9999
,15.10.1929,-9999,-9999,-9999,-9999,-9999,11.4,5.09,-9999,-9999,-9999,1.32,-9999,-9999,-9999,-9999,-9999,-9999
,16.10.1929,-9999,-9999,-9999,-9999,-9999,5.4,4.53,-9999,-9999,-9999,1.33,-9999,-9999,-9999,-9999,-9999,-9999
,17.10.1929,-9999,-9999,-9999,-9999,-9999,3.8,5.05,-9999,-9999,-9999,2.06,-9999,-9999,-9999,-9999,-9999,-9999
,18.10.1929,-9999,-9999,-9999,-9999,-9999,6.2,4.62,-9999,-9999,-9999,1.41,-9999,-9999,-9999,-9999,-9999,-9999
,19.10.1929,-9999,-9999,-9999,-9999,-9999,4.6,5.01,-9999,-9999,-9999,1.37,-9999,-9999,-9999,-9999,-9999,-9999
,20.10.1929,-9999,-9999,-9999,-9999,-9999,8.3,5.03,-9999,-9999,-9999,1.58,-9999,-9999,-9999,-9999,-9999,-9999
,21.10.1929,-9999,-9999,-9999,-9999,-9999,14.1,5.04,-9999,-9999,-9999,1.48,-9999,-9999,-9999,-9999,-9999,-9999
,22.10.1929,-9999,-9999,-9999,-9999,-9999,4.4,4.93,-9999,-9999,-9999,1.68,-9999,-9999,-9999,-9999,-9999,-9999
,23.10.1929,-9999,-9999,-9999,-9999,-9999,1.1,5.18,-9999,-9999,-9999,1.77,-9999,-9999,-9999,-9999,-9999,-9999
,24.10.1929,-9999,-9999,-9999,-9999,-9999,2.6,4.57,-9999,-9999,-9999,1.32,-9999,-9999,-9999,-9999,-9999,-9999
,25.10.1929,-9999,-9999,-9999,-9999,-9999,2.5,4.55,-9999,-9999,-9999,1.62,-9999,-9999,-9999,-9999,-9999,-9999
,26.10.1929,-9999,-9999,-9999,-9999,-9999,3.2,5.15,-9999,-9999,-9999,1.93,-9999,-9999,-9999,-9999,-9999,-9999
,27.10.1929,-9999,-9999,-9999,-9999,-9999,6.1,4.89,-9999,-9999,-9999,1.32,-9999,-9999,-9999,-9999,-9999,-9999
,28.10.1929,-9999,-9999,-9999,-9999,-9999,0,5.2,-9999,-9999,-9999,1.33,-9999,-9999,-9999,-9999,-9999,-9999
,29.10.1929,-9999,-9999,-9999,-9999,-9999,6.2,5.17,-9999,-9999,-9999,2.05,-9999,-9999,-9999,-9999,-9999,-9999
,30.10.1929,-9999,-9999,-9999,-9999,-9999,3.8,5.09,-9999,-9999,-9999,1.39,-9999,-9999,-9999,-9999,-9999,-9999
,31.10.1929,-9999,-9999,-9999,-9999,-9999,6.3,4.85,-9999,-9999,-9999,1.78,-9999,-9999,-9999,-9999,-9999,-9999
,01.11.1929,-9999,-9999,-9999,-9999,-9999,5.3,5.13,-9999,-9999,-9999,2.12,-9999,-9999,-9999,-9999,-9999,-9999
,02.11.1929,-9999,-9999,-9999,-9999,-9999,5.9,5.22,-9999,-9999,-9999,1.49,-9999,-9999,-9999,-9999,-9999,-9999
,03.11.1929,-9999,-9999,-9999,-9999,-9999,6.3,4.75,-9999,-9999,-9999,1.69,-9999,-9999,-9999,-9999,-9999,-9999
,04.11.1929,-9999,-9999,-9999,-9999,-9999,4.6,5.35,-9999,-9999,-9999,1.57,-9999,-9999,-9999,-9999,-9999,-9999
,05.11.1929,-9999,-9999,-9999,-9999,-9999,5,5.46,-9999,-9999,-9999,1.63,-9999,-9999,-9999,-9999,-9999,-9999
,06.11.1929,-9999,-9999,-9999,-9999,-9999,10,5.36,-9999,-9999,-9999,1.76,-9999,-9999,-9999,-9999,-9999,-9999
,07.11.1929,-9999,-9999,-9999,-9999,-9999,5.6,5.48,-9999,-9999,-9999,1.7,-9999,-9999,-9999,-9999,-9999,-9999
,08.11.1929,-9999,-9999,-9999,-9999,-9999,1.2,5.18,-9999,-9999,-9999,1.52,-9999,-9999,-9999,-9999,-9999,-9999
,09.11.1929,-9999,-9999,-9999,-9999,-9999,2.9,4.78,-9999,-9999,-9999,1.83,-9999,-9999,-9999,-9999,-9999,-9999
,10.11.1929,-9999,-9999,-9999,-9999,-9999,0,5.02,-9999,-9999,-9999,1.68,-9999,-9999,-9999,-9999,-9999,-9999
,11.11.1929,-9999,-9999,-9999,-9999,-9999,8.4,5.31,-9999,-9999,-9999,1.39,-9999,-9999,-9999,-9999,-9999,-9999
,12.11.1929,-9999,-9999,-9999,-9999,-9999,10,5.26,-9999,-9999,-9999,1.83,-9999,-9999,-9999,-9999,-9999,-9999
,13.11.1929,-9999,-9999,-9999,-9999,-9999,1.5,5.12,-9999,-9999,-9999,1.79,-9999,-9999,-9999,-9999,-9999,-9999
,14.11.1929,-9999,-9999,-9999,-9999,-9999,4,5.37,-9999,-9999,-9999,2.01,-9999,-9999,-9999,-9999,-9999,-9999
,15.11.1929,-9999,-9999,-9999,-9999,-9999,6.4,5.47,-9999,-9999,-9999,1.65,-9999,-9999,-9999,-9999,-9999,-9999
,16.11.1929,-9999,-9999,-9999,-9999,-9999,3.2,4.9,-9999,-9999,-9999,1.37,-9999,-9999,-9999,-9999,-9999,-9999
,17.11.1929,-9999,-9999,-9999,-9999,-9999,2.7,5.13,-9999,-9999,-9999,1.68,-9999,-9999,-9999,-9999,-9999,-9999
,18.11.1929,-9999,-9999,-9999,-9999,-9999,5.8,5.1,-9999,-9999,-9999,1.85,-9999,-9999,-9999,-9999,-9999,-9999
,19.11.1929,-9999,-9999,-9999,-9999,-9999,12.8,5.5,-9999,-9999,-9999,1.54,-9999,-9999,-9999,-9999,-9999,-9999
,20.11.1929,-9999,-9999,-9999,-9999,-9999,4.3,5.75,-9999,-9999,-9999,1.53,-9999,-9999,-9999,-9999,-9999,-9999
,21.11.1929,-9999,-9999,-9999,-9999,-9999,3.9,5.1,-9999,-9999,-9999,1.25,-9999,-9999,-9999,-9999,-9999,-9999
,22.11.1929,-9999,-9999,-9999,-9999,-9999,9.1,5.51,-9999,-9999,-9999,1.5,-9999,-9999,-9999,-9999,-9999,-9999
,23.11.1929,-9999,-9999,-9999,-9999,-9999,4.9,5.07,-9999,-9999,-9999,1.73,-9999,-9999,-9999,-9999,-9999,-9999
,24.11.1929,-9999,-9999,-9999,-9999,-9999,6.8,4.86,-9999,-9999,-9999,1.73,-9999,-9999,-9999,-9999,-9999,-9999
,25.11.1929,-9999,-9999,-9999,-9999,-9999,7,5.13,-9999,-9999,-9999,1.42,-9999,-9999,-9999,-9999,-9999,-9999
,26.11.1929,-9999,-9999,-9999,-9999,-9999,5.4,5.18,-9999,-9999,-9999,2.15,-9999,-9999,-9999,-9999,-9999,-9999
,27.11.1929,-9999,-9999,-9999,-9999,-9999,5.4,4.9,-9999,-9999,-9999,1.96,-9999,-9999,-9999,-9999,-9999,-9999
,28.11.1929,-9999,-9999,-9999,-9999,-9999,1.7,5.2,-9999,-9999,-9999,1.89,-9999,-9999,-9999,-9999,-9999,-9999
,29.11.1929,-9999,-9999,-9999,-9999,-9999,3.9,5.31,-9999,-9999,-9999,1.54,-9999,-9999,-9999,-9999,-9999,-9999
,30.11.1929,-9999,-9999,-9999,-9999,-9999,9.8,5.37,-9999,-9999,-9999,1.77,-9999,-9999,-9999,-9999,-9999,-9999
,01.12.1929,-9999,-9999,-9999,-9999,-9999,13.5,4.94,-9999,-9999,-9999,1.5,-9999,-9999,-9999,-9999,-9999,-9999
,02.12.1929,-9999,-9999,-9999,-9999,-9999,4.7,4.8,-9999,-9999,-9999,2.06,-9999,-9999,-9999,-9999,-9999,-9999
,03.12.1929,-9999,-9999,-9999,-9999,-9999,5.3,4.9,-9999,-9999,-9999,1.75,-9999,-9999,-9999,-9999,-9999,-9999
,04.12.1929,-9999,-9999,-9999,-9999,-9999,8.7,4.79,-9999,-9999,-9999,2.08,-9999,-9999,-9999,-9999,-9999,-9999
,05.12.1929,-9999,-9999,-9999,-9999,-9999,4.3,4.91,-9999,-9999,-9999,2.14,-9999,-9999,-9999,-9999,-9999,-9999
,06.12.1929,-9999,-9999,-9999,-9999,-9999,3.6,5.1,-9999,-9999,-9999,1.35,-9999,-9999,-9999,-9999,-9999,-9999
,07.12.1929,-9999,-9999,-9999,-9999,-9999,10,5.43,-9999,-9999,-9999,1.57,-9999,-9999,-9999,-9999,-9999,-9999
,08.12.1929,-9999,-9999,-9999,-9999,-9999,5.5,5.29,-9999,-9999,-9999,1.36,-9999,-9999,-9999,-9999,-9999,-9999
,09.12.1929,-9999,-9999,-9999,-9999,-9999,4.7,5.18,-9999,-9999,-9999,1.74,-9999,-9999,-9999,-9999,-9999,-9999
,10.12.1929,-9999,-9999,-9999,-9999,-9999,8.5,4.98,-9999,-9999,-9999,1.65,-9999,-9999,-9999,-9999,-9999,-9999
,11.12.1929,-9999,-9999,-9999,-9999,-9999,3.4,5.2,-9999,-9999,-9999,1.44,-9999,-9999,-9999,-9999,-9999,-9999
,12.12.1929,-9999,-9999,-9999,-9999,-9999,3.6,5.18,-9999,-9999,-9999,1.25,-9999,-9999,-9999,-9999,-9999,-9999
,13.12.1929,-9999,-9999,-9999,-9999,-9999,3.6,5.33,-9999,-9999,-9999,1.92,-9999,-9999,-9999,-9999,-9999,-9999
,14.12.1929,-9999,-9999,-9999,-9999,-9999,9.5,5.66,-9999,-9999,-9999,2.2,-9999,-9999,-9999,-9999,-9999,-9999
,15.12.1929,-9999,-9999,-9999,-9999,-9999,5.3,5.57,-9999,-9999,-9999,1.7,-9999,-9999,-9999,-9999,-9999,-9999
,16.12.1929,-9999,-9999,-9999,-9999,-9999,7.5,5.27,-9999,-9999,-9999,1.81,-9999,-9999,-9999,-9999,-9999,-9999
,17.12.1929,-9999,-9999,-9999,-9999,-9999,0,4.95,-9999,-9999,-9999,1.85,-9999,-9999,-9999,-9999,-9999,-9999
,18.12.1929,-9999,-9999,-9999,-9999,-9999,5.2,5.61,-9999,-9999,-9999,1.72,-9999,-9999,-9999,-9999,-9999,-9999
,19.12.1929,-9999,-9999,-9999,-9999,-9999,11.7,5.41,-9999,-9999,-9999,1.58,-9999,-9999,-9999,-9999,-9999,-9999
,20.12.1929,-9999,-9999,-9999,-9999,-9999,3.1,5.23,-9999,-9999,-9999,2.09,-9999,-9999,-9999,-9999,-9999,-9999
,21.12.1929,-9999,-9999,-9999,-9999,-9999,2.2,4.86,-9999,-9999,-9999,1.42,-9999,-9999,-9999,-9999,-9999,-9999
,22.12.1929,-9999,-9999,-9999,-9999,-9999,0,5.26,-9999,-9999,-9999,1.47,-9999,-9999,-9999,-9999,-9999,-9999
,23.12.1929,-9999,-9999,-9999,-9999,-9999,3.7,5.33,-9999,-9999,-9999,1.84,-9999,-9999,-9999,-9999,-9999,-9999
,24.12.1929,-9999,-9999,-9999,-9999,-9999,10.9,4.75,-9999,-9999,-9999,1.75,-9999,-9999,-9999,-9999,-9999,-9999
,25.12.1929,-9999,-9999,-9999,-9999,-9999,5.4,5.06,-9999,-9999,-9999,1.54,-9999,-9999,-9999,-9999,-9999,-9999
,26.12.1929,-9999,-9999,-9999,-9999,-9999,4.7,4.86,-9999,-9999,-9999,1.87,-9999,-9999,-9999,-9999,-9999,-9999
,27.12.1929,-9999,-9999,-9999,-9999,-9999,2.5,5.16,-9999,-9999,-9999,1.65,-9999,-9999,-9999,-9999,-9999,-9999
,28.12.1929,-9999,-9999,-9999,-9999,-9999,7,4.96,-9999,-9999,-9999,1.92,-9999,-9999,-9999,-9999,-9999,-9999
,29.12.1929,-9999,-9999,-9999,-9999,-9999,2,4.79,-9999,-9999,-9999,1.82,-9999,-9999,-9999,-9999,-9999,-9999
,30.12.1929,-9999,-9999,-9999,-9999,-9999,5.9,5.13,-9999,-9999,-9999,2.36,-9999,-9999,-9999,-9999,-9999,-9999
,31.12.1929,-9999,-9999,-9999,-9999,-9999,5.5,5.2,-9999,-9999,-9999,2.28,-9999,-9999,-9999,-9999,-9999,-9999
,01.01.1930,-9999,-9999,-9999,-9999,-9999,12,5.22,-9999,-9999,-9999,1.64,-9999,-9999,-9999,-9999,-9999,-9999
,02.01.1930,-9999,-9999,-9999,-9999,-9999,2.1,4.85,-9999,-9999,-9999,1.57,-9999,-9999,-9999,-9999,-9999,-9999
,03.01.1930,-9999,-9999,-9999,-9999,-9999,4.9,5.38,-9999,-9999,-9999,2.35,-9999,-9999,-9999,-9999,-9999,-9999
,04.01.1930,-9999,-9999,-9999,-9999,-9999,2.3,4.67,-9999,-9999,-9999,1.56,-9999,-9999,-9999,-9999,-9999,-9999
,05.01.1930,-9999,-9999,-9999,-9999,-9999,6.4,5.3,-9999,-9999,-9999,1.9,-9999,-9999,-9999,-9999,-9999,-9999
,06.01.1930,-9999,-9999,-9999,-9999,-9999,4.1,5.2,-9999,-9999,-9999,1.68,-9999,-9999,-9999,-9999,-9999,-9999
,07.01.1930,-9999,-9999,-9999,-9999,-9999,1.8,5.45,-9999,-9999,-9999,1.87,-9999,-9999,-9999,-9999,-9999,-9999
,08.01.1930,-9999,-9999,-9999,-9999,-9999,6.4,4.91,-9999,-9999,-9999,1.68,-9999,-9999,-9999,-9999,-9999,-9999
,09.01.1930,-9999,-9999,-9999,-9999,-9999,4.6,5.06,-9999,-9999,-9999,1.61,-9999,-9999,-9999,-9999,-9999,-9999
,10.01.1930,-9999,-9999,-9999,-9999,-9999,4.9,5.11,-9999,-9999,-9999,1.67,-9999,-9999,-9999,-9999,-9999,-9999
,11.01.1930,-9999,-9999,-9999,-9999,-9999,6.1,4.88,-9999,-9999,-9999,1.81,-9999,-9999,-9999,-9999,-9999,-9999
,12.01.1930,-9999,-9999,-9999,-9999,-9999,2.7,5.03,-9999,-9999,-9999,2.2,-9999,-9999,-9999,-9999,-9999,-9999
,13.01.1930,-9999,-9999,-9999,-9999,-9999,8.3,4.83,-9999,-9999,-9999,2.38,-9999,-9999,-9999,-9999,-9999,-9999
,14.01.1930,-9999,-9999,-9999,-9999,-9999,4.3,5.36,-9999,-9999,-9999,1.57,-9999,-9999,-9999,-9999,-9999,-9999
,15.01.1930,-9999,-9999,-9999,-9999,-9999,5.1,5.28,-9999,-9999,-9999,2.03,-9999,-9999,-9999,-9999,-9999,-9999
,16.01.1930,-9999,-9999,-9999,-9999,-9999,6,5.19,-9999,-9999,-9999,2.22,-9999,-9999,-9999,-9999,-9999,-9999
,17.01.1930,-9999,-9999,-9999,-9999,-9999,5.2,4.87,-9999,-9999,-9999,2.11,-9999,-9999,-9999,-9999,-9999,-9999
,18.01.1930,-9999,-9999,-9999,-9999,-9999,7.8,5.03,-9999,-9999,-9999,2.52,-9999,-9999,-9999,-9999,-9999,-9999
,19.01.1930,-9999,-9999,-9999,-9999,-9999,5.5,4.75,-9999,-9999,-9999,2,-9999,-9999,-9999,-9999,-9999,-9999
,20.01.1930,-9999,-9999,-9999,-9999,-9999,7.2,5.06,-9999,-9999,-9999,1.95,-9999,-9999,-9999,-9999,-9999,-9999
,21.01.1930,-9999,-9999,-9999,-9999,-9999,4.2,4.97,-9999,-9999,-9999,2.03,-9999,-9999,-9999,-9999,-9999,-9999
,22.01.1930,-9999,-9999,-9999,-9999,-9999,3.1,4.61,-9999,-9999,-9999,2.08,-9999,-9999,-9999,-9999,-9999,-9999
,23.01.1930,-9999,-9999,-9999,-9999,-9999,3,4.67,-9999,-9999,-9999,1.7,-9999,-9999,-9999,-9999,-9999,-9999
,24.01.1930,-9999,-9999,-9999,-9999,-9999,3.2,5.06,-9999,-9999,-9999,2.02,-9999,-9999,-9999,-9999,-9999,-9999
,25.01.1930,-9999,-9999,-9999,-9999,-9999,6.2,5.35,-9999,-9999,-9999,1.55,-9999,-9999,-9999,-9999,-9999,-9999
,26.01.1930,-9999,-9999,-9999,-9999,-9999,6.2,5.09,-9999,-9999,-9999,1.64,-9999,-9999,-9999,-9999,-9999,-9999
,27.01.1930,-9999,-9999,-9999,-9999,-9999,11.3,5.11,-9999,-9999,-9999,1.62,-9999,-9999,-9999,-9999,-9999,-9999
,28.01.1930,-9999,-9999,-9999,-9999,-9999,14.2,5.46,-9999,-9999,-9999,1.88,-9999,-9999,-9999,-9999,-9999,-9999
,29.01.1930,-9999,-9999,-9999,-9999,-9999,4.9,5.18,-9999,-9999,-9999,1.9,-9999,-9999,-9999,-9999,-9999,-9999
,30.01.1930,-9999,-9999,-9999,-9999,-9999,2.4,4.94,-9999,-9999,-9999,1.69,-9999,-9999,-9999,-9999,-9999,-9999
,31.01.1930,-9999,-9999,-9999,-9999,-9999,2.4,4.95,-9999,-9999,-9999,1.83,-9999,-9999,-9999,-9999,-9999,-9999
,01.02.1930,-9999,-9999,-9999,-9999,-9999,3,5.24,-9999,-9999,-9999,2.27,-9999,-9999,-9999,-9999,-9999,-9999
,02.02.1930,-9999,-9999,-9999,-9999,-9999,4.3,5.25,-9999,-9999,-9999,2.24,-9999,-9999,-9999,-9999,-9999,-9999
,03.02.1930,-9999,-9999,-9999,-9999,-9999,4.1,5.29,-9999,-9999,-9999,2.68,-9999,-9999,-9999,-9999,-9999,-9999
,04.02.1930,-9999,-9999,-9999,-9999,-9999,2.7,5.46,-9999,-9999,-9999,1.54,-9999,-9999,-9999,-9999,-9999,-9999
,05.02.1930,-9999,-9999,-9999,-9999,-9999,4.6,5.96,-9999,-9999,-9999,1.72,-9999,-9999,-9999,-9999,-9999,-9999
,06.02.1930,-9999,-9999,-9999,-9999,-9999,10.4,5.1,-9999,-9999,-9999,1.7,-9999,-9999,-9999,-9999,-9999,-9999
,07.02.1930,-9999,-9999,-9999,-9999,-9999,4.9,5.62,-9999,-9999,-9999,1.44,-9999,-9999,-9999,-9999,-9999,-9999
,08.02.1930,-9999,-9999,-9999,-9999,-9999,3.6,5.44,-9999,-9999,-9999,1.85,-9999,-9999,-9999,-9999,-9999,-9999
,09.02.1930,-9999,-9999,-9999,-9999,-9999,10.7,5.93,-9999,-9999,-9999,2.16,-9999,-9999,-9999,-9999,-9999,-9999
,10.02.1930,-9999,-9999,-9999,-9999,-9999,2.7,5.52,-9999,-9999,-9999,1.95,-9999,-9999,-9999,-9999,-9999,-9999
,11.02.1930,-9999,-9999,-9999,-9999,-9999,6.9,5.47,-9999,-9999,-9999,2.1,-9999,-9999,-9999,-9999,-9999,-9999
,12.02.1930,-9999,-9999,-9999,-9999,-9999,4.9,5.05,-9999,-9999,-9999,1.57,-9999,-9999,-9999,-9999,-9999,-9999
,13.02.1930,-9999,-9999,-9999,-9999,-9999,5.5,5.21,-9999,-9999,-9999,2.02,-9999,-9999,-9999,-9999,-9999,-9999
,14.02.1930,-9999,-9999,-9999,-9999,-9999,3.7,5.21,-9999,-9999,-9999,1.91,-9999,-9999,-9999,-9999,-9999,-9999
,15.02.1930,-9999,-9999,-9999,-9999,-9999,4,5.36,-9999,-9999,-9999,2,-9999,-9999,-9999,-9999,-9999,-9999
,16.02.1930,-9999,-9999,-9999,-9999,-9999,2.4,5.74,-9999,-9999,-9999,1.87,-9999,-9999,-9999,-9999,-9999,-9999
,17.02.1930,-9999,-9999,-9999,-9999,-9999,5.3,5.07,-9999,-9999,-9999,2.64,-9999,-9999,-9999,-9999,-9999,-9999
,18.02.1930,-9999,-9999,-9999,-9999,-9999,6.8,5.56,-9999,-9999,-9999,2.66,-9999,-9999,-9999,-9999,-9999,-9999
,19.02.1930,-9999,-9999,-9999,-9999,-9999,2.2,5.35,-9999,-9999,-9999,1.73,-9999,-9999,-9999,-9999,-9999,-9999
,20.02.1930,-9999,-9999,-9999,-9999,-9999,10.8,5.27,-9999,-9999,-9999,2.28,-9999,-9999,-9999,-9999,-9999,-9999
,21.02.1930,-9999,-9999,-9999,-9999,-9999,6.5,4.8,-9999,-9999,-9999,2.21,-9999,-9999,-9999,-9999,-9999,-9999
,22.02.1930,-9999,-9999,-9999,-9999,-9999,4.7,5.4,-9999,-9999,-9999,2.7,-9999,-9999,-9999,-9999,-9999,-9999
,23.02.1930,-9999,-9999,-9999,-9999,-9999,7.5,5.58,-9999,-9999,-9999,2.02,-9999,-9999,-9999,-9999,-9999,-9999
,24.02.1930,-9999,-9999,-9999,-9999,-9999,5.8,5.26,-9999,-9999,-9999,2.28,-9999,-9999,-9999,-9999,-9999,-9999
,25.02.1930,-9999,-9999,-9999,-9999,-9999,11.1,5.58,-9999,-9999,-9999,2.26,-9999,-9999,-9999,-9999,-9999,-9999
,26.02.1930,-9999,-9999,-9999,-9999,-9999,4.4,5.37,-9999,-9999,-9999,2.68,-9999,-9999,-9999,-9999,-9999,-9999
,27.02.1930,-9999,-9999,-9999,-9999,-9999,2.3,4.92,-9999,-9999,-9999,2.11,-9999,-9999,-9999,-9999,-9999,-9999
