@T,hrus ,,,,,,,,,,,,,,
descr,hrus.csv ,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
@H,ID,x,y,elevation,area,type,slope,aspect,flowlength,soilID,landuseID,hgeoID,slopelength,sedpool,tiledrainage
min,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
max,9999,9999999,9999999,10000,9999999999,3,90,360,999999,9999,9999,9999,9999,9999,1
unit,n/a,m,m,m,m2,n/a,deg,deg,m,n/a,n/a,n/a,m,t,n/a
,960,666199,4584857,269,72900,2,1,243.5803,0,10,82,1,28.6017,0,0
,961,652429,4584900,283,146700,3,2.2,25.6857,0,2,41,1,71.9996,0,0
,962,659989,4584913,270,174600,3,0.7,341.2515,0,10,82,1,27.6241,0,0
,963,663604,4585404,273,128700,2,0.7,25.5483,0,10,81,1,29.0812,0,0
,964,648799,4585140,306,172800,2,3,29.5608,0,2,82,1,22.5,0,0
,965,653734,4584632,282,141300,2,3.9,110.7491,0,2,82,1,132.654,0,0
,966,663784,4584941,273,171000,2,0.9,116.5929,0,10,82,1,121.338,0,0
,967,653974,4584283,278,459900,2,1.4,-1,0,2,82,1,58.1306,0,0
,968,664399,4584928,270,74700,2,0.8,70.3268,0,11,82,1,39.3946,0,0
,969,664804,4584784,266,96300,3,0.6,116.5013,0,11,82,1,32.7613,0,0
,970,648949,4584557,303,1584900,3,1.5,116.1005,0,2,82,1,27.071,0,0
,971,661624,4584372,271,1183500,3,0.6,-1,0,10,82,1,47.2485,0,0
,972,646039,4584619,312,297900,2,1.8,160.9591,0,2,82,1,24.27,0,0
,973,649774,4584842,296,139500,3,2,158.7935,0,2,41,1,37.1795,0,0
,974,654229,4584615,277,60300,2,2.6,68.3849,0,2,82,1,10,0,0
,975,657274,4584461,274,876600,3,1.1,26.7778,0,2,82,1,25,0,0
,976,644764,4584628,312,178200,2,1.9,197.4733,0,15,81,1,66.6306,0,0
,977,652804,4584602,283,139500,3,2,198.1301,0,2,82,1,27.2959,0,0
,978,658279,4584825,275,120600,2,1.5,23.8471,0,10,82,1,10,0,0
,979,652594,4584414,279,381600,3,1.7,112.3441,0,2,82,1,65.0518,0,0
,980,667984,4584703,268,155700,2,0.7,168.5352,0,10,82,1,42.6775,0,0
,981,664234,4584686,270,80100,2,1.4,163.6277,0,11,82,1,51.6906,0,0
,982,662224,4584670,272,109800,2,0.6,119.3405,0,10,81,1,17.6775,0,0
,983,663634,4584686,272,126900,2,1.5,157.5834,0,10,82,1,37.2485,0,0
,984,665944,4584764,264,58500,2,0.5,302.1215,0,11,41,1,133.809,0,0
,985,644359,4584587,309,237600,2,1.4,69.3393,0,15,82,1,49.091,0,0
,986,645034,4584547,310,158400,2,2.2,250.2032,0,15,82,1,23.0276,0,0
,987,652324,4584377,282,261000,3,1.3,114.5918,0,2,82,1,10,0,0
,988,663214,4584469,271,287100,2,1.2,211.4802,0,10,82,1,10,0,0
,989,664249,4583956,265,2458800,3,1,159.8504,0,11,82,1,10,0,0
,990,665869,4584574,266,126000,2,0.9,292.8626,0,11,82,1,182.542,0,0
,991,668269,4584656,267,133200,2,0.9,162.0783,0,10,81,1,10,0,0
,992,645739,4584583,309,70200,2,2.1,160.0811,0,2,81,1,58.9394,0,0
,993,662614,4584420,272,98100,2,0.8,294.5032,0,10,82,1,10,0,0
,994,662809,4584531,272,181800,2,1.2,-1,0,10,82,1,71.6667,0,0
,995,645424,4584523,311,172800,2,3,157.2714,0,2,41,1,50.9902,0,0
,996,650884,4584560,291,701100,2,1.4,69.8996,0,2,82,1,224.828,0,0
,997,655324,4584392,276,253800,2,2,246.8974,0,2,82,1,31.0878,0,0
,998,658639,4583855,273,2416500,3,1,19.8606,0,10,82,1,107.738,0,0
,999,663979,4584628,268,71100,2,2.1,118.9746,0,11,81,1,32.0317,0,0
,1000,655099,4584446,280,54900,2,2.3,105.8711,0,2,82,1,21.3387,0,0
,1001,646159,4583636,301,845100,3,1.8,160.7224,0,2,82,1,55.7739,0,0
,1002,646789,4584287,308,505800,3,1.9,248.7343,0,2,82,1,42.6775,0,0
,1003,650764,4584048,290,1076400,3,1.3,203.2413,0,2,82,1,59.6459,0,0
,1004,651964,4584443,286,61200,2,1.2,109.7002,0,2,82,1,72.3524,0,0
,1005,665989,4584377,268,92700,2,0.6,254.0398,0,10,82,1,35.355,0,0
,1006,653119,4584350,285,243000,2,2.6,290.688,0,2,82,1,40.9809,0,0
,1007,655204,4583823,273,522000,3,1.6,23.0099,0,2,82,1,37.0139,0,0
,1008,647914,4584030,310,367200,2,1.7,157.3927,0,2,82,1,66.3651,0,0
,1009,663784,4584353,266,118800,2,1.2,20.1952,0,11,41,1,248.705,0,0
,1010,645634,4584415,306,59400,2,3.2,158.4187,0,2,41,1,10,0,0
,1011,654469,4584362,278,52200,2,3.6,113.2597,0,2,82,1,30.4105,0,0
,1012,644119,4583806,307,1216800,3,1.9,161.1282,0,15,82,1,130.84,0,0
,1013,645349,4583938,304,471600,3,1.7,116.3132,0,2,82,1,167.807,0,0
,1014,647299,4584240,314,135900,2,2.1,159.9079,0,2,82,1,25,0,0
,1015,654934,4584306,278,69300,2,2,163.5572,0,2,82,1,64.6291,0,0
,1016,662299,4584306,272,220500,2,0.8,17.5076,0,10,82,1,28.8954,0,0
,1017,651964,4584171,284,207900,3,2.1,161.3944,0,2,81,1,26.6734,0,0
,1018,645184,4584259,309,66600,2,2.9,202.6654,0,2,82,1,56.25,0,0
,1019,644794,4584097,307,158400,2,1.8,295.4586,0,15,81,1,100.92,0,0
,1020,649414,4583816,294,2079000,3,1.6,160.6506,0,2,82,1,33.8587,0,0
,1021,663079,4584255,272,51300,2,1.1,119.8756,0,10,82,1,29.794,0,0
,1022,653854,4583902,280,152100,2,1.4,26.1932,0,2,82,1,24.3343,0,0
,1023,653419,4584169,282,89100,2,2.7,154.2941,0,2,82,1,33.6221,0,0
,1024,660514,4583958,270,1088100,3,0.8,298.2764,0,10,82,1,40.4512,0,0
,1025,645004,4584079,306,56700,2,2.2,305.15,0,2,82,1,38.9488,0,0
,1026,654544,4584145,276,101700,2,1.9,69.8705,0,2,82,1,53.4381,0,0
,1027,662599,4583994,272,157500,2,1,160.3008,0,10,82,1,96.7263,0,0
,1028,654394,4583989,277,130500,2,2.1,61.0693,0,2,82,1,47.9776,0,0
,1029,662329,4583358,269,864900,2,0.8,161.6579,0,10,82,1,166.206,0,0
,1030,647494,4583610,310,61200,2,3.3,197.8368,0,2,82,1,22.357,0,0
,1031,653164,4583749,279,265500,2,0.5,299.8136,0,2,11,1,99.7596,0,0
,1032,652354,4583758,278,304200,3,1.9,117.8333,0,2,82,1,60.8076,0,0
,1033,646939,4583722,302,409500,3,2.6,204.5502,0,2,82,1,38.8927,0,0
,1034,662869,4583833,270,136800,2,0.7,158.5769,0,10,81,1,25.0887,0,0
,1035,665089,4583565,265,765900,3,0.9,163.5779,0,11,82,1,23.0069,0,0
,1036,652759,4583572,281,106200,2,1.7,156.7071,0,2,82,1,25,0,0
,1037,665599,4583572,264,112500,3,0.8,157.0897,0,10,82,1,90.9832,0,0
,1038,655339,4584066,274,58500,2,1.9,203.0524,0,2,82,1,67.9938,0,0
,1039,647899,4583770,304,57600,2,2,113.014,0,2,81,1,57.9707,0,0
,1040,647374,4583723,301,116100,2,1.4,210.0486,0,2,82,1,10,0,0
,1041,647674,4583552,300,262800,2,1.6,-1,0,2,82,1,34.7182,0,0
,1042,648034,4583644,300,158400,2,1.9,113.6153,0,2,81,1,37.5,0,0
,1043,668629,4583591,266,297000,2,1.1,338.3835,0,10,81,1,181.456,0,0
,1044,655909,4583629,273,578700,3,1.1,295.311,0,2,82,1,101.326,0,0
,1045,645604,4583434,302,171900,3,2.3,24.7858,0,2,41,1,144.06,0,0
,1046,654754,4583048,275,2520900,3,0.8,-1,0,2,82,1,148.742,0,0
,1047,657844,4583599,275,132300,2,0.7,14.855,0,10,41,1,123.742,0,0
,1048,658414,4583640,274,84600,2,0.4,27.8018,0,10,41,1,83.9822,0,0
,1049,651004,4583655,289,83700,2,1.3,159.8609,0,2,82,1,231.851,0,0
,1050,662839,4583583,270,283500,2,0.6,119.3181,0,10,82,1,110.593,0,0
,1051,644719,4583543,306,98100,2,2.2,200.3225,0,2,82,1,69.4719,0,0
,1052,662074,4582694,269,720900,2,0.6,114.7256,0,10,82,1,75.2413,0,0
,1053,659329,4582987,270,1332000,3,0.9,162.4697,0,10,82,1,70.642,0,0
,1054,660994,4583417,272,134100,2,0.6,28.4678,0,10,82,1,85.1228,0,0
,1055,648919,4583389,294,108000,3,1,25.352,0,2,41,1,113.42,0,0
,1056,651349,4583436,287,74700,2,1.1,211.6954,0,2,82,1,130.659,0,0
,1057,656929,4583396,278,78300,2,0.7,211.9359,0,10,82,1,63.4452,0,0
,1058,661354,4582533,270,1086300,3,0.6,117.5618,0,10,82,1,29,0,0
,1059,650674,4583314,283,164700,2,0.9,116.4916,0,2,41,1,185.104,0,0
,1060,656464,4583481,273,197100,3,1.1,253.4845,0,10,41,1,82.8494,0,0
,1061,656704,4583458,276,54000,2,1.5,290.7907,0,10,82,1,18.3925,0,0
,1062,657559,4583340,276,181800,2,0.7,117.5224,0,10,41,1,22.2222,0,0
,1063,658009,4583261,274,229500,2,0.4,165.0811,0,10,82,1,41.867,0,0
,1064,658294,4583340,274,126900,2,0.3,165.6022,0,10,41,1,34.2677,0,0
,1065,651079,4583363,284,153000,2,1.4,165.2196,0,2,41,1,65.4922,0,0
,1066,644779,4583293,305,135000,3,2.2,119.969,0,2,81,1,25,0,0
,1067,651664,4583280,285,93600,2,1.3,156.3246,0,2,82,1,87.0192,0,0
,1068,656044,4583276,274,121500,2,1.1,22.8703,0,2,82,1,19.6262,0,0
,1069,665509,4583197,264,152100,3,0.9,341.0541,0,10,82,1,24.1903,0,0
,1070,665749,4583197,265,126000,2,0.7,67.9588,0,10,82,1,63.8905,0,0
,1071,645784,4582905,302,971100,3,1.5,296.7623,0,2,82,1,71.0859,0,0
,1072,652174,4583332,279,303300,3,2.6,115.5406,0,2,81,1,56.5937,0,0
,1073,652774,4582852,278,485100,3,0.7,114.7459,0,2,82,1,175.977,0,0
,1074,653044,4581289,273,2145600,3,1.2,114.7373,0,2,82,1,29.1896,0,0
,1075,648199,4583200,298,107100,2,1.5,21.3995,0,2,82,1,24.0039,0,0
,1076,648604,4583269,296,80100,2,0.9,203.0975,0,2,82,1,29.9815,0,0
,1077,657379,4583111,276,165600,2,0.6,123.0329,0,10,82,1,28.162,0,0
,1078,657094,4583143,276,123300,2,0.7,199.5107,0,10,82,1,126.315,0,0
,1079,644974,4582942,302,277200,3,2,204.3946,0,2,82,1,78.4251,0,0
,1080,652309,4582944,282,86400,2,2.2,155.3103,0,2,82,1,25,0,0
,1081,656689,4583232,275,56700,2,1.6,249.3051,0,10,82,1,127.895,0,0
,1082,647149,4583216,296,123300,3,2,203.8203,0,2,82,1,78.0325,0,0
,1083,651004,4582254,280,820800,3,1.3,116.4156,0,2,82,1,75.821,0,0
,1084,652369,4582667,279,214200,2,0.8,-1,0,2,91,1,118.915,0,0
,1085,660274,4583053,270,745200,2,0.4,-1,0,10,82,1,107.359,0,0
,1086,665209,4583038,265,118800,2,0.6,304.2793,0,10,82,1,60.4959,0,0
,1087,648034,4583107,297,346500,2,2.8,200.4974,0,2,82,1,34.9303,0,0
,1088,649444,4582719,291,442800,2,1.1,158.4602,0,2,82,1,96.8555,0,0
,1089,656224,4582999,273,218700,3,1.5,113.4781,0,10,82,1,60.1047,0,0
,1090,663484,4582987,262,219600,3,0.8,155.5908,0,11,81,1,25,0,0
,1091,649684,4583050,290,185400,2,1.2,163.6764,0,2,82,1,33.8757,0,0
,1092,663244,4582524,263,305100,3,0.7,155.6688,0,11,81,1,55.3431,0,0
,1093,648784,4582618,293,301500,2,0.9,-1,0,2,82,1,45.2958,0,0
,1094,651724,4582770,278,459000,3,1.7,115.9344,0,2,82,1,25,0,0
,1095,656479,4582753,273,157500,3,2.3,292.9655,0,10,82,1,28.4344,0,0
,1096,662809,4582779,263,216900,3,0.7,163.9493,0,11,81,1,82.9347,0,0
,1097,648514,4583061,295,56700,2,1.5,114.4626,0,2,82,1,56.1338,0,0
,1098,664264,4583144,265,342000,3,0.7,340.572,0,11,82,1,77.6893,0,0
,1099,650479,4582828,282,355500,3,1.8,115.5932,0,2,82,1,65.9179,0,0
,1100,656524,4583114,270,69300,3,1.2,294.3643,0,10,91,1,89.3391,0,0
,1101,660739,4582824,272,233100,2,0.7,251.0519,0,10,82,1,23.1694,0,0
,1102,644494,4582886,304,110700,2,1.7,159.1375,0,2,82,1,58.1509,0,0
,1103,643789,4582672,305,479700,2,1.1,160.5904,0,15,82,1,10,0,0
,1104,644119,4582896,305,127800,2,1.1,335.7851,0,15,82,1,29.3651,0,0
,1105,647149,4582974,300,150300,3,3.1,21.9156,0,2,82,1,10,0,0
,1106,648169,4582574,293,145800,3,2.3,199.1777,0,2,82,1,133.085,0,0
,1107,657229,4582751,274,193500,2,1,161.9774,0,10,82,1,48.618,0,0
,1108,646819,4582576,300,1518300,3,1.7,69.9118,0,2,82,1,39.0163,0,0
,1109,656854,4582826,274,99900,2,1.2,161.8546,0,10,81,1,43.7658,0,0
,1110,657664,4582813,273,64800,2,1,203.5775,0,10,82,1,52.6595,0,0
,1111,657874,4582875,274,69300,2,0.5,119.8941,0,10,82,1,180.743,0,0
,1112,664744,4582297,266,1074600,2,0.6,301.2024,0,10,82,1,45.9615,0,0
,1113,654229,4581899,273,2998800,3,0.6,-1,0,2,82,1,10,0,0
,1114,655924,4582503,272,480600,3,1.1,24.7872,0,10,82,1,41.0432,0,0
,1115,657964,4582569,270,369000,2,1,163.5904,0,10,82,1,10,0,0
,1116,659014,4582819,271,92700,2,0.8,157.414,0,10,82,1,29.4504,0,0
,1117,664504,4582753,264,157500,3,0.9,24.9873,0,11,82,1,244.097,0,0
,1118,644734,4582180,304,1432800,3,0.8,21.415,0,2,82,1,60.0662,0,0
,1119,650059,4582693,284,104400,2,2.2,76.8087,0,2,82,1,33.9655,0,0
,1120,647554,4582693,298,219600,2,2.6,22.7903,0,2,82,1,23.321,0,0
,1121,665644,4582618,266,327600,2,0.7,260.8091,0,10,82,1,26.0713,0,0
,1122,648064,4582626,297,94500,2,3.1,71.9607,0,2,81,1,30.4371,0,0
,1123,656689,4582310,271,623700,3,1.1,208.1886,0,10,82,1,20.8333,0,0
,1124,660424,4582620,270,179100,2,0.2,-1,0,10,81,1,166.42,0,0
,1125,665209,4582547,265,81900,2,0.5,-1,0,10,81,1,35.2185,0,0
,1126,663649,4582504,264,187200,3,0.9,337.5974,0,11,85,1,44.6832,0,0
,1127,663979,4582523,266,65700,2,0.9,342.1656,0,11,82,1,59.2843,0,0
,1128,648274,4582361,292,171000,3,2.2,112.9759,0,2,82,1,23.7743,0,0
,1129,650209,4582427,283,351900,3,1.1,21.067,0,2,82,1,41.6667,0,0
,1130,652924,4582303,275,126000,3,0.6,-1,0,2,81,1,66.2856,0,0
,1131,658744,4582760,271,397800,2,0.7,163.0312,0,10,82,1,10,0,0
,1132,659734,4582532,267,62100,3,1.3,289.701,0,10,41,1,153.976,0,0
,1133,666769,4582387,268,198000,2,0.4,-1,0,10,81,1,73.3374,0,0
,1134,657634,4582496,270,88200,2,0.9,167.7678,0,10,82,1,25,0,0
,1135,665569,4581377,266,3971700,3,0.6,164.6428,0,10,82,1,64.3491,0,0
,1136,646384,4581917,302,322200,2,1.5,116.982,0,2,82,1,76.889,0,0
,1137,649069,4582267,292,76500,2,1.5,112.5206,0,2,82,1,29.4625,0,0
,1138,649354,4582427,288,197100,2,1.9,156.2497,0,2,81,1,34.7356,0,0
,1139,657169,4582346,270,88200,2,1.8,154.9535,0,10,81,1,29.8406,0,0
,1140,649729,4582300,286,90000,2,1.8,69.8963,0,2,81,1,10,0,0
,1141,662959,4582181,262,202500,3,1,296.8479,0,11,21,1,25.8664,0,0
,1142,648754,4582108,292,284400,2,1.1,164.4804,0,2,82,1,155.761,0,0
,1143,652174,4582920,280,104400,2,1.4,108.148,0,2,82,1,48.4827,0,0
,1144,650059,4582117,285,179100,2,1.5,22.4958,0,2,82,1,28.5162,0,0
,1145,657409,4582236,269,73800,2,1,252.5393,0,10,81,1,10,0,0
,1146,659884,4582328,270,53100,2,0.6,298.8048,0,10,82,1,30,0,0
,1147,651814,4581704,276,432900,3,1.4,202.2553,0,2,82,1,35.7777,0,0
,1148,651244,4581988,278,435600,3,1.9,111.9423,0,2,82,1,74.1108,0,0
,1149,660949,4582147,270,144900,2,0.3,-1,0,10,82,1,291.872,0,0
,1150,665449,4582146,267,77400,2,0.6,17.5368,0,10,81,1,42.6775,0,0
,1151,643744,4582155,304,69300,2,0.1,-1,0,2,82,1,10,0,0
,1152,645904,4582018,303,116100,2,1.6,159.8385,0,2,82,1,90.8656,0,0
,1153,646879,4582037,301,228600,2,1.7,203.9984,0,2,82,1,10,0,0
,1154,649144,4582034,284,126000,2,1.3,70.3624,0,2,82,1,113.795,0,0
,1155,660064,4582155,270,123300,2,0.4,168.7186,0,10,81,1,10,0,0
,1156,662539,4582039,263,184500,3,0.6,118.2673,0,10,21,1,26.1078,0,0
,1157,661264,4581889,269,153900,2,0.4,163.9165,0,10,21,1,59.9986,0,0
,1158,663484,4582189,264,81000,2,0.8,257.2577,0,11,85,1,67.524,0,0
,1159,645469,4582056,304,73800,2,1,115.8879,0,2,82,1,44.45,0,0
,1160,664384,4581928,269,225000,2,0.8,25.8234,0,10,85,1,42.6775,0,0
,1161,657814,4582013,267,146700,3,0.8,201.7408,0,10,41,1,28.3469,0,0
,1162,645154,4581864,304,251100,2,1.1,70.815,0,2,82,1,10,0,0
,1163,657079,4582046,269,275400,2,0.9,163.0717,0,10,82,1,53.284,0,0
,1164,659704,4582035,269,59400,2,0.7,207.2868,0,10,41,1,21.875,0,0
,1165,663574,4581943,265,202500,2,0.7,255.9347,0,11,85,1,90.625,0,0
,1166,645559,4581857,303,80100,2,1.8,118.2027,0,2,82,1,34.0192,0,0
,1167,648679,4581962,291,58500,2,0.7,167.4432,0,2,82,1,37.5,0,0
,1168,661864,4582056,267,136800,3,0.9,161.9931,0,10,81,1,10,0,0
,1169,663949,4581853,267,138600,2,0.5,257.3848,0,11,21,1,36.785,0,0
,1170,649234,4581889,287,92700,2,1.8,114.6006,0,2,82,1,25,0,0
,1171,659839,4581323,267,2165400,3,0.9,207.4293,0,10,82,1,143.277,0,0
,1172,661639,4581799,268,91800,2,0.6,162.5018,0,10,82,1,127.827,0,0
,1173,651544,4581451,277,459000,3,1.6,297.2964,0,2,82,1,25,0,0
,1174,656149,4581596,270,647100,3,0.6,116.3997,0,10,82,1,79.505,0,0
,1175,657319,4581570,269,854100,3,0.8,23.2069,0,10,82,1,186.831,0,0
,1176,658729,4580957,267,3045600,3,1,206.165,0,10,82,1,99.871,0,0
,1177,660934,4581771,268,148500,2,0.4,205.9203,0,10,21,1,143.2,0,0
,1178,649834,4581820,283,185400,3,1.2,202.5854,0,2,82,1,71.2853,0,0
,1179,653269,4581760,274,52200,2,0.4,-1,0,2,82,1,31.9212,0,0
,1180,661924,4581803,267,68400,2,0.6,160.3348,0,10,82,1,25,0,0
,1181,662269,4581816,264,180900,2,0.6,111.1783,0,10,21,1,22.1507,0,0
,1182,662719,4581776,260,144900,3,1,80.1649,0,11,21,1,37.7767,0,0
,1183,664114,4581697,270,107100,2,1,299.1409,0,10,21,1,49.0347,0,0
,1184,645949,4581641,300,264600,3,2.1,203.7392,0,2,81,1,29.1339,0,0
,1185,646954,4581773,299,130500,2,1.4,247.5849,0,2,81,1,27.741,0,0
,1186,648754,4581707,287,187200,3,1.9,21.5571,0,2,82,1,39.767,0,0
,1187,651274,4581611,281,155700,2,2.5,114.771,0,2,82,1,28.125,0,0
,1188,660649,4581637,268,128700,2,0.4,163.9872,0,10,82,1,42.5085,0,0
,1189,647734,4581538,298,702900,2,1.5,160.6311,0,2,82,1,35.6775,0,0
,1190,649114,4581598,286,113400,3,1.5,162.0506,0,2,41,1,21.875,0,0
,1191,661609,4581249,265,954900,2,0.4,121.609,0,10,23,1,27.2727,0,0
,1192,650284,4581718,283,84600,2,2.8,204.261,0,2,82,1,28.125,0,0
,1193,650734,4581587,283,228600,2,1.4,115.5065,0,2,82,1,25.9259,0,0
,1194,645364,4581600,302,59400,2,1.5,160.528,0,2,82,1,10,0,0
,1195,663274,4581298,263,415800,2,0.7,257.1013,0,11,21,1,10,0,0
,1196,649789,4581489,285,441000,3,1.5,25.2036,0,2,82,1,137.133,0,0
,1197,651889,4581865,275,344700,3,2,68.0738,0,2,41,1,44.6076,0,0
,1198,661834,4581589,265,55800,2,0.4,163.1825,0,10,23,1,10,0,0
,1199,646399,4581529,298,88200,2,2.1,159.6799,0,2,81,1,60.355,0,0
,1200,646669,4581503,297,105300,2,1.4,202.1566,0,2,41,1,25,0,0
,1201,653314,4581582,273,63000,2,0.9,206.9485,0,2,81,1,20.3488,0,0
,1202,662329,4581439,264,76500,2,0.3,122.6642,0,10,21,1,122.75,0,0
,1203,662344,4581563,263,53100,2,0.4,78.4636,0,10,21,1,46.1292,0,0
,1204,663694,4581516,266,146700,2,0.8,291.4148,0,11,85,1,10,0,0
,1205,664309,4581582,270,54000,2,0.7,117.2095,0,10,23,1,126.801,0,0
,1206,664189,4581294,270,117900,2,0.8,118.5196,0,10,85,1,10,0,0
,1207,645514,4581289,303,549900,3,1.8,113.7564,0,2,82,1,50.9314,0,0
,1208,652474,4581364,275,174600,3,1.2,337.1767,0,2,82,1,47.3003,0,0
,1209,653629,4581538,273,54000,2,0.2,-1,0,2,81,1,29.1477,0,0
,1210,646069,4581214,298,162900,3,2.1,24.0491,0,2,82,1,42.0876,0,0
,1211,648799,4581390,288,205200,2,1.8,160.0874,0,2,82,1,46.7502,0,0
,1212,660919,4581163,267,207900,2,0.5,119.3338,0,10,23,1,26.9269,0,0
,1213,649924,4580738,284,1721700,3,1.4,161.2596,0,2,82,1,54.4346,0,0
,1214,662659,4581381,261,243900,3,0.8,78.513,0,11,23,1,18.7218,0,0
,1215,644839,4581360,307,202500,2,0.8,-1,0,2,82,1,23.5711,0,0
,1216,653494,4581345,273,53100,2,1.4,249.2507,0,2,81,1,40.7829,0,0
,1217,654244,4581074,273,99000,2,0.5,119.601,0,2,81,1,18.8202,0,0
,1218,653719,4581289,273,64800,2,0.8,34.3888,0,2,82,1,17.1748,0,0
,1219,662374,4581272,263,73800,2,0.3,120.5074,0,10,21,1,40.2723,0,0
,1220,646924,4581124,297,216900,3,1.3,202.1679,0,2,81,1,45.6657,0,0
,1221,656014,4581276,270,80100,2,0.7,18.4493,0,10,81,1,146.951,0,0
,1222,662209,4581255,263,74700,2,0.3,123.3765,0,10,21,1,50.6544,0,0
,1223,662644,4580912,261,144000,3,0.6,75.8524,0,11,21,1,195.86,0,0
,1224,663874,4581282,269,59400,2,1.2,258.1635,0,10,85,1,10,0,0
,1225,647314,4580655,295,465300,3,1.2,23.1499,0,2,21,1,63.0746,0,0
,1226,647644,4581054,295,105300,3,3.2,118.6638,0,2,82,1,234.656,0,0
,1227,651724,4581199,279,63900,2,3.1,118.0892,0,2,41,1,25,0,0
,1228,649339,4581103,286,135000,2,1.3,193.7266,0,2,81,1,25,0,0
,1229,650974,4580934,277,154800,3,0.8,120.9456,0,2,81,1,12.5,0,0
,1230,646564,4580985,295,130500,3,2.3,242.3432,0,2,81,1,51.0872,0,0
,1231,655039,4580987,272,99000,2,1,298.386,0,10,82,1,141.013,0,0
,1232,652114,4581139,278,80100,2,1,74.7035,0,2,82,1,399.111,0,0
,1233,649849,4581066,286,200700,2,0.5,-1,0,2,82,1,389.205,0,0
,1234,650449,4581214,278,121500,3,1.5,207.976,0,2,82,1,24.5404,0,0
,1235,651649,4581000,278,126000,2,2.2,118.8136,0,2,82,1,51.5026,0,0
,1236,650389,4580917,284,221400,2,1.1,73.3152,0,2,82,1,20.6723,0,0
,1237,658039,4579984,267,3592800,3,0.5,-1,0,10,82,1,10,0,0
,1238,646429,4580826,297,149400,3,1.5,67.8439,0,2,81,1,10,0,0
,1239,662824,4580654,262,183600,3,0.8,250.9007,0,11,21,1,10,0,0
,1240,664294,4580782,264,291600,3,0.7,165.0521,0,10,21,1,46.348,0,0
,1241,656149,4581042,272,691200,2,0.6,161.231,0,10,82,1,78.5213,0,0
,1242,660724,4580829,266,500400,3,0.5,119.065,0,10,82,1,25,0,0
,1243,663784,4580920,266,66600,2,1,167.4888,0,10,21,1,76.8964,0,0
,1244,665509,4580906,266,123300,2,0.9,336.8693,0,10,81,1,10,0,0
,1245,645934,4580942,302,114300,2,1.3,25.0008,0,2,82,1,41.115,0,0
,1246,655309,4580820,272,152100,2,0.9,162.8627,0,10,82,1,58.3107,0,0
,1247,661909,4580417,264,339300,2,0.5,25.3719,0,10,21,1,25,0,0
,1248,663394,4580860,263,156600,3,1,211.9431,0,11,21,1,25,0,0
,1249,656344,4580954,271,504000,2,0.6,162.4961,0,10,82,1,40.1783,0,0
,1250,649399,4580749,284,56700,3,1.8,166.6585,0,2,81,1,68.4371,0,0
,1251,651934,4580233,275,570600,3,1.2,25.7675,0,2,41,1,101.934,0,0
,1252,656434,4580559,270,302400,2,0.4,124.0812,0,10,82,1,113.493,0,0
,1253,646804,4580555,292,165600,3,2.3,68.825,0,2,82,1,44.3509,0,0
,1254,654889,4580753,271,94500,2,0.8,211.6998,0,10,82,1,53.1768,0,0
,1255,650824,4580792,278,82800,2,2,294.9954,0,2,81,1,18.5399,0,0
,1256,651529,4580721,275,50400,2,1.9,160.9441,0,2,41,1,95.1709,0,0
,1257,662524,4580617,262,254700,3,0.3,-1,0,11,21,1,65.6754,0,0
,1258,662824,4580834,259,3600,3,1.2,58.1816,0,11,21,1,25,0,0
,1259,663949,4580749,263,58500,2,0.9,166.0737,0,10,85,1,103.974,0,0
,1260,647824,4580854,289,129600,3,1.6,18.9716,0,2,81,1,67.5139,0,0
,1261,648634,4580803,286,70200,2,1.9,13.9282,0,2,82,1,79.0476,0,0
,1262,645334,4580732,303,484200,2,1.4,113.0377,0,2,82,1,26.4423,0,0
,1263,646414,4580107,294,1118700,3,1.4,160.2854,0,2,82,1,23.2258,0,0
,1264,647959,4580732,291,139500,2,1.4,25.7464,0,2,82,1,25,0,0
,1265,648664,4580606,286,149400,2,0.6,113.5717,0,2,23,1,19.3074,0,0
,1266,654124,4580606,268,226800,3,0.3,-1,0,2,91,1,69.6429,0,0
,1267,655444,4580259,269,469800,3,0.9,-1,0,10,82,1,115.549,0,0
,1268,663529,4580595,263,111600,3,0.9,20.9104,0,10,85,1,50.4702,0,0
,1269,654529,4580655,268,69300,2,0.7,-1,0,2,82,1,90.1939,0,0
,1270,654844,4580546,270,90000,2,0.6,-1,0,10,81,1,22.1339,0,0
,1271,659854,4580389,263,199800,3,1,250.4213,0,10,41,1,32.656,0,0
,1272,663034,4580441,261,314100,3,1.2,119.8699,0,11,23,1,32.3742,0,0
,1273,650794,4580543,279,121500,2,2,301.0588,0,2,82,1,28.8092,0,0
,1274,660079,4580608,266,66600,2,0.7,252.0209,0,10,82,1,10,0,0
,1275,648064,4580552,290,117900,2,0.8,77.6035,0,2,82,1,42.7781,0,0
,1276,655249,4580470,270,54900,2,1.2,206.233,0,10,41,1,23.0571,0,0
,1277,660379,4580539,265,155700,3,0.9,164.018,0,10,82,1,23.1694,0,0
,1278,651274,4580516,275,137700,2,1,-1,0,2,91,1,51.3339,0,0
,1279,663844,4580426,264,193500,3,0.8,24.7978,0,10,21,1,57.0721,0,0
,1280,664594,4580479,262,72000,3,0.3,166.4214,0,10,21,1,23.2143,0,0
