@T,Parameter,,,,,,,,,,,,,
descr,hrus.csv,,,,,,,,,,,,,
,,,,,,,,,,,,,,
@H,ID,x,y,elevation,area,type,slope,aspect,flowlength,soilID,landuseID,hgeoID,slopelength,sedpool
min,0,0,0,0,0,0,0,0,0,0,0,0,0,0
max,9999,999999,9999999,10000,9999999999,3,90,360,999999,9999,9999,9999,9999,9999
unit,n/a,m,m,m,m2,n/a,deg,deg,m,n/a,n/a,n/a,m,t
,1084,652549,4592048,298,16200,3,0.7,35.6782,0,15,11,1,100,0
,1085,657859,4592003,288,23400,2,1.9,70.0354,0,15,82,1,100,0
,1086,660889,4591824,274,46800,2,0.9,-1,0,2,11,1,100,0
,1087,661519,4591995,278,20700,2,2.4,250.5984,0,2,82,1,100,0
,1088,661654,4592100,284,16200,2,3.4,338.8448,0,2,81,1,100,0
,1089,662359,4591920,283,22500,2,2.8,167.9078,0,2,82,1,100,0
,1090,662749,4591930,286,59400,2,1.5,120.5423,0,10,82,1,100,0
,1091,664324,4591714,281,132300,3,1.6,244.7574,0,10,82,1,100,0
,1092,654064,4592018,304,27900,2,2,157.5362,0,15,82,1,100,0
,1093,659764,4591965,277,55800,2,1.9,20.6866,0,2,82,1,100,0
,1094,665614,4592014,291,16200,2,1.6,339.7017,0,10,82,1,100,0
,1095,665794,4592376,288,58500,2,2.3,116.656,0,10,82,1,100,0
,1096,668074,4591939,283,81000,2,0.7,-1,0,10,82,1,100,0
,1097,669259,4592044,279,27900,2,2,196.5214,0,10,82,1,100,0
,1098,652144,4591988,303,23400,2,2,302.3562,0,15,41,1,100,0
,1099,659479,4591975,279,21600,2,3.5,16.207,0,15,82,1,100,0
,1100,661819,4591902,281,43200,2,4.1,202.8136,0,2,82,1,100,0
,1101,661924,4592001,284,16200,2,3.5,154.0475,0,2,81,1,100,0
,1102,653299,4591644,306,55800,2,3.3,211.4472,0,15,82,1,100,0
,1103,659329,4591958,279,24300,2,3.8,339.8261,0,15,82,1,100,0
,1104,665509,4591873,287,747000,2,1.3,293.287,0,10,82,1,100,0
,1105,659119,4591892,281,40500,2,4.7,350.0504,0,15,82,1,100,0
,1106,660244,4591967,275,51300,2,1.5,12.633,0,2,82,1,100,0
,1107,668719,4590968,277,1798200,2,0.7,161.1454,0,10,82,1,100,0
,1108,653209,4591832,300,17100,2,1.2,249.0097,0,15,82,1,100,0
,1109,657844,4591455,290,182700,2,2.5,205.3247,0,15,82,1,100,0
,1110,658084,4591872,290,52200,2,2,343.7325,0,15,82,1,100,0
,1111,656074,4591894,295,16200,2,1.1,117.9899,0,11,82,1,100,0
,1112,656284,4591761,293,54000,2,1.7,168.229,0,11,81,1,100,0
,1113,657859,4591868,290,28800,2,1.1,61.7733,0,15,82,1,100,0
,1114,659584,4591868,284,18000,2,6,20.6185,0,2,82,1,100,0
,1115,659989,4591699,280,87300,2,1.4,208.0203,0,2,82,1,100,0
,1116,662764,4591694,281,38700,2,3.5,202.8282,0,2,82,1,100,0
,1117,670339,4590976,272,948600,3,0.7,253.8885,0,11,82,1,100,0
,1118,671509,4591802,274,60300,2,0.4,73.9809,0,11,82,1,100,0
,1119,653749,4591825,306,91800,2,1.7,112.6221,0,15,82,1,100,0
,1120,651859,4591795,302,29700,2,1.2,336.545,0,15,82,1,100,0
,1121,660184,4591821,282,27000,2,4.1,11.231,0,2,81,1,100,0
,1122,661999,4591716,279,77400,2,2,341.3135,0,2,82,1,100,0
,1123,667369,4591536,283,101700,2,0.5,82.182,0,10,41,1,100,0
,1124,652249,4591712,302,72000,2,0.9,30.2482,0,15,82,1,100,0
,1125,652489,4591765,305,24300,2,3,291.5525,0,15,82,1,100,0
,1126,652609,4591686,304,38700,2,3.1,68.4922,0,15,82,1,100,0
,1127,655939,4591748,295,20700,2,1.6,113.6153,0,11,82,1,100,0
,1128,657229,4591697,285,423900,3,1.1,204.6132,0,15,82,1,100,0
,1129,659044,4591620,289,107100,2,3.9,158.8731,0,2,82,1,100,0
,1130,659524,4591397,282,791100,3,1.2,23.8487,0,2,82,1,100,0
,1131,660109,4591752,283,28800,2,2.4,205.7949,0,2,41,1,100,0
,1132,661729,4591842,276,42300,2,2.1,201.1218,0,2,82,1,100,0
,1133,662284,4591800,277,34200,2,0.8,14.1121,0,2,82,1,100,0
,1134,663244,4591778,285,31500,2,1.8,122.6959,0,10,82,1,100,0
,1135,663964,4591673,282,60300,2,0.9,158.7844,0,2,82,1,100,0
,1136,668314,4591733,281,27900,2,1.3,74.1675,0,10,82,1,100,0
,1137,654379,4591551,303,214200,2,1.6,69.7583,0,15,82,1,100,0
,1138,655879,4591708,295,41400,2,1.7,210.9608,0,11,82,1,100,0
,1139,658864,4591620,291,30600,2,3.8,333.4892,0,2,82,1,100,0
,1140,661714,4591782,276,21600,2,1.4,7.8977,0,2,82,1,100,0
,1141,662254,4591654,278,33300,2,0.9,14.9163,0,2,81,1,100,0
,1142,652159,4591705,307,21600,2,5.8,21.2709,0,15,82,1,100,0
,1143,660514,4591695,280,43200,2,4.3,21.8806,0,2,82,1,100,0
,1144,661204,4591692,276,30600,2,1,295.5043,0,2,41,1,100,0
,1145,662629,4591722,278,36000,2,0.8,341.2235,0,2,82,1,100,0
,1146,671524,4591547,275,100800,2,0.5,20.9651,0,10,82,1,100,0
,1147,655174,4591109,298,1212300,3,1.5,21.7573,0,15,82,1,100,0
,1148,656449,4591708,291,243000,2,3,157.4014,0,11,82,1,100,0
,1149,659074,4591684,288,17100,2,4.4,21.6597,0,2,82,1,100,0
,1150,661399,4591675,276,42300,2,1.7,347.2455,0,2,41,1,100,0
,1151,661594,4591635,279,59400,2,2.2,349.9314,0,2,81,1,100,0
,1152,663289,4590332,279,1081800,3,1.4,116.8385,0,2,82,1,100,0
,1153,653599,4591618,304,61200,2,3.3,162.3583,0,15,82,1,100,0
,1154,655939,4591549,293,103500,2,1.1,17.7846,0,11,82,1,100,0
,1155,660289,4591592,282,37800,2,1.2,197.0067,0,2,82,1,100,0
,1156,662464,4591566,281,29700,2,2.3,22.1867,0,2,81,1,100,0
,1157,662704,4591604,282,26100,2,1.1,299.8634,0,2,82,1,100,0
,1158,660004,4591536,280,109800,2,0.9,24.6775,0,2,81,1,100,0
,1159,661909,4591496,283,78300,2,0.6,213.6502,0,2,82,1,100,0
,1160,663304,4591628,282,21600,2,1.3,125.9382,0,2,81,1,100,0
,1161,653674,4591264,300,107100,3,1.6,336.0356,0,15,81,1,100,0
,1162,656599,4591585,290,23400,2,1.2,11.7443,0,11,81,1,100,0
,1163,658324,4591412,293,44100,2,3,118.1213,0,2,41,1,100,0
,1164,660439,4591618,282,23400,2,1.7,199.7154,0,2,82,1,100,0
,1165,662359,4591650,281,30600,2,2.6,18.6378,0,2,82,1,100,0
,1166,662614,4591466,281,91800,2,1.8,295.6105,0,2,82,1,100,0
,1167,653899,4591450,304,117900,2,2.8,339.7518,0,15,81,1,100,0
,1168,667504,4590963,280,556200,3,0.6,162.6994,0,10,82,1,100,0
,1169,658564,4591410,289,86400,2,2,148.3326,0,2,82,1,100,0
,1170,662314,4591452,284,19800,2,2.1,11.2789,0,2,81,1,100,0
,1171,662809,4591525,283,17100,2,1.7,297.1662,0,2,82,1,100,0
,1172,666349,4591406,286,169200,2,1.6,200.5998,0,10,82,1,100,0
,1173,660439,4591442,281,23400,2,1,205.9599,0,2,82,1,100,0
,1174,660589,4591495,279,19800,2,5.2,120.7443,0,2,82,1,100,0
,1175,661084,4591429,279,120600,3,2.6,295.6703,0,2,82,1,100,0
,1176,661459,4591482,282,64800,2,1.5,26.8663,0,2,81,1,100,0
,1177,661714,4591442,282,25200,2,0.8,255.2157,0,2,81,1,100,0
,1178,664039,4591482,279,39600,2,2.6,150.761,0,2,82,1,100,0
,1179,665884,4591508,286,28800,2,0.9,-1,0,10,91,1,100,0
,1180,666994,4590434,283,994500,2,0.9,161.5069,0,10,82,1,100,0
,1181,669094,4591434,277,126000,2,1.8,24.1728,0,10,82,1,100,0
,1182,656584,4591286,289,157500,3,2.2,340.6526,0,15,82,1,100,0
,1183,667069,4591465,285,39600,2,0.4,119.8447,0,10,82,1,100,0
,1184,655684,4591435,295,33300,2,0.7,210.1104,0,11,82,1,100,0
,1185,662194,4591448,285,17100,2,0.8,334.7849,0,2,81,1,100,0
,1186,652789,4591463,302,22500,2,2.7,108.9941,0,15,41,1,100,0
,1187,655504,4591405,295,22500,2,0.9,198.0005,0,11,91,1,100,0
,1188,656179,4591405,295,23400,2,0.7,33.0477,0,11,81,1,100,0
,1189,656794,4591364,290,279900,3,2.3,21.556,0,15,82,1,100,0
,1190,662119,4591352,285,30600,2,1.5,293.12,0,2,81,1,100,0
,1191,665689,4591414,286,41400,2,1.9,69.7025,0,10,82,1,100,0
,1192,671464,4591249,276,94500,2,0.4,304.3506,0,10,82,1,100,0
,1193,652789,4591371,302,15300,2,3.4,21.9542,0,15,82,1,100,0
,1194,656209,4591504,295,65700,2,1.6,24.2927,0,11,82,1,100,0
,1195,656929,4591138,294,213300,2,2.5,295.6,0,15,82,1,100,0
,1196,657529,4591322,292,46800,2,3.4,15.5904,0,15,82,1,100,0
,1197,657814,4591345,294,17100,2,3.8,333.7293,0,2,82,1,100,0
,1198,664489,4591072,285,127800,2,1.5,19.9602,0,2,82,1,100,0
,1199,667339,4591405,283,29700,2,0.7,113.9459,0,10,82,1,100,0
,1200,653194,4591335,300,72000,2,1.6,15.4959,0,15,81,1,100,0
,1201,664204,4591200,282,113400,2,3.4,299.8089,0,2,82,1,100,0
,1202,665854,4591371,286,23400,2,1.8,150.9824,0,10,41,1,100,0
,1203,667354,4591184,284,25200,2,0.6,122.1587,0,10,41,1,100,0
,1204,669214,4591384,275,19800,2,0.9,119.1229,0,10,82,1,100,0
,1205,671119,4591305,276,55800,2,0.5,166.5854,0,11,82,1,100,0
,1206,655849,4591305,293,70200,3,1.6,203.1271,0,11,82,1,100,0
,1207,657979,4591097,293,99000,2,2.1,25.5822,0,2,82,1,100,0
,1208,658669,4591253,288,17100,2,1.4,27.9065,0,2,82,1,100,0
,1209,660589,4590999,281,363600,3,1.9,342.9339,0,2,82,1,100,0
,1210,661849,4591283,283,24300,2,0.3,-1,0,2,82,1,100,0
,1211,665959,4591162,284,189000,2,0.7,156.1773,0,10,41,1,100,0
,1212,660814,4591272,275,46800,3,1.9,116.5314,0,2,82,1,100,0
,1213,661564,4591288,282,56700,2,1.2,294.1888,0,2,81,1,100,0
,1214,662239,4591206,285,34200,2,0.6,168.5,0,2,82,1,100,0
,1215,662359,4591324,286,17100,2,0.8,202.4053,0,2,82,1,100,0
,1216,667234,4591244,284,15300,2,0.7,116.8383,0,10,82,1,100,0
,1217,656134,4591285,293,39600,2,2.4,167.978,0,11,82,1,100,0
,1218,658159,4591202,289,160200,2,1,21.7668,0,2,82,1,100,0
,1219,658714,4591094,289,32400,2,0.9,166.5862,0,2,81,1,100,0
,1220,660514,4591324,279,19800,2,1.8,103.942,0,2,82,1,100,0
,1221,661354,4591334,281,61200,2,1.5,196.9447,0,2,81,1,100,0
,1222,662464,4591255,286,21600,2,1.4,116.8156,0,2,81,1,100,0
,1223,662704,4591242,282,46800,2,1.4,152.3643,0,2,82,1,100,0
,1224,653314,4590553,307,358200,2,2.2,20.0042,0,15,82,1,100,0
,1225,664894,4591206,287,132300,2,2.2,340.6004,0,10,82,1,100,0
,1226,667234,4591154,284,15300,2,0.7,120.25,0,10,82,1,100,0
,1227,669364,4591324,271,1999800,3,0.6,122.5076,0,11,82,1,100,0
,1228,652804,4591270,304,18000,2,2.5,117.8556,0,15,82,1,100,0
,1229,652924,4591277,304,15300,2,4,23.5096,0,15,82,1,100,0
,1230,653494,4591260,302,16200,2,3.3,251.4201,0,15,81,1,100,0
,1231,658954,4590915,287,133200,2,1.7,23.7914,0,2,82,1,100,0
,1232,661189,4590975,277,192600,3,1.7,205.148,0,2,82,1,100,0
,1233,662404,4591182,285,27000,2,0.7,162.1534,0,2,82,1,100,0
,1234,671284,4590936,275,242100,2,0.4,257.2994,0,10,82,1,100,0
,1235,652849,4591060,305,147600,2,2.2,26.0365,0,15,82,1,100,0
,1236,654274,4591154,303,133200,2,2.3,112.9035,0,15,81,1,100,0
,1237,661804,4591191,282,15300,2,1,178.6451,0,2,82,1,100,0
,1238,662164,4590770,282,206100,2,2,252.0829,0,2,82,1,100,0
,1239,656404,4590938,295,162000,2,2,15.4292,0,15,81,1,100,0
,1240,665509,4590731,285,177300,2,1,113.37,0,10,82,1,100,0
,1241,661879,4591026,280,39600,2,0.8,288.9535,0,2,82,1,100,0
,1242,662674,4591157,283,24300,2,2.5,152.2249,0,2,41,1,100,0
,1243,662854,4591024,281,22500,2,1,249.0116,0,2,41,1,100,0
,1244,663019,4591105,282,16200,2,1.7,71.077,0,2,41,1,100,0
,1245,653779,4591103,305,28800,2,3.6,14.996,0,15,82,1,100,0
,1246,654199,4591088,299,24300,2,1.7,235.0655,0,15,82,1,100,0
,1247,661744,4590780,280,78300,2,0.8,199.7937,0,2,81,1,100,0
,1248,668014,4590956,279,128700,2,0.5,162.5592,0,10,82,1,100,0
,1249,661759,4591071,280,17100,2,0.5,172.3784,0,2,82,1,100,0
,1250,662659,4591018,280,38700,2,1,120.0727,0,2,82,1,100,0
,1251,664144,4591058,285,30600,2,2.9,200.2528,0,2,82,1,100,0
,1252,665524,4590989,285,27000,2,0.8,194.7384,0,10,41,1,100,0
,1253,653644,4590962,306,77400,2,2.8,20.79,0,15,82,1,100,0
,1254,657199,4591067,297,32400,2,3.1,20.1622,0,15,82,1,100,0
,1255,658654,4590854,287,220500,2,1.9,161.1378,0,2,82,1,100,0
,1256,658594,4591015,288,51300,2,0.7,342.3073,0,2,82,1,100,0
,1257,662314,4590962,283,39600,2,1.5,166.0212,0,2,82,1,100,0
,1258,655774,4590475,295,485100,3,1.5,112.4054,0,15,82,1,100,0
,1259,660724,4590644,280,127800,2,2.4,61.9599,0,2,82,1,100,0
,1260,662989,4591050,280,33300,2,0.5,252.4349,0,2,82,1,100,0
,1261,664234,4590953,282,82800,2,1,198.7308,0,2,82,1,100,0
,1262,666694,4590044,278,581400,3,0.8,200.2887,0,10,82,1,100,0
,1263,656044,4590944,296,21600,2,2.7,332.0835,0,15,81,1,100,0
,1264,653044,4590898,309,54900,2,4,14.0053,0,15,82,1,100,0
,1265,653974,4590707,301,72000,2,2.5,67.2561,0,15,81,1,100,0
,1266,657124,4590925,297,36000,2,1.3,168.9294,0,15,82,1,100,0
,1267,657904,4590872,292,125100,2,2.8,156.7396,0,2,82,1,100,0
,1268,659374,4590806,283,165600,2,1.3,71.8734,0,2,82,1,100,0
,1269,661744,4590824,280,18000,2,0.1,-1,0,2,81,1,100,0
,1270,657334,4590855,295,20700,2,3.1,201.2243,0,2,82,1,100,0
,1271,659809,4590816,280,70200,2,1.2,74.3749,0,2,81,1,100,0
,1272,661954,4590619,278,127800,3,1,250.8834,0,2,82,1,100,0
,1273,662434,4590816,281,88200,2,0.7,-1,0,2,82,1,100,0
,1274,661714,4590884,279,174600,2,2,160.6344,0,2,81,1,100,0
,1275,662704,4590688,281,50400,2,1,11.3045,0,2,41,1,100,0
,1276,665629,4590917,284,19800,2,1.5,105.6006,0,10,82,1,100,0
,1277,655804,4590524,292,113400,3,1.9,293.0299,0,15,82,1,100,0
,1278,656134,4590664,295,177300,2,1.9,205.7624,0,15,82,1,100,0
,1279,652909,4590765,311,21600,2,2.4,71.1567,0,15,81,1,100,0
,1280,655654,4589774,289,2370600,3,1,204.2179,0,2,82,1,100,0
,1281,656989,4590805,296,17100,2,0.7,168.069,0,2,82,1,100,0
,1282,657319,4590732,292,31500,2,2.1,200.0842,0,2,82,1,100,0
,1283,662719,4590814,278,203400,2,1.4,161.6407,0,2,82,1,100,0
,1284,663844,4590818,279,15300,2,1.7,295.4879,0,2,82,1,100,0
,1285,664384,4590713,285,186300,2,1.1,336.7887,0,2,82,1,100,0
,1286,668284,4590752,278,45900,2,0.9,203.4765,0,10,81,1,100,0
,1287,670639,4590686,273,86400,2,0.4,23.5161,0,11,82,1,100,0
,1288,671014,4590686,274,198000,2,0.3,-1,0,10,82,1,100,0
,1289,657244,4590651,295,29700,2,2,115.7439,0,2,82,1,100,0
,1290,658594,4590644,288,17100,2,1.5,208.5875,0,2,41,1,100,0
,1291,659689,4590775,280,22500,2,0.9,19.3598,0,2,81,1,100,0
,1292,663694,4590409,277,38700,2,2.7,297.2327,0,2,82,1,100,0
,1293,668629,4590743,276,26100,2,1,156.8433,0,10,82,1,100,0
,1294,670399,4590683,273,110700,2,1.3,62.9934,0,11,81,1,100,0
,1295,658774,4590732,287,45900,2,1.2,162.2655,0,2,82,1,100,0
,1296,666694,4590692,282,48600,2,1,120.8876,0,10,81,1,100,0
,1297,668059,4590589,277,67500,2,0.8,75.62,0,10,82,1,100,0
,1298,652984,4590596,311,43200,2,2.2,23.8158,0,15,82,1,100,0
,1299,654949,4590649,299,81900,2,1.7,154.446,0,15,82,1,100,0
,1300,658624,4590704,283,171900,2,0.3,-1,0,2,91,1,100,0
,1301,658594,4590614,286,16200,2,2.5,209.6376,0,2,82,1,100,0
,1302,660949,4590600,282,39600,2,3.2,35.9483,0,2,82,1,100,0
,1303,662569,4590600,282,30600,2,0.8,20.7145,0,2,82,1,100,0
,1304,664024,4590728,283,81000,2,1.5,246.1463,0,2,82,1,100,0
,1305,653629,4590771,308,52200,2,3.1,286.0809,0,15,82,1,100,0
,1306,657004,4590685,296,46800,2,0.9,115.3504,0,2,82,1,100,0
,1307,659494,4590170,281,1400400,3,1.2,338.1839,0,2,82,1,100,0
,1308,662404,4589867,276,378000,3,1.6,118.9065,0,2,82,1,100,0
,1309,657454,4590457,289,401400,2,1.9,23.4532,0,2,82,1,100,0
,1310,665674,4590681,286,21600,2,2.7,22.076,0,10,82,1,100,0
,1311,665914,4590664,285,15300,2,1.4,116.2306,0,10,41,1,100,0
,1312,668764,4590734,276,75600,2,1,122.9632,0,10,81,1,100,0
,1313,669004,4590642,273,25200,2,0.4,165.353,0,10,82,1,100,0
,1314,660814,4590625,287,32400,2,1.2,75.0261,0,2,82,1,100,0
,1315,663814,4590664,279,17100,2,2.3,197.8353,0,2,82,1,100,0
,1316,658714,4590334,283,274500,3,1,212.7802,0,2,82,1,100,0
,1317,665824,4590542,284,32400,2,1.8,156.2161,0,10,41,1,100,0
,1318,666529,4590608,283,17100,2,0.7,171.3577,0,10,81,1,100,0
,1319,653974,4590604,302,15300,2,2.7,106.6321,0,15,82,1,100,0
,1320,654649,4590554,298,17100,2,1.5,64.2327,0,15,82,1,100,0
,1321,659629,4590623,282,18900,2,0.8,123.5378,0,2,82,1,100,0
,1322,659809,4590604,280,15300,2,0.8,72.1786,0,2,81,1,100,0
,1323,663919,4590525,279,67500,2,1.5,296.3557,0,2,82,1,100,0
,1324,664984,4590565,286,44100,2,1.2,201.2931,0,10,82,1,100,0
,1325,665854,4590404,283,86400,2,1.4,204.9973,0,10,82,1,100,0
,1326,664624,4589987,280,278100,2,1.3,159.3964,0,2,82,1,100,0
,1327,665194,4590561,286,16200,2,0.8,161.2296,0,10,82,1,100,0
,1328,665569,4590503,286,27000,2,2.9,164.3145,0,10,82,1,100,0
,1329,654814,4590492,298,30600,2,2.6,202.9148,0,15,82,1,100,0
,1330,655144,4590439,296,44100,2,1.1,337.2267,0,15,82,1,100,0
,1331,659944,4590434,280,76500,3,1.2,160.4753,0,2,81,1,100,0
,1332,661684,4590374,275,72000,3,2.2,61.9794,0,2,82,1,100,0
,1333,662944,4590413,277,82800,2,2,167.543,0,2,82,1,100,0
,1334,664489,4590426,287,92700,2,1.7,156.2995,0,2,82,1,100,0
,1335,666904,4590552,281,27900,2,1.5,108.3168,0,10,81,1,100,0
,1336,670444,4590400,275,67500,2,0.8,13.5169,0,10,82,1,100,0
,1337,654034,4590518,302,25200,2,2.7,112.2926,0,15,82,1,100,0
,1338,653839,4590400,303,205200,2,1.8,26.3956,0,15,82,1,100,0
,1339,661564,4590343,282,68400,2,4.1,64.4332,0,2,82,1,100,0
,1340,662689,4590501,282,15300,2,2,156.5906,0,2,41,1,100,0
,1341,666964,4590554,280,20700,2,1.2,67.702,0,10,82,1,100,0
,1342,660544,4590289,286,63900,2,2.4,205.1046,0,2,81,1,100,0
,1343,660814,4590497,287,17100,2,1.2,106.0534,0,2,81,1,100,0
,1344,662464,4590418,281,30600,2,1.1,163.1607,0,2,82,1,100,0
,1345,662614,4590392,280,32400,2,2.5,187.8822,0,2,82,1,100,0
,1346,665329,4590503,285,26100,2,1.6,159.0092,0,10,82,1,100,0
,1347,665539,4590372,283,44100,2,1.8,159.5538,0,10,82,1,100,0
,1348,667084,4590418,279,28800,2,0.9,121.0982,0,10,81,1,100,0
,1349,670249,4590094,277,134100,2,0.7,16.713,0,10,82,1,100,0
,1350,654529,4590344,299,16200,2,3.6,113.0301,0,15,82,1,100,0
,1351,654094,4589968,300,935100,2,1.6,113.6631,0,15,82,1,100,0
,1352,660784,4590073,278,213300,2,1,148.6021,0,2,82,1,100,0
,1353,663469,4590052,272,80100,3,1.4,213.1295,0,2,91,1,100,0
,1354,663874,4590388,278,39600,2,2.6,160.7354,0,2,82,1,100,0
,1355,664939,4590480,285,17100,2,1.2,194.8059,0,10,81,1,100,0
,1356,656044,4590398,296,29700,2,1.4,22.8224,0,2,82,1,100,0
,1357,658384,4590407,283,18900,2,1.3,-1,0,2,91,1,100,0
,1358,660679,4590505,284,49500,2,2.3,118.251,0,2,82,1,100,0
,1359,665494,4590069,281,314100,2,1.2,207.6823,0,10,82,1,100,0
,1360,665704,4590358,281,27000,2,1.2,115.991,0,10,82,1,100,0
,1361,658174,4590430,283,15300,2,0.9,345.4687,0,2,41,1,100,0
,1362,661204,4590289,279,29700,2,1.8,295.9982,0,2,82,1,100,0
,1363,663934,4590026,276,430200,3,1.7,251.6122,0,2,82,1,100,0
,1364,654634,4590164,294,115200,2,0.4,-1,0,15,82,1,100,0
,1365,661294,4590298,283,20700,2,3.8,285.1784,0,2,82,1,100,0
,1366,662749,4590325,276,18900,2,1.4,168.7318,0,2,41,1,100,0
,1367,665104,4590312,283,23400,2,1,168.8617,0,10,82,1,100,0
,1368,658009,4590242,286,36900,2,3.1,334.794,0,2,82,1,100,0
,1369,663574,4590077,273,40500,2,1.9,210.081,0,2,41,1,100,0
,1370,665854,4590074,280,126000,2,0.7,-1,0,10,91,1,100,0
,1371,655174,4590164,295,396000,3,1.2,23.4138,0,2,82,1,100,0
,1372,655819,4590295,296,29700,2,2.9,333.491,0,2,82,1,100,0
,1373,660844,4590306,284,45000,2,2.5,153.0455,0,2,81,1,100,0
,1374,661414,4590238,284,34200,2,1.8,289.7309,0,2,82,1,100,0
,1375,662509,4589854,278,76500,2,3,248.5733,0,2,82,1,100,0
,1376,665089,4590162,282,24300,2,1.4,117.9118,0,10,82,1,100,0
,1377,658204,4590235,286,45900,2,1.1,151.6779,0,2,82,1,100,0
,1378,660124,4590197,283,103500,2,2.9,339.2668,0,2,82,1,100,0
,1379,663064,4590261,274,35100,2,1.2,17.7968,0,2,91,1,100,0
,1380,664924,4590156,283,31500,2,2.3,289.7463,0,10,82,1,100,0
,1381,666619,4590182,281,41400,2,1.1,66.9993,0,10,82,1,100,0
,1382,666889,4590182,280,20700,2,1.4,117.3863,0,10,81,1,100,0
,1383,658489,4590255,286,24300,2,2.6,67.5031,0,2,82,1,100,0
,1384,662689,4590355,278,18000,2,1.7,25.7722,0,2,41,1,100,0
,1385,664249,4590235,283,48600,2,2.4,162.6973,0,2,82,1,100,0
,1386,660544,4590201,280,18900,2,2.3,154.5896,0,2,81,1,100,0
,1387,661159,4589770,282,81000,2,1.7,69.4683,0,2,82,1,100,0
,1388,666364,4590030,282,54000,2,1.3,247.6614,0,10,82,1,100,0
,1389,658009,4590145,287,18000,2,0.7,19.1638,0,2,82,1,100,0
,1390,658204,4590107,288,15300,2,2.7,344.3026,0,2,82,1,100,0
,1391,662674,4590145,279,28800,2,1.5,15.8062,0,2,41,1,100,0
,1392,662974,4590132,278,49500,2,1.8,13.0634,0,2,82,1,100,0
,1393,663199,4590145,278,16200,2,2.2,20.3618,0,2,82,1,100,0
,1394,664534,4590113,282,30600,2,3.2,18.952,0,2,82,1,100,0
,1395,660304,4590154,284,21600,2,2.6,159.3561,0,2,82,1,100,0
,1396,666649,4590083,282,22500,2,1,33.7685,0,10,82,1,100,0
,1397,667849,4589895,273,261000,3,0.7,163.603,0,10,82,1,100,0
,1398,654589,4590072,300,34200,2,3.1,23.8619,0,15,82,1,100,0
,1399,657784,4590032,289,99000,2,1.6,68.2119,0,2,82,1,100,0
,1400,658084,4589991,287,65700,2,2,164.697,0,2,82,1,100,0
,1401,660169,4590098,285,18000,2,3.4,146.3074,0,2,82,1,100,0
,1402,664264,4589950,278,52200,2,1.5,153.3713,0,2,82,1,100,0
,1403,666454,4589784,281,99000,2,0.9,161.1072,0,10,82,1,100,0
,1404,661489,4590107,283,22500,2,3.7,156.0573,0,2,11,1,100,0
,1405,665224,4589700,276,490500,2,1.6,200.2488,0,10,82,1,100,0
,1406,665899,4590081,282,19800,2,2.3,66.8397,0,10,82,1,100,0
,1407,662689,4589998,280,18900,2,2.9,154.8674,0,2,82,1,100,0
,1408,663109,4589867,277,226800,2,2.5,200.9519,0,2,82,1,100,0
,1409,654889,4589982,296,57600,2,2.2,295.4434,0,2,82,1,100,0
,1410,655069,4590008,297,17100,2,2.7,9.3066,0,2,82,1,100,0
,1411,660574,4589594,280,176400,2,1.2,67.4235,0,2,82,1,100,0
,1412,661414,4589979,280,112500,2,0.6,166.5,0,2,82,1,100,0
,1413,662809,4590008,277,17100,2,1,161.8657,0,2,82,1,100,0
,1414,665824,4589894,280,44100,2,0.7,206.3501,0,10,82,1,100,0
,1415,658459,4589476,283,1803600,3,0.9,118.8691,0,2,82,1,100,0
,1416,661024,4589925,279,38700,2,1.3,21.2942,0,2,41,1,100,0
,1417,661594,4589684,278,60300,2,1.2,110.7679,0,2,82,1,100,0
,1418,666214,4589899,279,72000,2,0.8,73.051,0,10,82,1,100,0
,1419,653524,4590014,301,120600,2,1.7,111.3619,0,15,41,1,100,0
,1420,660589,4589882,281,43200,2,2,61.9577,0,2,41,1,100,0
,1421,661474,4589728,280,63000,2,1.2,-1,0,2,82,1,100,0
,1422,663709,4589751,277,58500,2,3.5,65.401,0,2,82,1,100,0
,1423,667309,4589478,274,1070100,2,0.7,161.7971,0,10,82,1,100,0
,1424,655219,4589708,299,73800,2,2.2,71.6356,0,2,82,1,100,0
,1425,664759,4589878,280,20700,2,2.3,298.0663,0,2,82,1,100,0
,1426,658099,4589884,285,37800,2,1.3,71.7207,0,2,41,1,100,0
,1427,658414,4589954,282,15300,2,0.9,114.8693,0,2,41,1,100,0
,1428,662704,4589875,276,18000,2,2.3,117.9938,0,2,82,1,100,0
,1429,664969,4589574,278,90900,2,1.7,203.2609,0,10,82,1,100,0
,1430,654814,4589892,300,30600,2,2.9,19.5381,0,2,82,1,100,0
,1431,660499,4589792,283,20700,2,2.9,295.2538,0,2,41,1,100,0
,1432,660994,4589751,282,24300,2,3.4,334.6031,0,2,41,1,100,0
,1433,662719,4589502,274,48600,3,1.8,199.4129,0,2,82,1,100,0
,1434,664159,4589875,278,17100,2,1.6,30.5473,0,2,82,1,100,0
,1435,665854,4589894,279,21600,2,1.1,215.8574,0,10,82,1,100,0
,1436,669859,4589832,278,31500,2,1.1,256.9397,0,10,82,1,100,0
,1437,654904,4589774,300,31500,2,1.1,74.7834,0,2,41,1,100,0
,1438,655864,4589494,296,194400,2,2.1,24.985,0,2,82,1,100,0
,1439,656374,4589828,293,29700,2,2.1,295.7512,0,2,82,1,100,0
