date,AirT,Iprec,Swglob,RH
19/06/2008,19.44,0,346.2176667,58.79
20/06/2008,17.78,0.254,329.2846667,67.62
21/06/2008,20.18,0,326.2233333,52.17
22/06/2008,21.53,0,266.2881667,39.55
23/06/2008,20.48,0,276.5245,50.66
24/06/2008,21.82,0,322.4684167,48.53
25/06/2008,22.55,0,233.905,37.88
26/06/2008,22.59,0,237.13375,37.95
27/06/2008,22.96,0,306.6116667,36.74
28/06/2008,19.37,0,303.3350833,40.73
29/06/2008,18.89,0,365.56625,43.83
30/06/2008,22.67,0,353.9188333,39.02
01/07/2008,24.41,0,251.2206667,32.82
02/07/2008,20.81,2.286,258.22825,58.67
03/07/2008,17.66,0,225.0319167,86.73
04/07/2008,24.23,0,351.64675,51.63
05/07/2008,25.43,0,218.2635,35.98
06/07/2008,21.58,0,192.64875,56.95
07/07/2008,20.05,0,167.2253333,60.65
08/07/2008,20.65,0,344.4239167,56.05
09/07/2008,21.99,0,333.0395833,52.53
10/07/2008,26.34,0,328.8541667,35.69
11/07/2008,26.34,0,303.28725,20.87
12/07/2008,17.91,0,353.7275,41
13/07/2008,22.31,0,356.6214167,32.46
14/07/2008,26.78,0,296.9493333,20.48
15/07/2008,27.06,0,327.4191667,18.79
16/07/2008,25.51,0,323.37725,38.35
17/07/2008,23.46,0,175.5244167,48.2
18/07/2008,23.27,0,315.5086667,60.49
19/07/2008,25.8,0,351.9576667,37.23
20/07/2008,26.79,0,283.6755833,30.06
21/07/2008,25.87,0,311.395,37.7
22/07/2008,27.07,0,323.9273333,39.68
23/07/2008,23.76,0.254,147.9724167,56.83
24/07/2008,24.42,8.214666656,291.2093333,59.73
25/07/2008,21.67,0.2794,297.4515833,74.26
26/07/2008,22.69,0,275.9744167,67.76
27/07/2008,25.76,0,292.2855833,42.33
28/07/2008,24.95,0,255.2865,40.85
29/07/2008,24.14,0,321.3204167,40.61
30/07/2008,26.77,0,310.31875,26.21
31/07/2008,27,0,331.26975,29.94
01/08/2008,27.21,0,304.00475,42.37
02/08/2008,28.9,0,256.7215,24.59
03/08/2008,24.42,0.127,180.5708333,46.43
04/08/2008,24.09,0.9398,205.5159167,53.74
05/08/2008,20.97,0,282.7189167,74.28
06/08/2008,21.2,30.1752,246.3416667,74.49
07/08/2008,19.6,0,296.3753333,85.03
08/08/2008,19.32,0.1524,210.6101667,88.96
09/08/2008,23.59,0,299.55625,59.09
10/08/2008,20.03,0,175.8114167,85.23
11/08/2008,19.95,0.127,288.7698333,71.88
12/08/2008,21.78,0,332.5851667,57.66
13/08/2008,22.59,0,287.1195833,35.77
14/08/2008,16.7,2.3114,227.7105833,74.84
15/08/2008,10.71,47.0154,46.75708333,98.83
16/08/2008,11.23,24.3078,83.73225,98.83
17/08/2008,15.39,0.127,238.1860833,86.92
18/08/2008,17.48,0,314.04975,82.38
19/08/2008,17.79,0,307.87925,64.45
20/08/2008,18.9,0,265.5706667,80.04
21/08/2008,22.33,0,314.9825,60.47
22/08/2008,20.1,0,266.6708333,55.66
23/08/2008,19.04,0,242.73025,72.23
24/08/2008,19.08,0,252.3686667,81.7
25/08/2008,20.21,0,224.1230833,65.9
26/08/2008,21.77,0,273.8219167,61.09
27/08/2008,17.76,0,235.8661667,64.35
28/08/2008,18.13,0,291.95075,45.27
29/08/2008,19.28,0,296.471,67.86
30/08/2008,20.41,0,275.1373333,74.38
31/08/2008,19.83,0.4318,251.9620833,75.79
01/09/2008,19.21,0.5588,285.3736667,68.93
02/09/2008,13.41,0,287.93275,55.43
03/09/2008,13.47,0.3048,257.51075,66.35
04/09/2008,14.68,0.9652,271.215,57.02
05/09/2008,10.59,0,103.53525,92.01
06/09/2008,13.16,0,269.7560833,76.63
07/09/2008,14.19,0.127,283.6516667,77.19
08/09/2008,8.07,0.6604,84.99983333,95.28
09/09/2008,15.3,0.3302,202.4545833,75.98
10/09/2008,17.58,0,197.81475,60.66
11/09/2008,11.96,8.0518,78.68583333,84.48
12/09/2008,11.33,19.6342,104.4201667,97.18
13/09/2008,15.25,0,266.9339167,66.78
14/09/2008,10.98,0,213.6715,81.06
15/09/2008,15.21,0,280.1598333,61.15
16/09/2008,17.67,0,274.73075,56.93
17/09/2008,18.38,3.5306,251.48375,52.33
18/09/2008,17.31,0,222.712,55.43
19/09/2008,16.92,0,161.0548333,55.01
20/09/2008,16.16,0.4318,224.6970833,67.99
21/09/2008,16.74,0,195.3274167,75.6
22/09/2008,17.69,0,185.3541667,60.7
23/09/2008,14.49,0,257.9890833,58.23
24/09/2008,15.18,0,257.2955,61.68
25/09/2008,19.04,0,251.7946667,42.43
26/09/2008,19.86,0,143.1651667,41.79
27/09/2008,14.54,0,173.3001667,80.9
28/09/2008,18.2,0,225.1993333,47.94
29/09/2008,11.59,0,243.7825833,62.33
30/09/2008,15.65,0,245.74375,51.25
01/10/2008,15.37,0,240.3385833,49.55
02/10/2008,15.33,0,138.0709167,52.53
03/10/2008,15.09,0,157.8978333,52.63
04/10/2008,14.25,0,123.41,64.75
05/10/2008,13.14,0.5588,157.06075,73.3
06/10/2008,11.72,0,217.5938333,54.68
07/10/2008,11.48,0,233.044,53.98
08/10/2008,15.19,0,226.0125,43.82
09/10/2008,7.07,0,98.63233333,86.92
10/10/2008,5.69,0,84.25841667,84.21
11/10/2008,2.63,4.318,30.58941667,99
12/10/2008,3.65,2.032,72.68275,91.45
13/10/2008,3.57,0,215.7761667,80.41
14/10/2008,5.28,0,127.0214167,72.97
15/10/2008,6.57,0,216.8763333,71.77
16/10/2008,10.33,0,185.5694167,59.69
17/10/2008,12.15,0,206.9030833,55.19
18/10/2008,14.85,0,184.828,46.68
19/10/2008,14.87,0,181.0491667,40.16
20/10/2008,8.1,0,47.59416667,93.58
21/10/2008,5.13,2.8702,52.71233333,92.93
22/10/2008,2,0,203.4351667,62.14
23/10/2008,5.79,0,206.8074167,41.13
24/10/2008,9.32,0,189.06125,40.41
25/10/2008,12.26,0,195.447,41.87
26/10/2008,4.38,0,194.7055833,60.32
27/10/2008,2.98,0,196.7385,61.56
28/10/2008,12.24,0,192.1943333,36.01
29/10/2008,13.83,0,191.1898333,34.63
30/10/2008,14.21,0,192.1225833,28.19
31/10/2008,13.21,0,178.6335833,31.28
01/11/2008,14.29,0,173.348,37.98
02/11/2008,13.68,0,166.1251667,44.13
03/11/2008,13.4,0,175.1656667,41.94
04/11/2008,8.82,0,134.7943333,57.74
05/11/2008,4.44,0.2794,103.3678333,45.45
06/11/2008,3.46,0,105.4485833,32.81
07/11/2008,6.12,0,120.3486667,40.33
08/11/2008,5.34,0,108.7490833,70.23
09/11/2008,5.02,0,149.6944167,73.3
10/11/2008,1.48,0,93.53808333,85.74
11/11/2008,4.04,0,113.6041667,74.48
12/11/2008,7.04,0,127.7389167,56.91
13/11/2008,9.78,0.1778,129.6283333,55.05
14/11/2008,-0.49,0,155.7453333,66.81
15/11/2008,-0.22,0,150.0531667,58.35
16/11/2008,8.7,0,133.7659167,42.14
17/11/2008,9.2,0,158.0174167,48.1
18/11/2008,13.81,0,157.3955833,27.52
19/11/2008,10.99,0,155.6018333,42.62
20/11/2008,-2.21,0,20.71183333,96.52
21/11/2008,0.16,0,132.1156667,77.11
22/11/2008,3.47,0,152.75575,49.39
23/11/2008,3.7,0,110.4710833,57.17
24/11/2008,2.36,0,155.7214167,57.48
25/11/2008,3.86,0,40.20391667,23.81
26/11/2008,6.38,0,140.0320833,25.83
27/11/2008,0.53,0,70.64983333,70.28
28/11/2008,0.17,0,108.773,81.76
29/11/2008,1.11,0,49.38791667,75.93
30/11/2008,0.25,0.127,62.853,78.58
01/12/2008,1.48,0,84.378,72.33
02/12/2008,10.78,0,124.2231667,38.44
03/12/2008,-6.19,0.381,56.08458333,90.88
04/12/2008,-10.4,3.429,76.4855,98.63
05/12/2008,-8.27,0.127,74.45258333,88.07
06/12/2008,-0.75,0.127,131.3503333,74.97
07/12/2008,6.08,0,59.36116667,70.47
08/12/2008,1.92,0,19.68341667,73.28
09/12/2008,-5.16,0,127.0931667,84.24
10/12/2008,-0.15,0,132.0678333,75.33
11/12/2008,1.75,0,130.4654167,72.97
12/12/2008,-2.4,0,49.77058333,92.3
13/12/2008,1.33,0,117.4786667,72.98
14/12/2008,-17.93,2.1336,83.6605,69.4
15/12/2008,-21,0,88.54166667,65.45
16/12/2008,-12.59,0,85.64814815,77.91
17/12/2008,-7.61,0,82.75462963,77.33
18/12/2008,-7.34,0,49.51388889,91.06
19/12/2008,-4.361,0,81.01851852,70.88
20/12/2008,-6.972,0,83.7962963,61.22
21/12/2008,-14.86,0,81.01851852,85.49
22/12/2008,-11.7,0,65.19675926,85.26
23/12/2008,-9.93,0,60.99537037,93.08
24/12/2008,-9.56,0,74.59490741,65.48
25/12/2008,-5.273,0,80.39351852,61.53
26/12/2008,-1.672,0,50.20833333,55.58
27/12/2008,-7.49,0,82.75462963,52.81
28/12/2008,0.755,0,82.40740741,52.98
29/12/2008,0.143,0,77.77777778,50.96
30/12/2008,5.413,0.127,59.90740741,52.33
31/12/2008,-4.913,0,66.13425926,48.35
01/01/2009,3.104,0,62.21064815,46.96
02/01/2009,3.29,0,68.68055556,49.09
03/01/2009,-3.266,0,46.16898148,78.52
04/01/2009,-11.03,0,84.72222222,79.5
05/01/2009,-8.67,0,63.87731481,53.12
06/01/2009,1.254,0,76.94444444,42.13
07/01/2009,5.522,0,65.92592593,45.25
08/01/2009,5.684,0,91.08796296,50.05
09/01/2009,0.548,0,70.21990741,63.82
10/01/2009,-3.593,0,87.38425926,54.62
11/01/2009,-2.073,0,67.12962963,61.69
12/01/2009,-2.287,1.4224,111.3425926,72.18
13/01/2009,-3.624,0,75.33564815,63.3
14/01/2009,-0.402,0,82.87037037,90.78
15/01/2009,-4.181,0,72.11805556,93.58
16/01/2009,1.21,0,108.912037,41.21
17/01/2009,7.57,0,110.4166667,29.57
18/01/2009,7,0,110.4166667,23.67
19/01/2009,9.86,0,117.8240741,22.18
20/01/2009,5.818,0,122.337963,18.48
21/01/2009,4.077,0,119.0972222,17.67
22/01/2009,8.72,0,101.1574074,51.76
23/01/2009,-3.493,0,32.82407407,90.87
24/01/2009,-5.961,0.2794,88.19444444,90.38
25/01/2009,-11.82,0.127,64.86111111,95.97
26/01/2009,-15.73,1.9304,121.5277778,91.23
27/01/2009,-17.86,0,143.75,81.19
28/01/2009,-4.861,0,125.6944444,60.63
29/01/2009,-3.821,0,140.7407407,57.61
30/01/2009,-1.813,0,136.6898148,53.49
31/01/2009,3.661,0,131.4814815,29.76
01/02/2009,0.85,0,147.8009259,65.64
02/02/2009,-1.066,0,107.1759259,50.66
03/02/2009,4.278,0,151.9675926,53.43
04/02/2009,1.898,0,160.3009259,31.97
05/02/2009,3.973,0,159.375,28.97
06/02/2009,5.095,0,160.4166667,41.25
07/02/2009,3.031,0,129.3981481,57.9
08/02/2009,1.092,0,53.50694444,78.1
09/02/2009,4.132,0,101.8518519,58.5
10/02/2009,-0.652,0,103.125,61.3
11/02/2009,-2.173,0,164.8148148,56.8
12/02/2009,-1.921,0,166.5509259,53.45
13/02/2009,-2.782,0,94.21296296,74.95
14/02/2009,-4.74,0.7874,74.44444444,86.5
15/02/2009,-3.899,0,163.0787037,64.25
16/02/2009,-0.255,0,176.6203704,50.35
17/02/2009,2.285,0,145.2546296,51.2
18/02/2009,3.518,0,140.162037,48.05
19/02/2009,1.912,0,185.9953704,47.25
20/02/2009,-2.028,0,171.412037,47.6
21/02/2009,-3.966,0,195.2546296,54.9
22/02/2009,0.098,0,119.0972222,47.6
23/02/2009,5.428,0,132.6388889,38.05
24/02/2009,8.88,0,195.0231481,52.75
25/02/2009,8.29,0,176.2731481,49.65
26/02/2009,6.815,0.254,202.662037,43.7
27/02/2009,-2.126,4.064,152.662037,49.8
28/02/2009,-3.125,0,219.6759259,54.85
01/03/2009,2.297,0,171.9907407,34.7
02/03/2009,8.63,0,165.5092593,25.65
03/03/2009,10.69,0,196.6435185,29.9
04/03/2009,9.89,0,205.2662037,52.6
05/03/2009,7.45,1.27,213.8888889,25.7
06/03/2009,3.402,0,193.1712963,37.3
07/03/2009,-0.501,0.254,180.4398148,67.2
08/03/2009,2.889,0,222.6851852,50.7
09/03/2009,-2.415,0,176.7361111,60.75
10/03/2009,-6.533,3.556,223.0324074,57.65
11/03/2009,-4.276,0,229.0509259,57
12/03/2009,-2.375,0,213.5416667,47.35
13/03/2009,-0.534,0,234.4907407,45.2
14/03/2009,1.986,0,240.2777778,35.15
15/03/2009,6.385,0,211.3425926,28.35
16/03/2009,9.8,0,188.6574074,27.75
17/03/2009,12.18,0,204.5138889,27.75
18/03/2009,8.35,0,209.1435185,48.3
19/03/2009,7.42,0,237.3842593,51.85
20/03/2009,9.42,0,116.087963,43.1
21/03/2009,10.89,0,228.125,50.85
22/03/2009,14.14,0,236.5740741,46.05
23/03/2009,6.917,2.286,139.8148148,44.3
24/03/2009,4.505,2.032,189.4675926,39.75
25/03/2009,2.687,0,159.837963,45.85
26/03/2009,-5.752,10.16,133.7962963,80.5
27/03/2009,-8.15,0.254,261.4583333,68.25
28/03/2009,-3.288,0,265.7407407,73.05
29/03/2009,2.652,0,252.5462963,70.15
30/03/2009,-0.379,4.064,199.8842593,52.7
31/03/2009,2.191,0,253.8194444,44.25
01/04/2009,-0.347,14.986,124.7685185,62.2
02/04/2009,2.044,0,266.087963,55.7
03/04/2009,5.524,7.62,197.9166667,57.8
04/04/2009,-3.612,5.08,150.8101852,84.55
05/04/2009,-2.872,0,248.1481481,57.8
06/04/2009,0.195,0,292.9398148,58.75
07/04/2009,8.26,0,297.6851852,49.55
08/04/2009,9.83,0.508,268.4027778,46.05
09/04/2009,6.242,0,191.3194444,49.6
10/04/2009,6.691,0,231.25,58.2
11/04/2009,5.763,0,128.9351852,66.8
12/04/2009,5.327,0,69.22453704,78.65
13/04/2009,7.94,0,260.1851852,57.15
14/04/2009,11.48,0,205.0925926,42.6
15/04/2009,11.44,0,228.4722222,53.85
16/04/2009,4.08,14.4526,32.87037037,83.1
17/04/2009,3.207,42.545,25.37037037,93.3
18/04/2009,4.213,4.9276,72.63888889,85.45
19/04/2009,8.78,0,308.6805556,55.55
20/04/2009,12.33,0,282.0601852,51
21/04/2009,14.81,0,315.5092593,48.3
22/04/2009,14.97,0,280.2083333,47.3
23/04/2009,16.29,0,270.3703704,47.05
24/04/2009,10.74,0.5334,256.5972222,55.85
25/04/2009,5.551,0.2794,89.69907407,74.55
26/04/2009,7.28,2.5654,239.1203704,63.2
27/04/2009,2.482,1.8796,103.9351852,80.5
28/04/2009,10.39,0.127,230.9027778,67.45
29/04/2009,13.51,0,326.1574074,56.65
30/04/2009,8.93,0,194.0972222,65.05
01/05/2009,4.668,0,61.81712963,84.85
02/05/2009,6.659,10.7442,56.48148148,83.9
03/05/2009,9.7,1.651,247.337963,73.15
04/05/2009,11.89,0,190.9722222,56.75
05/05/2009,13.92,0,196.2962963,54.65
06/05/2009,16.92,0,317.7083333,47.35
07/05/2009,16.79,0.762,297.9166667,47.4
08/05/2009,13.34,0,332.4074074,38.5
09/05/2009,10.85,5.842,315.162037,58.95
10/05/2009,7.4,2.54,103.587963,82.65
11/05/2009,12.91,0,273.9583333,62.75
12/05/2009,18.79,0,302.5462963,50.5
13/05/2009,13.4,0,295.9490741,36.2
14/05/2009,14.08,0,323.0324074,39.45
15/05/2009,14.79,0,332.6388889,37.8
16/05/2009,12.33,0,232.9861111,58.5
17/05/2009,17.27,0,337.3842593,50.65
18/05/2009,20.68,0,349.6527778,44.55
19/05/2009,21.07,0,272.337963,45.7
20/05/2009,20.98,0,304.8611111,43.4
21/05/2009,12.91,0,153.0092593,71.9
22/05/2009,14.71,5.7912,246.412037,67.15
23/05/2009,13.52,3.3782,100.1157407,83.2
24/05/2009,14.95,3.4798,202.4305556,73.4
25/05/2009,13.52,8.4582,97.91666667,70.7
26/05/2009,13,0,242.4768519,62.9
27/05/2009,14.03,0,330.2083333,56.15
28/05/2009,15.55,0.1524,273.4953704,52.85
29/05/2009,17.54,0.127,334.6064815,56.35
30/05/2009,18.44,0,277.5462963,54.25
31/05/2009,16.82,0.127,240.9722222,58.4
01/06/2009,15.75,0,250.3472222,65.55
02/06/2009,9.03,21.082,65.85648148,86.95
03/06/2009,11.79,2.1082,163.4259259,77.55
04/06/2009,14.15,0.8128,266.6666667,74.95
05/06/2009,16.97,0,255.0925926,73.3
06/06/2009,17.56,0,296.1805556,54.1
07/06/2009,12.91,5.0038,170.7175926,67.2
08/06/2009,10.75,0.4826,142.8240741,80.55
09/06/2009,13.45,0.1524,190.162037,71.7
10/06/2009,13.33,3.048,239.0046296,76
11/06/2009,12.72,3.7846,190.162037,79.45
12/06/2009,14.55,0.3048,334.7222222,67.35
13/06/2009,16.36,0,271.5277778,70.6
14/06/2009,15.22,0,271.2962963,67.5
15/06/2009,15.17,6.5532,219.5601852,65.6
16/06/2009,17.39,0,317.2453704,53.55
17/06/2009,19.77,1.7018,296.9907407,58.05
18/06/2009,19,2.3876,329.1666667,55.2
19/06/2009,18.94,0,362.7314815,53.05
20/06/2009,17.82,0.2794,159.6064815,65.75
21/06/2009,19.17,0,330.3240741,59.05
22/06/2009,19.94,20.4978,358.4490741,57.9
23/06/2009,20.07,0,295.7175926,62.6
24/06/2009,21.02,0,289.9305556,57.5
25/06/2009,21.44,1.778,253.7037037,63.15
26/06/2009,19.56,4.4958,244.5601852,69.45
27/06/2009,20.94,0,358.2175926,53.9
28/06/2009,20.83,0,364.2361111,53.6
29/06/2009,20.93,4.2672,319.9074074,53.45
30/06/2009,21.5,0,358.3333333,50.15
01/07/2009,21.37,0.6858,318.75,59.2
02/07/2009,19.77,0,266.2037037,66.7
03/07/2009,21.04,0.4064,266.4351852,63.15
04/07/2009,17.86,6.8326,201.3888889,70.15
05/07/2009,17.24,1.4986,253.2407407,70.55
06/07/2009,18.53,0,299.537037,60.25
07/07/2009,19.2,0.4826,271.412037,55.8
08/07/2009,21.68,0,346.7592593,53.2
09/07/2009,19.65,0,325.9259259,63.55
10/07/2009,21.28,0,274.1898148,68.2
11/07/2009,23.64,0,335.1851852,54.35
12/07/2009,21.01,7.5946,228.7037037,60.6
13/07/2009,21.29,0.127,279.3981481,63.4
14/07/2009,23.37,0,336.2268519,45.15
15/07/2009,19.1,0,343.1712963,55.25
16/07/2009,21.82,0.127,345.9490741,53.9
17/07/2009,20.77,0,292.3611111,55.9
18/07/2009,20.63,0,328.0092593,60.05
19/07/2009,21.74,1.3462,246.9907407,54.65
20/07/2009,21.81,10.033,293.5185185,55.85
21/07/2009,18.1,0,178.9351852,69.25
22/07/2009,19.99,0,314.9305556,61.45
23/07/2009,21.84,0,303.9351852,53.85
24/07/2009,22.91,0,311.9212963,51.6
25/07/2009,19.09,0,172.5694444,70.4
26/07/2009,20.79,0,306.0185185,67.25
27/07/2009,18.89,0.889,225.3472222,62.4
28/07/2009,17.58,0.6858,211.3425926,67
29/07/2009,14.12,13.1318,198.0324074,75.6
30/07/2009,14.65,0,250.462963,71.15
31/07/2009,16.71,1.27,207.1759259,63.95
01/08/2009,17.76,0,327.4305556,63.35
02/08/2009,21.34,0,328.7037037,54.95
03/08/2009,21.36,0.1778,251.9675926,51.5
04/08/2009,21.15,0,295.2546296,55.7
05/08/2009,21.8,0,313.0787037,59.4
06/08/2009,21.03,3.6068,220.7175926,62.25
07/08/2009,21.31,0.2032,290.0462963,55.85
08/08/2009,19.06,20.2438,301.0416667,52.55
09/08/2009,17.76,0,292.7083333,61.55
10/08/2009,19.02,0,312.5,54.65
11/08/2009,20.63,0,313.3101852,53.5
12/08/2009,21.43,0,314.4675926,51.6
13/08/2009,21.38,0,202.3148148,48.4
14/08/2009,20.1,0.3556,152.1990741,57.2
15/08/2009,17.54,0,213.1944444,60.15
16/08/2009,15.14,0.4826,265.625,58.95
17/08/2009,15.35,0,273.4953704,61.8
18/08/2009,16.68,0,250.1157407,59.35
19/08/2009,18.23,0,220.1388889,54.45
20/08/2009,17.58,0,301.5046296,52.6
21/08/2009,17.34,0,299.1898148,55.6
22/08/2009,21.02,0,294.212963,58.35
23/08/2009,22.06,0,238.3101852,59.4
24/08/2009,19.87,0,150.6944444,60.65
25/08/2009,18.04,0,221.412037,70.45
26/08/2009,17.03,1.0922,178.125,58.55
27/08/2009,19.07,0,289.6990741,53.7
28/08/2009,19.02,0,279.1666667,51.15
29/08/2009,17.5,0,225.8101852,60.35
30/08/2009,15.35,0,115.162037,75.35
31/08/2009,16.5,0,201.8518519,68.7
01/09/2009,20.68,0,245.1388889,52.55
02/09/2009,20.15,0,264.8148148,50.75
03/09/2009,19.24,0,242.8240741,51.05
04/09/2009,16.66,0,232.4074074,64.15
05/09/2009,17.6,0,230.4398148,57.8
06/09/2009,17.81,0,197.6851852,65
07/09/2009,20.34,0,221.6435185,53.75
08/09/2009,19.47,0,198.3796296,53.55
09/09/2009,17.77,0,200.3472222,68.35
10/09/2009,18.63,0,234.6064815,52.75
11/09/2009,16.3,0,235.8796296,50.6
12/09/2009,10.65,6.1214,64.12037037,71.05
13/09/2009,14.6,0,167.7083333,71.95
14/09/2009,17.06,0,240.162037,65.55
15/09/2009,18.27,0,235.7638889,58.9
16/09/2009,16.7,0,203.3564815,61.95
17/09/2009,15.41,0,232.8703704,56.75
18/09/2009,14.58,0,232.6388889,56.65
19/09/2009,14.52,0,237.6157407,55.75
20/09/2009,16.18,0,175.5787037,50.7
21/09/2009,7.97,1.0668,102.5462963,59.15
22/09/2009,8.41,0.4318,62.87037037,58.3
23/09/2009,9.13,0,59.67592593,63.45
24/09/2009,9.46,0,146.875,61.7
25/09/2009,11.48,1.9304,204.3981481,61.85
26/09/2009,16.28,0,223.3796296,52.1
27/09/2009,16.28,0,220.3703704,42.05
28/09/2009,9.5,0,220.3703704,52.6
29/09/2009,13.29,0,211.2268519,49.75
30/09/2009,13.61,0,181.8287037,45.3
01/10/2009,7.65,0,170.0231481,32.65
02/10/2009,8.09,0,216.5509259,39.9
03/10/2009,7.28,0,197.4537037,42.8
04/10/2009,5.231,3.683,30.18518519,72.6
05/10/2009,7.39,0.254,51.53935185,69.2
06/10/2009,5.112,0,205.787037,54.85
07/10/2009,7.68,0,201.7361111,54.4
08/10/2009,0.862,1.4478,59.96527778,85
09/10/2009,-0.101,3.5052,115.5092593,73.25
10/10/2009,-7.41,2.3876,83.7962963,89.9
11/10/2009,-2.4,0,98.49537037,79.95
12/10/2009,0.1,0,71.65509259,84.6
13/10/2009,3.185,0.127,54.61805556,87.05
14/10/2009,9.41,0,122.6851852,65.35
15/10/2009,12.46,0,171.1805556,50.9
16/10/2009,7.99,0,179.9768519,56.7
17/10/2009,6.865,0,186.2268519,53.6
18/10/2009,12.17,0,168.75,50
19/10/2009,11.7,0,118.5185185,55.05
20/10/2009,5.408,0,54.09722222,82.05
21/10/2009,2.661,0.381,47.02546296,78.2
22/10/2009,3.531,0,166.6666667,53.88085106
23/10/2009,7.51,0.2794,150.1157407,57.68114583
24/10/2009,8.35,0,120.1388889,54.61625
25/10/2009,2.484,0,96.99074074,66.08416667
26/10/2009,0.671,0,167.1296296,50.60260417
27/10/2009,4.768764706,10.9474,36.48148148,61.66221053
28/10/2009,-2.005947917,17.1958,46.67824074,88.8125
29/10/2009,-3.515802083,38.354,83.91203704,78.99677083
30/10/2009,-0.82859375,25.9334,103.8194444,70.18447917
31/10/2009,4.88865625,27.4066,156.0185185,64.80052083
01/11/2009,8.337197917,0,145.1388889,59.8009375
02/11/2009,3.357635417,0,40.33564815,83.81052083
03/11/2009,7.11890625,0,139.4675926,62.160625
04/11/2009,5.078166667,0,146.1805556,61.10614583
05/11/2009,11.34177083,0,123.7268519,41.25197917
06/11/2009,14.8650625,0,122.5694444,27.50020833
07/11/2009,10.73558333,0,136.5740741,42.72895833
08/11/2009,9.188270833,0,99.4212963,46.12145833
09/11/2009,5.874822917,0,103.9351852,52.74625
10/11/2009,3.794166667,0,116.6666667,68.47791667
11/11/2009,6.4615,0,86.68981481,57.49854167
12/11/2009,11.18853125,0,90.39351852,43.81604167
13/11/2009,1.52121875,0.9144,19.17824074,86.51333333
14/11/2009,-0.945854167,4.4958,44.31712963,84.45125
15/11/2009,-3.575333333,4.5466,97.33796296,82.96708333
16/11/2009,-4.29646875,0,119.4444444,67.8771875
17/11/2009,-0.078739583,0,116.5509259,68.91260417
18/11/2009,4.108375,0,116.6666667,56.17333333
19/11/2009,3.942958333,0,106.712963,58.4465625
20/11/2009,2.118166667,0,106.8287037,59.56135417
21/11/2009,3.402604167,0,82.06018519,60.76145833
22/11/2009,0.078989583,0,99.30555556,66.28083333
23/11/2009,-0.00034375,0,99.65277778,52.78916667
24/11/2009,-1.3795,0,99.76851852,50.08322917
25/11/2009,1.145364583,0,89.35185185,64.99291667
26/11/2009,5.008395833,0,93.75,51.1321875
27/11/2009,6.634802083,0,98.03240741,33.54510417
28/11/2009,3.51165625,0,72.95138889,49.01083333
29/11/2009,-0.428666667,0,91.78240741,69.87875
30/11/2009,2.949114583,0,90.85648148,46.09166667
01/12/2009,1.374333333,0.7874,33.83101852,50.73958333
02/12/2009,-9.430354167,0.6858,89.00462963,65.55729167
03/12/2009,-12.26657292,0,69.30555556,58.94416667
04/12/2009,-10.01466667,0,79.44444444,63.73697917
05/12/2009,-5.20253125,0,80.39351852,53.83875
06/12/2009,-12.40171875,1.7526,74.72222222,81.496875
07/12/2009,-15.43083333,0,59.86111111,81.68375
08/12/2009,-17.22677083,1.4224,67.8587963,74.17729167
09/12/2009,-19.46989583,0,84.14351852,66.55114583
10/12/2009,-13.59989583,0,82.06018519,55.79572917
11/12/2009,-10.03842708,0,63.41435185,58.53864583
12/12/2009,-1.206072917,0,76.49305556,56.49395833
13/12/2009,-0.58571875,0,84.72222222,68.15541667
14/12/2009,-2.0056875,0,78.44907407,67.83677083
15/12/2009,-2.895927083,0,77.98611111,63.85447917
16/12/2009,2.963885417,0,44.97685185,50.25135417
17/12/2009,3.204947917,0,78.32175926,54.73458333
18/12/2009,0.916704545,0,74.0625,64.16193182
19/12/2009,-2.928,0,76.58564815,59.25
20/12/2009,0.04,0,70.3125,57.1
21/12/2009,6.348086207,0,65.23148148,40.10948276
22/12/2009,0.556322917,5.588,48.99305556,72.85447917
23/12/2009,-5.387145833,7.4676,42.47685185,88.63
24/12/2009,-13.19469792,0,78.93518519,74.94760417
25/12/2009,-6.835302083,0,66.52777778,63.62416667
26/12/2009,-3.890677083,0,59.6875,59.75104167
27/12/2009,-5.061875,0,77.65046296,71.82822917
28/12/2009,-6.2375,0,75.46296296,72.93833333
29/12/2009,-4.35346875,0,67.59259259,71.73125
30/12/2009,-4.297229167,0,61.03009259,73.65458333
31/12/2009,-4.7740625,0,69.94791667,67.92979167
01/01/2010,-3.1789375,0,78.86574074,64.86916667
02/01/2010,-1.823989583,0,65.28935185,72.31052083
03/01/2010,-0.967677083,0.508,44.81481481,83.74520833
04/01/2010,-3.532197917,0.8636,76.62037037,78.54395833
05/01/2010,-1.549333333,0,72.11805556,78.11802083
06/01/2010,-10.07189583,0,47.01388889,75.0440625
07/01/2010,-19.25541667,1.524,90.0462963,75.71520833
08/01/2010,-11.6014375,0,90.39351852,58.0203125
09/01/2010,-2.764572917,0,91.89814815,40.095625
10/01/2010,0.52871875,0,89.00462963,47.10833333
11/01/2010,0.531291667,0,95.94907407,54.6915625
12/01/2010,2.6675625,0,99.30555556,42.326875
13/01/2010,4.162520833,0,84.02777778,48.19916667
14/01/2010,0.823947917,0,75.12731481,65.5821875
15/01/2010,1.036260417,0,100.3472222,61.51677083
16/01/2010,2.94228125,0,84.83796296,57.82385417
17/01/2010,4.685802083,0,58.77314815,53.38552083
18/01/2010,1.850947917,0,79.65277778,69.3209375
