@T,D1D2,,,,
descr,average observed soil water content at probe D1 D2 depths 30cm 60cm 90cm 150cm,,,,
unit,dimensionless,,,,
,,,,,
missing_val,-9999,,,,
date_start,04.10.2002,,,,
date_end,19.09.2012,,,,
date_format,dd.MM.yyyy,,,,
,,,,,
@H,date,swc[0],swc[1],swc[2],swc[3]
name,,Drake,,,
ID,,1,,,
elevation,,1583.5,,,
x,,513610.5,,,
y,,4494889.5,,,
,28.10.2003,0.206469089,0.268387074,0.225462718,0.244130927
,29.10.2003,0.206174284,0.267962394,0.224886828,0.243831307
,30.10.2003,0.205526324,0.267909449,0.224483239,0.243537842
,31.10.2003,0.199494313,0.265740025,0.223984415,0.243216251
,01.11.2003,0.196188487,0.262264189,0.222666525,0.242869316
,02.11.2003,0.194682561,0.259641318,0.221032763,0.242441911
,03.11.2003,0.193530112,0.257604234,0.219510753,0.241885075
,04.11.2003,0.192956063,0.25596107,0.218131085,0.241230067
,05.11.2003,0.191904648,0.254821398,0.216949109,0.240518817
,06.11.2003,0.190426402,0.253091325,0.215832135,0.239786912
,07.11.2003,0.190561194,0.251949207,0.214682246,0.239046365
,08.11.2003,0.190625668,0.251258575,0.213758818,0.238290789
,09.11.2003,0.190953238,0.25080769,0.213017815,0.23756891
,10.11.2003,0.191414253,0.250562238,0.212449286,0.236862925
,11.11.2003,0.191954168,0.250637877,0.212025302,0.236190014
,12.11.2003,0.192136112,0.250709846,0.211752128,0.235607742
,13.11.2003,0.190617833,0.250345016,0.211498776,0.235047042
,14.11.2003,0.190423925,0.249631953,0.211061291,0.234544592
,15.11.2003,0.190137584,0.249202247,0.210621549,0.234066853
,16.11.2003,0.189269544,0.248697068,0.210202172,0.233591238
,17.11.2003,0.188463182,0.247919565,0.209714783,0.233138809
,18.11.2003,0.187940869,0.247180472,0.209164661,0.232660248
,19.11.2003,0.18897975,0.246813171,0.208659552,0.232168068
,20.11.2003,0.189975839,0.247252332,0.208372503,0.231700624
,21.11.2003,0.189672622,0.247529347,0.208300652,0.231280806
,22.11.2003,0.187472598,0.246964689,0.208174619,0.230896337
,23.11.2003,0.183971585,0.245275227,0.207665374,0.230520833
,24.11.2003,0.180479744,0.24273223,0.206680174,0.230120953
,25.11.2003,0.1799038,0.24056381,0.205391114,0.229666002
,26.11.2003,0.178806372,0.239272297,0.204223906,0.22911727
,27.11.2003,0.178169292,0.237948501,0.203180451,0.228491056
,28.11.2003,0.176664428,0.236702856,0.202198745,0.227839297
,29.11.2003,0.177187743,0.235432368,0.20118213,0.227130293
,30.11.2003,0.180933472,0.235957562,0.200444494,0.226433514
,01.12.2003,0.182451376,0.237310508,0.20035143,0.225758884
,02.12.2003,0.182268633,0.23798295,0.200518069,0.225155502
,03.12.2003,0.182328391,0.238196439,0.200591512,0.224667998
,04.12.2003,0.181183754,0.238039688,0.200570603,0.224261612
,05.12.2003,0.178875771,0.237153206,0.200337433,0.223921498
,06.12.2003,0.177584631,0.23563687,0.199750485,0.22355587
,07.12.2003,0.179441279,0.23510558,0.199062256,0.223146488
,08.12.2003,0.181011291,0.235899784,0.198781649,0.222748967
,09.12.2003,0.180371356,0.236178982,0.198784524,0.222313175
,10.12.2003,0.179423908,0.235888662,0.198693463,0.221944283
,11.12.2003,0.177943803,0.235161342,0.198430697,0.221611318
,12.12.2003,0.176487787,0.234076921,0.197952183,0.221277114
,13.12.2003,0.175268379,0.23291659,0.197333296,0.220928729
,14.12.2003,0.175014018,0.231917877,0.196637541,0.220506245
,15.12.2003,0.175575414,0.231527449,0.196046533,0.220080267
,16.12.2003,0.174005959,0.231123518,0.195614011,0.219624889
,17.12.2003,0.173286515,0.229997276,0.195066199,0.219148055
,18.12.2003,0.174094293,0.229639064,0.194481535,0.218704919
,19.12.2003,0.173633739,0.229420416,0.194077395,0.218218176
,20.12.2003,0.174099501,0.229119759,0.193714994,0.217755969
,21.12.2003,0.175005165,0.229253014,0.193444108,0.217306301
,22.12.2003,0.175837664,0.229692532,0.193341382,0.216894007
,23.12.2003,0.174560389,0.229803354,0.193358537,0.216499099
,24.12.2003,0.173641265,0.229122312,0.193175043,0.216172322
,25.12.2003,0.173729833,0.228631637,0.192843086,0.215859886
,26.12.2003,0.173468839,0.22833707,0.192519749,0.215525911
,27.12.2003,0.173499297,0.228140249,0.192256852,0.215202354
,28.12.2003,0.172952922,0.227816533,0.192005996,0.214871781
,29.12.2003,0.171407729,0.227233038,0.19170783,0.214551849
,30.12.2003,0.17050617,0.226148581,0.191219766,0.214204239
,31.12.2003,0.170901599,0.225598876,0.190674071,0.213852855
,01.01.2004,0.171888482,0.225554005,0.190280858,0.21344643
,02.01.2004,0.173250181,0.226006636,0.190106591,0.213072194
,03.01.2004,0.1736482,0.226596121,0.190161803,0.212724927
,04.01.2004,0.173428642,0.226781626,0.190233676,0.212413761
,05.01.2004,0.172132448,0.226580199,0.190237139,0.212153986
,06.01.2004,0.170317439,0.225660465,0.190010519,0.211911522
,07.01.2004,0.16916698,0.224534216,0.189519676,0.211653837
,08.01.2004,0.169098558,0.223841137,0.188955062,0.211357465
,09.01.2004,0.170225075,0.223763871,0.188533239,0.211024442
,10.01.2004,0.171681649,0.22412477,0.188359852,0.210673615
,11.01.2004,0.173089084,0.224775552,0.188398188,0.210350589
,12.01.2004,0.17356562,0.225459501,0.18858172,0.210067001
,13.01.2004,0.173531607,0.225758548,0.188775481,0.209837849
,14.01.2004,0.173981597,0.225946361,0.188901534,0.209666205
,15.01.2004,0.174760936,0.226394638,0.189037498,0.209506311
,16.01.2004,0.175672379,0.22695557,0.189246756,0.209391709
,17.01.2004,0.176236334,0.227621121,0.18953478,0.209293911
,18.01.2004,0.17572509,0.228014283,0.189847517,0.209240474
,19.01.2004,0.174249339,0.227639208,0.189999549,0.209211443
,20.01.2004,0.173906989,0.227007495,0.189882151,0.209188361
,21.01.2004,0.173756617,0.226745032,0.189687085,0.209126876
,22.01.2004,0.173179642,0.226453702,0.189532591,0.209038669
,23.01.2004,0.172892114,0.225935847,0.189329926,0.208909365
,24.01.2004,0.174033321,0.226006492,0.189107834,0.20879705
,25.01.2004,0.174405559,0.226446062,0.189113259,0.208665717
,26.01.2004,0.17289785,0.226310189,0.189168709,0.208518976
,27.01.2004,0.170759979,0.225314961,0.188971518,0.208396636
,28.01.2004,0.170784716,0.22426681,0.188484611,0.208264391
,29.01.2004,0.171944465,0.224192636,0.221720406,0.208087551
,30.01.2004,0.172941846,0.224562606,0.187948623,0.207867483
,31.01.2004,0.173711935,0.225134886,0.188000194,0.207682195
,01.02.2004,0.173347595,0.225336235,0.188131499,0.207495751
,02.02.2004,0.172908246,0.225290756,0.188173493,0.207356903
,03.02.2004,0.172062571,0.224972283,0.188128219,0.207247227
,04.02.2004,0.171624563,0.224471642,0.187953675,0.207115844
,05.02.2004,0.171793873,0.224219442,0.187736695,0.2069999
,06.02.2004,0.171802604,0.224134816,0.187573397,0.206843105
,07.02.2004,0.171362727,0.22398632,0.187448074,0.206695643
,08.02.2004,0.170660183,0.223552828,0.187272235,0.206532878
,09.02.2004,0.170384316,0.22314933,0.187022529,0.206383642
,10.02.2004,0.169935038,0.222793244,0.186776493,0.206203993
,11.02.2004,0.169549907,0.222369616,0.186508738,0.20603451
,12.02.2004,0.168832213,0.222021115,0.186222203,0.205843685
,13.02.2004,0.165587429,0.221344082,0.185873505,0.20561665
,14.02.2004,0.163444516,0.220827342,0.185465122,0.205387009
,15.02.2004,0.164526316,0.22070413,0.185157193,0.205141163
,16.02.2004,0.168045924,0.220932543,0.185018277,0.204881452
,17.02.2004,0.171009583,0.221444598,0.185058191,0.204645586
,18.02.2004,0.172227064,0.22195535,0.185204886,0.204424571
,19.02.2004,0.174246054,0.222963689,0.185459731,0.20429905
,20.02.2004,0.174810866,0.223916818,0.185911293,0.204184668
,21.02.2004,0.175598954,0.224728991,0.186347644,0.204139968
,22.02.2004,0.175927177,0.225221849,0.186774211,0.204139594
,23.02.2004,0.178023145,0.22610422,0.187159804,0.204184163
,24.02.2004,0.179166985,0.22746055,0.187753976,0.204257797
,25.02.2004,0.179319187,0.228178055,0.188395044,0.204381468
,26.02.2004,0.180747991,0.229076683,0.188922975,0.204536362
,27.02.2004,0.181653254,0.230046727,0.189530933,0.204713307
,28.02.2004,0.18200808,0.230995987,0.19016166,0.204951537
,29.02.2004,0.180685117,0.23120358,0.190691904,0.205187447
,01.03.2004,0.178664289,0.23048904,0.190914424,0.205443238
,02.03.2004,0.178954459,0.229849347,0.190799352,0.205683426
,03.03.2004,0.179939122,0.230035066,0.190729568,0.205847306
,04.03.2004,0.180662528,0.230425363,0.190848606,0.20596395
,05.03.2004,0.181316087,0.230928336,0.191073002,0.206054976
,06.03.2004,0.181291601,0.231335876,0.191347622,0.20616497
,07.03.2004,0.181853986,0.231585569,0.191584083,0.206283595
,08.03.2004,0.184091965,0.23228775,0.191840346,0.206428381
,09.03.2004,0.186887901,0.233972656,0.192372875,0.20654694
,10.03.2004,0.188860156,0.235898781,0.193248313,0.206716348
,11.03.2004,0.186987435,0.236820313,0.194194029,0.206963587
,12.03.2004,0.186983218,0.236740762,0.194712328,0.207277284
,13.03.2004,0.188889324,0.237274207,0.195069483,0.207598829
,14.03.2004,0.189222346,0.238307713,0.195606464,0.207921728
,15.03.2004,0.190274485,0.238963344,0.196152017,0.208227615
,16.03.2004,0.190334569,0.239651641,0.196699063,0.208550864
,17.03.2004,0.191095206,0.24016654,0.197179371,0.208896897
,18.03.2004,0.193228306,0.241186353,0.19769023,0.209216133
,19.03.2004,0.194584588,0.24257213,0.198398049,0.209561585
,20.03.2004,0.196436949,0.243994723,0.199225544,0.209917251
,21.03.2004,0.196202433,0.24521279,0.200125174,0.210328128
,22.03.2004,0.196350837,0.245578703,0.200835765,0.210780998
,23.03.2004,0.198358318,0.24652655,0.201414464,0.211220466
,24.03.2004,0.198518042,0.247487685,0.202129679,0.211688642
,25.03.2004,0.200127434,0.248396199,0.202804915,0.21214991
,26.03.2004,0.202112627,0.24993478,0.203577164,0.212633438
,27.03.2004,0.202725559,0.251453595,0.204531433,0.21312078
,28.03.2004,0.199501521,0.251494408,0.205359724,0.213656122
,29.03.2004,0.196777147,0.250014995,0.205551252,0.214204996
,30.03.2004,0.197504461,0.249005641,0.205288611,0.214676408
,31.03.2004,0.199394723,0.24928753,0.205171831,0.215056029
,01.04.2004,0.201691211,0.250444784,0.205420621,0.215337233
,02.04.2004,0.20348695,0.252009808,0.206025528,0.215601267
,03.04.2004,0.201491457,0.252801231,0.206780253,0.215937424
,04.04.2004,0.19836804,0.251473254,0.207067072,0.216303322
,05.04.2004,0.200502776,0.250986718,0.206856911,0.216661589
,06.04.2004,0.201785316,0.251576732,0.206929847,0.216936858
,07.04.2004,0.202739234,0.252630165,0.207287996,0.217195054
,08.04.2004,0.201369302,0.252634078,0.207678765,0.217429384
,09.04.2004,0.20088083,0.252564457,0.207857096,0.217702698
,10.04.2004,0.196059871,0.251155748,0.207843325,0.2179806
,11.04.2004,0.192951482,0.248477998,0.207165457,0.218214067
,12.04.2004,0.192861951,0.246651337,0.206149726,0.218333022
,13.04.2004,0.194969822,0.246182045,0.205340143,0.21831847
,14.04.2004,0.198989575,0.247369658,0.205076476,0.218202767
,15.04.2004,0.202129857,0.249508571,0.205485154,0.218088013
,16.04.2004,0.204080007,0.251548166,0.206303251,0.218072064
,17.04.2004,0.206252485,0.25344951,0.207252257,0.218164635
,18.04.2004,0.207620248,0.25528955,0.208303921,0.218355156
,19.04.2004,0.206568866,0.25621934,0.209299522,0.218684691
,20.04.2004,0.206495506,0.25635197,0.209923932,0.219081232
,21.04.2004,0.205597485,0.256672775,0.210375202,0.219520351
,22.04.2004,0.200714406,0.25519509,0.210562001,0.219900274
,23.04.2004,0.197342474,0.252546831,0.20999588,0.220247536
,24.04.2004,0.197545894,0.250645521,0.209023765,0.220476165
,25.04.2004,0.200293204,0.250528646,0.208347703,0.220531483
,26.04.2004,0.202833476,0.251404473,0.208234409,0.220494429
,27.04.2004,0.205275676,0.252853602,0.208533918,0.220449964
,28.04.2004,0.207174812,0.254558705,0.209171344,0.22045944
,29.04.2004,0.206931188,0.255889716,0.209982424,0.220601229
,30.04.2004,0.202607467,0.255157385,0.210498337,0.220803516
,01.05.2004,0.199387295,0.252886805,0.21020656,0.221054173
,02.05.2004,0.200852898,0.251651624,0.209479767,0.221246962
,03.05.2004,0.204087349,0.25228492,0.209130668,0.221297745
,04.05.2004,0.207475613,0.254129443,0.209422617,0.221278528
,05.05.2004,0.210288087,0.256325238,0.210197801,0.221332297
,06.05.2004,0.213316115,0.258732233,0.211263899,0.22147933
,07.05.2004,0.216042392,0.2612869,0.21257739,0.221756131
,08.05.2004,0.217640222,0.26360662,0.213990497,0.22214822
,09.05.2004,0.218846487,0.265403152,0.215355662,0.222670765
,10.05.2004,0.219330776,0.266794993,0.216583421,0.223261828
,11.05.2004,0.219416013,0.26769291,0.217613958,0.223919815
,12.05.2004,0.217520225,0.267701007,0.218619122,0.2245857
,13.05.2004,0.208773566,0.265031593,0.218956504,0.225231123
,14.05.2004,0.206864296,0.211463986,0.217883186,0.225781492
,15.05.2004,0.210896779,0.2604914,0.216722118,0.22612147
,16.05.2004,0.214017538,0.261732909,0.21649352,0.226244242
,17.05.2004,0.216211954,0.26338095,0.216886766,0.226318667
,18.05.2004,0.217781662,0.264823796,0.217553685,0.226435078
,19.05.2004,0.220251119,0.266187678,0.218276834,0.226659154
,20.05.2004,0.223170582,0.268495391,0.219229109,0.226950826
,21.05.2004,0.225126474,0.270180566,0.220319595,0.22729817
,22.05.2004,0.225991613,0.272227933,0.221506798,0.227725538
,23.05.2004,0.220994532,0.271059727,0.222390141,0.228243542
,24.05.2004,0.220597216,0.269937378,0.222535784,0.228706484
,25.05.2004,0.217477147,0.269563516,0.222827739,0.229206879
,26.05.2004,0.21481428,0.267440909,0.222569841,0.229670755
,27.05.2004,0.218333032,0.267014711,0.222013929,0.230011815
,28.05.2004,0.220749477,0.268546707,0.222119882,0.230233622
,29.05.2004,0.221010038,0.269593185,0.222672469,0.23042828
,30.05.2004,0.216802132,0.269023453,0.223105588,0.230678009
,31.05.2004,0.215907209,0.267315553,0.222823159,0.230990644
,01.06.2004,0.217755368,0.267008582,0.222400262,0.231204757
,02.06.2004,0.219578467,0.267651543,0.22236364,0.231349869
,03.06.2004,0.222583156,0.268951292,0.222680414,0.231469471
,04.06.2004,0.224698612,0.270831155,0.223370439,0.231620748
,05.06.2004,0.225578047,0.272079279,0.224243951,0.231864549
,06.06.2004,0.228180339,0.27365362,0.225064988,0.232181324
,07.06.2004,0.230090703,0.275370545,0.226065508,0.232554756
,08.06.2004,0.232474808,0.277310781,0.227175677,0.233010001
,09.06.2004,0.231812471,0.278746169,0.228375844,0.233522035
,10.06.2004,0.22952888,0.278287682,0.229143095,0.234105357
,11.06.2004,0.229199736,0.277839923,0.229364253,0.234685348
,12.06.2004,0.228296616,0.277450789,0.229471634,0.235196563
,13.06.2004,0.226399189,0.276228222,0.229354306,0.235658103
,14.06.2004,0.229266197,0.276139808,0.229054293,0.235999922
,15.06.2004,0.230547047,0.277067949,0.229220022,0.236271188
,16.06.2004,0.230994788,0.278194448,0.229673942,0.23650947
,17.06.2004,0.225732835,0.276995293,0.22998645,0.236797493
,18.06.2004,0.221762508,0.274204784,0.22939727,0.237101911
,19.06.2004,0.219658256,0.270768254,0.228164199,0.2373368
,20.06.2004,0.223997558,0.268585612,0.226595671,0.237354299
,21.06.2004,0.227644218,0.26844559,0.225630015,0.237178705
,22.06.2004,0.231593569,0.267495008,0.224993253,0.236962377
,23.06.2004,0.241886002,0.268173115,0.224462075,0.236723484
,24.06.2004,0.251697992,0.27076605,0.224781298,0.236483941
,25.06.2004,0.257920893,0.272834276,0.225695766,0.236356396
,26.06.2004,0.263092786,0.274242752,0.226565257,0.236353878
,27.06.2004,0.265566138,0.274739411,0.227298139,0.23650449
,28.06.2004,0.268217928,0.274345095,0.227610898,0.236724204
,29.06.2004,0.272990666,0.273962779,0.227637171,0.2369592
,30.06.2004,0.279111934,0.274984941,0.227863369,0.237152652
,01.07.2004,0.281812396,0.276193837,0.228477729,0.23734258
,02.07.2004,0.284595837,0.277208106,0.22909837,0.237570686
,03.07.2004,0.286829317,0.278303232,0.229743707,0.237830558
,04.07.2004,0.288609111,0.27934343,0.230386987,0.238147976
,05.07.2004,0.2892308,0.279909975,0.230992663,0.238486684
,06.07.2004,0.290058362,0.280222974,0.23143027,0.238870939
,07.07.2004,0.292290795,0.28096282,0.231794223,0.239201672
,08.07.2004,0.295648113,0.282831806,0.232382214,0.239690984
,09.07.2004,0.297997419,0.284775786,0.233238506,0.240122434
,10.07.2004,0.299194726,0.28627113,0.234208671,0.240518756
,11.07.2004,0.300043114,0.28736369,0.235074261,0.240986438
,12.07.2004,0.302157647,0.288715407,0.23589708,0.241490139
,13.07.2004,0.303903364,0.290384161,0.2368395,0.242004697
,14.07.2004,0.305022086,0.291916242,0.237845582,0.242561533
,15.07.2004,0.306033226,0.293195791,0.238797118,0.243149074
,16.07.2004,0.304617352,0.294018358,0.239662453,0.243747262
,17.07.2004,0.301960805,0.293086721,0.240063765,0.244376608
,18.07.2004,0.303340305,0.292817536,0.239977504,0.244945407
,19.07.2004,0.304508525,0.293677075,0.24012179,0.245395687
,20.07.2004,0.303518284,0.293943805,0.240459125,0.245796049
,21.07.2004,0.304059437,0.294211842,0.240621097,0.246178735
,22.07.2004,0.302607302,0.294413262,0.240812764,0.246518558
,23.07.2004,0.297229377,0.292990176,0.240701269,0.246846473
,24.07.2004,0.291301896,0.289666549,0.239787539,0.247147084
,25.07.2004,0.290848039,0.28669029,0.238200126,0.247298886
,26.07.2004,0.294566355,0.286043824,0.236839368,0.247225708
,27.07.2004,0.297489782,0.286653367,0.23621088,0.247005265
,28.07.2004,0.299639406,0.287116728,0.236007401,0.246791242
,29.07.2004,0.302083397,0.287870037,0.235957625,0.246609892
,30.07.2004,0.305195649,0.289187387,0.236140189,0.246503399
,31.07.2004,0.307202664,0.290550992,0.236606194,0.246456037
,01.08.2004,0.309489269,0.291870546,0.237157056,0.246478669
,02.08.2004,0.312412683,0.29357982,0.237818066,0.246589935
,03.08.2004,0.314109519,0.295257995,0.238672132,0.246755489
,04.08.2004,0.315416097,0.296642294,0.239530072,0.24701157
,05.08.2004,0.316309653,0.29793448,0.240309555,0.247330751
,06.08.2004,0.316382613,0.298639627,0.240984973,0.247693749
,07.08.2004,0.316455281,0.299249956,0.241443023,0.248061982
,08.08.2004,0.316508622,0.299558783,0.241789593,0.24843657
,09.08.2004,0.314717606,0.300198694,0.242044665,0.248777896
,10.08.2004,0.300809506,0.300426394,0.242299704,0.249077544
,11.08.2004,0.303335287,0.300019946,0.242353904,0.249405663
,12.08.2004,0.31070296,0.299118148,0.242025645,0.249667354
,13.08.2004,0.310808041,0.298838136,0.241608749,0.249839419
,14.08.2004,0.311289791,0.299080828,0.241352827,0.249938981
,15.08.2004,0.311937483,0.299701749,0.241303548,0.250008937
,16.08.2004,0.312628613,0.300494833,0.241417722,0.250069782
,17.08.2004,0.313104719,0.301494597,0.241686576,0.250154382
,18.08.2004,0.311764999,0.302116091,0.241991171,0.250243839
,19.08.2004,0.306723374,0.301104325,0.242005096,0.250382763
,20.08.2004,0.302023808,0.298365725,0.241184876,0.250514106
,21.08.2004,0.301092424,0.296219795,0.239849579,0.250525861
,22.08.2004,0.303190492,0.295897647,0.238726608,0.25036152
,23.08.2004,0.303501877,0.296583023,0.238246302,0.250129027
,24.08.2004,0.30384488,0.297043465,0.238062457,0.249864116
,25.08.2004,0.30426149,0.297458137,0.237968438,0.249672947
,26.08.2004,0.305171175,0.298186102,0.237983328,0.249493091
,27.08.2004,0.301635845,0.298278437,0.238084541,0.24936801
,28.08.2004,0.297424988,0.296052678,0.237619182,0.249294794
,29.08.2004,0.298994478,0.294508599,0.236548748,0.249178182
,30.08.2004,0.303129983,0.294960345,0.235832409,0.248943537
,31.08.2004,0.30643551,0.296364553,0.235744362,0.248670185
,01.09.2004,0.30708572,0.297194702,0.23600083,0.248451136
,02.09.2004,0.309821775,0.298028632,0.23617598,0.248311602
,03.09.2004,0.311504166,0.299345603,0.236530138,0.248191805
,04.09.2004,0.312264592,0.300476904,0.237029085,0.248163111
,05.09.2004,0.30986674,0.300632098,0.23740967,0.248194537
,06.09.2004,0.308073056,0.299481399,0.23726435,0.248275248
,07.09.2004,0.309291442,0.299121378,0.236759133,0.248304473
,08.09.2004,0.310740932,0.299738936,0.236466292,0.24824418
,09.09.2004,0.311792816,0.300829113,0.236284914,0.248276423
,10.09.2004,0.312144837,0.301849689,0.236520458,0.248280481
,11.09.2004,0.311567551,0.302431664,0.236863525,0.24830824
,12.09.2004,0.312328248,0.303179633,0.236992228,0.24833247
,13.09.2004,0.312349373,0.303908394,0.237153555,0.248325786
,14.09.2004,0.311753832,0.30447662,0.237262818,0.248330525
,15.09.2004,0.308755804,0.304203594,0.237265231,0.248399692
,16.09.2004,0.307919441,0.303368533,0.236830654,0.24844379
,17.09.2004,0.309319693,0.303359102,0.23629739,0.24844188
,18.09.2004,0.310941524,0.304367117,0.236101341,0.248365973
,19.09.2004,0.312025008,0.30571578,0.23628864,0.248283784
,20.09.2004,0.311102817,0.306639241,0.236426255,0.248093176
,21.09.2004,0.308186213,0.306931108,0.236369377,0.247965745
,22.09.2004,0.300664555,0.304238005,0.235904621,0.247965005
,23.09.2004,-9999,0.301059021,0.234371404,0.241486533
,24.09.2004,-9999,0.29918889,0.232702845,0.235551274
,25.09.2004,-9999,0.299610127,0.231643677,0.236200614
,26.09.2004,0.307750114,0.300424802,0.231265594,0.246723021
,27.09.2004,0.307164392,0.301343062,0.231176532,0.279888922
,28.09.2004,0.306508438,0.301574617,0.231170753,0.331129061
,29.09.2004,0.32902348,0.300667364,0.280625263,0.330807894
,30.09.2004,0.305673447,0.34582407,0.280076083,0.330398391
,01.10.2004,0.326828619,0.344506758,0.279607358,0.330048164
,02.10.2004,0.345060697,0.341476487,0.278339882,0.329712898
,03.10.2004,0.34446224,0.340101355,0.276718773,0.329204851
,04.10.2004,0.342637777,0.340496512,0.275679535,0.32858332
,05.10.2004,0.34092301,0.342303862,0.275129551,0.327889047
,06.10.2004,0.339279196,0.345517117,0.274813703,0.32719931
,07.10.2004,0.337825748,0.349033002,0.274534239,0.32667525
,08.10.2004,0.341432493,0.352958938,0.273998779,0.326166324
,09.10.2004,0.337586219,0.357405397,0.273673864,0.325621331
,10.10.2004,0.336438709,0.361353773,0.273457381,0.32513896
,11.10.2004,0.335017256,0.36459782,0.273306552,0.32465335
