@T,B1B2B3,,,,
descr,average observed soil water content at probe B1 B2 B3 depths 30cm 60cm 90cm 150cm,,,,
unit,dimensionless,,,,
,,,,,
missing_val,-9999,,,,
date_start,03.10.2002,,,,
date_end,19.09.2012,,,,
date_format,dd.MM.yyyy,,,,
,,,,,
@H,date,swc[0],swc[1],swc[2],swc[3]
name,,Drake,,,
ID,,1,,,
elevation,,1568.666667,,,
x,,513721.3333,,,
y,,4495332.667,,,
,26.03.2006,0.288630061,0.244111307,0.204646951,0.228293295
,27.03.2006,0.29070485,0.244929205,0.20488784,0.228291361
,28.03.2006,0.277540831,0.245859809,0.205154804,0.228302796
,29.03.2006,0.277838083,0.246999174,0.205476333,0.228345661
,30.03.2006,0.279560779,0.248297044,0.205881046,0.228427353
,31.03.2006,0.252150342,0.249425259,0.206312634,0.228530799
,01.04.2006,0.252723816,0.250571169,0.206709041,0.228670987
,02.04.2006,0.25297981,0.251893383,0.207088186,0.22883816
,03.04.2006,0.252559884,0.253097808,0.207436399,0.228993355
,04.04.2006,0.252907099,0.254496549,0.207708638,0.229160224
,05.04.2006,0.253985356,0.256397137,0.207974093,0.229332845
,06.04.2006,0.254941479,0.258903261,0.208370593,0.229500374
,07.04.2006,0.254366834,0.261073086,0.208834039,0.229687859
,08.04.2006,0.253695183,0.262835292,0.209166502,0.229889096
,09.04.2006,0.254292663,0.264730108,0.209379962,0.230085929
,10.04.2006,0.255528869,0.267102645,0.209671793,0.230275183
,11.04.2006,0.256428729,0.269712191,0.210091323,0.230468497
,12.04.2006,-9999,-9999,-9999,-9999
,13.04.2006,0.249590758,0.275491406,0.212066762,0.228295252
,14.04.2006,0.252370235,0.251757623,0.115620608,0.16864866
,15.04.2006,0.246133708,0.255173839,0.116435254,0.169007741
,16.04.2006,0.247648125,0.256663976,0.116969372,0.169349685
,17.04.2006,-9999,-9999,-9999,-9999
,18.04.2006,-9999,-9999,-9999,-9999
,19.04.2006,-9999,-9999,-9999,-9999
,20.04.2006,0.231232062,0.281932533,0.215938207,0.230599412
,21.04.2006,-9999,-9999,-9999,-9999
,22.04.2006,-9999,-9999,-9999,-9999
,23.04.2006,-9999,-9999,-9999,-9999
,24.04.2006,-9999,-9999,-9999,-9999
,25.04.2006,-9999,-9999,-9999,-9999
,26.04.2006,-9999,-9999,-9999,-9999
,27.04.2006,-9999,-9999,-9999,-9999
,28.04.2006,-9999,-9999,-9999,-9999
,29.04.2006,0.189758527,0.258403973,0.214767488,0.207577007
,30.04.2006,0.189882893,0.258271535,0.214619758,0.207589389
,01.05.2006,0.192000454,0.258851761,0.214678757,0.207651796
,02.05.2006,0.183101191,0.260203904,0.215108401,0.207746462
,03.05.2006,0.190571943,0.259769693,0.215606368,0.207865141
,04.05.2006,0.206277637,0.259189268,0.215702395,0.207993384
,05.05.2006,0.207109287,0.257716267,0.21559025,0.208177143
,06.05.2006,0.209112573,0.256284335,0.215178429,0.208307975
,07.05.2006,0.213024099,0.256672118,0.214939354,0.20838294
,08.05.2006,0.215685208,0.257741944,0.215262736,0.208443011
,09.05.2006,0.216478471,0.258052151,0.215766486,0.208551577
,10.05.2006,0.217562166,0.257964892,0.216083134,0.208684214
,11.05.2006,0.218346991,0.25771073,0.216297857,0.208860866
,12.05.2006,0.220473985,0.25798725,0.216478549,0.209011873
,13.05.2006,0.222652557,0.258714272,0.216841621,0.209160044
,14.05.2006,0.225315441,0.25994726,0.217330565,0.209332366
,15.05.2006,0.226829996,0.261173155,0.218009917,0.209540518
,16.05.2006,0.228084974,0.261929965,0.218687327,0.209788729
,17.05.2006,0.22954105,0.262716923,0.219336264,0.210082103
,18.05.2006,0.230187715,0.263218363,0.219970192,0.210375346
,19.05.2006,0.232246732,0.264008294,0.220545471,0.210678849
,20.05.2006,0.233851159,0.265106113,0.221259848,0.21100059
,21.05.2006,0.235293357,0.266137392,0.222049225,0.211339798
,22.05.2006,0.236078757,0.267042091,0.222824821,0.21170368
,23.05.2006,0.23547207,0.267166484,0.223436765,0.212095216
,24.05.2006,0.236089576,0.267023217,0.223809418,0.212464966
,25.05.2006,-9999,-9999,-9999,-9999
,26.05.2006,0.26975244,0.313011887,0.223412904,0.225845528
,27.05.2006,0.269833674,0.313488687,0.223905048,0.225762086
,28.05.2006,0.270241523,0.314068875,0.224536073,0.226109661
,29.05.2006,0.269485767,0.31392278,0.22510885,0.226508605
,30.05.2006,0.269353697,0.313599106,0.225402143,0.226871725
,31.05.2006,0.269042978,0.313108707,0.225590328,0.227269076
,01.06.2006,0.269513239,0.312784784,0.225700613,0.227634687
,02.06.2006,-9999,-9999,-9999,-9999
,03.06.2006,0.273090713,0.314302102,0.226382146,0.228265667
,04.06.2006,0.274534644,0.315380087,0.227088873,0.228588803
,05.06.2006,0.276240549,0.316629518,0.227891384,0.228949318
,06.06.2006,0.277364669,0.317750147,0.228779677,0.229364219
,07.06.2006,0.278997701,0.318894715,0.229666873,0.22981925
,08.06.2006,0.279993804,0.320056546,0.230623898,0.230327333
,09.06.2006,0.279886836,0.320574874,0.231511409,0.230897045
,10.06.2006,0.279819244,0.320822209,0.232170963,0.231472544
,11.06.2006,0.279505781,0.320603167,0.232630375,0.232035684
,12.06.2006,0.28004895,0.320629955,0.232949317,0.232554678
,13.06.2006,0.281474119,0.321171745,0.233345115,0.233019952
,14.06.2006,0.282635515,0.322098202,0.233949556,0.233454918
,15.06.2006,0.282794581,0.322802262,0.234698004,0.23386749
,16.06.2006,0.282006477,0.322867115,0.235299404,0.234353645
,17.06.2006,0.280429992,0.322042564,0.235575524,0.234802834
,18.06.2006,0.281193288,0.321695074,0.235577465,0.235233494
,19.06.2006,0.281783924,0.322037094,0.235776214,0.235583964
,20.06.2006,0.281659151,0.322346012,0.236115319,0.23589829
,21.06.2006,0.280643405,0.322091907,0.236415398,0.236224384
,22.06.2006,0.279930872,0.321737047,0.236538144,0.236545737
,23.06.2006,0.278253421,0.320764014,0.236515738,0.236815512
,24.06.2006,0.279280256,0.320613658,0.236345018,0.237071557
,25.06.2006,0.278394409,0.32075123,0.236501651,0.237258692
,26.06.2006,0.277203494,0.320146813,0.236549639,0.237446592
,27.06.2006,0.277259049,0.319917331,0.236492523,0.237629259
,28.06.2006,0.277190587,0.320196976,0.236578002,0.237778258
,29.06.2006,0.27612811,0.320072618,0.236754084,0.237942197
,30.06.2006,0.276592918,0.320433113,0.23693346,0.238115605
,01.07.2006,0.276405142,0.320813413,0.23734825,0.238315065
,02.07.2006,-9999,-9999,-9999,-9999
,03.07.2006,-9999,-9999,-9999,-9999
,04.07.2006,-9999,-9999,-9999,-9999
,05.07.2006,-9999,-9999,-9999,-9999
,06.07.2006,0.273593117,0.319489773,0.238280139,0.239388089
,07.07.2006,0.273370747,0.319176796,0.238305031,0.239577019
,08.07.2006,0.27304364,0.358011871,0.238420112,0.239763922
,09.07.2006,-9999,-9999,-9999,-9999
,10.07.2006,-9999,-9999,-9999,-9999
,11.07.2006,0.269873513,0.315308101,0.237374523,0.240073832
,12.07.2006,0.269920048,0.315438241,0.237254753,0.24004822
,13.07.2006,0.271596445,0.315890443,0.237322734,0.240022745
,14.07.2006,0.273051809,0.317052358,0.237740453,0.24001562
,15.07.2006,0.274490974,0.318267643,0.238389075,0.240090962
,16.07.2006,0.275638635,0.3195765,0.239181375,0.240238287
,17.07.2006,0.276045355,0.320491288,0.240024679,0.240505401
,18.07.2006,0.275805001,0.320973886,0.24074711,0.240825535
,19.07.2006,0.27588224,0.321203572,0.241286082,0.241196078
,20.07.2006,0.27544813,0.321334266,0.241754011,0.241562881
,21.07.2006,0.274558927,0.321023678,0.242065257,0.2419129
,22.07.2006,0.2744189,0.320795605,0.242200412,0.242249773
,23.07.2006,0.274583019,0.320951522,0.242362454,0.242511635
,24.07.2006,0.275019674,0.32126767,0.242623285,0.242768638
,25.07.2006,0.27464122,0.321538736,0.243003642,0.243025691
,26.07.2006,0.272474514,0.320834199,0.243254725,0.243273483
,27.07.2006,0.271164028,0.319582533,0.24309209,0.243525787
,28.07.2006,0.271758709,0.319249424,0.242832307,0.243706739
,29.07.2006,0.271962164,0.319471246,0.242860115,0.243806851
,30.07.2006,0.272213789,0.319724226,0.243030961,0.243893
,31.07.2006,0.273137478,0.320417635,0.243337729,0.244027222
,01.08.2006,0.270997462,0.320616605,0.243754067,0.244206349
,02.08.2006,0.2697607,0.320221593,0.243920489,0.244415761
,03.08.2006,0.31740407,0.319670291,0.243967182,0.244592417
,04.08.2006,0.266180267,0.318967993,0.243878553,0.244761162
,05.08.2006,0.266072966,0.318572366,0.243768514,0.244886969
,06.08.2006,-9999,-9999,-9999,-9999
,07.08.2006,0.264987758,0.317308684,0.243548314,0.245050459
,08.08.2006,0.265464348,0.317287026,0.243499332,0.245101114
,09.08.2006,0.265548092,0.317333714,0.243628912,0.24514508
,10.08.2006,0.265430443,0.317214909,0.243826539,0.24521038
,11.08.2006,0.264599178,0.316822187,0.243998342,0.245318603
,12.08.2006,0.263987653,0.316174097,0.244028047,0.245446584
,13.08.2006,0.263100954,0.315302587,0.243984587,0.245551935
,14.08.2006,0.26261849,0.3146405,0.243853385,0.245644702
,15.08.2006,0.261642726,0.313670646,0.243701211,0.245705528
,16.08.2006,-9999,-9999,-9999,-9999
,17.08.2006,-9999,-9999,-9999,-9999
,18.08.2006,-9999,-9999,-9999,-9999
,19.08.2006,-9999,-9999,-9999,-9999
,20.08.2006,0.259952086,0.311127858,0.243293706,0.245791179
,21.08.2006,0.260186665,0.310670295,0.24308315,0.24575266
,22.08.2006,0.260267358,0.310552151,0.243002205,0.245648069
,23.08.2006,0.260297991,0.310451572,0.242994026,0.245447093
,24.08.2006,0.26066574,0.310486407,0.243074686,0.245550311
,25.08.2006,0.260465324,0.310638683,0.243229263,0.245441975
,26.08.2006,0.258359218,0.309902251,0.243330685,0.245480142
,27.08.2006,-9999,-9999,-9999,-9999
,28.08.2006,-9999,-9999,-9999,-9999
,29.08.2006,-9999,-9999,-9999,-9999
,30.08.2006,-9999,-9999,-9999,-9999
,31.08.2006,0.254446175,0.304113526,0.240477581,0.244991773
,01.09.2006,0.253424004,0.303982799,0.24045936,0.244761
,02.09.2006,0.251510266,0.303039406,0.240266834,0.244565882
,03.09.2006,0.25007611,0.301565278,0.239760644,0.244378731
,04.09.2006,0.250018736,0.300741151,0.239173161,0.244174784
,05.09.2006,0.2497853,0.300212804,0.2387645,0.243906974
,06.09.2006,0.250622924,0.300221726,0.23850977,0.24363548
,07.09.2006,0.250801996,0.300354363,0.238440764,0.243396391
,08.09.2006,0.250429766,0.300300636,0.238442046,0.243218052
,09.09.2006,0.249351382,0.299742212,0.238360652,0.243054944
,10.09.2006,0.248187867,0.298840165,0.238083626,0.242920975
,11.09.2006,0.247499909,0.297914809,0.237674936,0.242782253
,12.09.2006,-9999,-9999,-9999,-9999
,13.09.2006,-9999,-9999,-9999,-9999
,14.09.2006,0.240631081,0.300522737,0.231082752,0.239185289
,15.09.2006,0.242158664,0.301177254,0.23097133,0.23899684
,16.09.2006,0.240887432,0.301531181,0.231172626,0.238804744
,17.09.2006,0.237026067,0.29970455,0.231030687,0.238651085
,18.09.2006,0.23583021,0.297778808,0.230252405,0.238501711
,19.09.2006,0.234799448,0.296391648,0.229469281,0.238264421
,20.09.2006,0.235199429,0.295733155,0.228791585,0.237943065
,21.09.2006,0.235626232,0.295681956,0.228430581,0.237597352
,22.09.2006,0.233924711,0.295112839,0.228198687,0.237285305
,23.09.2006,0.231903096,0.293659313,0.227717235,0.237008119
,24.09.2006,0.230371494,0.291972521,0.226942368,0.236704668
,25.09.2006,0.231019776,0.291149834,0.22618246,0.236353387
,26.09.2006,0.231879,0.291218641,0.225763089,0.235963015
,27.09.2006,0.232943177,0.291696904,0.225658172,0.235585533
,28.09.2006,0.232110014,0.291791458,0.225716217,0.23525922
,29.09.2006,0.232364074,0.291519043,0.225611473,0.234982663
,30.09.2006,0.233062952,0.291790879,0.225560484,0.23474813
,01.10.2006,0.233597394,0.292185704,0.225636796,0.234565311
,02.10.2006,0.233638182,0.292413948,0.225780426,0.234401127
,03.10.2006,0.233657843,0.292480094,0.225868166,0.234284911
,04.10.2006,0.232797829,0.292337999,0.22593158,0.234201797
,05.10.2006,0.231929158,0.291581478,0.225771806,0.234109969
,06.10.2006,0.232852751,0.291483964,0.225551013,0.234001582
,07.10.2006,0.233923035,0.291961864,0.22554083,0.233880979
,08.10.2006,-9999,-9999,-9999,-9999
,09.10.2006,-9999,-9999,-9999,-9999
,10.10.2006,-9999,-9999,-9999,-9999
,11.10.2006,0.2248222,0.286709272,0.224537797,0.233591083
,12.10.2006,0.224251341,0.284855378,0.223387638,0.233352266
,13.10.2006,0.22395739,0.28395427,0.222498448,0.232976802
,14.10.2006,0.22375178,0.283290818,0.221845458,0.232549585
,15.10.2006,0.223707142,0.28270874,0.217448459,0.23210197
,16.10.2006,0.22433708,0.28275477,0.217088989,0.231687427
,17.10.2006,0.223053672,0.28244277,0.216878667,0.231334631
,18.10.2006,0.217568375,0.238027386,0.216477977,0.23098879
,19.10.2006,0.212444463,0.235856007,0.215682056,0.230636372
,20.10.2006,0.214934039,0.233946005,0.214657359,0.230190301
,21.10.2006,0.212255528,0.232882394,0.213731959,0.229700303
,22.10.2006,0.212737688,0.231897739,0.213004159,0.229151229
,23.10.2006,0.210139456,0.23071364,0.212269219,0.228550421
,24.10.2006,0.204421003,0.230112084,0.211581137,0.227962523
,25.10.2006,0.209504859,0.230091026,0.211141467,0.227389499
,26.10.2006,0.202937669,0.230292702,0.210894318,0.226878993
,27.10.2006,0.187352073,0.229624214,0.210686049,0.226405476
,28.10.2006,0.194539326,0.228627005,0.21022085,0.226014809
,29.10.2006,0.202768044,0.228271058,0.209776794,0.225606523
,30.10.2006,0.193082266,0.228222624,0.209473495,0.22520447
,31.10.2006,0.197850982,0.227928612,0.209221057,0.224814528
,01.11.2006,0.179896869,0.226793741,0.208813852,0.224448666
,02.11.2006,0.176370772,0.225587425,0.208293774,0.224089598
,03.11.2006,0.170247125,0.224459763,0.207662623,0.223678212
,04.11.2006,0.17424855,0.224187379,0.207120108,0.223238735
,05.11.2006,0.170510495,0.22454167,0.206850239,0.222775814
,06.11.2006,0.174311785,0.225057237,0.20676562,0.22237657
,07.11.2006,0.177149571,0.225785863,0.206851427,0.222040678
,08.11.2006,0.172682506,0.226549884,0.207016659,0.221750298
,09.11.2006,0.17937011,0.227368684,0.207310045,0.221570092
,10.11.2006,0.172847171,0.227325671,0.207545425,0.221459413
,11.11.2006,0.173172489,0.226324686,0.207496883,0.221363281
,12.11.2006,0.173520597,0.22499239,0.207092352,0.22128766
,13.11.2006,0.176943693,0.224035121,0.206609688,0.221089836
,14.11.2006,0.168688773,0.222678496,0.206052848,0.220889785
,15.11.2006,0.181014772,0.22183814,0.205480463,0.220542738
,16.11.2006,0.18314379,0.221110626,0.204993602,0.220175838
,17.11.2006,0.178743376,0.220693923,0.204529241,0.219813409
,18.11.2006,0.175275106,0.220902443,0.204262603,0.219424496
,19.11.2006,0.184780439,0.221032896,0.204119984,0.219055125
,20.11.2006,0.17767045,0.220767437,0.204017771,0.244064002
,21.11.2006,0.169283263,0.220232991,0.203788823,0.218498908
,22.11.2006,0.190841781,0.220138305,0.203540325,0.218233642
,23.11.2006,0.207215378,0.220310831,0.203413336,0.218163813
,24.11.2006,0.207200963,0.2203859,0.20335506,0.21789582
,25.11.2006,0.180666233,0.220119614,0.203290538,0.217566638
,26.11.2006,0.16220864,0.21973616,0.203106048,0.217345362
,27.11.2006,0.1606003,0.219269167,0.202900455,0.21713166
,28.11.2006,0.158084396,0.218162874,0.20250927,0.216920594
,29.11.2006,-9999,-9999,-9999,-9999
,30.11.2006,-9999,-9999,-9999,-9999
,01.12.2006,0.159519897,0.215365296,0.200884125,0.216104196
,02.12.2006,0.179783124,0.214522989,0.200355313,0.215776922
,03.12.2006,0.182199174,0.213606586,0.199817027,0.215403293
,04.12.2006,0.196169112,0.212402346,0.199203649,0.215129723
,05.12.2006,0.195642835,0.211431086,0.198555718,0.214704569
,06.12.2006,0.195703629,0.210922364,0.197994359,0.214226524
,07.12.2006,0.195843489,0.210664888,0.197571621,0.213702255
,08.12.2006,0.196015887,0.210559128,0.197257813,0.213336548
,09.12.2006,0.196365177,0.210451456,0.197008591,0.212994696
,10.12.2006,0.196640558,0.210497198,0.196813902,0.212629741
,11.12.2006,0.197034891,0.210511366,0.196686823,0.212249669
,12.12.2006,0.197314737,0.21070469,0.196595568,0.211984388
,13.12.2006,0.196733942,0.210589256,0.196526566,0.211716254
,14.12.2006,0.197523363,0.210527255,0.196395322,0.211483495
,15.12.2006,0.198594389,0.211029476,0.196373137,0.211270219
,16.12.2006,0.199074262,0.211468931,0.196457664,0.211063242
,17.12.2006,-9999,-9999,-9999,-9999
,18.12.2006,-9999,-9999,-9999,-9999
,19.12.2006,-9999,-9999,-9999,-9999
,20.12.2006,-9999,-9999,-9999,-9999
,21.12.2006,-9999,-9999,-9999,-9999
,22.12.2006,-9999,-9999,-9999,-9999
,23.12.2006,0.194096111,0.20831725,0.195113942,0.209823113
,24.12.2006,0.193678301,0.207811842,0.194811713,0.209567405
,25.12.2006,0.193285691,0.207359728,0.194503995,0.209345361
,26.12.2006,0.192673843,0.206772518,0.194182028,0.209070276
,27.12.2006,0.192736399,0.20641394,0.193866781,0.208811976
,28.12.2006,0.19306063,0.206395794,0.193622053,0.208501545
,29.12.2006,-9999,-9999,-9999,-9999
,30.12.2006,-9999,-9999,-9999,-9999
,31.12.2006,0.192939679,0.206284363,0.193312939,0.20782222
,01.01.2007,0.192512136,0.205735998,0.193126324,0.207648328
,02.01.2007,0.192084046,0.205200929,0.19292437,0.207433503
,03.01.2007,0.191811454,0.204774373,0.1926764,0.207217262
,04.01.2007,0.192153108,0.20475754,0.192470902,0.207042741
,05.01.2007,0.192756044,0.205060122,0.192363961,0.206833126
,06.01.2007,0.193234721,0.205431426,0.19235439,0.206644061
,07.01.2007,0.193007367,0.205516062,0.192373326,0.206448658
,08.01.2007,0.182638212,0.205110986,0.192319272,0.206354368
,09.01.2007,0.191880557,0.241672584,0.1921185,0.206272469
,10.01.2007,0.192046754,0.241498323,0.192025101,0.206067424
,11.01.2007,0.192058281,0.204570943,0.191929467,0.205955527
,12.01.2007,0.191397199,0.204420009,0.191562207,0.205806327
,13.01.2007,0.189521735,0.240351634,0.191424321,0.205655052
,14.01.2007,0.18673639,0.239555193,0.191198412,0.205490579
,15.01.2007,0.184883313,0.238857281,0.190914938,0.205283524
,16.01.2007,0.182913006,0.238202051,0.19061869,0.205037612
,17.01.2007,0.17931691,0.237050993,0.190334877,0.20478029
,18.01.2007,0.174693298,0.235385075,0.189928114,0.204478135
,19.01.2007,0.171827897,0.232311457,0.189558026,0.20418384
,20.01.2007,0.169447319,0.231082843,0.189255137,0.203902571
,21.01.2007,0.16908057,0.238198882,0.188979567,0.203620489
,22.01.2007,0.169357492,0.19128014,0.1888038,0.203329784
,23.01.2007,0.168755512,0.191153464,0.188641907,0.203054752
,24.01.2007,0.1699761,0.191344802,0.188519894,0.202792589
,25.01.2007,0.172110705,0.192065665,0.188463951,0.202556187
,26.01.2007,0.174769659,0.193178237,0.188490241,0.202336057
,27.01.2007,0.177593567,0.19460094,0.188522896,0.202098449
,28.01.2007,0.178508316,0.195995816,0.188593008,0.201934303
,29.01.2007,0.178246069,0.196185163,0.188616612,0.201782088
,30.01.2007,0.177102816,0.196033546,0.188606141,0.201652893
,31.01.2007,0.174440155,0.195797594,0.188567241,0.201539697
,01.02.2007,0.171843863,0.195161363,0.188514693,0.201442527
,02.02.2007,0.1631183,0.193288497,0.18830453,0.201310286
,03.02.2007,0.158175149,0.190565074,0.188004531,0.20118316
,04.02.2007,0.158035223,0.189411098,0.187693131,0.201059603
,05.02.2007,0.159568414,0.189517377,0.187496366,0.200871224
,06.02.2007,0.163670052,0.190126653,0.187384912,0.200679735
,07.02.2007,0.168403546,0.191271105,0.187388274,0.200505091
,08.02.2007,0.17256577,0.192685775,0.187443235,0.200342734
,09.02.2007,0.175941138,0.194337641,0.18755647,0.200199337
,10.02.2007,0.178729712,0.196218104,0.187660605,0.200076433
,11.02.2007,0.181412731,0.198232007,0.187782533,0.200005476
,12.02.2007,0.186418396,0.200099891,0.187870149,0.199929306
,13.02.2007,0.190268166,0.20156987,0.187965918,0.199896064
,14.02.2007,0.186842719,0.202144018,0.18810825,0.19986115
,15.02.2007,0.188878953,0.20219648,0.188224342,0.199858849
,16.02.2007,0.18990508,0.202103604,0.188263102,0.199839227
,17.02.2007,0.1913117,0.202079174,0.188290217,0.199829876
,18.02.2007,0.192328144,0.202172103,0.188303649,0.199847179
,19.02.2007,0.193112792,0.202331556,0.188314099,0.199839359
,20.02.2007,0.19398764,0.202670285,0.188365254,0.199835912
,21.02.2007,0.192994339,0.239637946,0.188478582,0.19985353
,22.02.2007,0.196698742,0.240852058,0.188665,0.199863346
,23.02.2007,0.198141294,0.245878861,0.188928855,0.199884949
,24.02.2007,0.199641313,0.205835609,0.189222175,0.199921492
,25.02.2007,0.199123456,0.20626551,0.189516014,0.200008668
,26.02.2007,0.19867636,0.206070871,0.189680791,0.200138095
