@T,C1C2C3,,,,
descr,average observed soil water content at probe C1 C2 C3 depths 30cm 60cm 90cm 120cm,,,,
unit,dimensionless,,,,
,,,,,
missing_val,-9999,,,,
date_start,22.10.2002,,,,
date_end,19.09.2012,,,,
date_format,dd.MM.yyyy,,,,
,,,,,
@H,date,swc[0],swc[1],swc[2],swc[3]
name,,Drake,,,
ID,,1,,,
elevation,,1584.333333,,,
x,,513547,,,
y,,4494896.333,,,
,06.07.2011,0.413340777,0.351910903,0.30727102,0.315808996
,07.07.2011,0.412478897,0.351337171,0.307041248,0.315865718
,08.07.2011,0.412075637,0.350839764,0.306667362,0.31580696
,09.07.2011,0.412254223,0.350565175,0.306302219,0.3157008
,10.07.2011,0.412517995,0.350551367,0.306077987,0.315574754
,11.07.2011,0.427384357,0.350607234,0.305950745,0.315499666
,12.07.2011,0.421903638,0.351252842,0.305953384,0.315502628
,13.07.2011,0.449383008,0.377853818,0.323636609,0.316456942
,14.07.2011,0.443819833,0.375172871,0.339191593,0.331415086
,15.07.2011,0.439436144,0.371053476,0.337287585,0.341436455
,16.07.2011,0.436908506,0.368124255,0.33429139,0.34187491
,17.07.2011,0.435064495,0.365928034,0.331590489,0.340441112
,18.07.2011,0.43418013,0.364244703,0.329236778,0.338828427
,19.07.2011,0.434901362,0.363558581,0.327355109,0.337269387
,20.07.2011,0.434020072,0.363219267,0.326090769,0.336039113
,21.07.2011,-9999,-9999,-9999,-9999
,22.07.2011,-9999,-9999,-9999,-9999
,23.07.2011,0.431762697,0.361085274,0.322520255,0.333337593
,24.07.2011,0.431360154,0.360825012,0.321597991,0.332610778
,25.07.2011,0.429643164,0.360195962,0.320744302,0.331974359
,26.07.2011,0.428384833,0.359177209,0.319675946,0.331362014
,27.07.2011,0.427313708,0.358136536,0.31851663,0.330663564
,28.07.2011,0.426327704,0.35741168,0.317373869,0.329927984
,29.07.2011,0.425426117,0.356454917,0.316278282,0.329189446
,30.07.2011,0.425839304,0.35609221,0.315233227,0.32839491
,31.07.2011,0.426453997,0.356293559,0.314580226,0.327820609
,01.08.2011,0.426181368,0.356413704,0.314170029,0.327369539
,02.08.2011,0.425003572,0.35600428,0.313705947,0.326909335
,03.08.2011,0.423940176,0.355258497,0.313038133,0.326434021
,04.08.2011,0.422659797,0.354480301,0.312237954,0.325870041
,05.08.2011,0.421499521,0.353415234,0.311308012,0.325240859
,06.08.2011,0.421427682,0.352762913,0.310352961,0.324524576
,07.08.2011,0.421162482,0.352349887,0.309581759,0.323794088
,08.08.2011,0.420881405,0.352051759,0.308935277,0.323131079
,09.08.2011,0.419488686,0.351413994,0.308322498,0.322515496
,10.08.2011,0.418947885,0.350706405,0.307577294,0.321897525
,11.08.2011,0.418320752,0.35010425,0.306843173,0.321244318
,12.08.2011,0.41801437,0.349628474,0.306171517,0.320602833
,13.08.2011,0.417506283,0.349254842,0.305582396,0.319977711
,14.08.2011,0.417178367,0.348805111,0.304997811,0.319380264
,15.08.2011,0.416213141,0.348284135,0.304444242,0.318819494
,16.08.2011,0.415950611,0.347898307,0.303864779,0.318254863
,17.08.2011,0.413618014,0.346958535,0.303282599,0.317715297
,18.08.2011,0.413813604,0.346068198,0.302403077,0.317082207
,19.08.2011,0.413696954,0.345889756,0.301766038,0.316413637
,20.08.2011,0.412098352,0.372307393,0.301204816,0.315842054
,21.08.2011,0.412681979,0.344608052,0.300495637,0.315233398
,22.08.2011,0.412824896,0.344577426,0.300027917,0.314639667
,23.08.2011,0.412683026,0.344428739,0.299704065,0.314164209
,24.08.2011,0.413055287,0.344462695,0.29943406,0.313739392
,25.08.2011,0.413125172,0.344536891,0.299271311,0.313392057
,26.08.2011,0.413527114,0.344680453,0.299170526,0.31309614
,27.08.2011,0.413044239,0.34468747,0.299112578,0.312883953
,28.08.2011,0.412948251,0.344656251,0.298991032,0.312675332
,29.08.2011,0.411184031,0.344140511,0.298808857,0.312493401
,30.08.2011,0.410039008,0.343213795,0.298310844,0.312205095
,31.08.2011,0.409506434,0.342471819,0.297670974,0.311784247
,01.09.2011,0.409485233,0.342068892,0.297095692,0.311314332
,02.09.2011,0.409386268,0.341822755,0.296676197,0.310874128
,03.09.2011,0.408014805,0.341365498,0.296307736,0.310462946
,04.09.2011,0.405659329,0.340225158,0.295703443,0.31007066
,05.09.2011,0.404218645,0.338798749,0.294763308,0.30952703
,06.09.2011,0.403376972,0.337809631,0.293781582,0.30882645
,07.09.2011,0.400833031,0.336465876,0.292827828,0.308106708
,08.09.2011,0.398296418,0.334523137,0.291588134,0.307294761
,09.09.2011,0.398457305,0.33328916,0.290215696,0.306291801
,10.09.2011,0.398557465,0.332721722,0.289199874,0.305315139
,11.09.2011,0.398540112,0.332332515,0.28843873,0.304469447
,12.09.2011,0.399263692,0.332168708,0.287842129,0.303737372
,13.09.2011,0.399565284,0.332309532,0.287497396,0.303131581
,14.09.2011,0.398228107,0.332108111,0.287241902,0.302673753
,15.09.2011,0.39321253,0.330413519,0.286642878,0.302243115
,16.09.2011,0.390412979,0.327673149,0.285206455,0.301509934
,17.09.2011,0.390471486,0.326266386,0.283599746,0.300458496
,18.09.2011,0.389226822,0.325094974,0.282336896,0.299374691
,19.09.2011,0.390418752,0.324280281,0.28116078,0.298336032
,20.09.2011,0.391791289,0.324543045,0.280455599,0.297389156
,21.09.2011,0.390757162,0.32427484,0.280040179,0.296682968
,22.09.2011,0.390007617,0.323581503,0.279420082,0.296045719
,23.09.2011,0.390816429,0.323089463,0.278727268,0.295408407
,24.09.2011,0.393190429,0.323618219,0.278331741,0.29474885
,25.09.2011,0.394622245,0.324592929,0.278428839,0.294313475
,26.09.2011,0.395780582,0.325464264,0.27874031,0.294092133
,27.09.2011,0.396260103,0.326098134,0.27911775,0.293995629
,28.09.2011,0.396810154,0.326586817,0.279427098,0.293993882
,29.09.2011,0.396607576,0.326988528,0.279700025,0.294008046
,30.09.2011,0.394355383,0.32644401,0.279755757,0.294020654
,01.10.2011,0.394057055,0.325576936,0.279365088,0.293888834
,02.10.2011,0.394857337,0.32546005,0.278983839,0.293627234
,03.10.2011,0.395449929,0.32574491,0.278864743,0.293405101
,04.10.2011,0.395285286,0.326050654,0.278924175,0.293229132
,05.10.2011,0.394661426,0.325927957,0.278923395,0.293107825
,06.10.2011,0.393432467,0.325428201,0.278755435,0.292980182
,07.10.2011,0.390775974,0.324396893,0.278361716,0.292788016
,08.10.2011,0.386952937,0.322714597,0.277573626,0.292461003
,09.10.2011,-9999,-9999,-9999,-9999
,10.10.2011,0.382987898,0.315456038,0.273629162,0.290594721
,11.10.2011,0.386965547,0.313772999,0.271364577,0.289056963
,12.10.2011,0.389024311,0.313487813,0.269785364,0.287566562
,13.10.2011,0.389546938,0.313578344,0.268743862,0.286307012
,14.10.2011,0.390587147,0.313971984,0.26802233,0.285230058
,15.10.2011,0.390702166,0.314347557,0.26757695,0.284326311
,16.10.2011,0.392145681,0.315170788,0.267365968,0.283566505
,17.10.2011,0.390917836,0.315728369,0.267430329,0.2830099
,18.10.2011,0.387141642,0.314721516,0.26720503,0.282509061
,19.10.2011,0.385136529,0.313195598,0.266379728,0.281847225
,20.10.2011,0.384959552,0.312191002,0.2654613,0.281009502
,21.10.2011,0.385878046,0.312071329,0.264816293,0.280189873
,22.10.2011,0.387279578,0.312541104,0.264567966,0.279507178
,23.10.2011,0.387412804,0.31310985,0.26465576,0.279036295
,24.10.2011,0.387404396,0.313458848,0.264814749,0.278750287
,25.10.2011,0.387649691,0.3137116,0.264979299,0.278531286
,26.10.2011,0.382610379,0.313081035,0.265059557,0.278370278
,27.10.2011,0.376279812,0.309942051,0.264193634,0.278030315
,28.10.2011,0.373660227,0.306647241,0.262443558,0.277187367
,29.10.2011,0.376248226,0.304086134,0.260487411,0.275961385
,30.10.2011,0.390908276,0.302490445,0.258679313,0.274579723
,31.10.2011,0.396136375,0.303755407,0.257300028,0.273209109
,01.11.2011,0.39751486,0.307384677,0.256791758,0.272061068
,02.11.2011,0.395850169,0.31005823,0.256996778,0.271244169
,03.11.2011,0.395230232,0.310633908,0.257171751,0.270549391
,04.11.2011,0.39573708,0.311196207,0.257109151,0.269770588
,05.11.2011,0.39933018,0.312598612,0.257218091,0.268921451
,06.11.2011,0.398762211,0.315240796,0.257859164,0.268151202
,07.11.2011,0.396746427,0.316382592,0.259147493,0.267550858
,08.11.2011,0.395635908,0.316325832,0.260805961,0.267079397
,09.11.2011,0.394734705,0.316145025,0.262653843,0.266809523
,10.11.2011,0.393266418,0.315581155,0.264279425,0.266743726
,11.11.2011,0.392890592,0.315006091,0.265434915,0.266811097
,12.11.2011,0.39318602,0.314812526,0.266289855,0.266988412
,13.11.2011,0.393690942,0.314979874,0.267047193,0.267306098
,14.11.2011,0.393132458,0.314976456,0.267688091,0.267753433
,15.11.2011,0.392533082,0.314762561,0.268081884,0.2682802
,16.11.2011,0.390658263,0.314291304,0.268246479,0.268805111
,17.11.2011,0.387766531,0.312948324,0.267983328,0.26921253
,18.11.2011,0.386690824,0.311564461,0.267286705,0.269403785
,19.11.2011,0.387413091,0.311083748,0.266645149,0.269448557
,20.11.2011,0.386277445,0.310742408,0.266273366,0.269502188
,21.11.2011,-9999,-9999,-9999,-9999
,22.11.2011,-9999,-9999,-9999,-9999
,23.11.2011,-9999,-9999,-9999,-9999
,24.11.2011,-9999,-9999,-9999,-9999
,25.11.2011,-9999,-9999,-9999,-9999
,26.11.2011,-9999,-9999,-9999,-9999
,27.11.2011,-9999,-9999,-9999,-9999
,28.11.2011,-9999,-9999,-9999,-9999
,29.11.2011,-9999,-9999,-9999,-9999
,30.11.2011,-9999,-9999,-9999,-9999
,01.12.2011,-9999,-9999,-9999,-9999
,02.12.2011,-9999,-9999,-9999,-9999
,03.12.2011,-9999,-9999,-9999,-9999
,04.12.2011,-9999,-9999,-9999,-9999
,05.12.2011,-9999,-9999,-9999,-9999
,06.12.2011,-9999,-9999,-9999,-9999
,07.12.2011,-9999,-9999,-9999,-9999
,08.12.2011,-9999,-9999,-9999,-9999
,09.12.2011,-9999,-9999,-9999,-9999
,10.12.2011,-9999,-9999,-9999,-9999
,11.12.2011,-9999,-9999,-9999,-9999
,12.12.2011,-9999,-9999,-9999,-9999
,13.12.2011,-9999,-9999,-9999,-9999
,14.12.2011,-9999,-9999,-9999,-9999
,15.12.2011,-9999,-9999,-9999,-9999
,16.12.2011,-9999,-9999,-9999,-9999
,17.12.2011,-9999,-9999,-9999,-9999
,18.12.2011,-9999,-9999,-9999,-9999
,19.12.2011,-9999,-9999,-9999,-9999
,20.12.2011,-9999,-9999,-9999,-9999
,21.12.2011,-9999,-9999,-9999,-9999
,22.12.2011,-9999,-9999,-9999,-9999
,23.12.2011,-9999,-9999,-9999,-9999
,24.12.2011,-9999,-9999,-9999,-9999
,25.12.2011,-9999,-9999,-9999,-9999
,26.12.2011,-9999,-9999,-9999,-9999
,27.12.2011,-9999,-9999,-9999,-9999
,28.12.2011,-9999,-9999,-9999,-9999
,29.12.2011,-9999,-9999,-9999,-9999
,30.12.2011,-9999,-9999,-9999,-9999
,31.12.2011,-9999,-9999,-9999,-9999
,01.01.2012,-9999,-9999,-9999,-9999
,02.01.2012,-9999,-9999,-9999,-9999
,03.01.2012,-9999,-9999,-9999,-9999
,04.01.2012,-9999,-9999,-9999,-9999
,05.01.2012,-9999,-9999,-9999,-9999
,06.01.2012,-9999,-9999,-9999,-9999
,07.01.2012,-9999,-9999,-9999,-9999
,08.01.2012,-9999,-9999,-9999,-9999
,09.01.2012,-9999,-9999,-9999,-9999
,10.01.2012,-9999,-9999,-9999,-9999
,11.01.2012,-9999,-9999,-9999,-9999
,12.01.2012,0.358547999,0.286775515,0.240625592,0.251242035
,13.01.2012,0.358219636,0.286826236,0.240461474,0.250993884
,14.01.2012,0.357528448,0.286830483,0.240288419,0.250743185
,15.01.2012,0.356856642,0.286785535,0.240140179,0.250510225
,16.01.2012,0.356424422,0.286705995,0.240014277,0.250286914
,17.01.2012,0.356257144,0.286580086,0.239877139,0.250065186
,18.01.2012,0.355748423,0.286399518,0.239713494,0.249857955
,19.01.2012,0.354935732,0.286141636,0.239525797,0.249626
,20.01.2012,0.354423643,0.285923237,0.239327095,0.249403841
,21.01.2012,0.35435428,0.285737809,0.2391525,0.249198953
,22.01.2012,0.354567242,0.285564171,0.238983849,0.248992797
,23.01.2012,0.355094367,0.285417729,0.238837891,0.248800898
,24.01.2012,0.355998777,0.285322433,0.238686865,0.248626002
,25.01.2012,0.356872408,0.285288422,0.23852309,0.24843702
,26.01.2012,0.357489312,0.28534559,0.238366995,0.248256107
,27.01.2012,0.357963004,0.28543179,0.23823256,0.248106819
,28.01.2012,0.358496985,0.285566241,0.238127015,0.247934589
,29.01.2012,0.358670162,0.285676821,0.238017294,0.247763523
,30.01.2012,0.358493407,0.285779735,0.237937575,0.247598164
,31.01.2012,0.358252874,0.285854346,0.237849403,0.24744333
,01.02.2012,0.358293968,0.285910681,0.237789879,0.247287065
,02.02.2012,0.358758781,0.285931881,0.237739041,0.247148782
,03.02.2012,0.359637002,0.286032568,0.237701063,0.247022404
,04.02.2012,0.360559536,0.286196054,0.237682754,0.246893119
,05.02.2012,0.361136349,0.286373201,0.237670466,0.246772173
,06.02.2012,0.36132145,0.286577009,0.237682252,0.246671725
,07.02.2012,0.361176914,0.28673806,0.237701448,0.24658493
,08.02.2012,0.360779695,0.286872318,0.237704915,0.246470977
,09.02.2012,0.360208285,0.286915023,0.23770535,0.246365413
,10.02.2012,0.359613922,0.28691362,0.24743653,0.246261777
,11.02.2012,0.359060916,0.286863635,0.237718236,0.246167537
,12.02.2012,0.358562029,0.286786374,0.237702817,0.246066934
,13.02.2012,0.358083044,0.286652543,0.237668037,0.24595782
,14.02.2012,0.357638336,0.286527981,0.23761699,0.245862211
,15.02.2012,0.357276072,0.286397975,0.237569158,0.245788807
,16.02.2012,0.357051544,0.286254888,0.237503577,0.24569059
,17.02.2012,0.35699313,0.286111919,0.23743962,0.245607508
,18.02.2012,0.357016766,0.285988115,0.237359866,0.245534879
,19.02.2012,0.357088347,0.285866937,0.23725375,0.245432943
,20.02.2012,0.357295536,0.285792418,0.237173775,0.245358295
,21.02.2012,0.357706724,0.285760169,0.237086091,0.245273642
,22.02.2012,0.359370883,0.285890956,0.237013336,0.245180212
,23.02.2012,0.362931581,0.287002286,0.237180968,0.245125325
,24.02.2012,0.362390683,0.287668285,0.237595273,0.245219005
,25.02.2012,0.361964725,0.287424756,0.237723305,0.245362446
,26.02.2012,0.362433173,0.287393279,0.237669725,0.245404652
,27.02.2012,0.36229291,0.287492892,0.237647081,0.245376027
,28.02.2012,0.361988016,0.287426825,0.23758971,0.245346493
,29.02.2012,0.362092011,0.287370502,0.237503603,0.245262764
,01.03.2012,0.363033726,0.287733173,0.23750004,0.245187023
,02.03.2012,0.362773371,0.288014713,0.237642722,0.245160531
,03.03.2012,0.361983153,0.287926602,0.237706794,0.24514217
,04.03.2012,0.36245878,0.287729099,0.237644424,0.245098232
,05.03.2012,0.365597849,0.288636441,0.237744244,0.245024565
,06.03.2012,0.367813892,0.290015936,0.238301715,0.245103235
,07.03.2012,0.369736824,0.291517501,0.239122641,0.245429938
,08.03.2012,0.368006701,0.292110538,0.239968895,0.245883852
,09.03.2012,0.367938282,0.292042124,0.240373515,0.246304372
,10.03.2012,0.369191392,0.292409046,0.240681476,0.24661337
,11.03.2012,0.371901413,0.293439067,0.241172628,0.246911085
,12.03.2012,0.373226806,0.294771799,0.241991994,0.247327581
,13.03.2012,0.374298547,0.29585767,0.242873351,0.247884723
,14.03.2012,0.375224718,0.296805652,0.243741866,0.248502741
,15.03.2012,0.376912021,0.297844752,0.244609832,0.249164358
,16.03.2012,0.378076763,0.299039206,0.245566194,0.249872789
,17.03.2012,0.378808342,0.30014033,0.246572113,0.250660234
,18.03.2012,0.378632255,0.300940166,0.247522824,0.251481828
,19.03.2012,0.377292057,0.301185183,0.248289155,0.252299617
,20.03.2012,0.37574692,0.300867895,0.248749256,0.25300567
,21.03.2012,0.374368058,0.300345436,0.248901175,0.253536185
,22.03.2012,0.374336751,0.299908291,0.248898606,0.253905521
,23.03.2012,0.374663003,0.300068092,0.249025672,0.254227128
,24.03.2012,0.37512468,0.300445942,0.249348734,0.254592648
,25.03.2012,0.374713912,0.301005388,0.249877859,0.255084829
,26.03.2012,0.373709725,0.301213487,0.250425456,0.255667468
,27.03.2012,0.371696054,0.300787869,0.25080794,0.256253734
,28.03.2012,0.370058355,0.300264014,0.251015235,0.256794003
,29.03.2012,0.368220198,0.299474793,0.251170222,0.257311048
,30.03.2012,0.365913717,0.298438428,0.251257205,0.257811489
,31.03.2012,0.36379721,0.29709474,0.251242163,0.258318083
,01.04.2012,0.361238371,0.295598815,0.251179404,0.258833574
,02.04.2012,0.358834023,0.294875364,0.25123388,0.259429767
,03.04.2012,0.353325238,0.293544773,0.251282438,0.260021509
,04.04.2012,0.3492254,0.289701075,0.250292161,0.260296888
,05.04.2012,0.34868405,0.286525749,0.248648102,0.260180328
,06.04.2012,0.34724702,0.284396737,0.247215324,0.259950542
,07.04.2012,0.343977878,0.282377972,0.24582075,0.259837074
,08.04.2012,0.340149392,0.279991986,0.244353517,0.25980624
,09.04.2012,0.337129721,0.277524867,0.242588908,0.259707093
,10.04.2012,0.334738988,0.275510532,0.240865627,0.259550797
,11.04.2012,0.33381654,0.274650611,0.239586708,0.259439543
,12.04.2012,0.331160323,0.273779859,0.238734585,0.259481639
,13.04.2012,0.328040435,0.272054028,0.237479169,0.259437364
,14.04.2012,0.325245946,0.270042477,0.235873013,0.259197583
,15.04.2012,0.321519679,0.268289982,0.234397111,0.258934891
,16.04.2012,0.31714996,0.265710403,0.232738627,0.258584761
,17.04.2012,0.314282325,0.262903729,0.230579885,0.25789135
,18.04.2012,0.311633575,0.260510966,0.228507791,0.257008114
,19.04.2012,0.308602464,0.258319302,0.226545717,0.256015559
,20.04.2012,0.304665284,0.25621211,0.224930836,0.25514408
,21.04.2012,0.30132259,0.253386768,0.222927752,0.253999718
,22.04.2012,0.297740962,0.251105852,0.221234883,0.252875443
,23.04.2012,0.29371047,0.248520165,0.21967301,0.251831025
,24.04.2012,0.289924781,0.245596401,0.2179625,0.25063781
,25.04.2012,0.28546277,0.242660506,0.216299868,0.249465763
,26.04.2012,0.28153964,0.239568172,0.214599456,0.248350653
,27.04.2012,0.278094049,0.236715718,0.212919081,0.247204242
,28.04.2012,0.271828941,0.232710228,0.210832355,0.245819908
,29.04.2012,0.268347747,0.228541744,0.208403751,0.244296749
,30.04.2012,0.265425868,0.224726005,0.205661005,0.242446207
,01.05.2012,0.263412835,0.221219313,0.202716224,0.240331486
,02.05.2012,0.261216486,0.218034539,0.199807473,0.238236969
,03.05.2012,0.258834378,0.214995895,0.196881555,0.236283005
,04.05.2012,0.256992378,0.211901434,0.193512403,0.234028678
,05.05.2012,0.25550128,0.209911728,0.190788228,0.231863262
,06.05.2012,0.253137461,0.208471553,0.188466877,0.229957977
,07.05.2012,0.248934125,0.207505344,0.187872158,0.229124587
,08.05.2012,0.24461465,0.205096893,0.185798199,0.228261296
,09.05.2012,0.244528312,0.202922227,0.18243358,0.226578648
,10.05.2012,0.245334851,0.201922761,0.179139567,0.224437295
,11.05.2012,0.244747853,0.202259424,0.177834848,0.222884174
,12.05.2012,0.23917628,0.201251364,0.177841252,0.222400739
,13.05.2012,0.236570963,0.198783038,0.175803509,0.221215539
,14.05.2012,0.237422823,0.197224789,0.172279949,0.218741199
,15.05.2012,0.238700883,0.196845086,0.169133042,0.215757717
,16.05.2012,0.238855314,0.197038713,0.166987633,0.213096544
,17.05.2012,0.237984901,0.197028258,0.165346067,0.210768269
,18.05.2012,0.236120711,0.196568184,0.16377463,0.208632386
,19.05.2012,0.233927609,0.196389069,0.163442302,0.207555023
,20.05.2012,0.230249163,0.195374413,0.163385292,0.207085073
,21.05.2012,0.230639639,0.194463341,0.162349934,0.205831659
,22.05.2012,0.231741121,0.194656265,0.161220564,0.204026595
,23.05.2012,0.231580129,0.195182482,0.160684709,0.20241908
,24.05.2012,0.227316353,0.194911174,0.161162637,0.202105138
,25.05.2012,0.224605526,0.193873696,0.161305528,0.201997636
,26.05.2012,0.223888996,0.192570956,0.160828114,0.201325205
,27.05.2012,0.226297191,0.19311502,0.160052341,0.199673131
,28.05.2012,0.225103215,0.193518793,0.159787743,0.19827904
,29.05.2012,0.225340241,0.193541935,0.159377468,0.196888999
,30.05.2012,0.225906988,0.193820855,0.158986036,0.195350525
,31.05.2012,0.224717845,0.193939534,0.158701168,0.193908346
,01.06.2012,0.223981035,0.193701576,0.158381628,0.192559785
,02.06.2012,0.222577745,0.193297401,0.158076196,0.191296185
,03.06.2012,0.221618792,0.192826775,0.157653525,0.19006217
,04.06.2012,0.221020121,0.19249889,0.157028693,0.188657188
,05.06.2012,0.220899869,0.192564049,0.156537984,0.187213707
,06.06.2012,0.219640833,0.192681633,0.156439366,0.186062336
,07.06.2012,0.219156334,0.193027689,0.156648504,0.185376995
,08.06.2012,0.216909456,0.193079487,0.157246348,0.185200736
,09.06.2012,0.217049557,0.193234665,0.157764324,0.185152235
