@T,obs,,,,,,,,
descr,observed runoff at Drake,,,,,,,,
unit,m3/s  //  mg/l  //  mg/l ,,,,,,,,
,,,,,,,,,
missing_val,-9999,,,,,,,,
date_start,09.01.2001,,,,,,,,
date_end,31.12.2013,,,,,,,,
date_format,dd.MM.yyyy,,,,,,,,
,,,,,,,,,
@H,date,orun[1],no3_n[1],sedim[1],no3_n[2],no3_n[3],no3_n_load[4],no3_n_load_ntrax[4],sedim_load[2]
name,-,SF450,SF450,SF450,SF450,SF450,SF450,SF450,SF450
ID,-,1,2,3,4,5,6,7,8
elevation,-,289,289,289,289,289,289,289,289
x,-,487469.4,487469.4,487469.4,487469.4,487469.4,487469.4,487469.4,487469.4
y,-,4684771.7,4684771.7,4684771.7,4684771.7,4684771.7,4684771.7,4684771.7,4684771.7
,25.07.2004,1.953862415,13.56,-9999,14,-9999,0.040648003,-9999,-9999
,26.07.2004,1.642377103,12.6,-9999,12.15,-9999,0.029652845,-9999,-9999
,27.07.2004,1.472476023,13.46,-9999,13.6,-9999,0.029758041,-9999,-9999
,28.07.2004,1.302574944,12.22,-9999,12.1,-9999,0.023420992,-9999,-9999
,29.07.2004,1.274258097,11.6,-9999,11.6,-9999,0.02196507,-9999,-9999
,30.07.2004,1.104357017,11.05,-9999,11.1,-9999,0.01821586,-9999,-9999
,31.07.2004,0.906139091,10.14,-9999,10.2,-9999,0.013734481,-9999,-9999
,01.08.2004,0.906139091,8.72,-9999,8.8,-9999,0.011849356,-9999,-9999
,02.08.2004,0.849505398,7.21,-9999,7.15,-9999,0.009025877,-9999,-9999
,03.08.2004,0.991089631,6.05,-9999,5.6,-9999,0.008247421,-9999,-9999
,04.08.2004,4.304160683,6.39,-9999,6.257142857,-9999,0.04002043,-9999,-9999
,05.08.2004,6.626142104,11.52,-9999,11.06666667,-9999,0.108966945,-9999,-9999
,06.08.2004,4.360794376,14.36,-9999,14.25,-9999,0.09234166,-9999,-9999
,07.08.2004,3.029902586,15.14,-9999,15.1,-9999,0.067986521,-9999,-9999
,08.08.2004,2.293664575,15.25,-9999,15.26666667,-9999,0.052034494,-9999,-9999
,09.08.2004,1.868911876,14.34,-9999,14.3,-9999,0.039713857,-9999,-9999
,10.08.2004,1.50079287,13.69,-9999,13.7,-9999,0.030553328,-9999,-9999
,11.08.2004,1.217624404,13.05,-9999,13.1,-9999,0.02370292,-9999,-9999
,12.08.2004,1.076040171,12.15,-9999,12.1,-9999,0.019347776,-9999,-9999
,13.08.2004,0.934455938,11.48,-9999,11.5,-9999,0.015968858,-9999,-9999
,14.08.2004,0.821188551,10.66,-9999,10.7,-9999,0.013057014,-9999,-9999
,15.08.2004,0.707921165,9.67,-9999,9.6,-9999,0.010098883,-9999,-9999
,16.08.2004,0.736238012,8.28,-9999,8.133333333,-9999,0.008898238,-9999,-9999
,17.08.2004,1.189307557,6.48,-9999,6.52,-9999,0.011522825,-9999,-9999
,18.08.2004,0.736238012,5.83,-9999,5.8,-9999,0.006345465,-9999,-9999
,19.08.2004,0.679604318,5.24,-9999,5.2,-9999,0.005251419,-9999,-9999
,20.08.2004,0.622970625,4.89,-9999,4.9,-9999,0.004536082,-9999,-9999
,21.08.2004,0.566336932,4.45,-9999,4.5,-9999,0.003787081,-9999,-9999
,22.08.2004,0.509703239,3.76,-9999,3.7,-9999,0.00280244,-9999,-9999
,23.08.2004,0.481386392,3.24,-9999,3.3,-9999,0.002360614,-9999,-9999
,24.08.2004,0.453069546,2.55,-9999,2.5,-9999,0.001683147,-9999,-9999
,25.08.2004,0.424752699,2.2,-9999,2.2,-9999,0.001388596,-9999,-9999
,26.08.2004,0.424752699,1.9,-9999,1.9,-9999,0.001199242,-9999,-9999
,27.08.2004,0.651287472,1.61,-9999,1.6,-9999,0.001548495,-9999,-9999
,28.08.2004,0.566336932,1.42,-9999,1.4,-9999,0.001178203,-9999,-9999
,29.08.2004,0.509703239,1.35,-9999,-9999,-9999,-9999,-9999,-9999
,30.08.2004,0.538020085,1.17,-9999,1.2,-9999,0.000959394,-9999,-9999
,31.08.2004,0.453069546,0.9,-9999,-9999,-9999,-9999,-9999,-9999
,01.09.2004,0.396435852,0.7,-9999,0.7,-9999,0.000412371,-9999,-9999
,02.09.2004,0.368119006,0.52,-9999,0.5,-9999,0.000273511,-9999,-9999
,03.09.2004,0.424752699,0.49,-9999,0.5,-9999,0.00031559,-9999,-9999
,04.09.2004,0.396435852,0.41,-9999,0.4,-9999,0.000235641,-9999,-9999
,05.09.2004,0.396435852,0.38,-9999,0.3,-9999,0.00017673,-9999,-9999
,06.09.2004,0.396435852,1.59,-9999,1.566666667,-9999,0.000922926,-9999,-9999
,07.09.2004,0.453069546,1.34,-9999,1.3,-9999,0.000875237,-9999,-9999
,08.09.2004,0.424752699,1.01,-9999,1,-9999,0.00063118,-9999,-9999
,09.09.2004,0.368119006,0.85,-9999,0.8,-9999,0.000437618,-9999,-9999
,10.09.2004,0.339802159,0.95,-9999,1,-9999,0.000504944,-9999,-9999
,11.09.2004,0.311485313,0.81,-9999,0.8,-9999,0.000370292,-9999,-9999
,12.09.2004,0.280336781,0.71,-9999,0.7,-9999,0.000291605,-9999,-9999
,13.09.2004,0.254851619,0.59,-9999,0.6,-9999,0.000227225,-9999,-9999
,14.09.2004,0.252019935,0.49,-9999,0.5,-9999,0.00018725,-9999,-9999
,15.09.2004,0.24918825,0.44,-9999,0.4,-9999,0.000148117,-9999,-9999
,16.09.2004,0.254851619,0.56,-9999,0.6,-9999,0.000227225,-9999,-9999
,17.09.2004,0.246356565,0.51,-9999,0.5,-9999,0.000183042,-9999,-9999
,18.09.2004,0.260514989,0.49,-9999,0.5,-9999,0.000193562,-9999,-9999
,19.09.2004,0.243524881,0.42,-9999,0.4,-9999,0.000144751,-9999,-9999
,20.09.2004,0.218039719,0.48,-9999,0.5,-9999,0.000162003,-9999,-9999
,21.09.2004,0.201049611,0.42,-9999,0.4,-9999,0.000119503,-9999,-9999
,22.09.2004,0.192554557,0.48,-9999,0.5,-9999,0.000143068,-9999,-9999
,23.09.2004,0.181227818,0.4,-9999,0.4,-9999,0.000107721,-9999,-9999
,24.09.2004,0.181227818,0.15,-9999,0.3,-9999,8.08E-05,-9999,-9999
,25.09.2004,0.167069395,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,26.09.2004,0.16990108,0.15,-9999,0.3,-9999,7.57E-05,-9999,-9999
,27.09.2004,0.161406026,-9999,-9999,0.4,-9999,9.59E-05,-9999,-9999
,28.09.2004,0.150079287,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,29.09.2004,0.141584233,0.14,-9999,0.3,-9999,6.31E-05,-9999,-9999
,30.09.2004,0.133089179,0.3,-9999,0.3,-9999,5.93E-05,-9999,-9999
,01.10.2004,0.152910972,0.3,-9999,0.3,-9999,6.82E-05,-9999,-9999
,02.10.2004,0.155742656,0.3,-9999,0.3,-9999,6.94E-05,-9999,-9999
,03.10.2004,0.138752548,0.3,-9999,0.3,-9999,6.19E-05,-9999,-9999
,04.10.2004,0.133089179,0.3,-9999,0.3,-9999,5.93E-05,-9999,-9999
,05.10.2004,0.141584233,0.3,-9999,0.3,-9999,6.31E-05,-9999,-9999
,06.10.2004,0.138752548,0.3,-9999,0.3,-9999,6.19E-05,-9999,-9999
,07.10.2004,0.155742656,0.3,-9999,0.3,-9999,6.94E-05,-9999,-9999
,08.10.2004,0.189722872,0.14,-9999,0.3,-9999,8.46E-05,-9999,-9999
,09.10.2004,0.152910972,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,10.10.2004,0.133089179,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,11.10.2004,0.124594125,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,12.10.2004,0.12742581,-9999,-9999,0.4,-9999,7.57E-05,-9999,-9999
,13.10.2004,0.133089179,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,14.10.2004,0.133089179,0.16,-9999,0.3,-9999,5.93E-05,-9999,-9999
,15.10.2004,0.135920864,0.45,-9999,0.5,-9999,0.000100989,-9999,-9999
,16.10.2004,0.135920864,0.32,-9999,0.3,-9999,6.06E-05,-9999,-9999
,17.10.2004,0.138752548,0.3,-9999,0.3,-9999,6.19E-05,-9999,-9999
,18.10.2004,0.144415918,0.3,-9999,0.3,-9999,6.44E-05,-9999,-9999
,19.10.2004,0.152910972,0.14,-9999,0.3,-9999,6.82E-05,-9999,-9999
,20.10.2004,0.16423771,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,21.10.2004,0.167069395,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,22.10.2004,0.181227818,0.14,-9999,0.3,-9999,8.08E-05,-9999,-9999
,23.10.2004,0.186891188,0.14,-9999,0.3,-9999,8.33E-05,-9999,-9999
,24.10.2004,0.178396134,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,25.10.2004,0.16990108,-9999,-9999,0.3,-9999,7.57E-05,-9999,-9999
,26.10.2004,0.223703088,0.14,-9999,0.3,-9999,9.97E-05,-9999,-9999
,27.10.2004,0.243524881,0.3,-9999,0.3,-9999,0.000108563,-9999,-9999
,28.10.2004,0.220871403,0.3,-9999,0.3,-9999,9.85E-05,-9999,-9999
,29.10.2004,0.226534773,0.3,-9999,0.3,-9999,0.000100989,-9999,-9999
,30.10.2004,0.311485313,0.3,-9999,0.3,-9999,0.00013886,-9999,-9999
,31.10.2004,0.263346673,0.3,-9999,0.3,-9999,0.0001174,-9999,-9999
,01.11.2004,0.311485313,0.14,-9999,0.3,-9999,0.00013886,-9999,-9999
,02.11.2004,0.396435852,-9999,-9999,-9999,-9999,-9999,-9999,-9999
,03.11.2004,0.368119006,0.31,-9999,0.5,-9999,0.000273511,-9999,-9999
,04.11.2004,0.339802159,0.49,-9999,0.5,-9999,0.000252472,-9999,-9999
,05.11.2004,0.339802159,0.45,-9999,0.4,-9999,0.000201978,-9999,-9999
,06.11.2004,0.311485313,0.62,-9999,0.7,-9999,0.000324006,-9999,-9999
,07.11.2004,0.368119006,0.42,-9999,0.4,-9999,0.000218809,-9999,-9999
,08.11.2004,0.339802159,0.32,-9999,0.3,-9999,0.000151483,-9999,-9999
,09.11.2004,0.283168466,0.39,-9999,0.4,-9999,0.000168315,-9999,-9999
,10.11.2004,0.266178358,0.41,-9999,0.4,-9999,0.000158216,-9999,-9999
,11.11.2004,0.254851619,0.49,-9999,0.5,-9999,0.000189354,-9999,-9999
,12.11.2004,0.252019935,0.5,-9999,0.5,-9999,0.00018725,-9999,-9999
,13.11.2004,0.274673412,0.5,-9999,0.5,-9999,0.000204082,-9999,-9999
,14.11.2004,0.260514989,0.5,-9999,0.5,-9999,0.000193562,-9999,-9999
,15.11.2004,0.257683304,0.5,-9999,0.6,-9999,0.00022975,-9999,-9999
,16.11.2004,0.271841727,0.5,-9999,0.8,-9999,0.000323164,-9999,-9999
,17.11.2004,0.280336781,0.5,-9999,0.9,-9999,0.000374921,-9999,-9999
,18.11.2004,0.339802159,0.51,-9999,2.3,-9999,0.001161372,-9999,-9999
,19.11.2004,0.509703239,0.61,-9999,2,-9999,0.001514832,-9999,-9999
,20.11.2004,0.481386392,0.79,-9999,6.4,-9999,0.00457816,-9999,-9999
,21.11.2004,0.453069546,1.06,-9999,-9999,-9999,-9999,-9999,-9999
,22.11.2004,0.424752699,2.12,-9999,-9999,-9999,-9999,-9999,-9999
,23.11.2004,0.424752699,2.26,-9999,-9999,-9999,-9999,-9999,-9999
,24.11.2004,0.396435852,2.21,-9999,-9999,-9999,-9999,-9999,-9999
,25.11.2004,0.424752699,2.17,-9999,-9999,-9999,-9999,-9999,-9999
,26.11.2004,0.396435852,2.13,-9999,-9999,-9999,-9999,-9999,-9999
,27.11.2004,0.453069546,2.08,-9999,-9999,-9999,-9999,-9999,-9999
,28.11.2004,0.424752699,2.04,-9999,-9999,-9999,-9999,-9999,-9999
,29.11.2004,0.424752699,2.04,-9999,-9999,-9999,-9999,-9999,-9999
,30.11.2004,0.453069546,2.23,-9999,-9999,-9999,-9999,-9999,-9999
,01.12.2004,0.453069546,2.44,-9999,-9999,-9999,-9999,-9999,-9999
,02.12.2004,0.396435852,2.65,-9999,-9999,-9999,-9999,-9999,-9999
,03.12.2004,0.396435852,2.86,-9999,-9999,-9999,-9999,-9999,-9999
,04.12.2004,0.396435852,3.07,-9999,-9999,-9999,-9999,-9999,-9999
,05.12.2004,0.396435852,3.28,-9999,-9999,-9999,-9999,-9999,-9999
,06.12.2004,0.509703239,3.49,-9999,-9999,-9999,-9999,-9999,-9999
,07.12.2004,0.481386392,3.7,-9999,-9999,-9999,-9999,-9999,-9999
,08.12.2004,0.481386392,3.91,-9999,-9999,-9999,-9999,-9999,-9999
,09.12.2004,0.481386392,4.12,-9999,-9999,-9999,-9999,-9999,-9999
,10.12.2004,0.453069546,4.33,-9999,-9999,-9999,-9999,-9999,-9999
,11.12.2004,0.453069546,4.54,-9999,-9999,-9999,-9999,-9999,-9999
,12.12.2004,0.538020085,4.75,-9999,-9999,-9999,-9999,-9999,-9999
,13.12.2004,0.396435852,4.96,-9999,-9999,-9999,-9999,-9999,-9999
,14.12.2004,0.339802159,5.17,-9999,-9999,-9999,-9999,-9999,-9999
,15.12.2004,0.453069546,5.37,-9999,-9999,-9999,-9999,-9999,-9999
,16.12.2004,0.481386392,5.58,-9999,-9999,-9999,-9999,-9999,-9999
,17.12.2004,0.424752699,5.79,-9999,-9999,-9999,-9999,-9999,-9999
,18.12.2004,0.396435852,6,-9999,-9999,-9999,-9999,-9999,-9999
,19.12.2004,0.311485313,6.21,-9999,-9999,-9999,-9999,-9999,-9999
,20.12.2004,0.368119006,6.37,-9999,-9999,-9999,-9999,-9999,-9999
,21.12.2004,0.311485313,6.33,-9999,-9999,-9999,-9999,-9999,-9999
,22.12.2004,0.283168466,6.26,-9999,-9999,-9999,-9999,-9999,-9999
,23.12.2004,0.280336781,6.2,-9999,-9999,-9999,-9999,-9999,-9999
,24.12.2004,0.257683304,6.13,-9999,-9999,-9999,-9999,-9999,-9999
,25.12.2004,0.283168466,6.06,-9999,-9999,-9999,-9999,-9999,-9999
,26.12.2004,0.283168466,6,-9999,-9999,-9999,-9999,-9999,-9999
,27.12.2004,0.280336781,5.93,-9999,-9999,-9999,-9999,-9999,-9999
,28.12.2004,0.283168466,5.87,-9999,-9999,-9999,-9999,-9999,-9999
,29.12.2004,0.311485313,5.8,-9999,-9999,-9999,-9999,-9999,-9999
,30.12.2004,0.424752699,5.74,-9999,-9999,-9999,-9999,-9999,-9999
,31.12.2004,0.509703239,5.67,-9999,-9999,-9999,-9999,-9999,-9999
,01.01.2005,0.396435852,5.61,-9999,-9999,-9999,-9999,-9999,-9999
,02.01.2005,0.339802159,5.54,-9999,-9999,-9999,-9999,-9999,-9999
,03.01.2005,0.311485313,5.47,-9999,-9999,-9999,-9999,-9999,-9999
,04.01.2005,0.311485313,5.41,-9999,-9999,-9999,-9999,-9999,-9999
,05.01.2005,0.24918825,5.34,-9999,-9999,-9999,-9999,-9999,-9999
,06.01.2005,0.20671298,5.28,-9999,-9999,-9999,-9999,-9999,-9999
,07.01.2005,0.220871403,5.21,-9999,-9999,-9999,-9999,-9999,-9999
,08.01.2005,0.240693196,5.15,-9999,-9999,-9999,-9999,-9999,-9999
,09.01.2005,0.283168466,5.08,-9999,-9999,-9999,-9999,-9999,-9999
,10.01.2005,0.269010043,5.01,-9999,-9999,-9999,-9999,-9999,-9999
,11.01.2005,0.339802159,4.95,-9999,-9999,-9999,-9999,-9999,-9999
,12.01.2005,0.311485313,4.88,-9999,-9999,-9999,-9999,-9999,-9999
,13.01.2005,0.283168466,4.82,-9999,-9999,-9999,-9999,-9999,-9999
,14.01.2005,0.198217926,4.75,-9999,-9999,-9999,-9999,-9999,-9999
,15.01.2005,0.175564449,4.69,-9999,-9999,-9999,-9999,-9999,-9999
,16.01.2005,0.161406026,4.62,-9999,-9999,-9999,-9999,-9999,-9999
,17.01.2005,0.147247602,4.55,-9999,-9999,-9999,-9999,-9999,-9999
,18.01.2005,0.195386242,4.49,-9999,-9999,-9999,-9999,-9999,-9999
,19.01.2005,0.277505097,4.42,-9999,-9999,-9999,-9999,-9999,-9999
,20.01.2005,0.368119006,4.36,-9999,-9999,-9999,-9999,-9999,-9999
,21.01.2005,0.368119006,4.29,-9999,-9999,-9999,-9999,-9999,-9999
,22.01.2005,0.339802159,4.23,-9999,-9999,-9999,-9999,-9999,-9999
,23.01.2005,0.311485313,4.16,-9999,-9999,-9999,-9999,-9999,-9999
,24.01.2005,0.311485313,4.14,-9999,4.1,-9999,0.001897748,-9999,-9999
,25.01.2005,0.368119006,4.3,-9999,-9999,-9999,-9999,-9999,-9999
,26.01.2005,0.339802159,4.48,-9999,-9999,-9999,-9999,-9999,-9999
,27.01.2005,0.311485313,4.66,-9999,-9999,-9999,-9999,-9999,-9999
,28.01.2005,0.283168466,4.85,-9999,-9999,-9999,-9999,-9999,-9999
,29.01.2005,0.311485313,5.03,-9999,-9999,-9999,-9999,-9999,-9999
,30.01.2005,0.311485313,5.21,-9999,-9999,-9999,-9999,-9999,-9999
,31.01.2005,0.311485313,5.39,-9999,-9999,-9999,-9999,-9999,-9999
,01.02.2005,0.311485313,5.57,-9999,-9999,-9999,-9999,-9999,-9999
,02.02.2005,0.311485313,5.76,-9999,-9999,-9999,-9999,-9999,-9999
,03.02.2005,1.076040171,5.94,-9999,-9999,-9999,-9999,-9999,-9999
,04.02.2005,2.66178358,6.12,-9999,-9999,-9999,-9999,-9999,-9999
,05.02.2005,3.879407984,6.3,-9999,-9999,-9999,-9999,-9999,-9999
,06.02.2005,3.341387899,6.49,-9999,-9999,-9999,-9999,-9999,-9999
,07.02.2005,2.718417274,6.67,-9999,-9999,-9999,-9999,-9999,-9999
,08.02.2005,2.605149887,6.85,-9999,-9999,-9999,-9999,-9999,-9999
,09.02.2005,3.00158574,7.03,-9999,-9999,-9999,-9999,-9999,-9999
,10.02.2005,3.00158574,7.22,-9999,-9999,-9999,-9999,-9999,-9999
,11.02.2005,3.539605825,7.4,-9999,-9999,-9999,-9999,-9999,-9999
,12.02.2005,3.766140598,7.58,-9999,-9999,-9999,-9999,-9999,-9999
,13.02.2005,6.116438866,7.76,-9999,-9999,-9999,-9999,-9999,-9999
,14.02.2005,19.08555461,7.95,-9999,-9999,-9999,-9999,-9999,-9999
,15.02.2005,47.85547075,8.13,-9999,-9999,-9999,-9999,-9999,-9999
,16.02.2005,37.37823751,8.31,-9999,-9999,-9999,-9999,-9999,-9999
,17.02.2005,31.43169973,8.49,-9999,-9999,-9999,-9999,-9999,-9999
,18.02.2005,27.49565805,8.68,-9999,-9999,-9999,-9999,-9999,-9999
,19.02.2005,24.80555762,8.86,-9999,-9999,-9999,-9999,-9999,-9999
,20.02.2005,21.6907045,9.04,-9999,-9999,-9999,-9999,-9999,-9999
,21.02.2005,13.16733367,9.22,-9999,-9999,-9999,-9999,-9999,-9999
,22.02.2005,6.597825258,9.4,-9999,-9999,-9999,-9999,-9999,-9999
,23.02.2005,3.992675371,9.59,-9999,-9999,-9999,-9999,-9999,-9999
,24.02.2005,3.341387899,9.77,-9999,-9999,-9999,-9999,-9999,-9999
,25.02.2005,3.143169973,9.95,-9999,-9999,-9999,-9999,-9999,-9999
,26.02.2005,2.690100427,10.13,-9999,-9999,-9999,-9999,-9999,-9999
,27.02.2005,2.237030881,10.32,-9999,-9999,-9999,-9999,-9999,-9999
