@T,climate,,,,,,,
name,rhum.csv,,,,,,,
descr,relative humidity,,,,,,,
,,,,,,,,
missing_val,-9999,,,,,,,
date_start,01.01.1980,,,,,,,
date_end,30.04.2015,,,,,,,
date_format,dd.MM.yyyy,,,,,,,
,,,,,,,,
unit,%,,,,,,,
tres,d,,,,,,,
,,,,,,,,
@H,date,rehum[0],rehum[2],rehum[3],rehum[4],rhum[5],rhum[6],rhum[7]
name,-,IASF901,Cedar Rapids-A131329,WATERLOO MUNICIPAL AIRPORT IA US,MARSHALLTOWN MUNICIPAL AIRPORT IA US,Ames-Airport,ESTHERVILLE MUNICIPAL AIRPORT IA US,MASON CITY MUNICIPAL AIRPORT IA US
ID,-,1,3,4,5,6,7,8
elevation,-,347.81,240,268,296.9,280,401.4,367
,03.10.2012,48.1599062,53.799,57.95,60.23,59.86,44.83,54.15
,04.10.2012,59.4088901,58.266,55.1,58.57,56.84,57.06,54.45
,05.10.2012,51.6080478,43.896,50.55,57.5,53.17,51.05,50.37
,06.10.2012,62.3036952,51.591,60.19,62.8,58.73,63.7,59.62
,07.10.2012,46.731186,39.016,47.83,55.56,55.65,53.3,50.87
,08.10.2012,44.0135635,40.51,44.43,47.3,46.42,48.64,45
,09.10.2012,69.9924981,60.973,70.24,71.43,61.63,71.1,75.13
,10.10.2012,52.0032123,56.12,54.52,60.74,55.29,55.47,57.8
,11.10.2012,51.7979131,43.501,48.07,50.06,47.08,47.94,50.73
,12.10.2012,44.6772912,35.73,47.7,49.72,47.96,47.74,49.32
,13.10.2012,96.7864156,90.735,91.88,93.9,89.39,81.78,88.72
,14.10.2012,91.727584,90.993,90.46,90.36,82.4,74.64,82.39
,15.10.2012,62.6447155,69.612,67.3,68.9,67.37,58.43,65.05
,16.10.2012,65.7230915,63.507,65.88,69.14,69.21,59.75,70.95
,17.10.2012,72.8429219,72.928,73.37,71.97,67.77,64.76,69.68
,18.10.2012,92.3889325,83.541,87.17,88.05,85.85,88.27,88.66
,19.10.2012,99.99,87.867,94.06,94.76,92.06,88.61,92.11
,20.10.2012,93.9773046,83.201,90.1,87.1,85.66,83.95,89.32
,21.10.2012,76.494004,74.532,76.93,77.43,78.45,76.05,74.67
,22.10.2012,89.8411188,90.357,89.96,93.1,85.38,77.91,80.96
,23.10.2012,93.6868394,84.144,89.07,90.77,89.6,92.17,90.7
,24.10.2012,94.9233808,75.973,84.31,89.8,90.15,92.01,93.25
,25.10.2012,94.8636364,77.335,86.37,89.05,86.79,85.56,84.57
,26.10.2012,73.2875485,59.203,65.47,70.24,66.78,67.68,64.45
,27.10.2012,65.265994,61.654,68.23,66.53,60.19,67.72,61.43
,28.10.2012,51.403772,59.186,65.08,62.12,66.18,68.72,62.27
,29.10.2012,61.7335178,59.34,66.41,68.2,69.35,59.61,69.16
,30.10.2012,62.3338106,46.147,63.86,62.74,64.97,67.85,66.91
,31.10.2012,54.5902806,42.69,57.36,63.24,62.99,59.19,58.55
,01.11.2012,64.5177949,54.99,67.16,67.13,67.77,70.18,65.51
,02.11.2012,70.3314917,63.794,71.02,71.92,64.39,69.05,67.02
,03.11.2012,60.7916355,66.938,67.45,65.06,62.71,67.24,59.95
,04.11.2012,81.1145657,77.84,77.62,79.87,79.58,82.36,78.61
,05.11.2012,87.9431599,74.53,81.67,86,84.06,91.94,84.92
,06.11.2012,78.4708893,86.638,87.53,86.45,79.39,78.02,82.42
,07.11.2012,83.089526,76.766,76.85,77.05,79.35,75.07,76.5
,08.11.2012,64.7830688,74.159,73.78,74.99,73.97,71.75,73.18
,09.11.2012,81.9842053,76.363,79.63,81.84,76.92,82.95,77.06
,10.11.2012,67.1187692,64.703,70.61,71.31,69.2,77.55,72.76
,11.11.2012,83.9913914,82.07,83.89,86.64,81.08,80.06,82.87
,12.11.2012,69.2470838,68.523,70.08,72.21,70.26,68.78,69.89
,13.11.2012,61.6160151,64.122,63.9,67.69,69.03,67.01,66.76
,14.11.2012,59.3858707,52.94,55.54,57.29,65.48,68.88,63.64
,15.11.2012,65.715152,59.73,66.25,66.19,65.28,70.19,65.73
,16.11.2012,68.6488481,73.184,75.09,76.78,74.94,66.81,67.8
,17.11.2012,63.5764517,66.76,65.17,68.75,68.03,63.26,67.57
,18.11.2012,54.2831347,57.764,57.15,54.82,54.74,53.62,52.92
,19.11.2012,78.9344205,71.269,83.32,81.52,78.74,63.95,78.14
,20.11.2012,78.2795351,96.478,92.91,89.31,79.89,70.37,81.3
,21.11.2012,62.9365666,73.239,75.93,67.76,72.47,60.31,61.35
,22.11.2012,64.2173708,58.016,62.83,63.58,60.84,68.41,62.62
,23.11.2012,64.0379404,57.35,62.59,61.85,57.83,65.32,62.94
,24.11.2012,73.7091092,71.3,75.92,73.58,67.5,67.24,72.04
,25.11.2012,70.392685,59.694,70.49,68.91,65.43,70.61,69.4
,26.11.2012,63.8493809,58.389,61.59,64.98,61.45,64.13,59.43
,27.11.2012,59.6640995,54.951,59.64,62.2,64.96,71.37,60.92
,28.11.2012,67.3776124,55.336,68.17,69,71,74.89,78.91
,29.11.2012,72.2412611,69.197,73.3,77.03,78.33,72.67,73.57
,30.11.2012,86.0721265,79.946,87.89,85.93,81.66,82.98,83.22
,01.12.2012,99.99,94.523,95.73,96.09,93.82,90.92,90.24
,02.12.2012,89.6840654,89.778,94.17,95.55,97.27,79.61,86.15
,03.12.2012,87.4723791,81.291,86.66,86.41,84.74,81.93,84.18
,04.12.2012,58.2144145,54.686,64.36,64.48,60.1,61.74,61.45
,05.12.2012,66.9381212,57.39,64.44,67.92,66.9,61.85,60.23
,06.12.2012,78.3499446,68.09,75.83,75.98,75.63,70.28,70.51
,07.12.2012,74.4484383,60.152,69.43,74.38,74.26,79.67,71.98
,08.12.2012,78.5694711,78.438,76.46,80.39,82.17,91.97,79.64
,09.12.2012,99.99,91.021,94.77,93.09,91.22,87.42,88.56
,10.12.2012,81.4372027,84.512,81.64,79.89,74,73.18,80
,11.12.2012,72.2994652,64.872,70.91,70.43,73.06,79.59,76.47
,12.12.2012,52.2245078,44.388,51.7,51.52,51.54,57.82,58.58
,13.12.2012,47.6177716,42.303,53.16,49.54,51.58,72.39,57.8
,14.12.2012,63.9966755,61.089,64.89,65.71,67.74,67.23,63.81
,15.12.2012,99.99,94.787,96.14,96.73,94.84,90.98,91.47
,16.12.2012,99.99,90.413,89.68,91.94,89.75,87.71,89.1
,17.12.2012,98.8577849,91.206,88.06,92.31,88.63,91.49,86.2
,18.12.2012,99.99,90.33,91.95,93.22,90.77,90.64,87.84
,19.12.2012,99.99,90.86,91.61,93.9,95.18,90.24,88.6
,20.12.2012,99.99,94.904,89.02,89.76,89.96,84.15,84.58
,21.12.2012,84.2901285,78.25,75.64,80.59,80.4,79.7,77.86
,22.12.2012,78.3637022,80.271,79.68,82.93,84.22,79.55,76.19
,23.12.2012,92.7592955,81.836,85.65,86.7,85.16,87.26,83.42
,24.12.2012,91.8396564,88.118,84.76,83.94,81.04,81.2,77.59
,25.12.2012,82.1043553,71.52,76.22,78.2,78.01,78.27,74.77
,26.12.2012,86.2380628,78.043,80.54,82.61,82.06,77.85,76.69
,27.12.2012,88.0886808,79.455,81.12,84.5,83.37,85.8,83.36
,28.12.2012,96.3476325,90.392,86.25,88.9,86.82,88.28,84.68
,29.12.2012,89.4482544,83.88,81.63,84.65,84.91,87.71,81.52
,30.12.2012,81.6878981,75.213,80.02,79.02,79.08,82.87,82.65
,31.12.2012,82.0598977,72.489,72.55,76.7,74.1,76.53,74.48
,01.01.2013,74.6092005,69.486,70.38,76.38,77.2,81.19,72.54
,02.01.2013,87.6571429,77.657,81.31,83.37,83.61,85.97,81.9
,03.01.2013,84.185326,77.68,76.8,78.82,79.18,79.56,75.83
,04.01.2013,81.1568799,79.594,79.79,81.23,82.98,75.36,75.62
,05.01.2013,88.0870774,84.066,83.24,82.63,84.24,80.28,79
,06.01.2013,83.0368652,80.86,76.82,80.11,79.56,79.74,77.28
,07.01.2013,78.7970704,67.95,74.61,72.83,79.73,81.5,80.04
,08.01.2013,87.1206824,74.54,82.96,81.92,87.77,86.63,84.95
,09.01.2013,85.9317073,79.832,79.63,84.22,84.79,80.95,80.13
,10.01.2013,89.8835231,83.559,89.58,86.92,89.86,86.63,82.49
,11.01.2013,99.99,91.29,98.2,95.81,96.51,98.01,96.74
,12.01.2013,77.1419471,69.899,71.22,73.12,72.16,71.11,71.09
,13.01.2013,74.973357,67.282,69.12,72.19,69.93,72.32,68.62
,14.01.2013,72.9446534,67.08,72.48,72.34,75.46,76.09,72.51
,15.01.2013,68.359541,61.503,63.55,64.35,67.81,70.46,67.29
,16.01.2013,78.3052506,65.795,73.05,73.79,76.3,77.84,76.36
,17.01.2013,75.4933548,62.49,68.36,74.8,74.22,69.47,69.06
,18.01.2013,72.5639481,58.301,67.9,68.69,73.68,74.67,70.35
,19.01.2013,71.4994299,60.32,66.9,71.33,69.32,73.17,68.72
,20.01.2013,76.9633508,65.697,70.17,74.59,76.64,73.15,69.39
,21.01.2013,70.412595,58.766,64.8,68.01,67.26,66.42,63.73
,22.01.2013,65.8794282,56.955,62.82,65.92,66.56,67.28,65.87
,23.01.2013,66.9399293,53.794,58.68,62.1,66.79,69.35,63.42
,24.01.2013,52.3184925,45.939,48.87,52.1,56.43,57.57,49.1
,25.01.2013,64.3632662,53.179,59.7,61.33,64.7,66.21,62.67
,26.01.2013,56.0571688,53.562,59.75,60.44,60.73,62.83,59.37
,27.01.2013,94.9856938,77.36,87,91.26,90.16,87.44,85.57
,28.01.2013,99.99,97.246,98.42,99.49,99.65,93.69,94.83
,29.01.2013,99.99,93.882,94.89,95.25,94.01,91.03,91.02
,30.01.2013,92.0610687,92.933,83.78,85.49,81.7,76.98,77.29
,31.01.2013,75.2265141,73.55,71.13,73.9,71.11,67.22,67.67
,01.02.2013,75.2200093,65.842,72.9,70.05,69.8,69.07,69.96
,02.02.2013,84.3795236,74.771,79.74,78.5,79.8,78.47,76.96
,03.02.2013,79.5179372,78.144,76.32,76.48,76.05,77.27,75.38
,04.02.2013,84.6572855,78.302,76.32,80.57,81.13,78.19,75.35
,05.02.2013,88.0617523,78.797,79.54,83.17,81.74,80.22,80.7
,06.02.2013,88.6275677,82.13,82.15,83.77,85.61,81.25,82.06
,07.02.2013,98.316109,93.677,92.49,93.97,93.18,90.69,90.02
,08.02.2013,88.5073581,84.104,80.18,80.19,84.32,79.56,78.09
,09.02.2013,95.159125,87.579,85,87.51,87.71,86.98,84.24
,10.02.2013,99.99,89.417,92.69,93.83,91.64,92.79,90.96
,11.02.2013,81.6494321,72.23,77.54,76.14,74.53,80.41,77.71
,12.02.2013,76.1042062,70.359,76.3,75.47,76.49,77.92,76.13
,13.02.2013,80.4308472,74.45,79.15,77.7,76.65,79.72,78.52
,14.02.2013,87.1956718,73.069,77.29,81.89,75.47,82.42,77.3
,15.02.2013,76.4863222,58.774,65.3,71.02,66.84,73.94,66.74
,16.02.2013,78.745125,71.782,73.47,79.25,73.97,84.35,72.39
,17.02.2013,73.2550957,68.46,67.71,71.66,70.39,78.55,73.43
,18.02.2013,81.5762376,72.185,74.24,78.1,76.13,77.17,74.77
,19.02.2013,68.4054754,61.842,67.5,65.79,65.51,70.2,66.37
,20.02.2013,66.2378412,58.622,66.63,65.61,61.28,67.46,64.87
,21.02.2013,80.4756956,81.8,80.13,81.98,83.77,74.34,72.15
,22.02.2013,93.2923654,87.097,84.29,85.54,85.8,85.72,83.43
,23.02.2013,85.7269056,78.179,81.18,81.96,82.54,86.82,80.96
,24.02.2013,85.8273693,80.656,81.93,84.07,83.09,85.37,81.45
,25.02.2013,85.4527116,80.594,82.5,82.95,81.73,88.59,83.06
,26.02.2013,93.8401254,79.073,88.04,92.15,89.13,89.18,78.35
,27.02.2013,94.0501911,96.564,88.81,90.53,85.79,80.55,77.62
,28.02.2013,87.4628479,83.123,79,79.92,80.37,83.92,76.88
,01.03.2013,82.7842004,70.111,72.56,79.5,75.99,79.67,73.15
,02.03.2013,82.5582861,73.232,79.32,85.08,76.45,80.95,74.81
,03.03.2013,78.620291,70.559,72.08,74.18,76.3,80.55,71
,04.03.2013,93.3259556,82.08,82.25,88.17,88.87,91.19,84.14
,05.03.2013,93.8913024,87.473,87.49,88.52,82.25,82.48,84.2
,06.03.2013,88.8271262,79.076,78.54,83.82,79.6,82.89,80.73
,07.03.2013,88.7899424,83.271,84.04,86.92,86.91,88.39,80.83
,08.03.2013,87.9504753,82.74,81.61,82.36,83.42,86.9,83.4
,09.03.2013,99.99,94.195,95.71,97.17,97.56,95.27,93.42
,10.03.2013,99.99,97.423,95.05,96.13,95.64,89.13,90.58
,11.03.2013,95.6759619,87.473,86.41,89.66,88.74,80.68,83.69
,12.03.2013,87.2294584,78.418,75.76,81.29,80.15,77.43,76.91
,13.03.2013,85.2786058,63.356,71.86,79.79,78.07,78.47,77.82
,14.03.2013,83.332183,72.189,74.21,79.25,78.16,80.56,78.73
,15.03.2013,94.5652847,86.822,88.25,90.53,91.6,91.13,84.9
,16.03.2013,88.1642891,82.189,80.16,80.17,79.44,83.39,78.8
,17.03.2013,81.0631229,71.568,69.79,72.54,74.23,74.54,71.53
,18.03.2013,91.6775396,82.25,81.94,83.66,83.07,77.32,79.7
,19.03.2013,69.2678448,65.116,63.46,68.18,65.31,67.47,65.46
,20.03.2013,68.1692732,59.344,61.23,66.15,62,63.67,62.44
,21.03.2013,69.7044625,60.723,65.28,68.92,65.15,67.2,67.75
,22.03.2013,72.4485126,58.07,67.37,70.85,66.99,73.22,68.37
,23.03.2013,74.1310712,63.492,65.94,71.71,66.71,69.74,68.66
,24.03.2013,92.446647,94.688,86.16,89.81,88.96,83.85,80.75
,25.03.2013,79.9969414,75.283,72.51,80.1,80.27,77.73,69.51
,26.03.2013,77.6535038,69.916,71.26,75.09,72.45,71.41,73.87
,27.03.2013,74.3493493,61.16,73.36,71.16,72.37,77.13,74.5
,28.03.2013,75.0461255,68.276,71.62,73.28,70.91,80.65,74.41
,29.03.2013,69.6611635,64.615,64.75,68.86,66.79,76,75.39
,30.03.2013,90.0126629,81.519,90.1,92.87,87.68,77.24,83.12
,31.03.2013,82.619922,70.019,83.47,85.93,79.44,78.8,81.59
,01.04.2013,70.1459675,53.044,61.46,67.91,62.75,62.03,62.93
,02.04.2013,71.5374208,52.306,62.98,69.36,65.04,68.75,66.03
,03.04.2013,57.790927,46.363,57.92,57.6,59.95,67.55,64.38
,04.04.2013,61.5001503,52.422,54.64,57.67,57.83,62.4,59.48
,05.04.2013,55.7546811,46.132,55.85,57.48,54.94,67.02,63.96
,06.04.2013,70.8834205,55.349,64.17,64.68,60.87,73.17,73.94
,07.04.2013,75.2339648,64.117,72.05,77.83,78.63,86.86,76.95
,08.04.2013,67.3773427,69.28,82.6,79.02,77.42,86.49,84.63
,09.04.2013,99.99,93.121,92.24,95.51,93.59,92.92,89.88
,10.04.2013,98.2391317,93.442,90.67,94.01,95.34,93.3,88.98
,11.04.2013,99.99,92.101,91.9,94.45,94.21,92.82,90.64
,12.04.2013,89.2513163,79.824,80.44,83.92,81,85.42,81.33
,13.04.2013,75.833699,65.221,65.91,72.88,68.84,78.29,67.61
,14.04.2013,91.0383747,65.526,84.3,83.9,83.18,84.79,86.39
,15.04.2013,77.0035562,74.084,70.36,74.74,72,71.09,65.43
,16.04.2013,72.7884194,60.816,65.14,72.56,68.04,69.17,62.99
,17.04.2013,97.9333986,87.902,89.31,92.72,92.05,90.16,86.13
,18.04.2013,99.4892868,93.269,90.93,94.19,93.77,91.84,88.67
,19.04.2013,80.3023114,73.973,72.1,76.57,73.88,77.96,77.38
,20.04.2013,57.8197463,59.392,54.81,63.47,61.69,66.53,57.29
,21.04.2013,65.7246828,58.54,60.67,61.57,62.3,77.82,74.14
,22.04.2013,87.9512832,55.342,78.79,79,84.77,92.55,90.1
,23.04.2013,82.296171,73.884,72.98,78.43,75.4,79.2,73.25
,24.04.2013,62.6415463,52.539,63.22,67.32,65.49,70.66,68.06
,25.04.2013,55.3159519,48.898,51.9,61.56,59.68,56.68,54.08
,26.04.2013,59.4446738,52.871,54.95,59.79,62.82,50.04,53.05
,27.04.2013,68.612401,66.601,67.86,72.32,78.82,57.53,67.45
,28.04.2013,58.7403012,57.672,65.66,71.66,70.1,56.73,58.05
,29.04.2013,68.2948591,65.442,78.33,70.59,71.02,68.97,71.12
,30.04.2013,60.2151908,39.538,58.92,53.64,58.02,50.54,65.89
,01.05.2013,80.6238634,57.345,72.72,71.54,77.54,88.64,84.15
,02.05.2013,99.99,85.5,89.29,93.09,98.58,68.31,85.96
,03.05.2013,99.99,93.568,92.54,93.88,92.55,81.62,87.51
,04.05.2013,99.99,91.247,88.6,96.9,96.2,93.94,86.18
,05.05.2013,91.5767568,68.218,78.03,89.09,88.87,93.48,82.2
,06.05.2013,68.8390313,57.172,68.65,76.56,74.56,74.04,71.92
,07.05.2013,50.5007454,53.32,57.51,61.98,70.44,62.75,62.99
,08.05.2013,68.9413842,65.54,71.31,77.29,84.46,79.4,67.72
,09.05.2013,98.7642997,90.079,91.88,92.94,90.45,89.47,89.67
,10.05.2013,80.2398151,83.169,80.72,85.22,79.29,56.61,73.78
,11.05.2013,50.8819728,45.745,50.87,55.32,49.38,44.82,46.33
,12.05.2013,36.6079405,42.192,47.33,50.62,47.18,38.68,43.39
,13.05.2013,42.559147,45.529,52.18,54.27,60.12,41.05,47.21
,14.05.2013,37.9954654,43.559,45.91,51.46,51.48,35.9,36.89
,15.05.2013,39.688062,37.621,43.2,41.27,41.56,41.53,44.27
,16.05.2013,49.8101023,45.28,53.57,58.09,67.6,50.42,52.1
,17.05.2013,68.0634507,63.986,64.73,72.36,75.7,84.03,84.16
,18.05.2013,64.5889969,66.75,68.91,71.74,75.14,72.07,71.05
,19.05.2013,75.0363178,76.25,84.86,83.62,82.42,86.2,82.66
,20.05.2013,82.4578369,68.302,82.82,79.89,82.26,83.39,78.66
,21.05.2013,77.4423099,69.235,75.34,79.23,75.8,81.78,76.63
,22.05.2013,96.444309,82.586,85.23,90.45,88.33,91.48,87.12
,23.05.2013,69.1726025,65.265,70.61,74.61,71.41,65.33,67.16
,24.05.2013,60.8241905,50.147,61.21,66.74,65.69,61.06,60.96
,25.05.2013,92.4555228,88.022,85.81,90.97,90.83,84.91,82.14
,26.05.2013,99.99,93.54,92.73,97.13,95.18,91.81,89.48
,27.05.2013,98.93469,94.251,93.96,93.26,91.23,94.53,93.79
,28.05.2013,90.2552894,89.254,87.51,92.33,89.01,89.43,89.91
,29.05.2013,97.2585599,77.157,88.86,90.77,89.59,87.08,90.23
,30.05.2013,86.7681456,79.699,79.71,81.86,81.57,84.73,81.35
,31.05.2013,85.1930262,79.376,79.22,85.12,79.69,61.8,72.54
,01.06.2013,85.0462984,78.287,79.61,83.2,77.69,82.33,72.63
,02.06.2013,67.3201039,68.043,65.74,72.09,68.36,66.51,63.76
,03.06.2013,58.1922267,61.758,60.29,67.09,67.53,56.18,57.72
,04.06.2013,89.8082377,73.571,77.39,85.01,88.84,86.9,85.73
,05.06.2013,90.8225744,90.333,90.01,94.18,90.69,79.06,84.2
,06.06.2013,81.8573942,87.733,85.56,83.38,76.1,80.84,79.69
,07.06.2013,76.2287025,79.228,79.11,83.3,80.66,77.44,75.51
,08.06.2013,79.3425814,64.3,80.98,77.18,90.05,86.52,77.04
,09.06.2013,89.7404525,80.814,75.86,90.54,86.11,87.42,83.22
,10.06.2013,88.4456254,80.675,85.63,88.31,89.54,86.6,80.96
,11.06.2013,75.2371512,71.758,72.61,79.59,81.18,73.83,70.79
,12.06.2013,82.9669866,75.17,82.24,81.73,80.45,86.67,87.08
,13.06.2013,58.6987836,59.777,68.73,63.25,59.7,65.63,62.42
,14.06.2013,83.9118488,64.997,72.5,83.52,82.68,74.9,72.99
,15.06.2013,90.1239013,80.82,83.5,90.24,86.45,74.35,83.49
,16.06.2013,56.4561035,57.27,59.02,71.34,70.9,50.59,60.91
,17.06.2013,49.3290752,50.688,55.62,57.02,58.78,48.09,53.63
,18.06.2013,62.9335502,56.689,64.13,66.05,60.55,62.09,64.13
,19.06.2013,64.7210018,53.961,59,67.19,69.29,58.68,60.66
,20.06.2013,61.9384775,53.603,55.42,60.75,65.72,61.44,56.84
,21.06.2013,75.7673398,77.719,77.75,75.25,73.04,77.44,79.98
,22.06.2013,71.2366387,73.496,77.46,74.54,67.57,83.24,77.51
,23.06.2013,84.0216853,69.557,77.3,87.11,77.9,74.03,80.69
,24.06.2013,98.0719484,94.963,90.16,95.12,91.92,85.22,87.42
,25.06.2013,86.5376765,83.612,82.37,85.85,83.98,79.63,80.97
,26.06.2013,78.3756371,83.781,82.44,80.18,74.82,71.89,78.31
,27.06.2013,67.2139743,66.507,68.46,74.85,67.85,58.32,58.98
,28.06.2013,57.0642122,57.892,60.15,61.78,52.15,50.89,61.31
,29.06.2013,78.8154426,82.36,82.31,82.15,66.46,64.05,81.63
,30.06.2013,61.5571822,59.982,63.59,67.02,59.34,58.22,60.3
,01.07.2013,57.0444563,53.861,62.72,63.87,57.42,55.05,57.66
,02.07.2013,55.3332482,60.105,63.31,63.52,58.22,55.55,52.66
,03.07.2013,63.7609703,56.97,57.42,65.47,75.61,57.8,57.74
,04.07.2013,60.4224167,59.06,56.68,63.53,63.73,53.12,59.82
,05.07.2013,61.3837068,60.633,57.83,62.59,62.87,54.23,59.64
,06.07.2013,61.8462414,60.918,59.9,62.07,61.17,54.74,56.42
,07.07.2013,64.0325177,63.764,63.51,68.35,61.75,67.83,62.73
,08.07.2013,74.2521031,67.587,66.62,75.25,73.69,76.89,72.05
,09.07.2013,85.6708861,86.278,83.18,87.96,79.67,73.74,75.86
,10.07.2013,68.5967819,65.564,67.96,68.11,61.1,64.83,62.43
,11.07.2013,63.4369287,64.66,67.65,66.75,61.73,61.5,59.53
,12.07.2013,63.7945098,60.184,55.98,63.49,64.77,57.32,58.31
,13.07.2013,75.889161,79.229,74.82,72.95,68.48,69.36,78.35
,14.07.2013,71.1466727,67.955,69.4,73.11,66.78,64.01,72.33
,15.07.2013,75.3718365,75.391,76.5,77.73,73.81,70.65,74.66
,16.07.2013,73.0025839,73.78,70.22,76.5,68.29,68.84,70.43
,17.07.2013,69.537888,69.52,64.26,71.05,65.27,66.4,69.9
,18.07.2013,64.4572992,68.189,60.3,68.21,60.58,63.33,61.96
,19.07.2013,65.7652727,61.489,58.95,70.14,54.71,58.78,62.14
,20.07.2013,62.4527268,63.911,65.24,69.69,59.75,68.61,67.27
,21.07.2013,73.6888762,79.1,70.94,81.06,75.49,69.4,73.59
,22.07.2013,78.5207545,78.505,78.42,85.66,75.49,77.21,79.02
,23.07.2013,78.3187736,67.31,68.88,77.1,68.77,70.53,68.68
,24.07.2013,73.5789203,73.352,66.57,73.41,70.22,70.43,68.31
,25.07.2013,75.6296285,70.227,80.11,81.12,73.36,82.62,84.19
,26.07.2013,82.8630302,74.261,77.39,85.25,72.2,78.25,75.48
,27.07.2013,71.5904845,66.508,69.3,76.96,61.53,69.94,71.54
,28.07.2013,71.1358191,68.22,67.46,75.2,59.3,71.52,65.84
,29.07.2013,71.7860089,70.276,69.66,83.98,78.01,71.14,71.24
,30.07.2013,95.7653131,92.14,80.78,93.79,90.68,89.16,79.43
,31.07.2013,81.8243066,79.229,82.55,88.78,84.43,87.37,82.54
,01.08.2013,68.3507594,69.838,73.46,79.6,70.73,78.78,72.75
,02.08.2013,80.5549242,73.606,78.03,83.26,72.65,84.57,71.39
,03.08.2013,69.9562967,65.567,69.69,74.48,62.54,73.96,65.45
,04.08.2013,67.2878922,67.077,67.19,73.73,65.32,75.84,69.56
,05.08.2013,84.974389,89.079,89.25,84.92,78.28,86.55,86.99
,06.08.2013,77.8407256,83.828,91.87,86.5,76.78,82.5,82.43
,07.08.2013,81.9998307,77.207,76.9,81.62,75.29,81.43,78.07
,08.08.2013,71.6994207,76.821,75.75,75.99,67.7,84.78,72.26
,09.08.2013,74.7894114,75.218,74.26,77.71,69.54,79.27,68.98
,10.08.2013,67.2811213,65.411,69.63,73.77,69.49,83.25,72.4
,11.08.2013,78.9737504,71.426,80.64,75.34,71.98,95.12,90.93
,12.08.2013,80.5675895,77.628,83.44,82.45,78.69,84.32,87.67
,13.08.2013,75.7037128,74.065,72.01,74.02,69.55,78.4,74.17
,14.08.2013,61.6575791,71.509,75.18,65.91,67.01,75.95,70.92
,15.08.2013,68.4654397,73.236,71.71,70.37,71.99,91.15,83.89
,16.08.2013,67.3001042,72.64,81.3,70.54,70.49,86.08,83.23
,17.08.2013,63.3806107,71.92,69.22,68.34,74.42,79.38,76.82
,18.08.2013,66.0132133,74.71,72.69,68.95,80.75,74.85,80.9
,19.08.2013,73.1590325,78.309,73.31,71.77,77.5,80.19,79.06
,20.08.2013,70.4193218,75.804,69.96,69.01,66.8,82.82,75.47
,21.08.2013,72.5098807,77.423,75.31,68.69,68.74,87.46,80.11
,22.08.2013,83.5263442,83.646,82.43,80.27,76.9,92.1,85.7
,23.08.2013,84.0564038,81.539,87.46,84.83,83.78,86.12,91.23
,24.08.2013,79.0486683,80.773,71.95,73.89,74.83,85.34,82.75
,25.08.2013,68.2896337,75.761,66.36,65.23,67.08,78.43,75.81
,26.08.2013,66.839573,75.758,69.51,66.7,66.08,76.18,74.61
,27.08.2013,65.4083504,72.813,64.47,66.02,64.99,73.49,71.58
,28.08.2013,71.0329572,74.603,78.73,72.12,70.76,89.26,90.36
,29.08.2013,73.4658306,78.42,73.67,81.86,69.82,77.38,87.9
,30.08.2013,73.946596,75.183,75.83,74.45,79.35,81.09,78.68
,31.08.2013,83.8229572,79.72,85.18,81.78,71.68,81.61,83.99
,01.09.2013,75.3538495,75.871,73.93,73.24,70.86,77.38,75.7
,02.09.2013,75.4508398,74.878,75.14,73.45,66.86,78.85,80.45
,03.09.2013,65.7511027,74.46,81.07,80.38,77.51,88.39,87.75
,04.09.2013,59.4912017,71.232,70.04,67.26,70.94,74.34,71.52
,05.09.2013,67.7293187,74.167,79.39,71.82,67.85,76.33,77.98
,06.09.2013,62.4659085,69.6,62.85,63.86,76.7,74.66,75.9
,07.09.2013,70.3707817,72.341,70.45,65.79,67.02,81.63,77.72
,08.09.2013,93.470465,81.55,85.06,83.81,80.51,94.61,86.18
,09.09.2013,57.7896495,65.63,67.52,61.75,74.83,80.91,77.57
,10.09.2013,57.0104314,61.653,54.78,55.63,55.3,80.1,67.77
,11.09.2013,68.7972084,73.246,79.39,77.54,74.26,72.89,70.01
,12.09.2013,61.2831987,63.588,64.79,68.05,57.28,62,63.12
,13.09.2013,63.1194071,64.09,68.02,68.52,64.07,70.03,67.61
,14.09.2013,50.3855502,60.716,56.47,58.62,57.66,71.28,68.46
,15.09.2013,77.245855,78.283,82.84,76.19,65.59,88.17,89.22
,16.09.2013,87.1787892,79.336,81.37,86.17,78.61,88.05,86.75
,17.09.2013,99.99,85.035,84.9,92.89,94.17,97.65,96.33
,18.09.2013,78.9644413,78.362,82.73,80.96,82.16,85.64,89.86
,19.09.2013,86.6768091,77.67,83.78,83.28,81.86,77.76,81.6
,20.09.2013,80.4525997,75.576,76.24,79.88,69.46,79.51,78.95
,21.09.2013,63.0918426,70.704,75.47,71.62,67.15,71.91,76.78
,22.09.2013,62.2817643,70.532,72.46,69.46,71.44,67.38,72.96
,23.09.2013,63.5578621,68.724,67.54,66.38,68.96,68.48,70.39
,24.09.2013,74.2850511,71.41,72.74,72.21,70.61,79.76,73.19
,25.09.2013,66.8858873,69.552,70.57,70.58,72.88,83.5,83.82
,26.09.2013,64.8435056,68.171,65.04,67.63,68.06,72.31,70.74
,27.09.2013,63.562383,66.672,62.53,66.18,66.22,66.54,68.28
