@T,hrus,,,,,,,,,,,,,,
name,hrus.csv,,,,,,,,,,,,,,
descr,hru input parameters,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
@H,ID,x,y,elevation,area,type,slope,aspect,flowlength,soilID,landuseID,hgeoID,slopelength,subcatch,tiledrainage
min,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
max,9999,999999,9999999,10000,9999999999,3,90,360,999999,9999,9999,9999,9999,9999,1
unit,n/a,m,m,m,m2,n/a,deg,deg,m,n/a,n/a,n/a,m,n/a,n/a
,347,465030,4709058,353,644400,2,1.1,-1,0,83,7,13,1469.74,3,1
,348,462428,4709135,347,184050,3,0.9,-1,0,83,7,5,620.77,3,1
,349,462818,4709128,349,178200,2,1,-1,0,83,7,6,635.77,3,1
,350,455648,4709197,357,32625,2,0.1,-1,0,9,7,10,267.43,3,1
,351,458873,4709186,348,67050,2,0.9,-1,0,33,7,8,739.71,3,1
,352,460823,4709012,350,121275,2,0.5,-1,0,83,7,5,472.28,3,1
,353,463815,4709325,351,1350,2,0.1,-1,0,61,7,10,15,3,0
,354,448380,4709189,372,42075,2,3.3,113,0,12,7,12,204.85,3,0
,355,456255,4709143,359,79425,2,1.4,-1,0,22,7,12,303.64,3,1
,356,461978,4709078,347,189225,3,0.9,-1,0,83,7,4,677.13,3,1
,357,460658,4709107,350,23850,2,0.1,-1,0,83,7,4,81.21,3,1
,358,461003,4709159,351,20700,2,1.3,270,0,61,7,5,234.85,3,1
,359,454905,4709165,361,12375,2,1.4,201,0,22,7,11,123.64,3,1
,360,450360,4708888,366,573525,2,1.4,-1,0,10,7,13,1030.48,3,1
,361,461370,4709057,349,253350,2,1.2,-1,0,61,7,5,725.77,3,1
,362,454200,4709000,357,306675,3,0.6,-1,0,22,7,9,1435.04,3,1
,363,463748,4709085,352,22500,2,1.8,90,0,41,7,10,427.28,3,1
,364,452153,4708944,358,331650,3,1,-1,0,22,7,9,715.48,3,1
,365,454875,4708937,358,114525,3,1.7,197,0,22,7,10,821.54,3,1
,366,455273,4708898,361,215325,3,2.4,105,0,10,7,11,404.56,3,0
,367,455775,4708917,358,241200,3,1.4,-1,0,10,7,11,759.41,3,1
,368,448268,4708955,371,112725,2,2.7,96,0,12,7,11,817.9,3,0
,369,456083,4708988,357,32850,2,1,-1,0,22,7,12,249.85,3,1
,370,456645,4708788,359,287325,2,1.2,-1,0,22,7,13,819.41,3,1
,371,457793,4708901,355,330975,2,1.7,101,0,10,7,13,538.49,3,0
,372,462803,4708736,349,131400,2,0.7,-1,0,83,7,7,498.2,3,1
,373,462420,4708733,348,123300,2,0.7,-1,0,68,7,6,498.2,3,1
,374,446835,4708861,378,131850,2,1.5,-1,0,24,7,13,1431.4,3,1
,375,447885,4708861,372,108900,2,1.5,-1,0,22,7,12,400.92,3,1
,376,463733,4708934,352,17325,2,1.8,77,0,71,7,10,249.85,3,0
,377,446363,4708851,380,42075,2,1.3,79,0,14,7,13,222.43,3,1
,378,449085,4708843,365,86400,3,0.4,-1,0,22,7,13,533.35,3,1
,379,454065,4708775,357,256275,3,1,-1,0,22,7,9,1193.97,3,1
,380,460643,4708702,350,15750,2,0.6,-1,0,83,7,5,159.85,3,1
,381,461138,4708743,349,237375,3,0.9,-1,0,84,7,5,1027.9,3,1
,382,448838,4708812,365,10575,3,1.9,-1,0,22,7,13,754.26,3,1
,383,461918,4708676,348,193725,3,1.2,-1,0,61,7,5,677.13,3,1
,384,463530,4708793,352,116775,2,1.7,188,0,41,7,10,635.77,3,0
,385,463898,4708714,351,34425,2,1.1,-1,0,83,7,11,258.64,3,1
,386,447293,4708403,373,628875,2,0.8,-1,0,9,7,13,1431.4,3,1
,387,447638,4708745,373,9675,2,0.8,-1,0,10,7,12,105,3,0
,388,464468,4708680,351,39825,2,1.7,271,0,70,7,13,1004.56,3,1
,389,448170,4708452,369,546525,3,1.3,-1,0,22,7,12,1535.33,3,1
,390,448958,4708400,367,518625,3,0.9,-1,0,22,7,13,754.26,3,1
,391,446295,4708694,381,29475,2,1.5,101,0,18,7,13,196.07,3,1
,392,446490,4708185,379,528525,2,2,97,0,18,7,13,1309.26,3,1
,393,454838,4708371,361,262575,3,2,97,0,22,7,11,628.49,3,0
,394,449490,4708534,367,175050,2,1.1,-1,0,9,7,14,679.71,3,1
,395,449903,4708205,368,527175,2,1.1,-1,0,9,7,14,1428.82,3,1
,396,450735,4708205,363,474750,2,0.8,-1,0,22,7,25,890.33,3,1
,397,452963,4708015,359,1387350,2,1,-1,0,22,7,10,1808.09,3,1
,398,451358,4708519,361,341100,2,1.1,-1,0,22,7,23,636.84,3,1
,399,454635,4708387,361,86175,2,1.3,284,0,22,7,11,842.13,3,1
,400,452100,4708353,359,601425,3,1,-1,0,22,7,9,1356.84,3,1
,401,456345,4708333,357,364275,2,0.8,-1,0,22,7,13,857.76,3,1
,402,450330,4708173,367,488250,2,1.5,99,0,22,7,26,671.99,3,1
,403,453608,4708371,358,247275,2,1,-1,0,10,7,9,1146.84,3,1
,404,455250,4708634,361,27675,2,2.4,198,0,10,7,11,162.43,3,0
,405,457103,4708125,359,195075,2,1.5,205,0,10,7,13,770.77,3,0
,406,454163,4708323,359,603900,3,1.1,-1,0,22,7,10,1050.62,3,1
,407,455880,4708586,358,53550,2,1.5,96,0,10,7,12,262.28,3,1
,408,463425,4708310,349,502200,2,0.5,-1,0,83,7,10,1238.97,3,1
,409,455910,4708314,357,252450,2,0.7,-1,0,22,7,13,515.77,3,1
,410,456765,4708492,359,154350,2,1.4,277,0,22,7,13,544.71,3,1
,411,457253,4708380,361,129825,2,1.7,115,0,10,7,14,851.54,3,0
,412,457785,4708301,353,669825,2,1.3,-1,0,10,7,13,1148.53,3,1
,413,459435,4708222,348,773100,3,0.6,-1,0,83,7,6,1171.25,3,1
,414,460035,4708439,348,130050,2,1,-1,0,83,7,5,370.92,3,1
,415,465668,4708498,355,202050,2,1.2,-1,0,61,7,13,679.26,3,1
,416,455363,4708419,358,240525,3,1.5,-1,0,22,7,11,759.41,3,1
,417,458573,4708286,348,595800,3,0.1,-1,0,32,7,8,1171.25,3,1
,418,460973,4708345,350,432450,2,1.1,-1,0,61,7,5,1027.9,3,1
,419,464438,4708286,353,324000,2,1.3,-1,0,41,7,13,1004.56,3,0
,420,464100,4708560,350,43650,2,1.3,-1,0,61,7,12,273.64,3,1
,421,446280,4708499,382,80775,2,1.6,-1,0,18,7,13,243.64,3,1
,422,462720,4708276,349,233325,2,0.8,-1,0,84,7,8,690.63,3,1
,423,465023,4708447,353,276750,2,1.3,-1,0,83,7,13,686.99,3,1
,424,460380,4708491,351,85275,2,1.8,295,0,61,7,5,370.92,3,0
,425,461970,4708239,348,394650,3,1.1,-1,0,61,7,6,926.99,3,1
,426,462405,4708246,349,287325,2,0.7,-1,0,84,7,7,926.99,3,1
,427,462938,4708233,350,104175,2,1,-1,0,84,7,9,1238.97,3,1
,428,464018,4708259,352,270000,2,1.3,-1,0,83,7,13,504.85,3,1
,429,445815,4708129,379,287100,2,0.6,-1,0,18,7,13,602.13,3,1
,430,461565,4708229,347,230175,3,1.1,-1,0,61,7,5,806.99,3,1
,431,460403,4707474,349,443250,3,1.9,279,0,61,7,5,952.9,3,1
,432,460500,4708330,353,3600,2,2.7,100,0,61,7,6,844.26,3,1
,433,449378,4707807,369,308025,2,1.2,-1,0,9,7,13,464.56,3,1
,434,451343,4708053,362,410625,2,0.7,-1,0,22,7,23,1249.89,3,1
,435,455363,4708132,358,259425,2,1,-1,0,33,7,12,621.84,3,1
,436,465713,4708112,356,259200,2,1.8,279,0,84,7,14,679.26,3,1
,437,449595,4707946,368,104175,2,1.1,-1,0,9,7,14,679.71,3,1
,438,452460,4708185,361,12150,2,1.6,132,0,26,7,10,102.43,3,1
,439,460050,4708123,349,48150,2,2.1,93,0,41,7,5,189.85,3,1
,440,456758,4708095,356,162675,2,1.2,-1,0,22,7,13,453.2,3,1
,441,465008,4708080,353,277650,2,1,-1,0,83,7,13,686.99,3,1
,442,463605,4708037,351,144675,2,0.8,-1,0,41,7,12,723.2,3,0
,443,460838,4708053,349,156150,2,1.5,119,0,61,7,5,373.49,3,1
,444,448103,4708036,370,214200,3,1.4,-1,0,22,7,12,494.56,3,1
,445,449678,4708035,367,7650,2,1.1,-1,0,22,7,14,102.43,3,1
,446,459968,4707992,348,83475,2,1.2,-1,0,61,7,5,941.99,3,1
,447,464175,4707986,356,12825,2,1.3,-1,0,61,7,13,108.64,3,1
,448,460515,4707970,352,11925,2,2.6,182,0,41,7,6,117.43,3,0
,449,461280,4707761,347,109800,2,0.7,-1,0,61,7,5,601.07,3,1
,450,445785,4707605,377,613575,2,0.9,-1,0,18,7,13,1013.35,3,1
,451,453563,4707572,361,287100,2,1.3,-1,0,22,7,11,1146.84,3,1
,452,453953,4707688,361,224325,2,1.3,102,0,22,7,11,640.92,3,1
,453,446483,4707844,376,168300,2,1.3,-1,0,18,7,13,437.13,3,1
,454,447270,4707561,373,686025,2,1.6,-1,0,9,7,13,1146.4,3,1
,455,454553,4707633,362,123075,2,1.7,116,0,10,7,12,712.9,3,0
,456,454823,4707561,358,254250,2,1.3,-1,0,22,7,12,1369.89,3,1
,457,448943,4707566,369,344250,2,1.4,-1,0,22,7,13,727.28,3,1
,458,455370,4707756,359,269325,2,1.2,-1,0,10,7,12,576.84,3,1
,459,461153,4707577,347,94500,2,0.5,-1,0,68,7,5,412.28,3,1
,460,448230,4707577,368,263700,3,1.2,-1,0,9,7,13,609.41,3,1
,461,451935,4707551,362,332775,2,0.6,-1,0,22,7,23,721.69,3,1
,462,452340,4707571,361,309375,2,0.7,-1,0,33,7,22,696.84,3,1
,463,464700,4707867,353,18450,2,0.8,-1,0,68,7,13,836.99,3,1
,464,447870,4707516,370,298125,2,1,-1,0,9,7,13,824.56,3,1
,465,456743,4707516,354,376425,3,0.7,-1,0,33,7,13,1041.84,3,1
,466,457170,4707497,355,328725,3,0.9,-1,0,22,7,13,608.35,3,1
,467,465788,4707793,358,103050,2,2.2,287,0,61,7,14,482.13,3,1
,468,454290,4707712,362,89550,2,1.5,292,0,22,7,12,370.92,3,0
,469,458393,4707508,348,326025,3,0.9,-1,0,9,7,8,914.56,3,1
,470,459833,4707679,348,349650,2,0.9,-1,0,83,7,5,802.28,3,1
,471,460328,4707771,350,44325,2,3.3,266,0,61,7,5,246.21,3,0
,472,460950,4707263,347,446625,3,1.5,-1,0,61,7,5,1340.95,3,1
,473,462525,4707521,349,315225,3,0.7,-1,0,41,7,9,915.62,3,1
,474,464618,4707284,353,990675,2,0.7,-1,0,83,7,13,1113.82,3,1
,475,465383,4707876,354,450,2,3.8,0,0,83,7,14,0,3,0
,476,455558,4707310,358,662400,2,1.2,-1,0,26,7,13,891.4,3,1
,477,456225,4707546,355,160425,2,0.6,-1,0,33,7,13,418.49,3,1
,478,456428,4707539,355,135450,2,1,-1,0,33,7,13,436.07,3,1
,479,464040,4707572,353,550800,2,1.2,-1,0,41,7,13,1049.56,3,1
,480,464558,4707841,354,4725,2,1.6,135,0,68,7,13,45,3,0
,481,448508,4707295,368,192375,3,1,-1,0,22,7,13,825.62,3,1
,482,457868,4707491,352,405450,2,1.5,96,0,9,7,11,804.41,3,1
,483,458790,4707682,348,127350,3,0.1,-1,0,32,7,6,649.26,3,1
,484,457508,4707322,356,161100,2,1.5,201,0,10,7,13,313.49,3,0
,485,463118,4707450,349,559350,3,0.6,-1,0,84,7,11,799.71,3,1
,486,461573,4707428,346,336600,3,1.6,-1,0,61,7,6,1127.76,3,1
,487,462300,4707658,349,55800,2,0.8,-1,0,61,7,8,576.84,3,1
,488,459060,4707674,348,41850,3,1.1,-1,0,41,3,6,351.21,3,1
,489,461993,4707563,348,144675,2,1,-1,0,37,7,7,576.84,3,1
,490,465705,4707457,356,335925,2,1.4,277,0,70,7,14,990.62,3,1
,491,451320,4707480,363,512100,2,0.7,-1,0,22,7,23,1249.89,3,1
,492,446475,4707606,375,153675,2,1.4,115,0,18,7,13,349.71,3,1
,493,459293,4707527,349,72450,2,1.7,118,0,41,7,6,551.99,3,1
,494,466050,4707218,360,212625,2,2.2,184,0,41,7,14,966.84,3,0
,495,449625,4707393,372,99450,2,1.2,-1,0,9,7,26,587.13,3,1
,496,459075,4707537,348,8100,2,1.1,293,0,61,7,6,81.21,3,0
,497,449940,4707327,371,175050,2,1.5,78,0,9,7,26,569.56,3,1
,498,450540,4707367,364,274950,2,0.9,-1,0,22,7,26,890.33,3,1
,499,454305,4707327,362,216675,2,1.7,116,0,10,7,12,625.92,3,0
,500,449078,4707339,369,158175,2,1.1,-1,0,9,7,13,727.28,3,1
,501,462023,4707260,348,212850,3,1.8,-1,0,41,7,8,670.92,3,0
,502,446678,4707337,372,143100,2,0.7,-1,0,18,7,13,632.13,3,1
,503,459030,4707435,348,18900,3,1.5,-1,0,83,7,6,649.26,3,1
,504,453338,4707083,363,220950,2,2.6,283,0,19,3,12,958.05,3,0
,505,458775,4707404,348,40050,3,0.1,-1,0,33,7,6,351.21,3,1
,506,459218,4707257,347,197550,3,0.8,-1,0,83,7,5,1318.49,3,1
,507,461333,4707310,346,33975,2,1.5,-1,0,41,7,5,423.64,3,0
,508,466440,4707179,355,130275,2,1.5,114,0,41,7,13,517.28,3,0
,509,459833,4707249,347,296100,3,0.5,-1,0,83,7,5,959.56,3,1
,510,458498,4707365,349,16650,2,0.8,-1,0,9,7,7,724.71,3,0
,511,453893,4707250,363,63900,2,0.6,-1,0,27,7,12,369.85,3,1
,512,458663,4707228,348,53100,3,0.9,-1,0,22,7,6,821.99,3,1
,513,454943,4707172,359,21600,2,2,102,0,26,7,13,198.64,3,1
,514,458865,4707193,348,78075,3,0.8,-1,0,22,7,6,359.56,3,1
,515,458490,4707231,350,42525,2,1.2,101,0,26,7,7,204.85,3,0
,516,445650,4707205,378,13950,2,1.1,277,0,14,7,13,108.64,3,1
,517,449453,4707180,373,18900,2,1.3,-1,0,9,7,26,193.49,3,1
,518,462443,4707088,350,106875,3,1.8,87,0,41,7,10,1484.12,3,1
,519,463418,4707043,351,42975,2,1.6,208,0,61,7,13,346.07,3,1
,520,466800,4707116,352,68850,2,0.8,-1,0,70,7,13,348.64,3,1
,521,448710,4707120,370,13050,2,2.3,138,0,10,7,13,825.62,3,0
,522,450540,4706969,365,302175,2,1.1,-1,0,22,7,26,982.9,3,1
,523,463658,4707081,351,65025,2,1.3,-1,0,41,7,13,346.07,3,0
,524,445853,4706994,377,212625,2,0.9,-1,0,14,7,13,1438.05,3,1
,525,448073,4707086,369,69750,3,1.1,-1,0,22,7,13,558.2,3,1
,526,456345,4706777,355,338175,3,1.2,-1,0,22,7,13,1203.82,3,1
,527,446033,4706301,375,951975,2,1.2,-1,0,18,7,13,1482.61,3,1
,528,449415,4706812,373,185850,2,1.5,274,0,22,7,26,789.41,3,1
,529,450023,4706714,370,251325,2,1.7,100,0,9,7,26,600.63,3,1
,530,461843,4707108,348,2025,2,1.1,126,0,61,7,7,75,3,1
,531,448890,4706949,370,317250,2,0.9,-1,0,27,7,13,666.84,3,1
,532,452138,4706929,363,339300,2,0.8,-1,0,33,7,23,659.56,3,1
,533,453675,4706929,364,145125,2,0.9,-1,0,22,7,13,439.71,3,1
,534,454365,4706607,361,508275,2,0.9,-1,0,26,7,13,1369.89,3,1
,535,454778,4706600,360,336150,2,0.7,-1,0,22,7,13,1369.89,3,1
,536,446655,4706003,373,1012275,2,1.2,-1,0,33,7,13,1507.9,3,1
,537,451448,4707008,364,226350,2,1,-1,0,22,7,24,483.64,3,1
,538,455355,4706921,357,327375,2,1.2,-1,0,22,7,13,794.56,3,1
,539,455940,4706743,357,350775,2,1.1,-1,0,10,7,13,769.26,3,1
,540,458513,4706894,349,297450,3,1,-1,0,22,7,7,821.99,3,1
,541,460373,4706664,349,1318500,3,1,-1,0,61,7,6,1478.53,3,1
,542,447278,4706728,372,444150,2,1.4,-1,0,9,7,13,1486.69,3,1
,543,448388,4706965,369,47025,3,0.5,-1,0,22,7,13,666.84,3,1
,544,452895,4706708,364,627075,2,0.8,-1,0,22,7,24,1204.26,3,1
,545,453900,4707063,364,6075,2,2.5,114,0,10,3,13,369.85,3,0
,546,457185,4707024,353,37800,3,0.8,-1,0,22,7,13,600.62,3,1
,547,457538,4706972,352,91350,3,2,178,0,10,7,11,523.49,3,1
,548,449670,4707009,374,19575,2,0.8,-1,0,9,7,26,600.62,3,1
,549,453983,4707061,364,4725,2,2.8,26,0,10,3,13,60,3,0
,550,465630,4706706,359,259200,2,2.6,103,0,41,7,14,1258.05,3,0
,551,457763,4706698,351,445050,3,1.3,-1,0,22,7,9,855.62,3,1
,552,465060,4706691,356,655650,2,2.1,294,0,41,7,14,1055.77,3,0
,553,467723,4707031,355,9675,2,1.2,210,0,41,3,13,75,3,0
,554,448020,4706810,369,205425,3,0.8,-1,0,22,7,13,748.49,3,1
,555,453938,4706769,364,107775,2,2,105,0,12,7,13,399.85,3,0
,556,456750,4706880,356,170325,3,1.2,-1,0,10,7,13,491.99,3,1
,557,466350,4706703,353,351450,2,1.3,-1,0,41,7,14,966.84,3,1
,558,459548,4706951,349,36000,2,1.1,-1,0,61,7,5,246.21,3,1
,559,465480,4706977,355,13950,2,0.7,103,0,83,7,14,240,3,1
,560,467663,4706661,353,366300,2,0.8,-1,0,83,7,12,1036.69,3,1
,561,465923,4706692,355,208125,2,1.6,111,0,41,7,14,454.71,3,0
,562,467228,4706653,353,350325,2,0.9,-1,0,41,7,13,946.69,3,1
,563,459195,4706638,349,386550,2,0.9,-1,0,61,7,6,1318.49,3,1
,564,464205,4706671,351,650925,2,0.2,-1,0,52,7,13,1172.76,3,1
,565,466628,4706466,352,399375,2,0.8,-1,0,83,7,13,856.07,3,1
,566,457148,4706676,357,266850,2,1.6,77,0,22,7,13,545.77,3,1
,567,462173,4706873,349,87300,3,2.2,270,0,42,7,9,566.99,3,0
,568,458918,4706838,349,39600,2,1,-1,0,26,7,6,232.28,3,1
,569,461670,4706884,348,64800,2,2.2,195,0,41,7,8,223.49,3,0
,570,463095,4706894,351,402975,3,1.6,-1,0,83,7,13,1484.12,3,1
,571,463695,4706917,351,19575,2,1.4,98,0,41,7,13,891.21,3,1
,572,468135,4706797,354,112950,2,1.1,-1,0,70,7,10,391.07,3,1
,573,461460,4706920,346,4950,2,3.3,200,0,41,7,7,66.21,3,0
,574,461910,4706861,349,19575,2,2.8,115,0,41,7,8,238.49,3,0
,575,468458,4706579,354,304650,2,1.2,-1,0,83,7,8,514.71,3,1
,576,461595,4706452,347,342225,3,1.5,-1,0,61,7,8,1120.48,3,1
,577,467940,4706682,354,31725,2,0.2,-1,0,83,7,11,135,3,1
,578,468630,4706797,354,9000,3,1.5,119,0,70,3,8,147.43,3,1
,579,462645,4706759,353,14400,2,2.7,205,0,41,7,12,129.85,3,0
,580,462473,4706242,347,427275,3,2,195,0,41,7,11,741.84,3,1
,581,462885,4706699,351,36450,2,1.8,130,0,41,7,12,162.43,3,0
,582,447495,4706524,370,180000,2,0.5,-1,0,22,7,13,422.13,3,1
,583,460763,4706037,348,1091925,2,1,-1,0,83,7,8,1764.15,3,1
,584,448073,4706535,369,256725,3,1.1,-1,0,22,7,13,677.13,3,1
,585,448838,4706627,369,161550,2,0.6,-1,0,22,7,13,641.99,3,1
,586,461903,4705794,348,897075,3,1.2,-1,0,61,7,11,1150.48,3,1
,587,462923,4706463,349,313425,2,1.5,-1,0,41,7,13,774.41,3,1
,588,452115,4706494,364,307125,2,0.9,-1,0,33,7,24,629.56,3,1
,589,453788,4706140,364,386775,2,1.1,-1,0,10,7,13,1048.05,3,1
,590,455153,4706520,361,155025,2,1.1,-1,0,10,7,13,514.71,3,1
,591,463418,4706481,350,173925,2,2.1,281,0,70,7,13,469.71,3,1
,592,455543,4706499,358,152100,2,1.3,74,0,22,7,13,545.77,3,1
,593,453503,4706497,365,119700,2,0.9,-1,0,20,7,13,385.92,3,0
,594,458910,4706359,349,87075,2,0.7,-1,0,33,7,6,560.77,3,1
,595,457538,4706613,355,48150,2,1.6,104,0,10,7,11,298.49,3,0
,596,458258,4706521,350,46125,2,0.8,-1,0,26,7,7,198.64,3,1
,597,458730,4706125,349,492075,2,0.8,-1,0,22,7,6,1311.84,3,1
,598,446933,4706550,375,12150,2,2.4,266,0,9,7,13,93.64,3,0
,599,457170,4706478,357,124200,2,1.7,122,0,10,7,13,545.77,3,1
,600,458708,4706596,349,9900,2,1.5,291,0,22,7,6,87.43,3,1
,601,467948,4706549,354,12825,2,1.5,288,0,70,7,10,121.07,3,1
,602,459983,4706093,349,403200,2,0.7,-1,0,83,7,6,1084.26,3,1
,603,468068,4706409,353,117900,2,1.2,-1,0,83,7,10,660.62,3,1
,604,457568,4706070,354,407025,2,1.1,-1,0,33,7,10,1316.54,3,1
,605,448845,4706419,370,173925,2,1.4,-1,0,27,7,26,798.2,3,1
,606,453660,4706379,365,17550,2,0.1,-1,0,20,7,13,120,3,0
,607,468810,4706299,354,94950,2,0.9,-1,0,83,7,8,404.56,3,1
,608,447023,4706243,373,47700,2,1.7,202,0,9,7,13,268.49,3,1
,609,469335,4706150,355,215325,2,0.9,-1,0,83,7,8,271.07,3,1
,610,447968,4706184,369,262350,3,0.9,-1,0,22,7,13,1030.92,3,1
,611,448568,4705989,368,339750,2,0.7,-1,0,21,7,25,1555.66,3,1
,612,465405,4706286,370,5625,2,4.5,108,0,41,7,15,51.21,3,0
,613,453383,4706237,367,26100,2,2,275,0,10,7,25,1204.26,3,0
,614,445575,4706203,377,20700,2,0.8,-1,0,18,7,13,111.21,3,1
,615,447518,4706255,370,19575,2,0.9,-1,0,22,7,13,286.07,3,1
,616,455250,4705913,363,500400,2,1,-1,0,22,7,14,848.35,3,1
,617,456975,4705933,356,608175,2,1.1,-1,0,33,7,13,996.84,3,1
,618,447293,4705931,370,565200,3,0.9,-1,0,22,7,13,1653.38,3,1
,619,449040,4705964,371,290925,2,1.4,-1,0,9,7,26,689.56,3,1
,620,454733,4705918,364,339075,2,0.9,-1,0,26,7,13,1191.4,3,1
,621,456675,4706155,359,65475,2,1.5,294,0,26,7,13,340.92,3,1
,622,459375,4705679,349,558450,2,1.2,-1,0,61,7,6,1168.05,3,1
,623,466253,4705896,351,1172025,3,1.2,-1,0,83,7,14,1811.99,3,1
,624,453000,4706000,365,268425,2,1.1,-1,0,22,7,25,564.41,3,1
,625,455640,4705901,360,162675,2,1.1,-1,0,22,7,14,320.77,3,1
,626,455933,4705954,358,257175,2,1.2,-1,0,22,7,13,714.41,3,1
,627,456345,4705921,358,318825,2,1.4,294,0,22,7,13,1203.82,3,1
,628,465128,4705654,358,434700,2,2.9,193,0,75,7,14,756.84,3,0
,629,458378,4705906,349,297675,2,0.7,-1,0,22,7,6,869.56,3,1
,630,464085,4705853,354,659250,2,1.9,98,0,75,7,13,1172.76,3,0
,631,457890,4706193,353,15075,2,2.8,76,0,10,7,9,111.21,3,0
,632,457958,4705884,351,335925,2,1,-1,0,22,7,7,679.71,3,1
,633,464805,4705889,356,255150,2,2.2,279,0,61,7,13,892.9,3,0
,634,467445,4705961,352,429075,3,0.6,-1,0,83,7,12,1060.04,3,1
,635,463650,4705604,353,611775,2,2.1,276,0,41,7,13,716.99,3,0
,636,468263,4706012,353,286200,2,0.8,-1,0,83,7,9,1053.2,3,1
,637,459105,4706043,349,81225,2,0.8,-1,0,61,7,6,381.21,3,1
,638,462803,4705807,347,332325,2,0.7,-1,0,84,7,13,688.49,3,1
,639,449325,4706034,373,10575,2,1.4,268,0,12,7,26,75,3,0
,640,468758,4706027,354,30150,2,1.3,287,0,70,7,8,181.07,3,1
,641,470003,4705979,357,92025,2,0.7,-1,0,83,3,8,195,3,0
,642,448028,4705803,369,319275,3,0.9,-1,0,22,7,16,1068.2,3,1
,643,468908,4705908,355,113400,2,1.1,-1,0,83,3,8,944.56,3,1
,644,469433,4705974,355,96750,2,0.7,-1,0,83,7,8,210,3,1
,645,454350,4705766,365,124425,2,0.4,-1,0,33,7,13,388.49,3,1
,646,454095,4705921,364,2475,2,1.8,284,0,26,7,13,869.12,3,1
,647,469755,4705795,355,316800,2,1,-1,0,83,7,8,838.05,3,1
,648,468315,4705643,354,391050,2,1.2,-1,0,61,7,9,1219.71,3,1
,649,468960,4705601,355,218700,2,0.7,-1,0,70,7,8,741.21,3,1
,650,456540,4705692,362,29025,2,1.6,43,0,10,7,13,123.64,3,0
,651,461220,4705473,348,202275,2,0.8,-1,0,83,7,10,1204.89,3,1
,652,467430,4705534,352,308025,3,1,-1,0,83,7,12,1219.71,3,1
,653,445583,4705622,376,17550,2,1,-1,0,33,7,16,108.64,3,1
,654,469650,4705480,355,245925,2,0.3,-1,0,83,7,7,741.21,3,1
,655,455925,4705510,361,40500,2,1,-1,0,33,7,14,198.64,3,1
,656,466905,4705524,352,31050,2,1.5,-1,0,84,7,13,1172.13,3,1
,657,463493,4705483,353,46350,2,2.6,194,0,41,3,13,234.85,3,0
,658,445800,4705356,376,248850,2,1.3,-1,0,26,7,16,742.9,3,1
,659,448680,4705130,371,1041525,2,1.1,-1,0,22,7,25,1555.66,3,1
,660,460890,4705124,349,323775,2,1.3,-1,0,61,7,10,2002.02,3,1
,661,466673,4705490,351,25425,2,1.1,190,0,83,7,13,994.71,3,1
,662,446498,4705283,375,424350,2,1.4,-1,0,22,7,16,791.99,3,1
,663,447105,4705281,373,171225,2,1.6,-1,0,12,7,16,274.71,3,0
,664,447473,4705281,369,185850,3,1,-1,0,22,7,16,1087.9,3,1
,665,447840,4705130,370,339750,3,1,-1,0,22,7,16,1087.9,3,1
,666,455228,4705143,363,403650,2,0.9,-1,0,22,7,14,1056.4,3,1
,667,456360,4705136,358,388800,2,0.9,-1,0,26,7,13,711.4,3,1
,668,465420,4705202,350,202050,2,1.8,-1,0,83,7,13,754.26,3,1
,669,455933,4705121,361,301500,2,1.4,-1,0,22,7,13,517.28,3,1
,670,458378,4705115,349,801675,3,0.8,-1,0,33,7,7,1425.18,3,1
,671,466605,4705240,351,396450,2,0.7,-1,0,83,7,14,1006.69,3,1
,672,454838,4705218,366,130725,2,1.2,-1,0,26,7,14,439.71,3,1
,673,455625,4705132,362,170100,2,0.8,-1,0,22,7,14,812.76,3,1
,674,456990,4704981,358,807075,2,1.3,-1,0,26,7,13,1213.05,3,1
,675,457598,4705086,351,282825,2,1.1,-1,0,22,7,9,438.64,3,1
,676,464640,4705317,355,29700,2,2,280,0,42,7,13,234.85,3,0
,677,459653,4705170,349,223650,2,1.4,287,0,61,7,8,623.35,3,1
,678,463013,4705313,347,170325,2,1.6,188,0,61,7,13,458.35,3,1
,679,459203,4705127,348,288000,3,1.1,-1,0,83,7,6,800.77,3,1
,680,462458,4705304,346,59850,3,2.6,272,0,61,7,13,1150.48,3,1
,681,464468,4705226,355,83025,2,1.2,-1,0,41,7,13,1172.76,3,0
,682,464753,4705055,356,300600,2,2.1,94,0,61,7,13,911.54,3,0
,683,465750,4704700,349,1294875,3,0.7,-1,0,61,7,13,1552.02,3,1
,684,460155,4705342,350,16200,2,1.7,101,0,42,7,8,147.43,3,0
,685,462135,4705362,347,13050,2,1.6,109,0,41,7,13,271.07,3,0
,686,461895,4705250,348,268875,2,1,-1,0,83,7,13,763.05,3,1
,687,463875,4704293,354,1379025,2,2.4,288,0,61,7,11,1200.18,3,0
,688,465098,4705057,352,204975,3,2.6,99,0,75,7,13,1552.02,3,1
,689,467213,4705031,352,300600,2,0.6,-1,0,61,7,13,853.49,3,1
,690,463185,4705029,346,781650,2,1.2,-1,0,61,7,13,1690.04,3,1
,691,469245,4705014,355,535950,2,0.5,-1,0,83,7,8,856.69,3,1
